TRANSACTION_ID,ACCOUNT_ID,TXN_TIMESTAMP,TXN_HOUR,TXN_TYPE,TXN_AMOUNT,CURRENCY,NARRATIVE,BENEFICIARY_COUNTRY,CHANNEL,TXN_DIRECTION,IS_TYPOLOGY,TYPOLOGY_TYPE,TXN_DAY_OF_WEEK,IS_WEEKEND,IS_OFF_HOURS
TXN000110078,ACCT100004481,2024-04-11 16:50:08.650659,16,SWIFT,5334.97,INR,,NG,WEB,CREDIT,False,NONE,3,0,0
TXN000110079,ACCT100008775,2023-12-24 16:27:03.778043,16,IMPS,17791.2,INR,INVESTMENT,NG,BRANCH,CREDIT,False,NONE,6,1,0
TXN000110080,ACCT100001142,2023-09-29 12:29:02.335357,12,NEFT,4366.99,AED,UTILITY,SG,BRANCH,DEBIT,False,NONE,4,0,0
TXN000110081,ACCT100005867,2022-09-29 20:27:19.944757,20,UPI,1080.59,INR,TRANSFER,US,ATM,DEBIT,False,NONE,3,0,0
TXN000110082,ACCT100001011,2023-02-24 21:26:51.515008,21,POS,343.53,USD,LOAN_EMI,IN,MOBILE,DEBIT,False,NONE,4,0,1
TXN000110083,ACCT100007600,2022-12-19 18:45:17.691500,18,NEFT,803.34,INR,INVESTMENT,US,MOBILE,CREDIT,False,NONE,0,0,0
TXN000110084,ACCT100007883,2022-02-28 14:51:31.391374,14,UPI,7765.54,INR,GROCERY,IN,WEB,DEBIT,False,NONE,0,0,0
TXN000110085,ACCT100001189,2024-01-24 06:50:02.254375,6,NEFT,10597.87,USD,SALARY,AE,BRANCH,CREDIT,False,NONE,2,0,1
TXN000110086,ACCT100002040,2023-12-29 08:09:05.691146,8,IMPS,3102.11,INR,TRANSFER,IN,BRANCH,CREDIT,False,NONE,4,0,0
TXN000110087,ACCT100011126,2023-06-28 03:18:55.374539,3,NEFT,15188.24,INR,LOAN_EMI,US,BRANCH,DEBIT,False,NONE,2,0,1
TXN000110088,ACCT100009752,2022-08-21 02:22:56.217445,2,UPI,31805.41,AED,UTILITY,US,MOBILE,DEBIT,False,NONE,6,1,1
TXN000110089,ACCT100009946,2024-01-03 13:21:06.813010,13,IMPS,8721.99,INR,GROCERY,IN,MOBILE,CREDIT,False,NONE,2,0,0
TXN000110090,ACCT100008252,2024-05-28 16:39:11.612190,16,INTERNAL_TRANSFER,6256.83,INR,UTILITY,AE,WEB,CREDIT,False,NONE,1,0,0
TXN000110091,ACCT100001034,2023-09-30 23:27:17.893621,23,UPI,83226.48,INR,,IN,MOBILE,CREDIT,False,NONE,5,1,1
TXN000110092,ACCT100009888,2022-06-17 17:16:57.309082,17,RTGS,1044.47,INR,,IN,MOBILE,DEBIT,False,NONE,4,0,0
TXN000110093,ACCT100009617,2023-11-14 06:36:52.734741,6,UPI,12434.22,INR,LOAN_EMI,KY,WEB,CREDIT,False,NONE,1,0,1
TXN000110094,ACCT100004635,2023-09-09 00:49:49.685190,0,NEFT,15480.02,INR,TRANSFER,AE,WEB,DEBIT,False,NONE,5,1,1
TXN000110095,ACCT100005140,2022-03-20 23:41:11.369851,23,INTERNAL_TRANSFER,1985.78,INR,INVESTMENT,IN,MOBILE,CREDIT,False,NONE,6,1,1
TXN000110096,ACCT100009223,2022-07-13 04:30:36.869041,4,NEFT,2610.46,INR,INVESTMENT,CN,MOBILE,CREDIT,False,NONE,2,0,1
TXN000110097,ACCT100010957,2022-06-03 10:25:31.314462,10,CASH_DEPOSIT,7045.67,INR,DIVIDEND,SG,ATM,CREDIT,False,NONE,4,0,0
TXN000110098,ACCT100007867,2022-09-21 06:19:37.560568,6,UPI,32433.73,USD,LOAN_EMI,IN,ATM,DEBIT,False,NONE,2,0,1
TXN000110099,ACCT100002027,2024-04-03 19:01:39.574152,19,UPI,6736.22,INR,LOAN_EMI,US,WEB,DEBIT,False,NONE,2,0,0
TXN000110100,ACCT100011331,2022-07-15 12:01:25.916100,12,IMPS,2030.24,INR, GROCERY ,CN,MOBILE,CREDIT,False,NONE,4,0,0
TXN000110101,ACCT100011850,2022-02-03 01:21:42.486701,1,NEFT,10529.93,INR,VENDOR_PAYMENT,US,WEB,DEBIT,False,NONE,3,0,1
TXN000110102,ACCT100000522,2022-08-28 00:38:18.141279,0,INTERNAL_TRANSFER,2836.89,INR,VENDOR_PAYMENT,US,BRANCH,DEBIT,False,NONE,6,1,1
TXN000110103,ACCT100009970,2024-01-10 12:16:49.056499,12,NEFT,11958.57,USD,GROCERY,NG,ATM,DEBIT,False,NONE,2,0,0
TXN000110104,ACCT100003877,2024-02-05 09:03:50.456275,9,SWIFT,3083.84,INR,,IN,MOBILE,CREDIT,False,NONE,0,0,0
TXN000110105,ACCT100000363,2024-03-15 22:27:37.983840,22,RTGS,3335.96,INR,UTILITY,CN,BRANCH,DEBIT,False,NONE,4,0,1
TXN000110106,ACCT100004816,2022-12-13 22:59:30.668751,22,NEFT,4483.55,INR,GROCERY,IN,WEB,DEBIT,False,NONE,1,0,1
TXN000110107,ACCT100005226,2023-08-04 03:10:17.036915,3,UPI,2397.49,AED,VENDOR_PAYMENT,SG,BRANCH,CREDIT,False,NONE,4,0,1
TXN000110108,ACCT100006778,2023-01-13 21:44:35.119461,21,RTGS,40330.54,INR,,US,WEB,CREDIT,False,NONE,4,0,1
TXN000110109,ACCT100006482,2023-01-14 20:21:48.811947,20,CASH_DEPOSIT,1732.62,INR,INSURANCE,US,MOBILE,DEBIT,False,NONE,5,1,0
TXN000110110,ACCT100002541,2023-05-28 15:55:10.561877,15,CASH_WITHDRAWAL,2098.86,AED,,IN,MOBILE,CREDIT,False,NONE,6,1,0
TXN000110111,ACCT100002062,2023-08-09 17:43:34.012231,17,NEFT,8180.62,INR,SALARY,IN,MOBILE,CREDIT,False,NONE,2,0,0
TXN000110112,ACCT100005101,2022-11-26 14:14:28.734116,14,IMPS,4170.99,AED,,IN,MOBILE,DEBIT,False,NONE,5,1,0
TXN000110113,ACCT100000249,2022-04-19 07:12:04.948286,7,NEFT,998.13,INR,INSURANCE,GB,MOBILE,DEBIT,False,NONE,1,0,1
TXN000110114,ACCT100010945,2024-06-16 00:55:59.244864,0,UPI,7866.86,INR,,IN,ATM,CREDIT,False,NONE,6,1,1
TXN000110115,ACCT100008593,2024-03-05 12:47:59.141841,12,NEFT,21619.93,INR,,IN,WEB,DEBIT,False,NONE,1,0,0
TXN000110116,ACCT100006714,2022-04-23 19:45:51.499083,19,NEFT,2119.97,INR,INVESTMENT,US,BRANCH,DEBIT,False,NONE,5,1,0
TXN000110117,ACCT100004687,2022-04-04 03:52:46.263933,3,IMPS,8819.7,INR,RENT,IN,MOBILE,CREDIT,False,NONE,0,0,1
TXN000110118,ACCT100004252,2023-11-13 08:42:51.830927,8,CASH_DEPOSIT,2580.17,INR,TRANSFER,GB,ATM,CREDIT,False,NONE,0,0,0
TXN000110119,ACCT100008228,2022-08-05 18:38:52.598850,18,RTGS,4640.55,INR,INVESTMENT,MY,BRANCH,DEBIT,False,NONE,4,0,0
TXN000110120,ACCT100007570,2023-06-17 07:29:20.588302,7,UPI,871.52,INR, SALARY ,IN,ATM,CREDIT,False,NONE,5,1,1
TXN000110121,ACCT100008906,2024-06-16 08:58:47.942610,8,NEFT,26102.66,INR,INSURANCE,VG,BRANCH,CREDIT,False,NONE,6,1,0
TXN000110122,ACCT100011892,2022-01-03 07:56:23.331313,7,UPI,73205.44,INR,LOAN_EMI,NG,WEB,DEBIT,False,NONE,0,0,1
TXN000110123,ACCT100011161,2023-07-19 11:30:45.923325,11,NEFT,110.98,INR,SALARY,IN,MOBILE,DEBIT,False,NONE,2,0,0
TXN000110124,ACCT100006496,2024-06-18 08:24:44.725214,8,CASH_WITHDRAWAL,37294.57,INR,,IN,MOBILE,DEBIT,False,NONE,1,0,0
TXN000110125,ACCT100011866,2024-04-26 18:39:11.303761,18,CASH_DEPOSIT,14590.23,INR,GROCERY,IN,MOBILE,CREDIT,False,NONE,4,0,0
TXN000110126,ACCT100007637,2024-06-02 00:43:29.954116,0,CASH_DEPOSIT,615.51,INR,VENDOR_PAYMENT,SG,BRANCH,DEBIT,False,NONE,6,1,1
TXN000110127,ACCT100003882,2022-09-18 07:50:18.010814,7,UPI,3268.62,INR,LOAN_EMI,AE,BRANCH,DEBIT,False,NONE,6,1,1
TXN000110128,ACCT100002550,2023-03-07 21:56:24.036019,21,NEFT,825.98,INR,INVESTMENT,AE,ATM,CREDIT,False,NONE,1,0,1
TXN000110129,ACCT100002205,2023-05-19 02:53:46.825427,2,RTGS,73310.94,USD,LOAN_EMI,US,MOBILE,CREDIT,False,NONE,4,0,1
TXN000110130,ACCT100011344,2023-06-01 03:06:49.328887,3,IMPS,3168.23,INR,INSURANCE,IN,WEB,CREDIT,False,NONE,3,0,1
TXN000110131,ACCT100001935,2023-06-05 21:40:27.147094,21,UPI,14011.5,INR,,IN,ATM,DEBIT,False,NONE,0,0,1
TXN000110132,ACCT100004181,2023-07-18 21:34:58.349956,21,POS,473.43,INR,RENT,IN,ATM,DEBIT,False,NONE,1,0,1
TXN000110133,ACCT100000465,2022-03-09 12:13:01.936463,12,NEFT,4210.42,INR,,IN,BRANCH,CREDIT,False,NONE,2,0,0
TXN000110134,ACCT100010500,2024-03-23 22:39:15.497052,22,CASH_DEPOSIT,8252.16,INR,INSURANCE,VG,BRANCH,CREDIT,False,NONE,5,1,1
TXN000110135,ACCT100002281,2023-07-19 16:38:10.495195,16,IMPS,9044.82,INR,TRANSFER,MY,WEB,CREDIT,False,NONE,2,0,0
TXN000110136,ACCT100011799,2022-06-17 03:24:52.738052,3,UPI,28591.41,INR,RENT,IN,ATM,DEBIT,False,NONE,4,0,1
TXN000110137,ACCT100002525,2023-02-06 16:01:57.301501,16,NEFT,15232.44,INR,UTILITY,US,WEB,CREDIT,False,NONE,0,0,0
TXN000110138,ACCT100009699,2022-04-06 21:13:33.991955,21,RTGS,13432.98,INR,UTILITY,SG,ATM,DEBIT,False,NONE,2,0,1
TXN000110139,ACCT100006752,2023-09-15 20:22:13.251437,20,NEFT,1974.67,INR,RENT,IN,ATM,CREDIT,False,NONE,4,0,0
TXN000110140,ACCT100005585,2022-09-07 00:30:23.619775,0,RTGS,9615.57,USD,INSURANCE,AE,BRANCH,CREDIT,False,NONE,2,0,1
TXN000110141,ACCT100000617,2024-06-02 06:24:44.671584,6,RTGS,256162.73,INR,INSURANCE,GB,ATM,DEBIT,False,NONE,6,1,1
TXN000110142,ACCT100009422,2023-09-06 04:58:31.258715,4,NEFT,18783.23,INR,SALARY,IN,ATM,DEBIT,False,NONE,2,0,1
TXN000110143,ACCT100006102,2022-01-12 20:05:26.993097,20,CHEQUE,2381.29,INR,VENDOR_PAYMENT,CN,ATM,DEBIT,False,NONE,2,0,0
TXN000110144,ACCT100008545,2023-03-10 22:37:59.508406,22,NEFT,15631.65,INR,RENT,GB,ATM,CREDIT,False,NONE,4,0,1
TXN000110145,ACCT100001414,2022-07-20 06:31:30.564436,6,UPI,2135.39,AED,INSURANCE,AE,ATM,CREDIT,False,NONE,2,0,1
TXN000110146,ACCT100004873,2022-12-09 22:05:22.989798,22,NEFT,12429.72,INR,SALARY,IN,WEB,DEBIT,False,NONE,4,0,1
TXN000110147,ACCT100006209,2022-02-12 12:59:01.893732,12,CASH_WITHDRAWAL,260.86,INR,UTILITY,IN,WEB,DEBIT,False,NONE,5,1,0
TXN000110148,ACCT100010264,2023-04-19 18:28:21.262383,18,UPI,9194.39,USD,TRANSFER,MY,MOBILE,CREDIT,False,NONE,2,0,0
TXN000110149,ACCT100000857,2022-11-21 23:51:37.192384,23,NEFT,80805.24,INR,TRANSFER,IN,WEB,DEBIT,False,NONE,0,0,1
TXN000110150,ACCT100007377,2023-06-10 14:30:30.697071,14,UPI,2769.08,USD,INVESTMENT,IN,ATM,DEBIT,False,NONE,5,1,0
TXN000110151,ACCT100000028,2023-03-06 18:54:13.612960,18,CASH_DEPOSIT,3496.57,INR,LOAN_EMI,AE,WEB,DEBIT,False,NONE,0,0,0
TXN000110152,ACCT100008088,2022-09-08 17:08:28.218909,17,RTGS,1558.24,INR,VENDOR_PAYMENT,IN,WEB,DEBIT,False,NONE,3,0,0
TXN000110153,ACCT100005803,2023-09-22 10:04:51.645113,10,NEFT,4670.84,INR,INSURANCE,IN,BRANCH,DEBIT,False,NONE,4,0,0
TXN000110154,ACCT100005111,2022-05-17 14:58:51.658918,14,UPI,1665.76,INR,UTILITY,IN,WEB,CREDIT,False,NONE,1,0,0
TXN000110155,ACCT100004111,2024-03-26 07:13:42.120894,7,POS,4744.01,INR,LOAN_EMI,CN,ATM,CREDIT,False,NONE,1,0,1
TXN000110156,ACCT100008737,2022-08-16 22:13:23.047840,22,POS,8678.92,INR,UTILITY,IN,BRANCH,DEBIT,False,NONE,1,0,1
TXN000110157,ACCT100008456,2022-01-26 21:00:51.455970,21,IMPS,32471.64,USD,,IN,BRANCH,CREDIT,False,NONE,2,0,1
TXN000110158,ACCT100008433,2024-05-02 21:05:42.995808,21,UPI,21244.4,INR,GROCERY,AE,ATM,CREDIT,False,NONE,3,0,1
TXN000110159,ACCT100004183,2023-11-04 19:15:11.644174,19,RTGS,9025.71,INR,VENDOR_PAYMENT,IN,BRANCH,CREDIT,False,NONE,5,1,0
TXN000110160,ACCT100002196,2023-11-16 15:20:04.811537,15,NEFT,14356.65,USD,INSURANCE,IN,ATM,CREDIT,False,NONE,3,0,0
TXN000110161,ACCT100000162,2022-04-16 03:06:55.481356,3,UPI,947.93,USD,INSURANCE,US,ATM,DEBIT,False,NONE,5,1,1
TXN000110162,ACCT100003545,2024-03-16 15:51:27.423002,15,IMPS,16808.68,INR,,IN,BRANCH,CREDIT,False,NONE,5,1,0
TXN000110163,ACCT100001061,2024-06-07 04:06:51.893578,4,UPI,64630.88,INR,LOAN_EMI,US,ATM,DEBIT,False,NONE,4,0,1
TXN000110164,ACCT100007508,2023-07-12 15:50:47.385805,15,RTGS,3406.28,INR,,AE,ATM,CREDIT,False,NONE,2,0,0
TXN000110165,ACCT100006564,2023-07-22 16:16:51.131424,16,RTGS,12341.54,INR,GROCERY,IN,MOBILE,DEBIT,False,NONE,5,1,0
TXN000110166,ACCT100000142,2023-05-13 20:33:57.091144,20,UPI,11521.3,INR,UTILITY,NG,WEB,DEBIT,False,NONE,5,1,0
TXN000110167,ACCT100002488,2023-09-06 23:24:15.335708,23,NEFT,1271.67,INR,,IN,WEB,CREDIT,False,NONE,2,0,1
TXN000110168,ACCT100003822,2023-05-22 10:15:05.167910,10,INTERNAL_TRANSFER,50132.79,AED,VENDOR_PAYMENT,US,WEB,DEBIT,False,NONE,0,0,0
TXN000110169,ACCT100008267,2024-01-30 11:54:39.545616,11,NEFT,886.68,INR,salary,SG,ATM,CREDIT,False,NONE,1,0,0
TXN000110170,ACCT100001994,2022-03-03 00:34:58.102789,0,SWIFT,5981.45,INR,,IN,WEB,DEBIT,False,NONE,3,0,1
TXN000110171,ACCT100011348,2022-07-09 11:40:45.538553,11,NEFT,1934.45,INR,SALARY,IN,WEB,CREDIT,False,NONE,5,1,0
TXN000110172,ACCT100008714,2022-04-15 22:02:57.216704,22,IMPS,3948.17,USD,GROCERY,NG,MOBILE,CREDIT,False,NONE,4,0,1
TXN000110173,ACCT100011454,2024-01-26 09:18:45.408679,9,UPI,10702.94,USD,,US,ATM,CREDIT,False,NONE,4,0,0
TXN000110174,ACCT100006240,2022-12-28 22:59:20.813846,22,UPI,3414.51,INR,GROCERY,IN,ATM,CREDIT,False,NONE,2,0,1
TXN000110175,ACCT100004143,2022-06-01 08:06:56.579111,8,UPI,37915.1,AED,TRANSFER,CN,MOBILE,CREDIT,False,NONE,2,0,0
TXN000110176,ACCT100007948,2022-06-08 02:16:13.024280,2,CASH_DEPOSIT,6585.19,USD,SALARY,SG,MOBILE,DEBIT,False,NONE,2,0,1
TXN000110177,ACCT100009888,2022-12-31 04:31:15.201790,4,INTERNAL_TRANSFER,2784.46,INR,LOAN_EMI,MY,ATM,DEBIT,False,NONE,5,1,1
TXN000110178,ACCT100005288,2023-05-29 00:36:20.413016,0,SWIFT,1969.43,USD,,AE,ATM,DEBIT,False,NONE,0,0,1
TXN000110179,ACCT100003394,2024-01-20 10:49:51.366573,10,INTERNAL_TRANSFER,233957.11,INR,GROCERY,IN,BRANCH,CREDIT,False,NONE,5,1,0
TXN000110180,ACCT100004519,2023-04-27 19:24:21.850402,19,NEFT,1847.74,INR,LOAN_EMI,IN,MOBILE,CREDIT,False,NONE,3,0,0
TXN000110181,ACCT100009050,2022-03-28 17:22:47.832483,17,UPI,12407.24,INR,RENT,US,ATM,DEBIT,False,NONE,0,0,0
TXN000110182,ACCT100006508,2023-12-30 06:51:11.378084,6,IMPS,8406.13,INR,,IN,WEB,DEBIT,False,NONE,5,1,1
TXN000110183,ACCT100009661,2024-04-01 06:46:17.055756,6,SWIFT,746.15,INR,SALARY,IN,MOBILE,CREDIT,False,NONE,0,0,1
TXN000110184,ACCT100009379,2023-01-12 15:16:20.024088,15,POS,10314.89,AED,VENDOR_PAYMENT,CN,BRANCH,CREDIT,False,NONE,3,0,0
TXN000110185,ACCT100009761,2022-10-29 06:53:56.830682,6,NEFT,17810.4,AED,GROCERY,IN,MOBILE,DEBIT,False,NONE,5,1,1
TXN000110186,ACCT100007232,2022-07-02 20:43:58.286400,20,IMPS,1337.93,INR,RENT,AE,ATM,DEBIT,False,NONE,5,1,0
TXN000110187,ACCT100009883,2023-05-24 23:25:11.235201,23,IMPS,577.18,INR,INSURANCE,AE,WEB,DEBIT,False,NONE,2,0,1
TXN000110188,ACCT100006280,2023-04-24 07:30:32.781769,7,NEFT,203.39,INR,UTILITY,GB,MOBILE,DEBIT,False,NONE,0,0,1
TXN000110189,ACCT100005893,2022-06-06 12:10:17.605203,12,NEFT,9701.03,USD,INVESTMENT,IN,MOBILE,DEBIT,False,NONE,0,0,0
TXN000110190,ACCT100006553,2023-10-13 23:46:48.723434,23,IMPS,389.36,INR,UTILITY,AE,BRANCH,DEBIT,False,NONE,4,0,1
TXN000110191,ACCT100010421,2023-05-01 12:48:43.688635,12,UPI,247924.56,INR,INVESTMENT,VG,ATM,DEBIT,False,NONE,0,0,0
TXN000110192,ACCT100000455,2022-08-12 14:11:55.535636,14,NEFT,813.3,USD,LOAN_EMI,IN,MOBILE,DEBIT,False,NONE,4,0,0
TXN000110193,ACCT100011164,2022-09-21 17:52:27.988001,17,UPI,2046.39,INR,GROCERY,GB,MOBILE,CREDIT,False,NONE,2,0,0
TXN000110194,ACCT100001009,2023-04-08 17:01:19.441324,17,UPI,5677.54,INR,DIVIDEND,IN,BRANCH,DEBIT,False,NONE,5,1,0
TXN000110195,ACCT100008963,2022-08-15 08:45:02.900142,8,SWIFT,4908.91,USD,RENT,GB,ATM,DEBIT,False,NONE,0,0,0
TXN000110196,ACCT100002151,2024-05-03 04:53:33.945061,4,POS,8960.35,USD,VENDOR_PAYMENT,IN,BRANCH,DEBIT,False,NONE,4,0,1
TXN000110197,ACCT100011139,2024-05-24 04:12:48.880924,4,IMPS,8733.92,INR,RENT,IN,WEB,CREDIT,False,NONE,4,0,1
TXN000110198,ACCT100010701,2024-05-29 07:48:28.850211,7,NEFT,1244.91,INR,,IN,ATM,DEBIT,False,NONE,2,0,1
TXN000110199,ACCT100000164,2023-01-02 14:37:40.889357,14,UPI,23430.67,AED,,AE,ATM,DEBIT,False,NONE,0,0,0
TXN000110200,ACCT100007049,2022-10-27 14:14:36.022454,14,UPI,15994.18,INR,SALARY,SG,ATM,DEBIT,False,NONE,3,0,0
TXN000110201,ACCT100009948,2024-02-03 13:41:47.091908,13,UPI,1089.36,USD,SALARY,NG,WEB,DEBIT,False,NONE,5,1,0
TXN000110202,ACCT100007210,2022-09-28 18:25:57.248418,18,RTGS,23227.6,USD,RENT,GB,ATM,CREDIT,False,NONE,2,0,0
TXN000110203,ACCT100007187,2023-08-11 08:28:48.630365,8,NEFT,515.6,INR,TRANSFER,GB,ATM,DEBIT,False,NONE,4,0,0
TXN000110204,ACCT100011633,2023-11-12 21:46:38.417949,21,NEFT,27704.97,INR,INSURANCE,US,BRANCH,DEBIT,False,NONE,6,1,1
TXN000110205,ACCT100010207,2023-11-09 02:14:11.734609,2,CASH_DEPOSIT,3599.69,USD,LOAN_EMI,IN,ATM,CREDIT,False,NONE,3,0,1
TXN000110206,ACCT100000502,2023-09-07 17:14:09.198642,17,INTERNAL_TRANSFER,10231.9,INR,LOAN_EMI,IN,MOBILE,DEBIT,False,NONE,3,0,0
TXN000110207,ACCT100008667,2022-01-24 07:25:05.858868,7,CASH_WITHDRAWAL,2969.59,INR,VENDOR_PAYMENT,US,WEB,CREDIT,False,NONE,0,0,1
TXN000110208,ACCT100011947,2022-06-20 17:20:46.430683,17,INTERNAL_TRANSFER,2667.42,INR,,SG,MOBILE,DEBIT,False,NONE,0,0,0
TXN000110209,ACCT100007435,2023-07-24 22:33:31.210436,22,NEFT,7386.03,INR,TRANSFER,GB,MOBILE,CREDIT,False,NONE,0,0,1
TXN000110210,ACCT100011173,2023-08-22 15:05:00.803288,15,RTGS,1144.89,INR,INVESTMENT,IN,WEB,DEBIT,False,NONE,1,0,0
TXN000110211,ACCT100008391,2023-08-16 14:26:15.127742,14,NEFT,8396.23,INR,VENDOR_PAYMENT,IN,BRANCH,DEBIT,False,NONE,2,0,0
TXN000110212,ACCT100003719,2022-11-24 01:29:38.656813,1,CASH_DEPOSIT,60669.37,USD,UTILITY,NG,ATM,CREDIT,False,NONE,3,0,1
TXN000110213,ACCT100005659,2022-07-08 07:10:04.740170,7,UPI,961.68,INR,,IN,MOBILE,CREDIT,False,NONE,4,0,1
TXN000110214,ACCT100004802,2024-04-29 06:22:22.089050,6,NEFT,2288.07,INR,UTILITY,IN,MOBILE,CREDIT,False,NONE,0,0,1
TXN000110215,ACCT100010404,2022-02-05 04:48:44.408469,4,NEFT,953.65,USD,GROCERY,US,BRANCH,CREDIT,False,NONE,5,1,1
TXN000110216,ACCT100000405,2023-01-06 20:06:48.761866,20,IMPS,11735.99,USD,LOAN_EMI,IN,ATM,DEBIT,False,NONE,4,0,0
TXN000110217,ACCT100006076,2022-07-17 23:07:51.527739,23,RTGS,11304.94,USD,,MY,MOBILE,DEBIT,False,NONE,6,1,1
TXN000110218,ACCT100006114,2022-04-01 18:45:14.629609,18,NEFT,424.96,INR,,US,ATM,DEBIT,False,NONE,4,0,0
TXN000110219,ACCT100011739,2022-07-16 17:59:14.558341,17,UPI,45332.55,USD,LOAN_EMI,IN,WEB,DEBIT,False,NONE,5,1,0
TXN000110220,ACCT100011828,2022-02-24 12:37:11.983749,12,UPI,7506.82,USD,DIVIDEND,MY,MOBILE,CREDIT,False,NONE,3,0,0
TXN000110221,ACCT100001877,2022-09-06 06:12:50.210808,6,CASH_DEPOSIT,1590.71,INR,UTILITY,NG,WEB,CREDIT,False,NONE,1,0,1
TXN000110222,ACCT100001838,2023-09-17 09:31:22.692538,9,POS,1435.25,INR,,IN,BRANCH,DEBIT,False,NONE,6,1,0
TXN000110223,ACCT100002577,2023-07-28 20:36:25.379494,20,CASH_DEPOSIT,815.32,INR,INVESTMENT,MY,WEB,DEBIT,False,NONE,4,0,0
TXN000110224,ACCT100010054,2023-08-21 09:51:53.581244,9,SWIFT,3733.18,INR,INSURANCE,GB,BRANCH,DEBIT,False,NONE,0,0,0
TXN000110225,ACCT100005705,2022-05-25 03:33:35.904552,3,POS,2517.27,INR,TRANSFER,IN,BRANCH,CREDIT,False,NONE,2,0,1
TXN000110226,ACCT100011125,2023-09-21 01:34:34.865516,1,NEFT,68478.8,INR,INSURANCE,IN,WEB,CREDIT,False,NONE,3,0,1
TXN000110227,ACCT100009392,2022-04-01 03:12:35.497313,3,IMPS,35028.81,USD,,IN,MOBILE,DEBIT,False,NONE,4,0,1
TXN000110228,ACCT100003598,2023-02-18 01:12:03.224293,1,UPI,2837.42,USD,VENDOR_PAYMENT,AE,WEB,CREDIT,False,NONE,5,1,1
TXN000110229,ACCT100010680,2022-12-31 12:48:28.990996,12,NEFT,1806.93,USD,SALARY,IN,WEB,CREDIT,False,NONE,5,1,0
TXN000110230,ACCT100000442,2022-03-26 03:00:48.463773,3,NEFT,23377.42,INR,GROCERY,US,WEB,DEBIT,False,NONE,5,1,1
TXN000110231,ACCT100011939,2022-03-19 13:07:07.152754,13,RTGS,214.64,USD,INSURANCE,AE,ATM,CREDIT,False,NONE,5,1,0
TXN000110232,ACCT100005415,2023-04-22 23:07:20.196598,23,NEFT,9255.24,INR,grocery,IN,ATM,CREDIT,False,NONE,5,1,1
TXN000110233,ACCT100004735,2022-11-07 10:29:24.886899,10,CHEQUE,121.07,INR,GROCERY,NG,WEB,CREDIT,False,NONE,0,0,0
TXN000110234,ACCT100001926,2022-03-18 04:10:28.211506,4,UPI,2633.33,INR,VENDOR_PAYMENT,IN,WEB,DEBIT,False,NONE,4,0,1
TXN000110235,ACCT100010181,2022-08-14 16:50:38.793898,16,UPI,10992.84,INR,RENT,IN,BRANCH,DEBIT,False,NONE,6,1,0
TXN000110236,ACCT100009798,2024-01-28 18:02:28.711780,18,UPI,3218.66,USD,INVESTMENT,IN,MOBILE,DEBIT,False,NONE,6,1,0
TXN000110237,ACCT100007821,2022-12-20 09:54:39.035587,9,UPI,33579.34,USD, GROCERY ,CN,WEB,DEBIT,False,NONE,1,0,0
TXN000110238,ACCT100008162,2022-01-26 18:51:03.514672,18,CASH_WITHDRAWAL,1500.79,INR,INSURANCE,IN,WEB,DEBIT,False,NONE,2,0,0
TXN000110239,ACCT100000403,2024-03-11 22:08:56.427302,22,CASH_DEPOSIT,322181.49,INR,GROCERY,GB,MOBILE,CREDIT,False,NONE,0,0,1
TXN000110240,ACCT100000146,2022-05-30 12:58:37.188557,12,SWIFT,5952.39,INR,INVESTMENT,IN,MOBILE,CREDIT,False,NONE,0,0,0
TXN000110241,ACCT100005197,2023-05-17 22:44:13.051857,22,INTERNAL_TRANSFER,7513.63,INR,,CN,ATM,CREDIT,False,NONE,2,0,1
TXN000110242,ACCT100000060,2023-09-01 12:44:54.339038,12,UPI,24380.78,INR,SALARY,US,ATM,CREDIT,False,NONE,4,0,0
TXN000110243,ACCT100010130,2022-01-07 21:55:13.379640,21,UPI,386.9,AED,RENT,US,BRANCH,CREDIT,False,NONE,4,0,1
TXN000110244,ACCT100003527,2022-04-23 01:31:55.928426,1,UPI,20909.08,INR,UTILITY,AE,MOBILE,DEBIT,False,NONE,5,1,1
TXN000110245,ACCT100011600,2023-10-31 16:00:19.767323,16,SWIFT,478.89,INR,DIVIDEND,CN,ATM,DEBIT,False,NONE,1,0,0
TXN000110246,ACCT100006192,2022-08-02 14:11:08.816102,14,NEFT,3939.64,INR,TRANSFER,IN,ATM,CREDIT,False,NONE,1,0,0
TXN000110247,ACCT100008749,2024-01-16 00:36:48.586243,0,CASH_DEPOSIT,16712.21,USD,TRANSFER,CN,ATM,DEBIT,False,NONE,1,0,1
TXN000110248,ACCT100000554,2023-12-15 08:46:46.681173,8,UPI,11766.88,INR,TRANSFER,GB,MOBILE,CREDIT,False,NONE,4,0,0
TXN000110249,ACCT100003635,2024-06-26 09:14:47.416201,9,IMPS,799.57,INR,INVESTMENT,NG,WEB,DEBIT,False,NONE,2,0,0
TXN000110250,ACCT100003526,2023-01-12 09:36:52.965747,9,RTGS,4399.6,USD,TRANSFER,IN,WEB,DEBIT,False,NONE,3,0,0
TXN000110251,ACCT100001584,2023-10-31 00:31:14.068715,0,NEFT,7200.73,INR,RENT,SG,WEB,CREDIT,False,NONE,1,0,1
TXN000110252,ACCT100008555,2022-02-19 12:44:49.171176,12,NEFT,4209.1,INR,LOAN_EMI,US,MOBILE,DEBIT,False,NONE,5,1,0
