ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,DEBIT_CARD_ISSUED,INTERNET_BANKING
ACCT100009417,CUST0003854, SALARY ,ACTIVE,2015-07-15,8632.59,AED,1,4017.17,1,1,1,1
ACCT100009418,CUST0003255,CURRENT,ACTIVE,2019-06-19,134824.78,USD,1,33960.54,1,1,1,1
ACCT100009419,CUST0004325,SALARY,ACTIVE,2018-07-05,10070.12,INR,1,3695.15,4,2,1,1
ACCT100009420,CUST0002977,NRE,CLOSED,2021-06-24,565155.31,USD,1,198472.75,5,3,0,0
ACCT100009421,CUST0005742,SALARY,ACTIVE,2016-04-30,13724.85,USD,2,8647.33,4,2,1,1
ACCT100009422,CUST0007301,CURRENT,ACTIVE,2020-12-19,243205.84,INR,1,158198.67,2,3,0,1
ACCT100009423,CUST0000134,SAVINGS,ACTIVE,2019-06-02,26572.31,INR,2,29979.31,3,4,0,1
ACCT100009424,CUST0001134,CURRENT,ACTIVE,2016-07-05,14096.16,INR,1,29641.03,4,3,1,0
ACCT100009425,CUST0004013,NRO,ACTIVE,2014-03-14,128799.9,USD,1,101901.25,4,1,1,1
ACCT100009426,CUST0005975,SALARY,ACTIVE,2017-09-06,148354.15,AED,1,20686.37,5,1,1,0
ACCT100009427,CUST0004367,CURRENT,ACTIVE,2013-10-20,158793.23,AED,1,128477.5,4,2,1,1
ACCT100009428,CUST0002159,SAVINGS,CLOSED,2018-11-04,7453.87,INR,1,5256.76,2,1,1,1
ACCT100009429,CUST0001762,TRUST,ACTIVE,2014-06-15,366838.58,AED,1,75433.93,10,1,0,1
ACCT100009430,CUST0005437,SAVINGS,ACTIVE,2021-11-21,4176.99,INR,2,16008.03,2,3,1,1
ACCT100009431,CUST0001461,SALARY,ACTIVE,2018-01-10,6743.27,INR,1,5271.03,2,2,0,1
ACCT100009432,CUST0002229,SALARY,ACTIVE,2018-05-10,62685.29,AED,1,4033.3,2,2,1,1
ACCT100009433,CUST0005433,SAVINGS,ACTIVE,2019-02-12,1530.15,INR,2,7030.94,5,1,1,0
ACCT100009434,CUST0005699,SAVINGS,ACTIVE,2013-05-07,5311.15,INR,1,13165.74,1,1,1,1
ACCT100009435,CUST0000350,TRUST,DORMANT,2017-10-16,38951.64,INR,2,171933.12,10,2,1,1
ACCT100009436,CUST0006480,SHELL,ACTIVE,2019-05-10,105955.9,INR,1,721825.92,10,2,1,1
ACCT100009437,CUST0002318,CURRENT,CLOSED,2019-04-22,18308.98,INR,1,66312.38,5,2,1,1
ACCT100009438,CUST0002581,CURRENT,ACTIVE,2017-07-16,35528.68,USD,1,60283.94,1,4,1,1
ACCT100009439,CUST0000450,CURRENT,ACTIVE,2014-04-11,88124.04,INR,1,7092.12,4,2,0,1
ACCT100009440,CUST0005681,SAVINGS,ACTIVE,2019-07-17,12744.49,SGD,1,2848.85,5,2,0,1
ACCT100009441,CUST0003348,SHELL,DORMANT,2016-05-14,1650613.75,USD,1,704870.46,8,2,0,1
ACCT100009442,CUST0004988,CURRENT,DORMANT,2017-03-12,37555.37,AED,1,10566.7,1,3,0,0
ACCT100009443,CUST0003218,CURRENT,ACTIVE,2018-09-10,56948.7,INR,1,126660.02,2,1,0,1
ACCT100009444,CUST0000361,NRO,ACTIVE,2019-12-19,57031.59,USD,2,12930.38,7,2,1,1
ACCT100009445,CUST0004660,salary,BLOCKED,2020-10-29,986.23,INR,2,4484.68,1,2,1,1
ACCT100009446,CUST0007763,SAVINGS,ACTIVE,2018-08-22,2978.69,USD,2,9846.35,2,1,1,1
ACCT100009447,CUST0002321,SAVINGS,ACTIVE,2021-09-03,3854.49,USD,1,1164.21,1,1,0,1
ACCT100009448,CUST0006478,SAVINGS,ACTIVE,2013-04-21,21256.54,INR,2,10147.14,3,2,0,1
ACCT100009449,CUST0004365,CURRENT,ACTIVE,2015-12-19,157781.53,INR,2,22568.7,5,3,1,1
ACCT100009450,CUST0006171,CURRENT,ACTIVE,2013-05-28,112465.95,USD,3,77052.31,4,1,1,0
ACCT100009451,CUST0001542,CURRENT,ACTIVE,2014-06-01,9207.81,SGD,1,38033.71,1,2,0,0
ACCT100009452,CUST0005795, SAVINGS ,ACTIVE,2015-11-04,72599.95,AED,1,5379.09,2,4,1,1
ACCT100009453,CUST0005347,SAVINGS,ACTIVE,2018-01-14,24839.62,INR,1,119214.74,4,1,0,1
ACCT100009454,CUST0001938,SALARY,ACTIVE,2020-03-15,4073.34,USD,1,53546.47,4,3,0,1
ACCT100009455,CUST0004386,SAVINGS,BLOCKED,2021-02-04,4183.51,INR,1,3362.65,5,1,1,0
ACCT100009456,CUST0000164,SALARY,ACTIVE,2014-10-31,2909.29,AED,1,22144.68,2,2,1,1
ACCT100009457,CUST0006550,SAVINGS,ACTIVE,2018-06-09,44530.63,INR,1,5660.95,3,1,1,1
ACCT100009458,CUST0005484,CURRENT,ACTIVE,2012-07-09,44386.01,USD,1,40492.56,5,1,1,1
ACCT100009459,CUST0006724,SAVINGS,ACTIVE,2019-09-19,1464.06,INR,1,6915.61,3,1,0,0
ACCT100009460,CUST0006719,SAVINGS,ACTIVE,2012-01-25,2967.09,SGD,3,255.84,4,1,1,1
ACCT100009461,CUST0004850,SAVINGS,ACTIVE,2021-06-30,27358.71,USD,1,2951.21,2,1,0,1
ACCT100009462,CUST0006697,CURRENT,ACTIVE,2016-03-27,53420.4,INR,1,54850.25,4,2,1,1
ACCT100009463,CUST0003549,CURRENT,ACTIVE,2018-08-24,110389.69,USD,2,8225.03,4,4,1,1
ACCT100009464,CUST0004408,NRE,ACTIVE,2013-05-13,91950.01,USD,2,173605.73,4,1,0,0
ACCT100009465,CUST0001312,SALARY,ACTIVE,2020-03-13,105456.16,INR,2,12458.61,2,3,1,1
ACCT100009466,CUST0005069,SAVINGS,ACTIVE,2021-02-08,15713.87,INR,2,2944.59,2,3,1,1
ACCT100009467,CUST0000984,CURRENT,ACTIVE,2015-05-08,14851.41,AED,2,135703.8,5,1,0,1
ACCT100009468,CUST0004240,SAVINGS,DORMANT,2017-02-10,685.35,INR,1,1828.0,3,2,0,1
ACCT100009469,CUST0002369,SALARY,ACTIVE,2020-03-13,17344.61,SGD,2,12873.68,1,3,1,1
ACCT100009470,CUST0005466,SALARY,DORMANT,2012-11-06,295.99,USD,1,62143.46,1,3,1,1
ACCT100009471,CUST0001424, SALARY ,ACTIVE,2013-09-10,18750.55,INR,1,6899.91,5,1,1,1
ACCT100009472,CUST0002861,SAVINGS,ACTIVE,2013-03-09,9668.81,GBP,1,24682.37,2,2,0,1
ACCT100009473,CUST0007472,CURRENT,ACTIVE,2012-03-20,4465.63,INR,1,129776.09,2,1,1,1
ACCT100009474,CUST0000043,NRO,ACTIVE,2017-08-28,20529.45,INR,1,251246.56,7,3,0,1
ACCT100009475,CUST0001244,SAVINGS,ACTIVE,2014-08-25,8230.71,INR,1,19848.77,4,4,1,1
ACCT100009476,CUST0000404,SAVINGS,BLOCKED,2020-10-01,36456.81,INR,1,4952.2,1,3,1,0
ACCT100009477,CUST0007200,SAVINGS,ACTIVE,2013-04-11,4335.13,INR,1,31594.58,2,1,1,1
ACCT100009478,CUST0003271,SAVINGS,ACTIVE,2014-10-26,106704.22,INR,1,8669.63,4,2,1,1
ACCT100009479,CUST0000787,SAVINGS,ACTIVE,2020-12-08,41724.01,SGD,1,6216.61,3,1,1,1
ACCT100009480,CUST0000392,SAVINGS,ACTIVE,2017-04-09,931419.06,USD,3,34136.02,2,4,1,1
ACCT100009481,CUST0002385,CURRENT,DORMANT,2017-09-22,669039.07,INR,1,63221.57,2,1,1,1
ACCT100009482,CUST0001235,SALARY,BLOCKED,2014-04-12,141334.57,INR,1,4781.4,5,4,0,1
ACCT100009483,CUST0001518,SAVINGS,ACTIVE,2018-07-29,9876.11,INR,2,13570.15,5,1,1,1
ACCT100009484,CUST0003761,SHELL,ACTIVE,2020-06-14,11845565.08,SGD,1,182257.2,8,1,1,1
ACCT100009485,CUST0002195,SAVINGS,ACTIVE,2013-09-08,185202.83,USD,1,16871.72,4,3,1,1
ACCT100009486,CUST0002569,NRE,ACTIVE,2012-04-09,150549.03,INR,2,683128.19,5,4,1,1
ACCT100009487,CUST0003618,SAVINGS,ACTIVE,2013-05-08,42552.31,USD,2,11433.26,2,3,1,1
ACCT100009488,CUST0007842,SAVINGS,ACTIVE,2017-10-24,5939.22,INR,2,10681.13,1,4,1,0
ACCT100009489,CUST0001378,TRUST,ACTIVE,2014-05-29,335291.06,INR,1,171511.94,10,2,1,0
ACCT100009490,CUST0001986, CURRENT ,DORMANT,2015-03-13,39661.26,INR,1,48097.39,5,2,0,1
ACCT100009491,CUST0000913,CURRENT,ACTIVE,2014-06-14,961124.54,AED,2,130562.45,5,2,1,0
ACCT100009492,CUST0001147,SALARY,ACTIVE,2020-07-09,2670.06,INR,1,2372.94,2,1,1,1
ACCT100009493,CUST0006897,NRE,ACTIVE,2014-09-09,1482762.82,INR,1,85784.1,4,1,1,1
ACCT100009494,CUST0004746,NRO,ACTIVE,2016-11-21,89463.28,INR,1,225151.35,5,1,0,1
ACCT100009495,CUST0003583,NRO,ACTIVE,2020-08-07,37517.9,INR,1,263407.69,6,3,1,1
ACCT100009496,CUST0000765,SALARY,ACTIVE,2019-11-07,3243.85,INR,1,5835.74,2,3,0,1
ACCT100009497,CUST0006120,SAVINGS,BLOCKED,2020-08-30,1759.06,INR,1,27083.78,5,1,1,1
ACCT100009498,CUST0004036,CURRENT,ACTIVE,2012-11-14,93756.9,INR,1,26331.04,3,1,0,1
ACCT100009499,CUST0005824,CURRENT,ACTIVE,2018-01-31,159208.35,INR,3,13159.61,1,1,1,1
ACCT100009500,CUST0006807,CURRENT,ACTIVE,2019-08-06,165480.3,INR,1,96232.28,5,2,1,1
ACCT100009501,CUST0002647,SAVINGS,ACTIVE,2018-09-08,114965.77,USD,1,6613.57,3,1,0,1
ACCT100009502,CUST0000494,savings,ACTIVE,2017-03-21,55152.69,INR,1,29009.4,4,5,1,0
ACCT100009503,CUST0007560,SAVINGS,ACTIVE,2020-06-14,18298.42,USD,2,5343.41,5,2,1,1
ACCT100009504,CUST0005806,SALARY,ACTIVE,2017-02-15,5689.89,AED,2,3720.19,4,3,1,1
ACCT100009505,CUST0006311,SAVINGS,ACTIVE,2016-09-01,8285.54,AED,1,11265.84,4,2,1,1
ACCT100009506,CUST0002450,NRO,ACTIVE,2019-05-11,65480.67,SGD,3,107605.01,4,3,0,1
ACCT100009507,CUST0004829,TRUST,DORMANT,2012-11-19,480113.62,INR,1,242039.23,10,2,1,1
ACCT100009508,CUST0003780,SALARY,ACTIVE,2017-04-21,33480.11,USD,1,2950.36,3,1,0,1
ACCT100009509,CUST0004369,SAVINGS,DORMANT,2017-07-10,40694.09,INR,1,54899.64,3,1,0,1
ACCT100009510,CUST0006822,SHELL,ACTIVE,2013-09-30,48588.29,SGD,1,237032.26,9,1,1,1
ACCT100009511,CUST0002374,SALARY,ACTIVE,2021-01-02,6042.0,INR,1,19490.04,1,1,1,1
ACCT100009512,CUST0000254,CURRENT,BLOCKED,2020-06-22,13542.03,INR,1,125707.83,5,3,1,1
ACCT100009513,CUST0004567,CURRENT,ACTIVE,2016-06-08,34842.33,INR,2,62085.75,1,1,0,1
ACCT100009514,CUST0001416,SAVINGS,ACTIVE,2015-02-26,26657.69,USD,1,36420.84,5,1,1,1
ACCT100009515,CUST0000696,NRE,ACTIVE,2017-10-16,34072.65,USD,2,297355.94,5,2,1,1
ACCT100009516,CUST0001596,CURRENT,ACTIVE,2016-11-24,47397.13,INR,1,15619.58,3,1,1,0
ACCT100009517,CUST0004712,SAVINGS,ACTIVE,2015-11-10,11190.95,USD,1,39826.44,3,1,1,1
ACCT100009518,CUST0002227,SAVINGS,ACTIVE,2020-04-06,20307.34,GBP,2,10471.29,2,4,1,1
ACCT100009519,CUST0006540,SAVINGS,ACTIVE,2017-12-14,8913.48,USD,1,10554.91,3,3,0,1
ACCT100009520,CUST0000081,NRO,ACTIVE,2021-08-16,10077.12,INR,1,13947.03,5,2,1,1
ACCT100009521,CUST0001517,CURRENT,ACTIVE,2016-05-25,1255.6,AED,1,71066.57,5,2,1,1
ACCT100009522,CUST0005135,TRUST,DORMANT,2016-01-12,101827.96,INR,1,85513.03,10,3,1,1
ACCT100009523,CUST0001668,SAVINGS,ACTIVE,2013-06-10,10993.01,SGD,1,15566.71,4,1,0,0
ACCT100009524,CUST0005036,SHELL,ACTIVE,2018-09-07,412509.33,USD,2,1371573.83,9,3,0,1
ACCT100009525,CUST0001041,TRUST,ACTIVE,2014-02-28,1102734.24,GBP,1,83044.41,8,3,0,0
ACCT100009526,CUST0006171,SALARY,ACTIVE,2014-05-19,35059.18,INR,1,18663.06,3,2,1,1
ACCT100009527,CUST0003439,NRE,ACTIVE,2014-12-18,8332.66,USD,1,1754657.16,5,1,1,1
ACCT100009528,CUST0006063,SAVINGS,ACTIVE,2016-12-29,4354.73,INR,1,22468.06,1,1,1,1
ACCT100009529,CUST0006100,SAVINGS,ACTIVE,2018-06-09,41464.58,INR,1,3401.18,2,1,0,1
ACCT100009530,CUST0000035,SAVINGS,ACTIVE,2020-09-27,69822.26,USD,1,4677.99,1,2,1,0
ACCT100009531,CUST0003997,TRUST,ACTIVE,2014-11-13,3430238.61,USD,1,110746.88,10,2,1,1
ACCT100009532,CUST0006029,CURRENT,ACTIVE,2013-01-21,30360.94,INR,1,24053.97,5,2,1,1
ACCT100009533,CUST0007448,SALARY,ACTIVE,2016-08-14,402.24,INR,2,6793.62,5,1,1,1
ACCT100009534,CUST0004882,SAVINGS,ACTIVE,2012-04-20,1577.57,GBP,1,113699.61,1,4,1,1
ACCT100009535,CUST0007395,SAVINGS,DORMANT,2021-08-31,10377.71,USD,1,6109.84,5,1,1,1
ACCT100009536,CUST0000219,CURRENT,ACTIVE,2015-03-04,5631.58,INR,1,9148.81,2,1,1,1
ACCT100009537,CUST0002412,CURRENT,ACTIVE,2020-07-09,9032.83,GBP,2,205841.84,2,2,1,1
ACCT100009538,CUST0003518,NRE,ACTIVE,2020-07-01,58792.37,USD,2,55684.35,4,1,1,1
ACCT100009539,CUST0002030,SALARY,ACTIVE,2017-12-31,685.28,INR,1,4067.1,2,1,1,1
ACCT100009540,CUST0004238, SALARY ,ACTIVE,2020-01-16,15376.7,USD,1,6340.69,2,1,1,1
ACCT100009541,CUST0004862,CURRENT,ACTIVE,2016-03-22,1389233.14,GBP,1,12739.03,3,1,1,1
ACCT100009542,CUST0000015,NRO,ACTIVE,2017-11-09,256045.64,INR,2,38978.95,5,3,1,0
ACCT100009543,CUST0000832,SAVINGS,ACTIVE,2018-07-24,39083.32,USD,1,6241.99,4,2,0,0
ACCT100009544,CUST0001561,SALARY,ACTIVE,2012-05-06,62259.56,INR,1,60797.37,3,1,0,1
ACCT100009545,CUST0005385,SAVINGS,ACTIVE,2015-11-12,325611.57,INR,1,26610.15,3,3,1,1
ACCT100009546,CUST0001565,SALARY,ACTIVE,2020-04-05,20369.01,INR,2,3984.33,5,1,1,1
ACCT100009547,CUST0003302,TRUST,DORMANT,2018-09-17,1408616.52,INR,1,537172.45,10,1,1,0
ACCT100009548,CUST0007949,CURRENT,ACTIVE,2014-03-20,91440.74,USD,1,61819.46,3,1,0,1
ACCT100009549,CUST0005707,TRUST,DORMANT,2020-06-25,902463.69,USD,1,207911.6,8,5,0,1
ACCT100009550,CUST0006480,SAVINGS,ACTIVE,2014-08-15,3313.14,INR,1,2177.96,4,1,1,1
ACCT100009551,CUST0006901,TRUST,ACTIVE,2016-05-20,6192116.39,INR,1,148069.44,10,3,0,1
ACCT100009552,CUST0007568,savings,ACTIVE,2018-09-13,8996.55,USD,2,7133.25,5,1,0,1
ACCT100009553,CUST0004891,CURRENT,ACTIVE,2019-04-16,5583.95,INR,3,33037.51,1,1,1,1
ACCT100009554,CUST0002028,salary,ACTIVE,2016-08-24,30375.98,INR,1,62963.12,4,1,0,1
ACCT100009555,CUST0001670,NRE,ACTIVE,2015-05-10,329031.85,USD,1,648283.68,7,2,1,1
ACCT100009556,CUST0002635,SAVINGS,ACTIVE,2015-09-03,4285.24,GBP,1,6895.26,5,2,1,1
ACCT100009557,CUST0003722,TRUST,ACTIVE,2019-04-26,88623.0,AED,2,65874.49,7,3,1,1
ACCT100009558,CUST0006435,SAVINGS,ACTIVE,2020-04-07,1018.84,AED,1,13500.9,5,1,1,1
ACCT100009559,CUST0005745,NRO,ACTIVE,2019-01-17,456950.02,USD,2,88036.68,7,2,1,1
ACCT100009560,CUST0007578,NRO,ACTIVE,2015-05-03,238639.69,USD,1,66721.61,7,1,1,1
ACCT100009561,CUST0001688,salary,ACTIVE,2015-03-02,61187.03,INR,1,6474.5,5,2,1,1
ACCT100009562,CUST0002940,NRO,ACTIVE,2021-06-15,127562.72,INR,1,188524.75,5,3,0,1
ACCT100009563,CUST0004791,SAVINGS,ACTIVE,2021-06-25,21429.31,INR,1,33213.45,4,2,1,1
ACCT100009564,CUST0002611,TRUST,DORMANT,2019-01-27,1958051.87,INR,1,62089.59,10,1,1,1
ACCT100009565,CUST0003005,CURRENT,ACTIVE,2012-11-13,70361.11,AED,1,22565.5,2,1,1,1
ACCT100009566,CUST0002013,SAVINGS,ACTIVE,2021-03-14,7155.46,INR,2,3050.37,5,1,0,1
ACCT100009567,CUST0006282,SAVINGS,ACTIVE,2018-12-01,111711.06,INR,2,8093.56,5,3,0,1
ACCT100009568,CUST0001456,SALARY,ACTIVE,2018-07-27,4875.4,INR,3,11896.07,4,1,1,1
ACCT100009569,CUST0003863,SAVINGS,ACTIVE,2013-01-09,14367.34,INR,1,11045.43,3,1,0,1
ACCT100009570,CUST0004444,SAVINGS,ACTIVE,2020-09-24,5026.42,USD,1,3795.39,3,4,1,1
ACCT100009571,CUST0001323,CURRENT,ACTIVE,2017-02-17,7173.63,INR,2,52992.89,4,1,1,1
ACCT100009572,CUST0002276,SAVINGS,ACTIVE,2020-01-07,9750.43,USD,1,44635.9,3,2,1,1
ACCT100009573,CUST0007079,nre,DORMANT,2016-10-16,1384248.43,INR,1,1083359.83,6,1,1,1
ACCT100009574,CUST0002569,SAVINGS,ACTIVE,2019-01-28,732004.22,INR,1,6627.59,4,2,1,1
ACCT100009575,CUST0004818,SALARY,ACTIVE,2012-05-27,520.67,INR,1,18865.63,2,5,0,1
ACCT100009576,CUST0004433,CURRENT,BLOCKED,2021-08-03,32811.31,AED,3,557057.9,3,4,1,1
ACCT100009577,CUST0002842,SALARY,ACTIVE,2021-03-09,5515.32,INR,3,16845.44,4,1,1,1
ACCT100009578,CUST0005213,SAVINGS,ACTIVE,2012-12-29,51038.93,SGD,1,5036.68,3,3,0,0
ACCT100009579,CUST0002582,NRO,ACTIVE,2014-10-29,84469.64,INR,1,40246.45,6,2,1,1
ACCT100009580,CUST0003972,SALARY,ACTIVE,2016-08-18,16547.15,INR,2,30891.68,4,1,1,1
ACCT100009581,CUST0003052,NRE,ACTIVE,2018-05-08,468578.07,USD,1,541831.52,6,3,1,1
ACCT100009582,CUST0005804,NRE,ACTIVE,2013-12-17,61922.34,INR,1,766659.31,4,1,1,0
ACCT100009583,CUST0005679,NRO,ACTIVE,2019-08-14,260911.69,USD,1,83072.62,6,2,1,1
ACCT100009584,CUST0003473,SALARY,BLOCKED,2018-06-02,6898.57,USD,2,30947.96,1,1,1,1
ACCT100009585,CUST0002579,salary,ACTIVE,2017-11-16,139718.38,SGD,1,67704.25,2,2,1,0
ACCT100009586,CUST0003619,SAVINGS,ACTIVE,2016-10-22,5915.58,AED,1,13489.36,3,2,1,1
ACCT100009587,CUST0002457,SAVINGS,ACTIVE,2019-01-26,20060.65,INR,1,56587.03,5,3,0,1
ACCT100009588,CUST0002501,NRE,ACTIVE,2018-05-26,28703.24,INR,1,132637.84,5,1,1,1
ACCT100009589,CUST0000062,SAVINGS,ACTIVE,2015-03-20,2745.46,INR,1,28329.33,2,1,0,0
ACCT100009590,CUST0006339,SALARY,ACTIVE,2017-06-25,3169.68,USD,3,3303.19,2,3,1,1
ACCT100009591,CUST0001325,SAVINGS,ACTIVE,2016-04-25,42583.77,INR,2,33626.97,1,5,1,1
ACCT100009592,CUST0005588,SAVINGS,BLOCKED,2013-09-30,24803.98,INR,2,219.37,1,3,1,1
ACCT100009593,CUST0001297,current,DORMANT,2021-04-03,176196.9,USD,1,28053.48,5,4,1,1
ACCT100009594,CUST0004140,SAVINGS,ACTIVE,2015-07-05,25458.64,USD,1,15251.28,4,2,1,1
ACCT100009595,CUST0003036,NRE,ACTIVE,2021-05-25,1542281.33,AED,1,51947.01,4,1,1,1
ACCT100009596,CUST0003541,SAVINGS,ACTIVE,2017-02-20,2964.18,INR,1,2524.88,5,1,1,1
ACCT100009597,CUST0007248,NRE,ACTIVE,2013-10-29,243650.35,INR,1,565086.34,7,1,1,1
ACCT100009598,CUST0006592,CURRENT,ACTIVE,2018-12-28,757238.11,USD,1,1637.97,1,2,1,0
ACCT100009599,CUST0004059,SAVINGS,ACTIVE,2019-08-13,29879.46,SGD,1,50227.1,3,5,1,1
ACCT100009600,CUST0004161,CURRENT,ACTIVE,2015-12-29,139557.01,INR,1,10410.44,5,1,0,1
ACCT100009601,CUST0001513,CURRENT,CLOSED,2021-02-25,1086194.03,INR,3,20880.58,3,2,1,1
ACCT100009602,CUST0004680,SAVINGS,ACTIVE,2012-01-30,1402.93,INR,1,1236.38,1,1,0,1
ACCT100009603,CUST0005610,NRE,ACTIVE,2020-10-16,2965479.37,INR,1,441423.62,5,3,1,1
ACCT100009604,CUST0002704,CURRENT,ACTIVE,2016-11-01,141900.36,INR,1,186178.33,4,3,0,0
ACCT100009605,CUST0006550,CURRENT,ACTIVE,2015-07-31,19831.99,INR,1,244565.73,4,2,0,1
ACCT100009606,CUST0002048,SAVINGS,DORMANT,2012-12-04,125687.87,INR,3,6911.38,2,2,0,1
ACCT100009607,CUST0005376,SAVINGS,DORMANT,2017-04-30,5077.42,INR,2,4164.76,4,5,1,1
ACCT100009608,CUST0000491,SAVINGS,ACTIVE,2019-08-07,66409.97,INR,1,1441.59,1,2,1,1
ACCT100009609,CUST0001692,NRO,ACTIVE,2021-04-09,10469.63,SGD,1,223633.08,4,2,1,1
ACCT100009610,CUST0003547,NRO,ACTIVE,2020-06-24,11758.66,INR,2,114862.89,6,1,1,1
ACCT100009611,CUST0003013,SAVINGS,DORMANT,2017-08-11,16327.67,USD,1,6783.26,5,1,1,1
ACCT100009612,CUST0001440,CURRENT,DORMANT,2015-12-31,86513.67,USD,1,14849.12,4,4,0,1
ACCT100009613,CUST0000697,CURRENT,ACTIVE,2012-02-20,21479.92,INR,1,115145.69,1,2,1,0
ACCT100009614,CUST0004379,NRE,ACTIVE,2012-05-30,22791.13,USD,1,338244.41,5,1,1,1
ACCT100009615,CUST0007216,SAVINGS,ACTIVE,2018-07-15,2086.41,INR,2,67505.83,2,2,1,0
ACCT100009616,CUST0002579,NRE,ACTIVE,2013-04-13,3502.76,AED,1,57364.56,7,5,1,1
ACCT100009617,CUST0004014,SAVINGS,ACTIVE,2018-02-14,136581.37,INR,2,22562.25,2,2,0,1
ACCT100009618,CUST0000853,SAVINGS,ACTIVE,2021-07-07,10282.71,INR,3,23108.54,5,3,0,0
ACCT100009619,CUST0004781,NRO,ACTIVE,2018-04-07,540298.73,INR,2,11644.3,7,2,1,1
ACCT100009620,CUST0006232,SAVINGS,ACTIVE,2012-10-21,1188.6,INR,3,1253.71,5,1,1,1
ACCT100009621,CUST0004652,NRO,ACTIVE,2016-08-14,6499.82,INR,1,128549.06,4,2,1,1
ACCT100009622,CUST0003204,SAVINGS,CLOSED,2015-02-19,514.71,AED,1,4022.8,1,2,1,1
ACCT100009623,CUST0000642,SALARY,ACTIVE,2012-02-07,8856.15,USD,1,37334.67,3,1,0,1
ACCT100009624,CUST0001241,SAVINGS,DORMANT,2014-05-17,30560.74,INR,1,13748.45,1,1,1,1
ACCT100009625,CUST0000018,CURRENT,ACTIVE,2021-09-26,30523.44,INR,1,45980.08,5,4,1,1
ACCT100009626,CUST0004378,NRE,ACTIVE,2014-01-10,38469.92,INR,1,186312.81,4,1,1,0
ACCT100009627,CUST0004707,SALARY,ACTIVE,2014-07-18,15399.05,AED,3,16021.74,5,4,1,0
ACCT100009628,CUST0001988,SAVINGS,ACTIVE,2018-09-18,11440.89,USD,1,31881.21,2,2,0,1
ACCT100009629,CUST0002867,TRUST,DORMANT,2015-11-04,554007.28,INR,2,116430.05,7,1,0,1
ACCT100009630,CUST0000899,CURRENT,ACTIVE,2016-10-08,5024.39,SGD,2,19094.01,5,1,1,1
ACCT100009631,CUST0000478,NRO,ACTIVE,2020-07-13,93765.64,INR,1,4702.17,7,1,1,1
ACCT100009632,CUST0004103,NRO,ACTIVE,2017-09-01,190649.27,SGD,1,933656.96,4,1,0,1
ACCT100009633,CUST0000817,CURRENT,BLOCKED,2019-11-26,73739.15,INR,1,148375.41,3,4,1,1
ACCT100009634,CUST0003883,CURRENT,ACTIVE,2013-04-13,43902.88,INR,1,40007.99,4,1,1,1
ACCT100009635,CUST0003277,SALARY,DORMANT,2020-08-10,7132.69,INR,1,1983.94,4,1,1,1
ACCT100009636,CUST0000984,SALARY,ACTIVE,2014-10-03,10652.93,SGD,1,2397.46,3,2,1,1
ACCT100009637,CUST0001028,SAVINGS,ACTIVE,2017-03-27,52712.57,INR,3,4861.42,5,2,0,1
ACCT100009638,CUST0001481,SAVINGS,ACTIVE,2015-07-25,29760.5,INR,3,35205.21,4,1,1,0
ACCT100009639,CUST0000502,SAVINGS,ACTIVE,2012-10-25,8729.23,USD,3,19646.33,5,1,0,1
ACCT100009640,CUST0002578,CURRENT,BLOCKED,2014-04-10,21679.06,INR,1,19435.9,1,1,1,1
ACCT100009641,CUST0003679,SALARY,BLOCKED,2015-12-18,25043.54,INR,1,13087.16,5,2,0,1
ACCT100009642,CUST0005789,SAVINGS,ACTIVE,2014-08-03,11877.85,INR,2,13557.84,2,2,1,1
ACCT100009643,CUST0001111,CURRENT,ACTIVE,2018-02-27,712154.38,AED,1,27020.91,4,3,1,1
ACCT100009644,CUST0002813, CURRENT ,ACTIVE,2018-12-08,39335.55,INR,1,15846.38,1,1,0,1
ACCT100009645,CUST0000706,SAVINGS,ACTIVE,2021-06-20,4745.51,INR,1,63346.24,3,4,1,1
ACCT100009646,CUST0007717,CURRENT,ACTIVE,2012-09-14,238172.61,INR,1,61599.17,1,1,1,1
ACCT100009647,CUST0002131,SAVINGS,ACTIVE,2019-02-11,64578.95,INR,1,4192.95,5,4,1,1
ACCT100009648,CUST0005756,SAVINGS,DORMANT,2016-08-02,13911.32,SGD,2,18701.38,3,2,0,1
ACCT100009649,CUST0006549,SAVINGS,ACTIVE,2012-05-25,26750.4,GBP,1,5719.91,1,1,1,1
ACCT100009650,CUST0006098,SAVINGS,ACTIVE,2020-09-15,138330.57,USD,2,65707.16,3,4,1,1
ACCT100009651,CUST0002801,nre,BLOCKED,2012-10-08,269600.61,AED,2,158061.57,5,1,1,1
ACCT100009652,CUST0005215,NRE,BLOCKED,2018-04-28,147449.03,USD,1,65186.58,4,1,1,1
ACCT100009653,CUST0003174,SALARY,BLOCKED,2012-08-01,34608.67,USD,1,4126.52,4,4,1,1
ACCT100009654,CUST0006886,TRUST,ACTIVE,2015-11-11,405869.73,AED,1,66687.94,7,3,1,1
ACCT100009655,CUST0002115,CURRENT,ACTIVE,2012-02-21,18629.08,INR,1,29740.7,5,3,1,1
