CUSTOMER_ID,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,IS_ACTIVE,CDD_TIER,KYC_REVIEW_OVERDUE,LAST_TRANSACTION_DAYS_AGO,CORRESPONDENT_BANK_FLAG,SHELL_CO_INDICATOR
CUST0006965,IN,SELF_EMPLOYED,250k+,2,0,0,0,92.8,283,BRANCH,0,1,0,1,SIMPLIFIED,0,303,0,0
CUST0006966,IN,,,1,0,0,0,95.4,65,WEB,7,5,0,1,SIMPLIFIED,0,482,0,0
CUST0006967,CN,SELF_EMPLOYED,0-50k,6,0,0,0,80.9,37,BRANCH,13,2,0,1,STANDARD,0,60,1,0
CUST0006968,AE,SALARIED,50k-100k,2,0,0,0,100.0,88,BRANCH,7,5,0,1,SIMPLIFIED,0,308,0,0
CUST0006969,IN,SELF_EMPLOYED,50k-100k,4,0,0,0,85.1,287,BRANCH,2,2,0,1,SIMPLIFIED,0,201,0,0
CUST0006970,US,BUSINESS_OWNER,50k-100k,3,0,0,0,84.1,218,MOBILE,13,2,0,1,SIMPLIFIED,0,143,0,0
CUST0006971,US,SHELL_CO,250k+,1,0,0,0,87.8,92,WEB,6,3,0,1,SIMPLIFIED,0,715,0,1
CUST0006972,CN,SELF_EMPLOYED,50k-100k,4,0,0,0,100.0,500,MOBILE,1,1,0,1,SIMPLIFIED,1,280,0,0
CUST0006973,IN,SALARIED,100k-250k,1,0,0,0,100.0,94,WEB,18,2,0,0,SIMPLIFIED,0,462,0,0
CUST0006974,AE,SALARIED,0-50k,3,0,0,0,91.2,77,WEB,5,2,0,1,SIMPLIFIED,0,447,0,0
CUST0006975,SG,SALARIED,250k+,3,0,0,1,86.7,28,BRANCH,3,1,0,0,SIMPLIFIED,0,461,0,0
CUST0006976,NG,SELF_EMPLOYED,0-50k,3,0,0,0,100.0,13,WEB,19,2,1,1,SIMPLIFIED,0,699,0,0
CUST0006977,CN,SELF_EMPLOYED,0-50k,5,0,0,0,78.7,77,WEB,0,2,0,0,STANDARD,0,69,0,0
CUST0006978,IN,SALARIED,100k-250k,6,0,0,0,62.3,17,BRANCH,17,1,0,1,STANDARD,0,99,0,0
CUST0006979,SG,BUSINESS_OWNER,100k-250k,6,0,0,0,78.1,111,MOBILE,5,1,0,1,STANDARD,0,322,0,0
CUST0006980,GB,,50k-100k,1,0,0,0,86.2,353,BRANCH,9,2,0,0,SIMPLIFIED,0,492,0,0
CUST0006981,SG,SALARIED,50k-100k,1,0,0,0,98.2,116,BRANCH,14,1,0,1,SIMPLIFIED,0,282,0,0
CUST0006982,CN,SALARIED,50k-100k,3,0,0,0,98.8,117,MOBILE,16,2,0,1,SIMPLIFIED,0,528,1,0
CUST0006983,KY,SHELL_CO,0-50k,8,1,0,0,54.6,52,BRANCH,0,1,1,1,ENHANCED,0,600,0,1
CUST0006984,IN,SALARIED,100k-250k,6,0,0,0,68.8,32,BRANCH,14,1,0,1,STANDARD,0,499,0,0
CUST0006985,IN,,100k-250k,6,0,0,0,82.9,45,BRANCH,1,1,0,1,STANDARD,0,127,0,0
CUST0006986,GB,SELF_EMPLOYED,50k-100k,2,0,0,0,88.0,151,BRANCH,3,1,0,1,SIMPLIFIED,0,418,0,0
CUST0006987,IN,RETIRED,50k-100k,3,0,0,0,91.3,161,BRANCH,7,3,0,1,SIMPLIFIED,0,324,0,0
CUST0006988,IN,BUSINESS_OWNER,0-50k,3,0,0,0,91.3,44,MOBILE,6,4,0,1,SIMPLIFIED,0,701,0,0
CUST0006989,US,BUSINESS_OWNER,50k-100k,1,0,0,0,100.0,91,BRANCH,3,2,0,1,SIMPLIFIED,0,93,0,0
CUST0006990,CN,RETIRED,250k+,1,0,0,0,90.8,151,WEB,12,4,0,1,SIMPLIFIED,0,465,0,0
CUST0006991,IN,POLITICIAN,100k-250k,8,1,0,0,47.6,257,WEB,19,1,0,1,ENHANCED,0,467,1,0
CUST0006992,SG,SELF_EMPLOYED,50k-100k,2,0,0,0,95.2,69,WEB,15,2,0,1,SIMPLIFIED,0,538,0,0
CUST0006993,IN,SALARIED,0-50k,2,0,0,0,79.4,56,BRANCH,14,1,0,1,SIMPLIFIED,0,171,0,0
CUST0006994,IN,SELF_EMPLOYED,250k+,1,0,0,0,100.0,235,WEB,6,5,0,1,SIMPLIFIED,0,80,0,0
CUST0006995,IN,BUSINESS_OWNER,0-50k,8,0,0,0,67.7,129,MOBILE,14,1,0,1,ENHANCED,0,62,1,0
CUST0006996,IN,BUSINESS_OWNER,0-50k,4,0,0,0,81.6,349,BRANCH,9,2,0,1,SIMPLIFIED,0,609,0,0
CUST0006997,CN,SALARIED,50k-100k,4,0,0,0,89.5,42,WEB,8,1,0,1,SIMPLIFIED,0,439,0,0
CUST0006998,MY,SALARIED,50k-100k,8,0,0,0,54.1,265,MOBILE,18,1,0,1,ENHANCED,0,135,0,0
CUST0006999,GB,BUSINESS_OWNER,250k+,2,0,0,0,90.4,31,MOBILE,11,3,0,1,SIMPLIFIED,0,203,0,0
CUST0007000,IN,SALARIED,0-50k,4,0,0,0,87.6,158,WEB,12,1,0,1,SIMPLIFIED,0,354,0,0
CUST0007001,US,,100k-250k,1,0,0,0,98.0,60,BRANCH,13,1,0,1,SIMPLIFIED,0,430,0,0
CUST0007002,IN,BUSINESS_OWNER,0-50k,1,0,0,0,92.1,19,BRANCH,0,5,0,1,SIMPLIFIED,0,141,0,0
CUST0007003,IN,SELF_EMPLOYED,,6,0,0,0,72.2,172,THIRD_PARTY,1,1,0,1,STANDARD,0,684,0,0
CUST0007004,US,SALARIED,100k-250k,5,0,0,1,92.3,127,WEB,19,4,0,0,STANDARD,0,462,1,0
CUST0007005,GB,SALARIED,100k-250k,2,0,0,0,99.3,119,BRANCH,12,5,0,1,SIMPLIFIED,0,407,0,0
CUST0007006,IN,SALARIED,50k-100k,2,0,0,0,86.7,161,MOBILE,2,3,0,1,SIMPLIFIED,0,445,0,0
CUST0007007,IN,SALARIED,100k-250k,3,0,0,0,98.8,83,BRANCH,2,1,0,0,SIMPLIFIED,0,196,0,0
CUST0007008,KY,SELF_EMPLOYED,250k+,1,1,0,0,100.0,199,WEB,8,1,1,1,SIMPLIFIED,0,195,0,0
CUST0007009,US,SELF_EMPLOYED,250k+,2,0,0,0,95.9,25,MOBILE,18,1,0,1,SIMPLIFIED,0,385,0,0
CUST0007010,VG,,0-50k,2,1,0,0,96.2,225,WEB,18,3,1,1,SIMPLIFIED,0,317,0,0
CUST0007011,NG,SALARIED,0-50k,2,0,0,0,82.8,156,THIRD_PARTY,0,1,1,1,SIMPLIFIED,0,522,0,0
CUST0007012,US,SALARIED,100k-250k,6,0,0,1,88.0,119,THIRD_PARTY,14,1,0,1,STANDARD,0,588,0,0
CUST0007013,IN,SHELL_CO,100k-250k,2,0,0,0,99.6,24,BRANCH,4,2,0,1,SIMPLIFIED,0,722,0,1
CUST0007014,GB,,50k-100k,1,0,0,0,98.0,58,THIRD_PARTY,10,2,0,1,SIMPLIFIED,0,339,0,0
CUST0007015,IN,STUDENT,0-50k,3,0,0,0,89.9,62,BRANCH,2,2,0,1,SIMPLIFIED,0,532,0,0
CUST0007016,IN,RETIRED,50k-100k,7,0,0,0,71.3,47,MOBILE,11,2,0,1,STANDARD,0,542,0,0
CUST0007017,GB,SELF_EMPLOYED,50k-100k,2,0,0,0,87.5,554,BRANCH,3,2,0,1,SIMPLIFIED,1,158,0,0
CUST0007018,US,BUSINESS_OWNER,0-50k,1,0,0,0,100.0,445,MOBILE,2,1,0,1,SIMPLIFIED,1,679,0,0
CUST0007019,IN,SALARIED,50k-100k,2,0,0,0,85.6,142,MOBILE,12,5,0,1,SIMPLIFIED,0,1,0,0
CUST0007020,SG,BUSINESS_OWNER,100k-250k,5,0,0,0,81.2,41,WEB,1,4,0,1,STANDARD,0,266,0,0
CUST0007021,GB,SALARIED,50k-100k,4,0,0,1,84.8,435,THIRD_PARTY,14,2,0,1,SIMPLIFIED,1,691,0,0
CUST0007022,IN,RETIRED,100k-250k,6,0,0,1,79.1,249,MOBILE,4,1,0,1,STANDARD,0,535,0,0
CUST0007023,IN,SALARIED,0-50k,9,0,0,1,71.5,7,MOBILE,2,4,0,1,ENHANCED,0,687,0,0
CUST0007024,IN,BUSINESS_OWNER,,6,0,0,0,79.2,121,MOBILE,8,3,0,1,STANDARD,0,317,0,0
CUST0007025,IN,SALARIED,250k+,4,0,0,0,89.5,167,WEB,8,1,0,1,SIMPLIFIED,0,350,0,0
CUST0007026,GB,STUDENT,0-50k,3,0,0,0,72.5,12,MOBILE,19,3,0,1,SIMPLIFIED,0,513,0,0
CUST0007027,SG,,,1,0,0,0,99.7,9,THIRD_PARTY,8,2,0,1,SIMPLIFIED,0,217,0,0
CUST0007028,SG,BUSINESS_OWNER,50k-100k,10,0,0,0,60.6,112,BRANCH,3,1,0,1,ENHANCED,0,182,0,0
CUST0007029,IN,SELF_EMPLOYED,0-50k,2,0,0,0,95.0,1,WEB,3,3,0,1,SIMPLIFIED,0,560,0,0
CUST0007030,IN,SALARIED,0-50k,1,0,0,0,91.8,8,BRANCH,1,2,0,1,SIMPLIFIED,0,438,0,0
CUST0007031,IN,BUSINESS_OWNER,250k+,4,0,0,0,93.2,32,MOBILE,14,4,0,1,SIMPLIFIED,0,41,0,0
CUST0007032,IN,POLITICIAN,0-50k,2,0,0,0,94.0,433,WEB,14,1,0,1,SIMPLIFIED,1,371,1,0
CUST0007033,IN,SALARIED,0-50k,4,0,0,0,78.0,261,MOBILE,16,5,0,1,SIMPLIFIED,0,494,0,0
CUST0007034,US,POLITICIAN,250k+,4,1,0,0,79.5,107,WEB,9,1,0,1,SIMPLIFIED,0,76,0,0
CUST0007035,IN,BUSINESS_OWNER,50k-100k,3,0,0,0,95.2,117,MOBILE,3,1,0,1,SIMPLIFIED,0,729,0,0
CUST0007036,GB,RETIRED,100k-250k,6,0,0,0,75.3,208,WEB,12,2,0,0,STANDARD,0,477,0,0
CUST0007037,GB,SELF_EMPLOYED,50k-100k,2,0,0,0,92.0,115,WEB,5,3,0,1,SIMPLIFIED,0,659,0,0
CUST0007038,AE,SELF_EMPLOYED,250k+,3,0,0,0,86.4,11,BRANCH,19,1,0,1,SIMPLIFIED,0,711,0,0
CUST0007039,IN,STUDENT,0-50k,3,0,0,0,96.1,241,THIRD_PARTY,15,4,0,1,SIMPLIFIED,0,377,0,0
CUST0007040,MY,SELF_EMPLOYED,,4,0,0,0,87.9,10,BRANCH,19,4,0,1,SIMPLIFIED,0,575,0,0
CUST0007041,VG,SELF_EMPLOYED,100k-250k,6,0,0,0,66.5,119,MOBILE,1,1,1,1,STANDARD,0,362,1,0
CUST0007042,IN,SALARIED,0-50k,2,0,0,0,84.2,356,THIRD_PARTY,15,2,0,1,SIMPLIFIED,0,339,0,0
CUST0007043,SG,SALARIED,100k-250k,4,0,0,0,84.0,22,BRANCH,2,3,0,1,SIMPLIFIED,0,621,0,0
CUST0007044,CN,BUSINESS_OWNER,100k-250k,1,0,0,0,90.9,220,MOBILE,18,4,0,1,SIMPLIFIED,0,27,0,0
CUST0007045,US,BUSINESS_OWNER,,8,0,0,0,50.7,8,BRANCH,6,3,0,1,ENHANCED,0,202,0,0
CUST0007046,IN,SELF_EMPLOYED,250k+,2,0,0,0,86.0,894,BRANCH,3,1,0,1,SIMPLIFIED,1,584,1,0
CUST0007047,US,SALARIED,50k-100k,5,0,0,0,77.8,206,BRANCH,14,3,0,0,STANDARD,0,291,0,0
CUST0007048,US,SELF_EMPLOYED,50k-100k,1,0,0,0,92.8,625,THIRD_PARTY,2,3,0,1,SIMPLIFIED,1,133,0,0
CUST0007049,US,SALARIED,250k+,2,0,0,0,97.8,198,MOBILE,3,2,0,1,SIMPLIFIED,0,27,0,0
CUST0007050,KY,SELF_EMPLOYED,0-50k,3,0,0,0,70.1,49,BRANCH,0,5,1,1,SIMPLIFIED,0,268,0,0
CUST0007051,GB,STUDENT,50k-100k,7,0,0,0,65.8,469,THIRD_PARTY,5,2,0,1,STANDARD,1,126,0,0
CUST0007052,IN,BUSINESS_OWNER,,3,0,0,0,94.4,177,MOBILE,2,4,0,1,SIMPLIFIED,0,86,0,0
CUST0007053,AE,SALARIED,100k-250k,8,0,0,0,62.7,154,WEB,19,3,0,1,ENHANCED,0,46,0,0
CUST0007054,SG,STUDENT,100k-250k,3,0,0,0,78.3,100,MOBILE,7,1,0,1,SIMPLIFIED,0,394,0,0
CUST0007055,IN,SELF_EMPLOYED,100k-250k,3,0,1,0,82.6,60,WEB,14,1,0,1,SIMPLIFIED,0,212,0,0
CUST0007056,IN,BUSINESS_OWNER,,1,0,0,0,99.6,135,BRANCH,6,3,0,1,SIMPLIFIED,0,550,0,0
CUST0007057,KY,SALARIED,,6,0,0,0,74.0,82,WEB,6,2,1,1,STANDARD,0,407,1,0
CUST0007058,AE,BUSINESS_OWNER,50k-100k,2,0,0,0,86.2,346,THIRD_PARTY,13,5,0,1,SIMPLIFIED,0,330,0,0
CUST0007059,IN,SALARIED,50k-100k,7,0,0,0,75.9,5,BRANCH,4,2,0,1,STANDARD,0,44,0,0
CUST0007060,IN,,250k+,8,0,0,0,71.0,135,MOBILE,14,5,0,1,ENHANCED,0,601,0,0
CUST0007061,US,SALARIED,,8,0,0,0,57.9,326,THIRD_PARTY,3,1,0,1,ENHANCED,0,559,1,0
CUST0007062,US,SALARIED,250k+,3,0,0,0,88.8,5,BRANCH,16,4,0,1,SIMPLIFIED,0,297,0,0
CUST0007063,IN,SALARIED,250k+,5,0,0,0,69.6,59,BRANCH,5,2,0,1,STANDARD,0,467,0,0
CUST0007064,AE,SALARIED,250k+,6,0,0,0,85.4,9,BRANCH,12,1,0,1,STANDARD,0,58,0,0
CUST0007065,IN,SALARIED,250k+,1,0,0,0,100.0,162,BRANCH,17,2,0,1,SIMPLIFIED,0,284,0,0
CUST0007066,IN,BUSINESS_OWNER,0-50k,4,0,0,0,81.7,68,MOBILE,16,5,0,1,SIMPLIFIED,0,253,0,0
CUST0007067,US,SALARIED,,1,0,0,0,100.0,578,BRANCH,9,5,0,1,SIMPLIFIED,1,67,0,0
CUST0007068,IN,BUSINESS_OWNER,250k+,3,0,0,0,82.0,172,BRANCH,19,1,0,1,SIMPLIFIED,0,497,0,0
CUST0007069,MY,SALARIED,100k-250k,1,0,0,0,94.9,148,WEB,13,2,0,1,SIMPLIFIED,0,593,0,0
CUST0007070,IN,POLITICIAN,250k+,1,1,0,0,91.3,448,WEB,19,4,0,1,SIMPLIFIED,1,378,0,0
CUST0007071,SG,POLITICIAN,100k-250k,2,1,0,1,91.8,45,MOBILE,0,1,0,1,SIMPLIFIED,0,557,0,0
CUST0007072,IN,SALARIED,0-50k,3,0,0,0,88.5,148,MOBILE,0,5,0,1,SIMPLIFIED,0,123,0,0
CUST0007073,IN,BUSINESS_OWNER,,4,0,0,0,84.0,140,THIRD_PARTY,16,2,0,1,SIMPLIFIED,0,651,0,0
CUST0007074,GB,SALARIED,100k-250k,1,0,0,0,95.3,15,THIRD_PARTY,7,1,0,1,SIMPLIFIED,0,159,0,0
CUST0007075,US,POLITICIAN,50k-100k,3,1,0,0,89.0,484,THIRD_PARTY,16,2,0,1,SIMPLIFIED,1,350,0,0
CUST0007076,SG,SELF_EMPLOYED,50k-100k,1,0,0,0,100.0,216,THIRD_PARTY,9,4,0,1,SIMPLIFIED,0,263,0,0
CUST0007077,US,SALARIED,,4,0,0,0,67.9,394,MOBILE,5,5,0,1,SIMPLIFIED,1,382,0,0
CUST0007078,AE,SALARIED,,4,0,0,0,99.4,728,MOBILE,6,1,0,1,SIMPLIFIED,1,552,0,0
CUST0007079,GB,SALARIED,100k-250k,4,0,0,0,81.2,117,THIRD_PARTY,15,3,0,1,SIMPLIFIED,0,699,0,0
CUST0007080,AE,SELF_EMPLOYED,250k+,5,0,0,0,79.4,293,WEB,16,5,0,1,STANDARD,0,402,0,0
CUST0007081,AE,BUSINESS_OWNER,0-50k,2,0,0,0,100.0,155,WEB,6,4,0,1,SIMPLIFIED,0,687,0,0
CUST0007082,GB,SELF_EMPLOYED,0-50k,5,0,0,0,84.9,679,WEB,5,2,0,1,STANDARD,1,190,0,0
CUST0007083,VG,SELF_EMPLOYED,0-50k,3,1,0,0,92.3,51,MOBILE,10,4,1,1,SIMPLIFIED,0,521,0,0
CUST0007084,IN,SALARIED,100k-250k,3,0,0,0,98.0,2,MOBILE,5,1,0,1,SIMPLIFIED,0,33,0,0
CUST0007085,AE,SALARIED,100k-250k,4,0,0,0,82.7,37,MOBILE,17,3,0,1,SIMPLIFIED,0,247,0,0
CUST0007086,IN,,0-50k,1,0,0,0,100.0,24,BRANCH,8,2,0,0,SIMPLIFIED,0,638,0,0
CUST0007087,IN,RETIRED,0-50k,4,0,0,0,73.9,103,MOBILE,3,3,0,1,SIMPLIFIED,0,348,0,0
CUST0007088,US,SALARIED,100k-250k,4,0,0,0,87.3,14,MOBILE,8,1,0,1,SIMPLIFIED,0,434,0,0
CUST0007089,CN,SELF_EMPLOYED,0-50k,2,0,0,0,96.5,44,WEB,2,3,0,1,SIMPLIFIED,0,283,0,0
CUST0007090,US,SALARIED,0-50k,1,0,0,0,100.0,18,MOBILE,2,3,0,1,SIMPLIFIED,0,17,0,0
CUST0007091,GB,SALARIED,0-50k,1,0,0,0,100.0,120,WEB,13,1,0,1,SIMPLIFIED,0,95,0,0
CUST0007092,IN,BUSINESS_OWNER,,8,0,0,0,69.6,55,MOBILE,3,2,0,1,ENHANCED,0,419,0,0
CUST0007093,US,SELF_EMPLOYED,0-50k,5,0,0,0,77.5,114,THIRD_PARTY,12,1,0,1,STANDARD,0,132,0,0
CUST0007094,KY,SELF_EMPLOYED,0-50k,1,1,0,0,93.4,16,BRANCH,15,5,1,1,SIMPLIFIED,0,593,0,0
CUST0007095,IN,SELF_EMPLOYED,,2,0,0,0,89.4,130,MOBILE,7,5,0,1,SIMPLIFIED,0,2,1,0
CUST0007096,IN,SELF_EMPLOYED,0-50k,4,0,0,0,73.6,25,MOBILE,13,1,0,1,SIMPLIFIED,0,389,0,0
CUST0007097,US,SALARIED,100k-250k,6,0,0,0,89.9,18,BRANCH,4,4,0,0,STANDARD,0,352,0,0
CUST0007098,SG,SELF_EMPLOYED,0-50k,1,0,0,0,100.0,66,BRANCH,2,4,0,1,SIMPLIFIED,0,315,0,0
CUST0007099,US,BUSINESS_OWNER,100k-250k,2,0,0,0,94.0,373,WEB,14,5,0,1,SIMPLIFIED,1,207,0,0
CUST0007100,US,SALARIED,0-50k,7,0,0,0,78.5,279,MOBILE,4,1,0,1,STANDARD,0,321,0,0
CUST0007101,SG,SELF_EMPLOYED,50k-100k,1,0,0,0,100.0,575,THIRD_PARTY,13,3,0,1,SIMPLIFIED,1,502,0,0
CUST0007102,IN,SALARIED,50k-100k,2,0,0,0,84.1,110,WEB,7,1,0,1,SIMPLIFIED,0,193,0,0
CUST0007103,GB,,100k-250k,9,0,0,0,69.1,67,MOBILE,10,3,0,1,ENHANCED,0,307,0,0
CUST0007104,IN,SELF_EMPLOYED,100k-250k,4,0,0,0,94.2,636,MOBILE,0,4,0,1,SIMPLIFIED,1,251,0,0
CUST0007105,IN,STUDENT,250k+,2,0,0,0,86.6,86,BRANCH,18,1,0,1,SIMPLIFIED,0,640,0,0
CUST0007106,SG,STUDENT,50k-100k,1,0,0,0,83.7,1,MOBILE,1,3,0,0,SIMPLIFIED,0,132,0,0
CUST0007107,CN,SALARIED,100k-250k,1,0,0,1,86.7,308,WEB,2,2,0,1,SIMPLIFIED,0,67,0,0
CUST0007108,GB,SELF_EMPLOYED,250k+,2,0,0,0,91.2,33,BRANCH,16,1,0,1,SIMPLIFIED,0,375,0,0
CUST0007109,SG,SELF_EMPLOYED,0-50k,7,0,0,0,62.2,227,WEB,6,1,0,1,STANDARD,0,321,0,0
CUST0007110,IN,SALARIED,0-50k,3,0,0,0,86.6,2,MOBILE,10,2,0,1,SIMPLIFIED,0,334,0,0
CUST0007111,IN,BUSINESS_OWNER,,5,0,0,1,74.8,21,MOBILE,15,4,0,1,STANDARD,0,388,0,0
CUST0007112,IN,BUSINESS_OWNER,,8,0,0,0,68.0,118,WEB,17,3,0,1,ENHANCED,0,251,0,0
CUST0007113,MY,STUDENT,50k-100k,3,0,0,0,83.9,12,MOBILE,18,1,0,1,SIMPLIFIED,0,442,0,0
CUST0007114,CN,SALARIED,50k-100k,1,0,0,0,95.7,395,BRANCH,19,1,0,1,SIMPLIFIED,1,638,0,0
CUST0007115,VG,SALARIED,250k+,3,1,0,0,92.8,249,BRANCH,9,4,1,1,SIMPLIFIED,0,665,0,0
CUST0007116,IN,RETIRED,,7,0,0,0,64.3,71,WEB,11,3,0,1,STANDARD,0,397,1,0
CUST0007117,US,BUSINESS_OWNER,50k-100k,6,0,0,0,78.3,163,BRANCH,13,1,0,1,STANDARD,0,552,0,0
CUST0007118,AE,STUDENT,0-50k,1,0,0,0,89.2,226,WEB,7,2,0,1,SIMPLIFIED,0,488,0,0
CUST0007119,SG,SALARIED,,5,0,0,0,80.0,253,MOBILE,6,1,0,1,STANDARD,0,74,0,0
CUST0007120,AE,SELF_EMPLOYED,0-50k,4,0,0,0,83.3,90,WEB,12,4,0,1,SIMPLIFIED,0,466,0,0
CUST0007121,GB,SELF_EMPLOYED,0-50k,7,0,0,0,74.8,412,MOBILE,12,1,0,1,STANDARD,1,457,0,0
CUST0007122,IN,SALARIED,250k+,1,0,0,0,97.5,511,BRANCH,6,1,0,1,SIMPLIFIED,1,553,0,0
CUST0007123,IN,SELF_EMPLOYED,50k-100k,3,0,0,0,97.9,39,WEB,12,3,0,1,SIMPLIFIED,0,720,0,0
CUST0007124,IN,BUSINESS_OWNER,100k-250k,7,0,0,0,71.8,435,BRANCH,8,3,0,1,STANDARD,1,721,0,0
CUST0007125,IN,SALARIED,50k-100k,3,0,0,0,83.0,224,BRANCH,5,1,0,1,SIMPLIFIED,0,507,0,0
CUST0007126,IN,SALARIED,50k-100k,3,0,0,0,95.4,394,BRANCH,0,2,0,1,SIMPLIFIED,1,383,0,0
CUST0007127,IN,BUSINESS_OWNER,250k+,1,0,0,0,98.6,99,MOBILE,18,2,0,0,SIMPLIFIED,0,344,0,0
CUST0007128,IN,SELF_EMPLOYED,250k+,2,0,0,0,99.1,194,BRANCH,16,3,0,1,SIMPLIFIED,0,398,0,0
CUST0007129,AE,RETIRED,50k-100k,2,0,0,0,91.0,48,THIRD_PARTY,1,1,0,1,SIMPLIFIED,0,485,0,0
CUST0007130,MY,SALARIED,250k+,8,0,0,0,57.5,250,BRANCH,18,1,0,1,ENHANCED,0,160,0,0
CUST0007131,CN,SALARIED,100k-250k,2,0,0,0,100.0,156,WEB,10,2,0,1,SIMPLIFIED,0,164,0,0
CUST0007132,IN,SHELL_CO,50k-100k,3,0,0,0,83.2,118,MOBILE,3,5,0,1,SIMPLIFIED,0,430,0,1
CUST0007133,IN,,250k+,5,1,0,0,70.7,212,WEB,1,2,0,1,STANDARD,0,675,0,0
CUST0007134,IN,SALARIED,0-50k,1,0,0,1,100.0,144,WEB,2,2,0,1,SIMPLIFIED,0,453,1,0
CUST0007135,NG,BUSINESS_OWNER,250k+,3,0,0,0,80.4,260,BRANCH,16,3,1,1,SIMPLIFIED,0,173,1,0
CUST0007136,US,SALARIED,0-50k,5,0,0,0,76.9,351,WEB,12,2,0,0,STANDARD,0,51,0,0
CUST0007137,IN,,0-50k,7,0,0,0,73.0,290,MOBILE,16,3,0,1,STANDARD,0,111,0,0
CUST0007138,CN,SALARIED,100k-250k,4,0,0,0,82.9,66,WEB,5,4,0,1,SIMPLIFIED,0,327,0,0
CUST0007139,IN,SALARIED,250k+,4,0,0,0,81.1,672,WEB,19,2,0,1,SIMPLIFIED,1,119,0,0
CUST0007140,MY,RETIRED,,1,0,0,0,100.0,188,BRANCH,10,1,0,1,SIMPLIFIED,0,74,0,0
CUST0007141,IN,BUSINESS_OWNER,50k-100k,8,0,0,1,67.1,70,MOBILE,9,1,0,1,ENHANCED,0,665,0,0
CUST0007142,IN,SHELL_CO,100k-250k,1,0,0,0,88.8,7,MOBILE,15,3,0,1,SIMPLIFIED,0,28,1,1
CUST0007143,US,BUSINESS_OWNER,0-50k,6,0,0,0,83.8,797,MOBILE,10,3,0,1,STANDARD,1,257,0,0
CUST0007144,MY,SELF_EMPLOYED,0-50k,2,0,0,0,86.2,164,BRANCH,3,2,0,0,SIMPLIFIED,0,535,0,0
CUST0007145,MY,BUSINESS_OWNER,50k-100k,8,0,0,0,67.1,46,BRANCH,18,5,0,1,ENHANCED,0,724,0,0
CUST0007146,AE,SHELL_CO,50k-100k,5,0,0,0,72.8,121,WEB,2,3,0,1,STANDARD,0,416,0,1
CUST0007147,IN,BUSINESS_OWNER,100k-250k,5,0,0,0,81.7,91,BRANCH,14,1,0,1,STANDARD,0,159,0,0
CUST0007148,US,BUSINESS_OWNER,0-50k,2,0,0,0,92.3,544,BRANCH,14,2,0,1,SIMPLIFIED,1,416,1,0
CUST0007149,NG,POLITICIAN,100k-250k,3,1,0,0,87.8,122,BRANCH,13,1,1,1,SIMPLIFIED,0,679,0,0
CUST0007150,AE,SALARIED,50k-100k,4,0,0,0,85.2,119,MOBILE,17,3,0,1,SIMPLIFIED,0,189,0,0
CUST0007151,GB,BUSINESS_OWNER,250k+,5,0,0,0,86.5,284,WEB,9,1,0,0,STANDARD,0,428,0,0
CUST0007152,US,RETIRED,50k-100k,1,0,0,0,100.0,89,MOBILE,4,3,0,0,SIMPLIFIED,0,281,0,0
CUST0007153,US,POLITICIAN,50k-100k,9,1,0,0,55.7,39,MOBILE,5,4,0,1,ENHANCED,0,666,0,0
CUST0007154,US,SALARIED,,7,0,0,0,66.6,263,WEB,11,1,0,1,STANDARD,0,9,0,0
CUST0007155,SG,SELF_EMPLOYED,0-50k,2,0,0,0,99.4,433,WEB,0,1,0,1,SIMPLIFIED,1,582,0,0
CUST0007156,CN,BUSINESS_OWNER,50k-100k,6,1,0,1,69.7,8,BRANCH,11,3,0,1,STANDARD,0,720,0,0
CUST0007157,US,SALARIED,50k-100k,3,0,0,0,91.9,353,BRANCH,10,3,0,1,SIMPLIFIED,0,42,0,0
CUST0007158,US,BUSINESS_OWNER,50k-100k,3,1,0,0,94.7,103,MOBILE,9,2,0,1,SIMPLIFIED,0,451,0,0
CUST0007159,IN,SALARIED,100k-250k,2,0,0,0,78.9,61,WEB,1,1,0,1,SIMPLIFIED,0,480,0,0
CUST0007160,IN,SALARIED,50k-100k,4,0,0,0,80.7,7,MOBILE,14,1,0,1,SIMPLIFIED,0,253,0,0
CUST0007161,VG,SELF_EMPLOYED,0-50k,5,1,0,0,86.5,41,BRANCH,18,4,1,1,STANDARD,0,535,0,0
CUST0007162,IN,SELF_EMPLOYED,250k+,3,0,0,0,86.8,72,BRANCH,18,4,0,1,SIMPLIFIED,0,622,1,0
CUST0007163,CN,SELF_EMPLOYED,100k-250k,4,0,0,0,80.8,13,WEB,11,5,0,1,SIMPLIFIED,0,20,0,0
CUST0007164,SG,SELF_EMPLOYED,0-50k,5,0,0,0,86.6,37,MOBILE,18,2,0,1,STANDARD,0,604,0,0
CUST0007165,GB,SALARIED,0-50k,5,0,0,0,88.8,240,BRANCH,3,2,0,1,STANDARD,0,305,0,0
CUST0007166,VG,SALARIED,0-50k,1,0,0,0,90.6,208,WEB,11,1,1,1,SIMPLIFIED,0,91,0,0
