ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE
ALT00009802,TXN000101873,ACCT100003406,R007_VELOCITY_SPIKE,47,2023-05-17 02:00:04.873354,1,2,0,1
ALT00009803,TXN000048752,ACCT100004891,R007_VELOCITY_SPIKE,41,2022-05-27 22:38:07.593702,1,22,0,1
ALT00009804,TXN000116943,ACCT100010299,R007_VELOCITY_SPIKE,44,2022-01-07 23:20:04.443999,2,23,0,1
ALT00009805,TXN000102439,ACCT100000339,R007_VELOCITY_SPIKE,44,2022-07-09 14:41:23.032717,1,14,1,1
ALT00009806,TXN000011004,ACCT100009330,R007_VELOCITY_SPIKE,61,2022-10-23 14:09:24.135089,1,14,1,1
ALT00009807,TXN000079757,ACCT100000640,R007_VELOCITY_SPIKE,64,2023-02-01 04:55:48.890006,1,4,0,1
ALT00009808,TXN000063906,ACCT100006964,R007_VELOCITY_SPIKE,50,2023-11-20 15:00:59.959812,3,15,0,1
ALT00009809,TXN000061496,ACCT100001292,R007_VELOCITY_SPIKE,39,2023-06-13 13:30:09.190760,6,13,0,1
ALT00009810,TXN000049630,ACCT100003660,R007_VELOCITY_SPIKE,48,2022-01-22 17:29:20.186753,2,17,1,1
ALT00009811,TXN000090625,ACCT100007800,R007_VELOCITY_SPIKE,50,2023-10-11 22:12:49.465350,3,22,0,1
ALT00009812,TXN000092833,ACCT100000029,R007_VELOCITY_SPIKE,57,2022-05-25 03:56:09.322366,2,3,0,1
ALT00009813,TXN000082473,ACCT100007161,R007_VELOCITY_SPIKE,46,2023-05-28 01:05:51.370407,5,1,1,1
ALT00009814,TXN000035611,ACCT100008139,R007_VELOCITY_SPIKE,59,2024-06-09 22:07:58.039794,1,22,1,1
ALT00009815,TXN000047302,ACCT100007116,R007_VELOCITY_SPIKE,58,2024-03-18 02:00:30.264864,3,2,0,1
ALT00009816,TXN000004615,ACCT100011240,R007_VELOCITY_SPIKE,52,2023-03-02 23:56:16.032315,1,23,0,1
ALT00009817,TXN000101473,ACCT100006523,R007_VELOCITY_SPIKE,45,2022-07-12 10:22:03.661723,1,10,0,1
ALT00009818,TXN000001834,ACCT100004554,R007_VELOCITY_SPIKE,37,2022-03-23 03:45:06.675904,2,3,0,1
ALT00009819,TXN000055771,ACCT100007419,R007_VELOCITY_SPIKE,47,2024-04-15 14:51:54.870378,2,14,0,1
ALT00009820,TXN000042445,ACCT100000886,R007_VELOCITY_SPIKE,63,2024-05-10 20:12:17.249161,2,20,0,1
ALT00009821,TXN000072283,ACCT100011165,R007_VELOCITY_SPIKE,51,2024-03-15 17:07:58.892693,1,17,0,1
ALT00009822,TXN000036462,ACCT100009538,R007_VELOCITY_SPIKE,52,2023-05-27 00:03:56.028128,1,0,1,1
ALT00009823,TXN000019612,ACCT100004834,R007_VELOCITY_SPIKE,60,2023-09-07 18:59:15.980890,2,18,0,1
ALT00009824,TXN000059971,ACCT100010296,R007_VELOCITY_SPIKE,50,2022-08-26 14:42:27.244010,2,14,0,1
ALT00009825,TXN000051203,ACCT100004694,R007_VELOCITY_SPIKE,58,2024-01-18 02:37:48.137556,1,2,0,1
ALT00009826,TXN000052670,ACCT100011058,R007_VELOCITY_SPIKE,47,2023-04-07 14:47:50.669029,1,14,0,1
ALT00009827,TXN000035354,ACCT100007808,R007_VELOCITY_SPIKE,41,2024-03-26 15:16:08.957157,1,15,0,1
ALT00009828,TXN000044857,ACCT100007763,R007_VELOCITY_SPIKE,41,2022-02-07 20:38:06.459580,1,20,0,1
ALT00009829,TXN000051408,ACCT100002396,R007_VELOCITY_SPIKE,55,2023-08-08 00:34:52.712038,1,0,0,1
ALT00009830,TXN000082791,ACCT100008187,R007_VELOCITY_SPIKE,54,2022-01-25 04:05:36.363054,3,4,0,1
ALT00009831,TXN000014529,ACCT100006394,R007_VELOCITY_SPIKE,45,2022-03-25 03:55:52.715867,2,3,0,1
ALT00009832,TXN000029415,ACCT100006833,R007_VELOCITY_SPIKE,54,2024-02-13 08:54:27.180884,2,8,0,1
ALT00009833,TXN000060854,ACCT100007183,R007_VELOCITY_SPIKE,45,2022-12-09 05:44:31.071146,1,5,0,1
ALT00009834,TXN000039510,ACCT100007267,R007_VELOCITY_SPIKE,60,2023-07-03 07:46:14.823228,2,7,0,1
ALT00009835,TXN000009954,ACCT100005262,R007_VELOCITY_SPIKE,62,2022-03-09 01:17:35.105715,1,1,0,1
ALT00009836,TXN000053772,ACCT100000756,R007_VELOCITY_SPIKE,44,2022-06-03 10:17:46.179973,2,10,0,1
ALT00009837,TXN000114273,ACCT100007170,R007_VELOCITY_SPIKE,46,2023-09-11 07:53:10.587261,2,7,0,1
ALT00009838,TXN000110077,ACCT100008686,R007_VELOCITY_SPIKE,35,2022-12-11 11:20:18.210690,3,11,1,1
ALT00009839,TXN000046383,ACCT100008322,R007_VELOCITY_SPIKE,35,2022-09-02 13:54:30.555817,2,13,0,1
ALT00009840,TXN000077945,ACCT100009212,R007_VELOCITY_SPIKE,62,2023-06-20 22:51:06.897693,3,22,0,1
ALT00009841,TXN000069376,ACCT100003970,R007_VELOCITY_SPIKE,59,2024-05-30 22:31:11.708375,4,22,0,1
ALT00009842,TXN000062865,ACCT100007554,R007_VELOCITY_SPIKE,37,2024-02-04 04:16:47.763644,2,4,1,1
ALT00009843,TXN000045211,ACCT100004070,R007_VELOCITY_SPIKE,55,2024-02-05 02:21:23.717911,1,2,0,1
ALT00009844,TXN000115347,ACCT100011547,R007_VELOCITY_SPIKE,37,2024-03-23 10:13:18.119156,1,10,1,1
ALT00009845,TXN000022240,ACCT100007871,R007_VELOCITY_SPIKE,43,2022-12-12 23:31:12.350609,2,23,0,1
ALT00009846,TXN000008725,ACCT100000499,R007_VELOCITY_SPIKE,35,2024-02-10 12:42:06.710307,2,12,1,1
ALT00009847,TXN000005997,ACCT100004487,R007_VELOCITY_SPIKE,42,2022-11-07 22:01:52.760411,3,22,0,1
ALT00009848,TXN000112907,ACCT100009187,R007_VELOCITY_SPIKE,64,2024-06-04 02:46:24.356459,1,2,0,1
ALT00009849,TXN000082090,ACCT100011815,R007_VELOCITY_SPIKE,52,2023-02-06 07:50:34.511171,2,7,0,1
ALT00009850,TXN000110915,ACCT100011543,R007_VELOCITY_SPIKE,37,2022-10-27 09:49:27.143908,1,9,0,1
ALT00009851,TXN000069861,ACCT100008465,R007_VELOCITY_SPIKE,46,2022-02-22 05:41:15.921838,2,5,0,1
ALT00009852,TXN000006128,ACCT100002682,R007_VELOCITY_SPIKE,37,2022-12-04 13:11:01.402719,2,13,1,1
ALT00009853,TXN000063686,ACCT100010669,R007_VELOCITY_SPIKE,38,2022-04-17 21:28:49.231898,2,21,1,1
ALT00009854,TXN000050265,ACCT100010632,R007_VELOCITY_SPIKE,41,2022-01-18 19:48:32.013606,5,19,0,1
ALT00009855,TXN000104563,ACCT100007854,R007_VELOCITY_SPIKE,45,2023-03-29 01:25:08.230482,2,1,0,1
ALT00009856,TXN000064325,ACCT100001079,R007_VELOCITY_SPIKE,38,2023-01-19 20:29:58.279598,3,20,0,1
ALT00009857,TXN000040481,ACCT100010014,R007_VELOCITY_SPIKE,57,2023-12-16 12:01:56.920277,1,12,1,1
ALT00009858,TXN000069311,ACCT100005679,R007_VELOCITY_SPIKE,58,2024-01-18 19:56:03.873973,3,19,0,1
ALT00009859,TXN000016313,ACCT100008994,R007_VELOCITY_SPIKE,36,2022-04-12 12:42:02.512936,3,12,0,1
ALT00009860,TXN000010801,ACCT100009210,R007_VELOCITY_SPIKE,36,2022-11-08 21:51:07.559452,1,21,0,1
ALT00009861,TXN000082262,ACCT100007379,R007_VELOCITY_SPIKE,36,2023-04-13 23:49:41.410094,4,23,0,1
ALT00009862,TXN000001189,ACCT100001714,R007_VELOCITY_SPIKE,64,2022-04-01 05:05:36.656602,1,5,0,1
ALT00009863,TXN000055841,ACCT100009284,R007_VELOCITY_SPIKE,46,2023-12-09 16:17:35.749887,2,16,1,1
ALT00009864,TXN000081078,ACCT100002180,R007_VELOCITY_SPIKE,60,2023-04-07 22:55:25.306648,3,22,0,1
ALT00009865,TXN000044792,ACCT100007559,R007_VELOCITY_SPIKE,57,2023-01-22 16:47:23.348747,3,16,1,1
ALT00009866,TXN000100585,ACCT100006983,R007_VELOCITY_SPIKE,51,2023-04-17 12:53:27.869009,2,12,0,1
ALT00009867,TXN000027523,ACCT100009329,R007_VELOCITY_SPIKE,55,2022-02-21 11:19:05.492133,1,11,0,1
ALT00009868,TXN000058046,ACCT100001108,R007_VELOCITY_SPIKE,51,2023-10-31 03:52:19.552001,1,3,0,1
ALT00009869,TXN000057975,ACCT100007308,R007_VELOCITY_SPIKE,53,2022-07-22 20:31:41.374318,4,20,0,1
ALT00009870,TXN000050424,ACCT100008343,R007_VELOCITY_SPIKE,46,2023-10-20 10:09:05.602852,2,10,0,1
ALT00009871,TXN000090119,ACCT100008548,R007_VELOCITY_SPIKE,56,2023-07-27 06:35:33.193619,1,6,0,1
ALT00009872,TXN000085226,ACCT100004681,R007_VELOCITY_SPIKE,37,2022-03-08 19:19:46.943500,2,19,0,1
ALT00009873,TXN000052478,ACCT100010552,R007_VELOCITY_SPIKE,52,2022-02-04 17:10:44.455687,3,17,0,1
ALT00009874,TXN000069038,ACCT100003653,R007_VELOCITY_SPIKE,51,2023-02-13 18:09:00.554911,3,18,0,1
ALT00009875,TXN000023514,ACCT100006787,R007_VELOCITY_SPIKE,54,2023-01-16 15:15:02.288385,1,15,0,1
ALT00009876,TXN000102791,ACCT100003562,R007_VELOCITY_SPIKE,55,2023-01-03 05:19:05.516455,1,5,0,1
ALT00009877,TXN000112713,ACCT100004546,R007_VELOCITY_SPIKE,36,2022-04-25 20:33:10.851416,1,20,0,1
ALT00009878,TXN000057409,ACCT100011802,R007_VELOCITY_SPIKE,60,2022-09-11 22:38:03.411319,2,22,1,1
ALT00009879,TXN000097389,ACCT100009782,R007_VELOCITY_SPIKE,55,2022-09-24 22:14:45.211615,1,22,1,1
ALT00009880,TXN000059049,ACCT100003638,R007_VELOCITY_SPIKE,44,2022-02-18 01:12:50.475202,2,1,0,1
ALT00009881,TXN000018910,ACCT100010193,R007_VELOCITY_SPIKE,64,2023-03-29 06:32:34.502856,3,6,0,1
ALT00009882,TXN000032626,ACCT100006358,R007_VELOCITY_SPIKE,48,2023-11-08 06:03:27.228255,2,6,0,1
ALT00009883,TXN000098480,ACCT100003732,R007_VELOCITY_SPIKE,54,2024-02-13 10:37:12.699517,3,10,0,1
ALT00009884,TXN000077215,ACCT100000880,R007_VELOCITY_SPIKE,38,2024-06-12 13:45:10.220639,3,13,0,1
ALT00009885,TXN000110959,ACCT100010676,R007_VELOCITY_SPIKE,61,2024-04-17 15:57:16.624922,2,15,0,1
ALT00009886,TXN000051695,ACCT100002460,R007_VELOCITY_SPIKE,47,2022-06-06 09:49:06.958253,3,9,0,1
ALT00009887,TXN000005122,ACCT100000819,R007_VELOCITY_SPIKE,53,2023-07-30 15:59:59.500709,1,15,1,1
ALT00009888,TXN000044080,ACCT100002489,R007_VELOCITY_SPIKE,38,2023-09-25 12:22:03.602225,2,12,0,1
ALT00009889,TXN000071295,ACCT100003576,R007_VELOCITY_SPIKE,48,2023-09-27 18:24:40.092501,6,18,0,1
ALT00009890,TXN000114117,ACCT100003582,R007_VELOCITY_SPIKE,41,2023-05-10 22:35:34.744823,1,22,0,1
ALT00009891,TXN000008099,ACCT100009053,R007_VELOCITY_SPIKE,43,2024-05-18 11:17:16.739125,2,11,1,1
ALT00009892,TXN000069293,ACCT100003980,R007_VELOCITY_SPIKE,59,2024-04-04 14:48:13.717967,2,14,0,1
ALT00009893,TXN000013370,ACCT100004890,R007_VELOCITY_SPIKE,61,2023-07-14 09:29:31.983364,3,9,0,1
ALT00009894,TXN000084999,ACCT100008600,R007_VELOCITY_SPIKE,44,2024-01-27 15:08:37.575709,2,15,1,1
ALT00009895,TXN000095303,ACCT100000470,R007_VELOCITY_SPIKE,36,2024-06-29 15:36:18.285032,2,15,1,1
ALT00009896,TXN000048364,ACCT100001811,R007_VELOCITY_SPIKE,35,2023-10-21 09:37:35.732230,2,9,1,1
ALT00009897,TXN000099263,ACCT100009283,R007_VELOCITY_SPIKE,52,2024-05-12 16:20:16.107478,2,16,1,1
ALT00009898,TXN000013961,ACCT100003085,R007_VELOCITY_SPIKE,58,2024-06-26 20:14:41.872166,1,20,0,1
ALT00009899,TXN000036742,ACCT100007754,R007_VELOCITY_SPIKE,49,2022-01-28 22:06:39.261949,2,22,0,1
ALT00009900,TXN000001706,ACCT100006297,R007_VELOCITY_SPIKE,48,2024-04-28 07:12:16.833135,3,7,1,1
ALT00009901,TXN000042295,ACCT100002372,R007_VELOCITY_SPIKE,57,2022-06-13 21:43:15.232381,2,21,0,1
ALT00009902,TXN000015105,ACCT100006639,R007_VELOCITY_SPIKE,49,2022-01-21 05:48:40.107286,1,5,0,1
ALT00009903,TXN000071922,ACCT100001859,R007_VELOCITY_SPIKE,54,2023-05-02 17:39:35.309064,1,17,0,1
ALT00009904,TXN000021625,ACCT100010710,R007_VELOCITY_SPIKE,40,2022-01-16 17:40:25.515239,3,17,1,1
ALT00009905,TXN000050897,ACCT100010793,R007_VELOCITY_SPIKE,43,2024-01-20 13:05:19.796935,1,13,1,1
ALT00009906,TXN000003861,ACCT100005219,R007_VELOCITY_SPIKE,37,2023-11-07 16:06:34.864730,4,16,0,1
ALT00009907,TXN000104953,ACCT100011263,R007_VELOCITY_SPIKE,58,2022-09-11 13:19:42.774503,1,13,1,1
ALT00009908,TXN000056401,ACCT100000178,R007_VELOCITY_SPIKE,47,2022-03-27 09:28:39.910959,2,9,1,1
ALT00009909,TXN000026392,ACCT100011582,R007_VELOCITY_SPIKE,61,2022-11-20 23:46:26.093713,1,23,1,1
ALT00009910,TXN000050512,ACCT100000545,R007_VELOCITY_SPIKE,60,2023-12-06 00:07:32.271728,1,0,0,1
ALT00009911,TXN000019935,ACCT100011095,R007_VELOCITY_SPIKE,54,2022-08-12 03:02:25.841696,2,3,0,1
ALT00009912,TXN000106440,ACCT100007308,R007_VELOCITY_SPIKE,40,2022-10-06 18:39:51.663615,4,18,0,1
ALT00009913,TXN000110266,ACCT100005319,R007_VELOCITY_SPIKE,51,2023-07-23 14:27:36.737153,2,14,1,1
ALT00009914,TXN000083024,ACCT100011443,R007_VELOCITY_SPIKE,35,2023-02-20 05:06:32.250672,1,5,0,1
ALT00009915,TXN000116516,ACCT100010329,R007_VELOCITY_SPIKE,55,2022-06-17 09:37:38.968176,3,9,0,1
ALT00009916,TXN000112824,ACCT100005808,R007_VELOCITY_SPIKE,39,2024-02-03 05:51:22.462034,1,5,1,1
ALT00009917,TXN000118163,ACCT100005301,R007_VELOCITY_SPIKE,59,2022-09-25 03:36:45.152591,1,3,1,1
ALT00009918,TXN000097755,ACCT100007175,R007_VELOCITY_SPIKE,61,2023-05-11 09:13:23.027049,2,9,0,1
ALT00009919,TXN000070837,ACCT100006970,R007_VELOCITY_SPIKE,59,2022-06-16 23:03:45.558579,3,23,0,1
ALT00009920,TXN000055349,ACCT100009337,R007_VELOCITY_SPIKE,63,2023-02-20 19:52:39.249337,2,19,0,1
ALT00009921,TXN000067508,ACCT100000542,R007_VELOCITY_SPIKE,48,2022-01-02 10:52:07.015053,2,10,1,1
ALT00009922,TXN000022967,ACCT100002218,R007_VELOCITY_SPIKE,64,2023-09-18 20:53:50.701694,3,20,0,1
ALT00009923,TXN000079718,ACCT100005020,R007_VELOCITY_SPIKE,60,2022-10-27 07:08:33.503985,1,7,0,1
ALT00009924,TXN000046867,ACCT100006707,R007_VELOCITY_SPIKE,50,2024-03-31 20:40:22.477496,2,20,1,1
ALT00009925,TXN000040222,ACCT100005735,R007_VELOCITY_SPIKE,58,2022-09-26 18:22:58.769164,2,18,0,1
ALT00009926,TXN000081538,ACCT100009703,R007_VELOCITY_SPIKE,50,2023-10-11 16:21:39.439266,3,16,0,1
ALT00009927,TXN000082772,ACCT100005819,R007_VELOCITY_SPIKE,35,2024-06-11 19:02:21.029971,1,19,0,1
ALT00009928,TXN000031125,ACCT100011736,R007_VELOCITY_SPIKE,64,2023-12-14 19:27:36.230242,1,19,0,1
ALT00009929,TXN000017579,ACCT100006355,R007_VELOCITY_SPIKE,61,2024-01-30 14:18:01.973165,4,14,0,1
ALT00009930,TXN000032777,ACCT100002301,R007_VELOCITY_SPIKE,44,2023-06-24 16:56:38.922690,4,16,1,1
ALT00009931,TXN000000809,ACCT100008772,R007_VELOCITY_SPIKE,46,2023-01-24 05:11:45.091276,1,5,0,1
ALT00009932,TXN000043512,ACCT100011497,R007_VELOCITY_SPIKE,48,2023-07-28 08:11:06.643494,2,8,0,1
ALT00009933,TXN000036324,ACCT100001442,R007_VELOCITY_SPIKE,52,2023-01-20 08:30:26.829624,3,8,0,1
ALT00009934,TXN000109836,ACCT100011946,R007_VELOCITY_SPIKE,36,2022-06-08 21:04:28.518401,2,21,0,1
ALT00009935,TXN000049452,ACCT100003346,R007_VELOCITY_SPIKE,61,2023-02-05 22:37:17.388091,1,22,1,1
ALT00009936,TXN000063999,ACCT100006853,R007_VELOCITY_SPIKE,36,2023-06-30 08:21:49.081146,2,8,0,1
ALT00009937,TXN000101934,ACCT100006584,R007_VELOCITY_SPIKE,35,2022-12-31 07:45:20.934587,3,7,1,1
ALT00009938,TXN000004771,ACCT100006378,R007_VELOCITY_SPIKE,44,2022-04-08 11:56:20.458048,2,11,0,1
ALT00009939,TXN000019486,ACCT100008007,R007_VELOCITY_SPIKE,51,2022-05-08 13:53:26.848661,1,13,1,1
ALT00009940,TXN000036254,ACCT100002012,R007_VELOCITY_SPIKE,60,2022-06-19 03:44:51.777782,1,3,1,1
ALT00009941,TXN000116581,ACCT100000752,R007_VELOCITY_SPIKE,58,2024-04-08 18:43:48.959104,3,18,0,1
ALT00009942,TXN000068664,ACCT100009428,R007_VELOCITY_SPIKE,45,2022-04-10 06:56:13.505720,2,6,1,1
ALT00009943,TXN000089685,ACCT100007742,R007_VELOCITY_SPIKE,42,2022-07-08 06:14:46.606667,3,6,0,1
ALT00009944,TXN000046829,ACCT100011044,R007_VELOCITY_SPIKE,44,2024-03-06 09:25:31.181005,1,9,0,1
ALT00009945,TXN000044447,ACCT100002375,R007_VELOCITY_SPIKE,60,2023-10-20 11:52:13.994148,2,11,0,1
ALT00009946,TXN000063932,ACCT100001372,R007_VELOCITY_SPIKE,46,2022-06-15 22:37:31.640361,4,22,0,1
ALT00009947,TXN000027784,ACCT100000685,R007_VELOCITY_SPIKE,47,2024-03-25 18:41:55.743070,1,18,0,1
ALT00009948,TXN000098194,ACCT100006821,R007_VELOCITY_SPIKE,46,2022-02-16 00:59:09.296256,2,0,0,1
ALT00009949,TXN000035997,ACCT100009963,R007_VELOCITY_SPIKE,60,2022-08-12 12:54:03.933984,1,12,0,1
ALT00009950,TXN000104770,ACCT100001931,R007_VELOCITY_SPIKE,48,2023-03-22 15:22:50.123524,1,15,0,1
ALT00009951,TXN000106922,ACCT100009051,R007_VELOCITY_SPIKE,40,2023-02-10 20:51:15.488850,1,20,0,1
ALT00009952,TXN000030490,ACCT100005209,R007_VELOCITY_SPIKE,44,2023-06-26 06:38:12.822873,1,6,0,1
ALT00009953,TXN000031859,ACCT100008082,R007_VELOCITY_SPIKE,57,2024-06-22 11:22:20.286091,2,11,1,1
ALT00009954,TXN000059778,ACCT100005955,R007_VELOCITY_SPIKE,52,2022-01-02 23:33:08.746257,4,23,1,1
ALT00009955,TXN000044081,ACCT100005066,R007_VELOCITY_SPIKE,49,2024-03-19 02:12:10.635517,1,2,0,1
ALT00009956,TXN000036955,ACCT100011366,R007_VELOCITY_SPIKE,52,2024-02-25 05:36:55.265686,1,5,1,1
ALT00009957,TXN000061643,ACCT100008459,R007_VELOCITY_SPIKE,46,2023-11-01 04:42:25.379238,1,4,0,1
ALT00009958,TXN000041175,ACCT100000440,R007_VELOCITY_SPIKE,41,2023-08-30 00:54:53.353234,3,0,0,1
ALT00009959,TXN000074766,ACCT100001500,R007_VELOCITY_SPIKE,54,2023-06-06 07:54:01.261404,2,7,0,1
ALT00009960,TXN000083523,ACCT100006146,R007_VELOCITY_SPIKE,39,2022-07-03 19:45:24.248828,2,19,1,1
ALT00009961,TXN000036727,ACCT100001740,R007_VELOCITY_SPIKE,43,2024-05-09 13:37:25.322260,2,13,0,1
ALT00009962,TXN000050719,ACCT100003387,R007_VELOCITY_SPIKE,35,2022-08-23 18:05:53.451391,2,18,0,1
ALT00009963,TXN000042521,ACCT100000907,R007_VELOCITY_SPIKE,60,2022-03-13 23:18:53.081835,1,23,1,1
ALT00009964,TXN000037710,ACCT100002685,R007_VELOCITY_SPIKE,36,2022-05-18 23:35:37.877421,2,23,0,1
ALT00009965,TXN000033337,ACCT100000539,R007_VELOCITY_SPIKE,55,2023-01-23 02:10:09.550366,3,2,0,1
ALT00009966,TXN000056521,ACCT100005585,R007_VELOCITY_SPIKE,42,2022-07-31 22:31:19.158205,2,22,1,1
ALT00009967,TXN000032452,ACCT100007137,R007_VELOCITY_SPIKE,41,2023-07-16 23:42:07.364758,3,23,1,1
ALT00009968,TXN000093505,ACCT100007481,R007_VELOCITY_SPIKE,35,2023-04-10 22:52:27.676189,2,22,0,1
ALT00009969,TXN000038011,ACCT100009022,R007_VELOCITY_SPIKE,38,2023-06-07 15:26:42.907495,1,15,0,1
ALT00009970,TXN000096410,ACCT100000350,R007_VELOCITY_SPIKE,42,2024-04-11 17:28:29.589260,2,17,0,1
ALT00009971,TXN000018702,ACCT100005213,R007_VELOCITY_SPIKE,64,2022-07-16 09:03:41.610573,2,9,1,1
ALT00009972,TXN000011298,ACCT100004252,R007_VELOCITY_SPIKE,56,2023-11-14 05:58:58.345521,1,5,0,1
ALT00009973,TXN000075732,ACCT100006179,R007_VELOCITY_SPIKE,62,2023-08-03 08:33:22.208375,3,8,0,1
ALT00009974,TXN000020976,ACCT100005826,R007_VELOCITY_SPIKE,51,2022-09-09 11:33:55.793249,1,11,0,1
ALT00009975,TXN000105749,ACCT100001649,R007_VELOCITY_SPIKE,59,2022-10-31 19:06:09.913425,2,19,0,1
ALT00009976,TXN000017955,ACCT100002007,R007_VELOCITY_SPIKE,45,2023-10-30 02:52:37.898312,4,2,0,1
ALT00009977,TXN000087020,ACCT100000503,R007_VELOCITY_SPIKE,35,2023-04-13 01:25:51.709491,3,1,0,1
ALT00009978,TXN000114033,ACCT100008584,R007_VELOCITY_SPIKE,52,2022-05-06 21:00:29.928551,2,21,0,1
ALT00009979,TXN000041684,ACCT100003382,R007_VELOCITY_SPIKE,59,2023-01-08 18:11:49.501615,2,18,1,1
ALT00009980,TXN000069438,ACCT100011160,R007_VELOCITY_SPIKE,54,2024-01-18 03:32:01.351013,2,3,0,1
ALT00009981,TXN000041757,ACCT100003705,R007_VELOCITY_SPIKE,50,2023-08-29 08:28:40.833909,1,8,0,1
ALT00009982,TXN000036526,ACCT100007828,R007_VELOCITY_SPIKE,36,2022-07-20 14:25:38.710174,1,14,0,1
ALT00009983,TXN000000569,ACCT100008762,R007_VELOCITY_SPIKE,47,2023-01-28 06:56:37.152820,2,6,1,1
ALT00009984,TXN000084554,ACCT100004205,R007_VELOCITY_SPIKE,51,2023-12-30 16:32:07.175095,2,16,1,1
ALT00009985,TXN000015550,ACCT100004260,R007_VELOCITY_SPIKE,60,2022-11-15 13:02:07.162803,2,13,0,1
ALT00009986,TXN000083356,ACCT100009878,R007_VELOCITY_SPIKE,64,2022-12-07 23:26:51.887525,4,23,0,1
ALT00009987,TXN000002291,ACCT100006649,R007_VELOCITY_SPIKE,58,2022-04-14 11:54:01.202319,2,11,0,1
ALT00009988,TXN000067477,ACCT100002652,R007_VELOCITY_SPIKE,59,2024-03-07 11:34:05.340393,3,11,0,1
ALT00009989,TXN000089180,ACCT100011553,R007_VELOCITY_SPIKE,61,2024-06-11 19:10:47.902492,4,19,0,1
ALT00009990,TXN000036681,ACCT100002591,R007_VELOCITY_SPIKE,40,2022-09-09 03:09:41.647723,1,3,0,1
ALT00009991,TXN000055972,ACCT100001354,R007_VELOCITY_SPIKE,61,2022-07-16 16:08:25.270360,2,16,1,1
ALT00009992,TXN000032088,ACCT100001567,R007_VELOCITY_SPIKE,42,2024-03-03 15:34:16.572256,1,15,1,1
ALT00009993,TXN000010601,ACCT100010967,R007_VELOCITY_SPIKE,47,2022-05-07 16:05:31.695709,2,16,1,1
ALT00009994,TXN000010876,ACCT100008439,R007_VELOCITY_SPIKE,58,2023-12-25 16:23:46.725357,3,16,0,1
ALT00009995,TXN000093410,ACCT100007147,R007_VELOCITY_SPIKE,52,2022-06-13 20:58:25.379378,1,20,0,1
ALT00009996,TXN000047868,ACCT100004430,R007_VELOCITY_SPIKE,36,2023-10-04 16:51:33.137848,1,16,0,1
ALT00009997,TXN000027888,ACCT100009585,R007_VELOCITY_SPIKE,61,2022-05-12 02:33:32.893381,2,2,0,1
ALT00009998,TXN000037575,ACCT100007160,R007_VELOCITY_SPIKE,36,2024-06-10 16:20:32.648039,1,16,0,1
ALT00009999,TXN000040744,ACCT100007276,R007_VELOCITY_SPIKE,39,2022-04-17 04:21:05.589947,1,4,1,1
ALT00010000,TXN000067386,ACCT100006869,R007_VELOCITY_SPIKE,42,2022-08-29 00:05:29.032294,3,0,0,1
ALT00010001,TXN000021707,ACCT100011264,R007_VELOCITY_SPIKE,51,2024-02-06 17:05:52.568819,3,17,0,1
ALT00010002,TXN000027499,ACCT100002173,R007_VELOCITY_SPIKE,42,2022-01-16 08:06:26.483220,1,8,1,1
ALT00010003,TXN000051604,ACCT100002664,R007_VELOCITY_SPIKE,43,2023-01-02 05:47:13.800821,1,5,0,1
ALT00010004,TXN000003330,ACCT100005291,R007_VELOCITY_SPIKE,54,2022-02-27 02:01:26.484063,2,2,1,1
ALT00010005,TXN000017497,ACCT100006808,R007_VELOCITY_SPIKE,44,2023-08-24 11:09:41.542770,2,11,0,1
ALT00010006,TXN000027077,ACCT100002090,R007_VELOCITY_SPIKE,48,2023-06-19 11:52:39.029040,1,11,0,1
ALT00010007,TXN000008260,ACCT100007802,R007_VELOCITY_SPIKE,57,2022-03-19 18:24:24.929718,2,18,1,1
ALT00010008,TXN000085377,ACCT100011830,R007_VELOCITY_SPIKE,56,2024-03-11 08:54:09.105188,3,8,0,1
ALT00010009,TXN000031715,ACCT100010536,R007_VELOCITY_SPIKE,60,2022-08-03 17:17:38.760456,6,17,0,1
ALT00010010,TXN000090892,ACCT100002725,R007_VELOCITY_SPIKE,41,2022-01-29 21:56:26.271059,2,21,1,1
ALT00010011,TXN000086961,ACCT100000577,R007_VELOCITY_SPIKE,57,2023-06-14 18:24:34.135461,4,18,0,1
ALT00010012,TXN000108366,ACCT100006340,R007_VELOCITY_SPIKE,42,2022-04-11 20:26:04.118481,1,20,0,1
ALT00010013,TXN000022022,ACCT100006960,R007_VELOCITY_SPIKE,60,2022-07-22 12:38:00.366873,1,12,0,1
ALT00010014,TXN000002132,ACCT100011802,R007_VELOCITY_SPIKE,63,2023-04-05 07:50:35.126883,2,7,0,1
ALT00010015,TXN000041721,ACCT100001090,R007_VELOCITY_SPIKE,52,2023-06-03 23:07:12.958796,4,23,1,1
ALT00010016,TXN000074852,ACCT100001238,R007_VELOCITY_SPIKE,41,2024-03-23 05:57:20.618720,2,5,1,1
ALT00010017,TXN000116837,ACCT100008381,R007_VELOCITY_SPIKE,60,2023-01-07 06:00:32.685268,4,6,1,1
