CASE_ID,ALERT_ID,INVESTIGATOR_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS,CASE_OPEN_DATE,ANALYST_RISK_SCORE,DOCS_REQUESTED,CUSTOMER_CONTACTED,EDD_TRIGGERED,LINKED_CASES_COUNT
CASE0000601,ALT00007583,INV_01,MEDIUM,CLOSED_MONITORING,37,2023-02-11 19:41:45.974174,24,0,0,0,0
CASE0000602,ALT00009226,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,43,2022-11-06 00:32:53.031004,14,1,1,0,1
CASE0000603,ALT00003022,INV_02,MEDIUM,CLOSED_MONITORING,3,2022-12-01 21:47:52.796743,81,0,1,0,1
CASE0000604,ALT00007537,AUTO_SYS,LOW,OPEN,16,2022-11-20 18:15:01.814677,42,1,1,0,1
CASE0000605,ALT00001863,INV_02,MEDIUM,CLOSED_SAR_FILED,22,2022-01-15 19:29:46.978954,45,1,0,0,0
CASE0000606,ALT00009609,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,12,2024-06-21 12:50:10.329354,52,0,0,0,0
CASE0000607,ALT00000296,INV_02,HIGH,CLOSED_SAR_FILED,2,2022-09-10 15:08:07.529462,72,1,1,0,4
CASE0000608,ALT00004682,INV_02,HIGH,CLOSED_FALSE_POSITIVE,18,2022-06-19 21:47:39.896911,13,1,0,0,1
CASE0000609,ALT00001181,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,33,2023-07-19 20:35:11.769359,45,1,1,0,1
CASE0000610,ALT00008939,AUTO_SYS,MEDIUM,CLOSED_MONITORING,9,2023-05-21 23:25:12.588714,46,1,1,0,1
CASE0000611,ALT00005518,INV_03,MEDIUM,OPEN,15,2023-08-10 22:50:07.220925,11,1,1,0,0
CASE0000612,ALT00003354,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,8,2023-03-14 18:54:27.763348,21,0,1,0,1
CASE0000613,ALT00000287,INV_01,MEDIUM,CLOSED_SAR_FILED,11,2023-12-21 13:28:15.227112,60,1,0,0,1
CASE0000614,ALT00004708,AUTO_SYS,LOW,CLOSED_MONITORING,38,2022-10-23 13:24:12.191629,27,1,0,0,0
CASE0000615,ALT00007054,INV_04,HIGH,CLOSED_FALSE_POSITIVE,42,2022-03-03 01:23:16.663789,5,0,1,0,1
CASE0000616,ALT00009901,INV_04,LOW,CLOSED_SAR_FILED,7,2022-06-13 21:43:15.232381,20,1,0,0,0
CASE0000617,ALT00001352,INV_01,LOW,CLOSED_MONITORING,26,2023-10-19 22:43:13.607814,27,0,1,0,1
CASE0000618,ALT00009259,INV_03,LOW,CLOSED_FALSE_POSITIVE,8,2023-06-10 21:53:55.993022,11,0,0,0,1
CASE0000619,ALT00009783,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,42,2023-10-11 04:32:49.560416,18,1,0,0,0
CASE0000620,ALT00008107,INV_03,MEDIUM,CLOSED_MONITORING,32,2022-12-24 17:39:51.065323,10,1,1,0,1
CASE0000621,ALT00002200,INV_02,MEDIUM,CLOSED_MONITORING,21,2022-07-14 22:24:18.415766,8,1,1,0,1
CASE0000622,ALT00002192,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,6,2022-07-25 14:12:30.460060,23,1,1,0,0
CASE0000623,ALT00006399,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,29,2023-04-18 10:44:46.605766,46,1,1,0,0
CASE0000624,ALT00009678,INV_03,LOW,CLOSED_FALSE_POSITIVE,1,2022-08-28 13:58:25.034024,40,0,1,0,1
CASE0000625,ALT00007613,INV_02,LOW,CLOSED_FALSE_POSITIVE,9,2022-09-29 22:46:38.961815,18,0,0,0,0
CASE0000626,ALT00006420,INV_03,MEDIUM,CLOSED_MONITORING,13,2022-02-04 02:08:01.232280,29,0,0,0,1
CASE0000627,ALT00007992,INV_03,LOW,CLOSED_FALSE_POSITIVE,27,2023-09-26 03:08:22.204602,17,0,0,0,1
CASE0000628,ALT00008911,INV_01,LOW,CLOSED_FALSE_POSITIVE,5,2023-10-21 07:48:18.351779,53,1,0,0,1
CASE0000629,ALT00003102,INV_01,LOW,CLOSED_FALSE_POSITIVE,11,2024-05-01 18:03:11.216492,11,1,1,0,0
CASE0000630,ALT00004681,INV_02,LOW,CLOSED_FALSE_POSITIVE,3,2024-02-08 21:51:44.510718,12,0,0,0,1
CASE0000631,ALT00003438,INV_01,MEDIUM,CLOSED_MONITORING,39,2022-06-06 16:48:00.111961,38,0,1,0,4
CASE0000632,ALT00002808,INV_02,LOW,CLOSED_SAR_FILED,42,2022-01-04 08:13:42.197868,52,1,0,0,1
CASE0000633,ALT00009195,INV_03,HIGH,CLOSED_FALSE_POSITIVE,1,2023-11-12 03:32:08.366302,19,0,0,0,1
CASE0000634,ALT00007829,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,10,2022-11-23 07:42:18.102011,13,1,1,0,0
CASE0000635,ALT00004897,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,35,2023-07-24 18:55:44.564528,11,1,1,0,1
CASE0000636,ALT00002997,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,41,2023-05-04 14:34:20.313095,44,1,1,0,0
CASE0000637,ALT00001767,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,37,2022-12-23 00:04:49.473101,16,0,0,0,1
CASE0000638,ALT00003350,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,40,2023-01-25 12:56:47.721124,12,1,0,0,1
CASE0000639,ALT00009851,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,11,2022-02-22 05:41:15.921838,30,1,1,0,1
CASE0000640,ALT00000409,INV_04,LOW,CLOSED_MONITORING,41,2022-12-03 12:35:52.807459,94,0,1,0,4
CASE0000641,ALT00009277,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,12,2023-10-28 22:04:12.523874,20,0,1,0,1
CASE0000642,ALT00000915,INV_03,MEDIUM,CLOSED_SAR_FILED,20,2023-09-03 12:42:36.045338,77,0,1,0,0
CASE0000643,ALT00007387,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,33,2022-10-23 16:03:50.909187,33,1,0,0,1
CASE0000644,ALT00007662,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,29,2022-01-13 16:25:05.276125,32,1,1,0,0
CASE0000645,ALT00005946,INV_03,HIGH,CLOSED_FALSE_POSITIVE,30,2024-02-18 21:54:03.690397,17,1,0,0,0
CASE0000646,ALT00008772,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,41,2023-02-17 18:33:03.144804,44,0,0,0,0
CASE0000647,ALT00005265,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,33,2024-01-29 02:37:04.639389,52,0,0,0,1
CASE0000648,ALT00000867,INV_04,MEDIUM,CLOSED_SAR_FILED,13,2022-05-28 15:52:04.841414,41,0,1,1,1
CASE0000649,ALT00008306,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,20,2022-09-18 05:50:04.288792,38,1,1,0,0
CASE0000650,ALT00003659,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,24,2024-02-21 23:31:44.025721,16,1,0,0,1
CASE0000651,ALT00002848,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,20,2023-08-19 23:32:57.828370,35,1,1,0,1
CASE0000652,ALT00006679,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,33,2022-11-03 12:41:21.556607,28,1,1,0,1
CASE0000653,ALT00003234,INV_01,LOW,CLOSED_FALSE_POSITIVE,42,2023-08-11 09:29:50.181309,49,1,1,0,1
CASE0000654,ALT00001748,INV_02,MEDIUM,OPEN,27,2023-07-14 15:44:49.308370,15,1,0,0,1
CASE0000655,ALT00004901,INV_04,LOW,CLOSED_FALSE_POSITIVE,1,2023-04-27 23:09:26.875041,33,1,1,0,1
CASE0000656,ALT00000211,INV_02,MEDIUM,CLOSED_SAR_FILED,16,2022-09-22 13:19:24.983975,34,0,1,0,1
CASE0000657,ALT00008812,INV_03,LOW,CLOSED_FALSE_POSITIVE,37,2024-01-27 01:53:48.203284,33,0,0,0,0
CASE0000658,ALT00001689,INV_01,HIGH,CLOSED_FALSE_POSITIVE,31,2022-07-08 06:04:37.869543,26,0,0,0,1
CASE0000659,ALT00000884,INV_04,MEDIUM,CLOSED_MONITORING,31,2023-04-20 00:02:27.946540,57,0,1,0,4
CASE0000660,ALT00008894,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,40,2023-12-01 01:48:53.076957,8,1,0,0,1
CASE0000661,ALT00004793,INV_01,HIGH,CLOSED_SAR_FILED,39,2023-11-24 15:41:08.999071,90,1,1,1,2
CASE0000662,ALT00001684,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,20,2023-02-01 11:29:29.135390,6,1,1,0,0
CASE0000663,ALT00010458,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,44,2023-03-25 22:38:58.054674,42,1,1,0,0
CASE0000664,ALT00001077,INV_02,LOW,CLOSED_SAR_FILED,26,2023-10-03 12:22:40.497751,82,0,1,0,0
CASE0000665,ALT00004225,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,33,2023-04-17 21:02:01.162731,27,1,1,0,1
CASE0000666,ALT00009975,INV_02,LOW,CLOSED_FALSE_POSITIVE,22,2022-10-31 19:06:09.913425,37,1,0,0,0
CASE0000667,ALT00005901,INV_02,LOW,CLOSED_SAR_FILED,43,2022-03-06 15:49:02.771156,94,1,1,0,3
CASE0000668,ALT00003884,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,20,2022-08-21 16:17:18.530969,12,0,0,0,0
CASE0000669,ALT00005080,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,41,2024-06-14 08:23:48.908129,39,1,1,0,0
CASE0000670,ALT00002123,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,25,2022-01-09 12:12:53.941708,33,1,1,0,4
CASE0000671,ALT00005016,INV_03,LOW,CLOSED_FALSE_POSITIVE,8,2022-12-11 10:43:23.392764,48,0,0,0,1
CASE0000672,ALT00003847,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,6,2023-09-06 21:32:18.711645,44,1,0,0,0
CASE0000673,ALT00007948,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,30,2022-09-29 02:19:01.824780,29,1,1,0,0
CASE0000674,ALT00002424,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,15,2022-04-09 02:52:26.163488,44,0,0,0,1
CASE0000675,ALT00007564,INV_03,LOW,CLOSED_FALSE_POSITIVE,6,2023-08-27 14:09:21.512317,49,1,1,0,0
CASE0000676,ALT00008546,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,2,2023-02-20 15:51:53.434191,13,0,1,0,0
CASE0000677,ALT00007336,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,19,2022-05-19 04:09:58.407948,23,1,0,0,1
CASE0000678,ALT00000107,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,6,2023-12-11 14:09:40.995895,83,0,1,0,2
CASE0000679,ALT00006640,INV_03,MEDIUM,CLOSED_MONITORING,27,2023-06-12 19:31:02.191711,19,0,1,0,0
CASE0000680,ALT00005958,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,18,2023-07-25 17:04:28.118262,45,0,1,0,0
CASE0000681,ALT00000591,INV_01,MEDIUM,CLOSED_MONITORING,40,2023-06-21 01:39:16.781285,37,0,0,0,0
CASE0000682,ALT00010437,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,42,2022-01-23 11:08:02.187365,31,1,1,0,0
CASE0000683,ALT00004872,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,6,2022-03-26 17:21:12.961060,53,1,1,0,0
CASE0000684,ALT00001982,INV_01,MEDIUM,CLOSED_SAR_FILED,34,2022-11-09 05:16:02.723095,36,1,0,0,0
CASE0000685,ALT00004415,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,2,2022-07-17 04:14:16.667336,14,1,1,0,1
CASE0000686,ALT00001218,INV_03,LOW,CLOSED_FALSE_POSITIVE,7,2022-05-21 01:02:53.234393,25,1,0,0,1
CASE0000687,ALT00006350,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,9,2022-12-03 15:55:28.519440,34,1,0,0,0
CASE0000688,ALT00006534,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,7,2022-04-22 23:07:00.533777,32,1,0,0,0
CASE0000689,ALT00006085,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,5,2023-07-11 22:15:53.776126,46,1,0,0,1
CASE0000690,ALT00008066,INV_01,HIGH,CLOSED_FALSE_POSITIVE,28,2023-03-06 03:53:44.938939,18,1,0,0,0
CASE0000691,ALT00004990,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,42,2024-02-07 06:55:41.603285,53,1,0,0,0
CASE0000692,ALT00001685,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,24,2023-12-10 09:10:21.664172,40,1,1,0,0
CASE0000693,ALT00003705,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,8,2023-12-15 19:26:10.523797,41,1,0,0,0
CASE0000694,ALT00003774,INV_02,MEDIUM,CLOSED_SAR_FILED,11,2024-05-29 11:54:18.450614,47,0,0,0,1
CASE0000695,ALT00004464,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,24,2024-03-14 04:59:45.768556,13,0,0,0,0
CASE0000696,ALT00000762,INV_01,MEDIUM,CLOSED_SAR_FILED,22,2024-03-24 17:29:49.339468,45,1,1,0,0
CASE0000697,ALT00007478,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,31,2022-10-05 01:10:55.229872,49,0,1,0,0
CASE0000698,ALT00008460,INV_04,LOW,CLOSED_FALSE_POSITIVE,36,2023-06-23 15:30:57.123582,44,0,0,0,0
CASE0000699,ALT00008676,INV_03,HIGH,CLOSED_FALSE_POSITIVE,27,2023-06-12 07:40:35.641258,20,1,0,0,1
CASE0000700,ALT00004295,INV_02,HIGH,CLOSED_MONITORING,35,2024-04-08 01:33:37.957894,43,1,0,0,1
CASE0000701,ALT00004310,INV_02,MEDIUM,OPEN,25,2022-08-15 02:08:34.817608,38,0,0,0,0
CASE0000702,ALT00004520,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,32,2023-06-02 14:32:09.468417,35,1,1,0,0
CASE0000703,ALT00003650,INV_03,LOW,CLOSED_FALSE_POSITIVE,1,2023-02-13 10:01:41.784027,31,0,0,0,0
CASE0000704,ALT00004978,INV_04,LOW,CLOSED_FALSE_POSITIVE,33,2024-05-13 21:31:18.599655,9,0,0,0,0
CASE0000705,ALT00002465,INV_02,LOW,CLOSED_FALSE_POSITIVE,38,2022-03-25 01:30:59.182407,30,0,0,0,1
CASE0000706,ALT00000030,INV_03,LOW,CLOSED_SAR_FILED,10,2022-09-10 16:06:43.426700,82,1,1,1,0
CASE0000707,ALT00003458,INV_04,HIGH,CLOSED_MONITORING,39,2023-09-26 23:20:53.429541,25,1,1,0,0
CASE0000708,ALT00009611,INV_03,LOW,CLOSED_FALSE_POSITIVE,19,2022-03-17 08:56:07.472188,28,1,0,0,1
CASE0000709,ALT00001502,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,10,2022-12-29 15:10:39.278582,49,1,1,0,0
CASE0000710,ALT00005697,INV_04,LOW,CLOSED_FALSE_POSITIVE,38,2023-02-23 21:39:50.212730,39,0,0,0,1
CASE0000711,ALT00010393,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,13,2022-05-21 07:55:25.993307,37,1,0,0,1
CASE0000712,ALT00006261,INV_03,HIGH,CLOSED_FALSE_POSITIVE,39,2023-12-08 14:57:34.203061,20,1,1,0,1
CASE0000713,ALT00010290,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,35,2023-02-05 12:56:02.305554,51,1,0,0,1
CASE0000714,ALT00001255,INV_01,HIGH,CLOSED_FALSE_POSITIVE,39,2023-03-12 03:41:03.644809,46,0,0,0,1
CASE0000715,ALT00002211,INV_03,LOW,CLOSED_FALSE_POSITIVE,18,2024-04-11 19:42:01.911260,7,1,0,0,0
CASE0000716,ALT00009859,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,28,2022-04-12 12:42:02.512936,6,0,1,0,0
CASE0000717,ALT00010150,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,5,2023-11-07 23:54:46.097615,20,1,1,0,1
CASE0000718,ALT00008283,INV_04,LOW,CLOSED_FALSE_POSITIVE,2,2023-12-15 07:11:37.047810,5,0,0,0,0
CASE0000719,ALT00001286,INV_03,HIGH,CLOSED_FALSE_POSITIVE,41,2022-08-03 20:53:49.449971,34,1,1,0,0
CASE0000720,ALT00001088,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,17,2022-07-20 03:30:53.851430,42,1,1,0,1
CASE0000721,ALT00000109,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,13,2023-09-25 06:36:13.093662,55,1,1,0,4
CASE0000722,ALT00007429,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,37,2022-02-14 13:14:32.037264,18,1,0,0,1
CASE0000723,ALT00001510,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,6,2022-02-11 12:32:37.902132,36,0,0,0,0
CASE0000724,ALT00005650,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,4,2022-10-06 23:05:33.161119,27,0,0,0,1
CASE0000725,ALT00009520,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,29,2022-01-28 10:34:10.758348,7,0,0,0,1
CASE0000726,ALT00008562,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,13,2024-04-05 01:56:21.872507,44,0,1,0,0
CASE0000727,ALT00007382,INV_03,LOW,CLOSED_FALSE_POSITIVE,14,2023-05-02 17:20:03.009989,24,0,0,0,1
CASE0000728,ALT00002109,INV_01,MEDIUM,CLOSED_SAR_FILED,41,2022-08-23 11:04:23.060611,64,1,0,1,4
CASE0000729,ALT00002406,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,17,2023-02-28 23:58:49.009979,39,1,1,0,1
CASE0000730,ALT00006238,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,31,2022-06-30 23:05:50.962605,49,1,0,0,0
CASE0000731,ALT00006347,INV_02,MEDIUM,OPEN,34,2023-06-30 11:26:33.422038,15,1,1,0,0
CASE0000732,ALT00010138,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,21,2022-11-12 17:26:25.434657,26,0,1,0,1
CASE0000733,ALT00004696,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,1,2022-07-24 12:07:06.460059,11,1,0,0,1
CASE0000734,ALT00002770,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,20,2022-11-26 19:10:05.749769,32,1,0,0,1
CASE0000735,ALT00003064,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,3,2023-04-04 11:58:52.736769,44,1,0,0,0
CASE0000736,ALT00001108,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,25,2023-11-26 15:51:25.019852,46,0,1,0,0
CASE0000737,ALT00002129,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,43,2022-06-22 17:03:40.808791,13,1,1,0,1
CASE0000738,ALT00005533,INV_02,HIGH,CLOSED_FALSE_POSITIVE,37,2023-04-12 06:59:59.610074,5,0,0,0,0
CASE0000739,ALT00005894,INV_03,HIGH,CLOSED_FALSE_POSITIVE,13,2023-02-13 20:52:34.857175,20,1,0,0,0
CASE0000740,ALT00003299,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,38,2023-11-17 08:38:18.865771,52,1,1,0,1
CASE0000741,ALT00000266,INV_04,HIGH,CLOSED_SAR_FILED,26,2023-01-08 00:43:23.337912,53,1,1,1,0
CASE0000742,ALT00002321,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,42,2024-06-20 15:01:10.425698,19,0,0,0,1
CASE0000743,ALT00009585,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,19,2022-04-26 12:18:03.635120,23,1,0,0,0
CASE0000744,ALT00009753,INV_02,HIGH,CLOSED_MONITORING,17,2024-02-26 04:42:33.535037,36,0,0,0,0
CASE0000745,ALT00003647,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,20,2022-01-12 05:18:42.474752,34,0,1,0,1
CASE0000746,ALT00002010,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,35,2023-08-25 17:32:18.227203,35,0,0,0,0
CASE0000747,ALT00003534,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,41,2023-01-28 21:02:10.825384,41,1,0,0,0
CASE0000748,ALT00009957,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,25,2023-11-01 04:42:25.379238,44,0,1,0,1
CASE0000749,ALT00007808,INV_04,HIGH,CLOSED_FALSE_POSITIVE,19,2023-08-25 13:31:08.731575,26,0,1,0,1
CASE0000750,ALT00002949,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,13,2023-01-20 14:50:14.344997,32,1,1,0,1
CASE0000751,ALT00001609,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,31,2024-04-30 00:44:03.996860,31,1,0,0,1
CASE0000752,ALT00005858,INV_03,LOW,CLOSED_FALSE_POSITIVE,15,2022-11-24 09:04:59.501525,6,1,0,0,0
CASE0000753,ALT00004416,INV_01,LOW,CLOSED_FALSE_POSITIVE,10,2022-10-12 11:36:07.466156,27,0,0,0,0
CASE0000754,ALT00009548,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,20,2024-02-17 10:32:02.549074,31,1,1,0,1
CASE0000755,ALT00008160,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,36,2022-01-01 10:21:05.341024,34,1,0,0,1
CASE0000756,ALT00000294,AUTO_SYS,LOW,OPEN,13,2024-02-29 06:49:28.685848,58,1,0,0,1
CASE0000757,ALT00003563,INV_04,HIGH,OPEN,42,2023-01-26 14:12:19.838295,12,0,1,0,0
CASE0000758,ALT00003161,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,27,2022-11-24 00:31:42.432635,28,1,0,0,1
CASE0000759,ALT00005679,INV_04,LOW,CLOSED_FALSE_POSITIVE,30,2023-10-13 02:05:57.714525,29,0,0,0,1
CASE0000760,ALT00005658,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,23,2024-01-06 20:21:47.752457,31,1,0,0,0
CASE0000761,ALT00000428,INV_01,HIGH,OPEN,18,2022-04-06 12:23:39.872963,30,1,0,0,1
CASE0000762,ALT00002361,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,13,2023-08-12 10:40:52.560536,25,1,0,0,0
CASE0000763,ALT00005059,INV_02,HIGH,CLOSED_FALSE_POSITIVE,22,2022-03-29 16:49:20.912836,45,1,1,0,1
CASE0000764,ALT00000577,INV_03,MEDIUM,OPEN,27,2022-03-22 05:20:21.513299,85,1,0,0,4
CASE0000765,ALT00008673,INV_03,HIGH,CLOSED_FALSE_POSITIVE,12,2023-04-23 12:08:10.025006,37,1,1,0,1
CASE0000766,ALT00001651,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,22,2023-05-26 13:11:34.489902,23,1,1,0,0
CASE0000767,ALT00008385,INV_04,LOW,CLOSED_FALSE_POSITIVE,40,2024-05-04 06:13:49.288237,14,1,1,0,1
CASE0000768,ALT00006367,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,42,2022-08-21 03:33:03.486920,7,1,0,0,0
CASE0000769,ALT00006197,INV_01,LOW,CLOSED_FALSE_POSITIVE,6,2022-03-11 13:11:41.651258,46,0,1,0,1
CASE0000770,ALT00006990,INV_03,LOW,CLOSED_SAR_FILED,4,2024-06-15 14:22:21.082901,57,1,0,0,3
CASE0000771,ALT00000015,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,40,2024-04-12 01:34:06.573348,73,0,0,0,2
CASE0000772,ALT00005134,INV_03,LOW,CLOSED_FALSE_POSITIVE,29,2022-12-26 19:30:14.413481,23,1,1,0,1
CASE0000773,ALT00008486,INV_01,MEDIUM,CLOSED_MONITORING,32,2022-07-20 00:03:14.556250,5,1,1,0,1
CASE0000774,ALT00008905,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,2,2023-07-10 10:39:00.458607,44,0,1,0,0
CASE0000775,ALT00006948,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,14,2023-11-29 07:11:10.070182,32,1,1,0,0
CASE0000776,ALT00010462,INV_03,HIGH,CLOSED_FALSE_POSITIVE,15,2022-10-02 18:51:48.185387,29,1,0,0,0
CASE0000777,ALT00001409,INV_02,MEDIUM,CLOSED_SAR_FILED,16,2024-06-04 13:27:37.758272,30,1,0,0,1
CASE0000778,ALT00006833,INV_01,HIGH,OPEN,13,2024-01-11 03:01:27.195937,34,0,0,0,1
CASE0000779,ALT00008456,INV_01,LOW,CLOSED_FALSE_POSITIVE,43,2022-10-03 02:07:44.550266,31,1,1,0,0
CASE0000780,ALT00010065,INV_01,LOW,CLOSED_FALSE_POSITIVE,28,2024-02-10 21:15:07.402067,39,1,0,0,1
CASE0000781,ALT00004123,INV_01,MEDIUM,OPEN,26,2023-12-01 06:54:46.778723,66,1,0,0,2
CASE0000782,ALT00001878,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,40,2022-01-08 06:09:52.186192,50,1,0,0,1
CASE0000783,ALT00008202,INV_03,LOW,CLOSED_FALSE_POSITIVE,6,2022-03-02 11:12:32.566370,33,1,0,0,0
CASE0000784,ALT00002166,INV_02,HIGH,CLOSED_FALSE_POSITIVE,5,2023-11-28 18:30:39.686977,46,1,0,0,0
CASE0000785,ALT00003401,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,39,2023-06-14 10:19:01.932448,24,0,0,0,0
CASE0000786,ALT00009993,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,27,2022-05-07 16:05:31.695709,9,1,0,0,0
CASE0000787,ALT00008720,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,37,2024-04-12 19:08:16.892921,20,1,0,0,1
CASE0000788,ALT00005799,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,10,2024-06-09 19:20:20.974211,46,0,1,0,0
CASE0000789,ALT00000736,INV_01,MEDIUM,OPEN,31,2023-07-30 04:36:15.351249,66,1,1,0,3
CASE0000790,ALT00007888,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,29,2022-03-12 11:22:06.730366,18,0,0,0,0
CASE0000791,ALT00005895,INV_03,MEDIUM,OPEN,42,2023-10-28 22:03:16.004053,39,0,1,0,0
CASE0000792,ALT00010145,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,7,2022-07-13 10:31:47.547759,42,0,1,0,1
CASE0000793,ALT00009620,INV_04,HIGH,CLOSED_FALSE_POSITIVE,3,2023-12-21 17:19:22.779455,40,0,1,0,0
CASE0000794,ALT00000093,INV_03,MEDIUM,CLOSED_SAR_FILED,13,2023-02-18 04:17:20.122555,85,1,0,0,3
CASE0000795,ALT00008896,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,32,2022-04-13 18:44:43.786426,35,1,0,0,1
CASE0000796,ALT00003483,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,10,2022-03-11 20:44:57.373525,18,1,1,0,1
CASE0000797,ALT00007638,INV_03,LOW,CLOSED_FALSE_POSITIVE,17,2024-01-27 15:31:04.748582,17,0,1,0,1
CASE0000798,ALT00007273,INV_03,LOW,CLOSED_FALSE_POSITIVE,20,2024-06-12 04:29:29.045585,54,1,0,0,1
