ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE,FINAL_LABEL,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,OPEN_DATE,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,CDD_TIER,KYC_REVIEW_OVERDUE,SHELL_CO_INDICATOR,CORRESPONDENT_BANK_FLAG,ACCOUNT_AGE_DAYS
ALT00008342,TXN000092693,ACCT100006127,R007_VELOCITY_SPIKE,62,2023-01-23 19:52:29.900137,2,19,0,1,0,CUST0005924, TRUST ,ACTIVE,6518822.59,GBP,1,2013-10-31,306221.35,9,1,IN,SALARIED,100k-250k,4,0,0,0,86.2,26,MOBILE,14,1,0,SIMPLIFIED,0,0,0,3371
ALT00008343,TXN000036136,ACCT100006688,R007_VELOCITY_SPIKE,64,2023-01-29 22:27:58.901753,1,22,1,1,0,CUST0005866,CURRENT,ACTIVE,134496.34,INR,2,2017-07-27,84122.03,4,1,NG,BUSINESS_OWNER,100k-250k,3,0,0,0,100.0,43,THIRD_PARTY,7,5,1,SIMPLIFIED,0,0,0,2012
ALT00008344,TXN000016402,ACCT100009396,R007_VELOCITY_SPIKE,37,2023-10-06 01:09:50.341853,3,1,0,1,0,CUST0006271,CURRENT,ACTIVE,29742.99,INR,1,2020-05-17,10723.32,5,2,VG,SELF_EMPLOYED,100k-250k,2,1,0,0,100.0,6,MOBILE,10,3,1,SIMPLIFIED,0,0,0,1237
ALT00008345,TXN000020453,ACCT100008468,R007_VELOCITY_SPIKE,42,2022-09-18 00:08:27.205966,1,0,1,1,0,CUST0002140,SALARY,ACTIVE,8926.16,GBP,1,2017-01-08,5463.54,3,3,MY,SELF_EMPLOYED,0-50k,7,0,0,0,71.8,94,WEB,10,2,0,STANDARD,0,0,0,2079
ALT00008346,TXN000051590,ACCT100010228,R007_VELOCITY_SPIKE,43,2023-09-18 04:35:13.667121,1,4,0,1,0,CUST0001951,CURRENT,ACTIVE,4590.48,INR,2,2016-08-26,35696.6,2,1,GB,SELF_EMPLOYED,0-50k,1,0,0,0,80.1,33,BRANCH,19,3,0,SIMPLIFIED,0,0,0,2579
ALT00008347,TXN000018214,ACCT100001472,R007_VELOCITY_SPIKE,49,2023-08-18 06:32:00.180273,1,6,0,1,0,CUST0007841,CURRENT,ACTIVE,281835.12,INR,1,2015-11-24,8113.66,5,1,KY,SELF_EMPLOYED,250k+,4,0,0,0,80.3,27,THIRD_PARTY,18,3,1,SIMPLIFIED,0,0,0,2824
ALT00008348,TXN000024864,ACCT100007013,R007_VELOCITY_SPIKE,50,2024-04-03 17:05:41.327527,1,17,0,1,0,CUST0001432,savings,ACTIVE,67439.2,SGD,1,2015-12-29,172640.5,2,2,NG,SALARIED,0-50k,3,0,0,0,94.8,455,MOBILE,12,2,1,SIMPLIFIED,1,0,0,3018
ALT00008349,TXN000035365,ACCT100003731,R007_VELOCITY_SPIKE,47,2023-07-15 10:53:27.506590,2,10,1,1,0,CUST0000385,SAVINGS,ACTIVE,1118558.47,INR,2,2013-09-12,23805.41,3,3,MY,SALARIED,0-50k,5,0,0,0,76.9,158,WEB,8,1,0,STANDARD,0,0,0,3593
ALT00008350,TXN000093282,ACCT100004971,R007_VELOCITY_SPIKE,59,2023-10-21 22:04:54.938099,1,22,1,1,0,CUST0004724, NRO ,ACTIVE,311754.48,USD,1,2017-04-09,10913.11,6,1,IN,STUDENT,0-50k,3,0,0,0,92.5,79,MOBILE,0,1,0,SIMPLIFIED,0,0,0,2386
ALT00008351,TXN000010382,ACCT100002596,R007_VELOCITY_SPIKE,60,2023-01-19 06:14:27.743269,3,6,0,1,0,CUST0001161,NRO,CLOSED,102949.5,INR,3,2015-09-20,51423.21,6,1,US,STUDENT,50k-100k,6,0,0,0,77.9,10,BRANCH,0,4,0,STANDARD,0,0,1,2678
ALT00008352,TXN000062346,ACCT100001470,R007_VELOCITY_SPIKE,36,2024-02-23 18:52:17.055660,1,18,0,1,1,CUST0005328,SALARY,ACTIVE,42304.8,INR,1,2013-02-20,5748.98,1,4,KY,SALARIED,0-50k,1,0,0,0,97.3,82,MOBILE,1,2,1,SIMPLIFIED,0,0,0,4020
ALT00008353,TXN000062924,ACCT100006719,R007_VELOCITY_SPIKE,58,2023-11-11 05:18:46.981933,2,5,1,1,0,CUST0005460,CURRENT,DORMANT,1105.93,INR,1,2014-08-07,112913.36,4,1,GB,SALARIED,100k-250k,9,0,0,0,56.8,870,BRANCH,19,4,0,ENHANCED,1,0,0,3383
ALT00008354,TXN000011808,ACCT100002835,R007_VELOCITY_SPIKE,56,2023-06-08 01:00:41.311521,3,1,0,1,0,CUST0000064,CURRENT,ACTIVE,590743.27,AED,1,2014-08-31,14296.79,4,5,IN,SALARIED,50k-100k,2,0,0,0,97.7,137,MOBILE,16,2,0,SIMPLIFIED,0,0,0,3203
ALT00008355,TXN000043500,ACCT100001454,R007_VELOCITY_SPIKE,46,2024-02-21 07:40:36.614533,2,7,0,1,0,CUST0005412,NRO,ACTIVE,37551.92,USD,1,2017-06-18,14867.08,7,1,IN,SALARIED,0-50k,2,0,0,0,98.8,222,MOBILE,12,2,0,SIMPLIFIED,0,0,1,2439
ALT00008356,TXN000066575,ACCT100008010,R007_VELOCITY_SPIKE,45,2022-05-24 09:43:28.500207,1,9,0,1,0,CUST0002384,CURRENT,ACTIVE,155532.07,USD,1,2019-09-26,74266.37,1,3,US,STUDENT,50k-100k,3,0,0,0,90.2,37,MOBILE,19,1,0,SIMPLIFIED,0,0,0,971
ALT00008357,TXN000073105,ACCT100001058,R007_VELOCITY_SPIKE,40,2024-06-26 03:56:31.682926,1,3,0,1,0,CUST0006732,SAVINGS,ACTIVE,9620.52,INR,1,2019-09-17,64763.96,3,4,IN,SALARIED,,2,0,0,0,87.4,663,MOBILE,0,3,0,SIMPLIFIED,1,0,0,1744
ALT00008358,TXN000067849,ACCT100003766,R007_VELOCITY_SPIKE,54,2024-05-16 17:32:24.572647,3,17,0,1,0,CUST0001071,SAVINGS,ACTIVE,3673.68,SGD,2,2017-01-20,7188.83,2,3,IN,STUDENT,100k-250k,2,0,0,0,87.9,205,BRANCH,6,1,0,SIMPLIFIED,0,0,0,2673
ALT00008359,TXN000061961,ACCT100009460,R007_VELOCITY_SPIKE,46,2022-04-10 18:47:39.350936,2,18,1,1,0,CUST0006719,SAVINGS,ACTIVE,2967.09,SGD,3,2012-01-25,255.84,4,1,IN,SALARIED,50k-100k,2,0,0,0,100.0,224,MOBILE,14,2,0,SIMPLIFIED,0,0,0,3728
ALT00008360,TXN000051453,ACCT100010947,R007_VELOCITY_SPIKE,41,2022-07-17 05:21:26.722085,3,5,1,1,1,CUST0002658,NRE,ACTIVE,293022.24,INR,3,2015-06-17,158261.15,7,2,GB,SELF_EMPLOYED,250k+,7,0,0,0,65.8,367,BRANCH,16,3,0,STANDARD,1,0,0,2587
ALT00008361,TXN000076052,ACCT100009380,R007_VELOCITY_SPIKE,54,2022-07-14 05:02:09.510576,1,5,0,1,0,CUST0005998,SAVINGS,ACTIVE,8943.68,SGD,1,2017-01-14,35715.76,2,1,GB,,,5,1,0,0,78.7,149,BRANCH,7,2,0,STANDARD,0,0,0,2007
ALT00008362,TXN000007777,ACCT100005072,R007_VELOCITY_SPIKE,59,2023-02-13 11:14:07.886803,2,11,0,1,0,CUST0002714,NRE,ACTIVE,496983.85,GBP,3,2019-02-08,70055.67,7,3,CN,BUSINESS_OWNER,0-50k,2,0,0,0,74.2,186,MOBILE,7,3,0,SIMPLIFIED,0,0,0,1466
ALT00008363,TXN000097976,ACCT100006278,R007_VELOCITY_SPIKE,39,2023-08-21 14:50:01.865278,2,14,0,1,0,CUST0007952,SALARY,ACTIVE,39312.02,INR,2,2015-10-31,13690.03,2,1,GB,SALARIED,250k+,1,0,0,0,100.0,279,MOBILE,3,3,0,SIMPLIFIED,0,0,0,2851
ALT00008364,TXN000064584,ACCT100004477,R007_VELOCITY_SPIKE,53,2024-06-27 22:57:10.671446,2,22,0,1,0,CUST0007914,SALARY,ACTIVE,7882.65,INR,2,2014-12-10,14774.88,2,1,IN,SALARIED,100k-250k,1,0,0,0,100.0,80,WEB,5,2,0,SIMPLIFIED,0,0,0,3487
ALT00008365,TXN000041664,ACCT100009567,R007_VELOCITY_SPIKE,53,2024-02-12 21:12:28.609099,2,21,0,1,0,CUST0006282,SAVINGS,ACTIVE,111711.06,INR,2,2018-12-01,8093.56,5,3,US,BUSINESS_OWNER,,4,0,0,1,94.5,35,MOBILE,11,4,0,SIMPLIFIED,0,0,0,1899
ALT00008366,TXN000077847,ACCT100006537,R007_VELOCITY_SPIKE,60,2024-03-27 03:37:18.367601,2,3,0,1,0,CUST0003191,SAVINGS,ACTIVE,41900.17,INR,1,2017-12-15,30787.68,4,4,SG,BUSINESS_OWNER,0-50k,2,0,0,0,90.1,42,BRANCH,13,2,0,SIMPLIFIED,0,0,0,2294
ALT00008367,TXN000018920,ACCT100010178,R007_VELOCITY_SPIKE,58,2022-02-10 12:24:13.712851,3,12,0,1,0,CUST0006679,SALARY,CLOSED,24648.43,AED,3,2020-06-15,39982.89,4,2,SG,SELF_EMPLOYED,0-50k,4,0,0,0,85.4,136,BRANCH,10,1,0,SIMPLIFIED,0,0,0,605
ALT00008368,TXN000083918,ACCT100005184,R007_VELOCITY_SPIKE,47,2022-11-01 08:34:45.573773,3,8,0,1,0,CUST0007532,SALARY,ACTIVE,402.51,INR,1,2020-06-02,6357.1,5,1,VG,BUSINESS_OWNER,0-50k,1,0,0,0,90.0,155,WEB,5,1,1,SIMPLIFIED,0,0,0,882
ALT00008369,TXN000007164,ACCT100006748,R007_VELOCITY_SPIKE,39,2022-12-14 00:14:38.461452,3,0,0,1,0,CUST0005681,savings,ACTIVE,14983.65,AED,1,2015-01-31,2519.34,4,1,SG,POLITICIAN,100k-250k,2,1,0,0,100.0,67,WEB,4,3,0,SIMPLIFIED,0,0,0,2874
ALT00008370,TXN000072624,ACCT100008591,R007_VELOCITY_SPIKE,43,2022-05-14 20:29:39.980396,4,20,1,1,0,CUST0007029,TRUST,DORMANT,116879.14,INR,2,2012-04-23,284388.95,7,1,IN,SELF_EMPLOYED,0-50k,2,0,0,0,95.0,1,WEB,3,3,0,SIMPLIFIED,0,0,0,3673
ALT00008371,TXN000097448,ACCT100001909,R007_VELOCITY_SPIKE,61,2023-05-12 20:33:21.025834,2,20,0,1,0,CUST0007835,CURRENT,ACTIVE,648876.94,SGD,1,2020-11-15,50081.27,2,1,IN,RETIRED,,1,0,0,0,93.8,58,WEB,11,1,0,SIMPLIFIED,0,0,0,908
ALT00008372,TXN000105951,ACCT100002519,R007_VELOCITY_SPIKE,47,2022-11-29 13:06:57.858730,4,13,0,1,0,CUST0002557,SAVINGS,ACTIVE,28121.8,INR,2,2012-07-19,30042.79,3,1,IN,,100k-250k,3,0,0,0,87.2,58,MOBILE,5,3,0,SIMPLIFIED,0,0,0,3785
ALT00008373,TXN000079337,ACCT100011687,R007_VELOCITY_SPIKE,61,2022-11-09 20:28:40.027925,1,20,0,1,0,CUST0007588,SALARY,ACTIVE,42284.95,AED,1,2020-04-12,6523.04,4,1,VG,SELF_EMPLOYED,100k-250k,5,0,0,0,88.1,32,MOBILE,13,2,1,STANDARD,0,0,0,941
ALT00008374,TXN000026825,ACCT100007966,R007_VELOCITY_SPIKE,36,2023-09-01 15:09:15.200080,4,15,0,1,0,CUST0007495,CURRENT,ACTIVE,170480.96,INR,1,2016-06-06,185447.03,5,3,NG,SELF_EMPLOYED,100k-250k,7,0,0,0,70.3,173,WEB,2,1,1,STANDARD,0,0,0,2643
ALT00008375,TXN000033516,ACCT100003327,R007_VELOCITY_SPIKE,42,2022-07-18 03:33:32.749024,1,3,0,1,0,CUST0004146,salary,ACTIVE,59936.69,INR,1,2014-12-12,2328.53,1,3,AE,BUSINESS_OWNER,,4,0,0,0,85.9,20,MOBILE,15,2,0,SIMPLIFIED,0,0,0,2775
ALT00008376,TXN000015773,ACCT100007317,R007_VELOCITY_SPIKE,57,2023-09-06 22:43:02.606710,1,22,0,1,0,CUST0002199,SAVINGS,ACTIVE,21717.47,INR,1,2018-01-28,17223.96,2,5,SG,SALARIED,100k-250k,3,0,0,0,96.8,34,BRANCH,1,1,0,SIMPLIFIED,0,0,0,2047
ALT00008377,TXN000023128,ACCT100011884,R007_VELOCITY_SPIKE,37,2024-03-02 06:12:43.220981,2,6,1,1,0,CUST0007849,CURRENT,ACTIVE,4568.03,INR,2,2020-07-10,65252.41,3,1,CN,SALARIED,250k+,1,0,0,0,100.0,203,MOBILE,13,2,0,SIMPLIFIED,0,0,0,1331
ALT00008378,TXN000013121,ACCT100000752,R007_VELOCITY_SPIKE,51,2023-03-11 13:28:21.165798,3,13,1,1,0,CUST0000312,SAVINGS,DORMANT,31852.6,SGD,2,2018-11-21,3043.32,1,3,KY,SALARIED,0-50k,1,0,0,0,96.1,52,WEB,8,4,1,SIMPLIFIED,0,0,0,1571
ALT00008379,TXN000005379,ACCT100011438,R007_VELOCITY_SPIKE,60,2022-12-21 13:19:30.672601,3,13,0,1,0,CUST0000717,SALARY,ACTIVE,307826.73,SGD,3,2017-08-25,289880.13,5,5,IN,SELF_EMPLOYED,,6,0,0,0,70.7,269,MOBILE,14,2,0,STANDARD,0,0,0,1944
ALT00008380,TXN000004110,ACCT100007793,R007_VELOCITY_SPIKE,51,2022-08-05 00:10:06.706308,1,0,0,1,0,CUST0006274,SAVINGS,ACTIVE,17051.28,AED,1,2013-08-13,1412.11,1,3,VG,SALARIED,0-50k,3,0,0,0,98.4,234,BRANCH,6,3,1,SIMPLIFIED,0,0,0,3279
ALT00008381,TXN000079279,ACCT100003906,R007_VELOCITY_SPIKE,45,2024-05-14 19:34:33.340435,3,19,0,1,0,CUST0007121,savings,ACTIVE,48602.24,AED,1,2013-07-09,1774.67,3,1,GB,SELF_EMPLOYED,,7,0,0,0,74.8,412,MOBILE,12,1,0,STANDARD,1,0,0,3962
ALT00008382,TXN000044216,ACCT100006346,R007_VELOCITY_SPIKE,41,2022-06-09 01:31:55.704043,2,1,0,1,0,CUST0003791,current,ACTIVE,1193.76,INR,2,2020-04-03,61423.15,1,1,IN,RETIRED,,2,0,0,0,100.0,1,WEB,15,1,0,SIMPLIFIED,0,0,0,797
ALT00008383,TXN000040866,ACCT100005704,R007_VELOCITY_SPIKE,54,2022-05-27 14:18:45.930878,1,14,0,1,0,CUST0003867,SALARY,ACTIVE,8668.3,INR,1,2020-11-23,2951.18,2,1,IN,SALARIED,0-50k,3,0,0,1,83.9,1186,MOBILE,15,1,0,SIMPLIFIED,1,0,0,550
ALT00008384,TXN000099101,ACCT100001208,R007_VELOCITY_SPIKE,62,2023-09-07 08:38:01.885688,3,8,0,1,0,CUST0003691,savings,ACTIVE,5965.81,INR,2,2014-09-21,44128.95,5,1,IN,SALARIED,50k-100k,6,0,0,0,90.7,220,THIRD_PARTY,7,5,0,STANDARD,0,0,0,3273
ALT00008385,TXN000006717,ACCT100009077,R007_VELOCITY_SPIKE,59,2024-05-04 06:13:49.288237,1,6,1,1,1,CUST0006435,NRE,ACTIVE,86128.2,INR,1,2015-05-02,44215.62,5,1,IN,POLITICIAN,100k-250k,6,0,0,0,71.3,436,BRANCH,14,3,0,STANDARD,1,0,0,3290
ALT00008386,TXN000047281,ACCT100009571,R007_VELOCITY_SPIKE,37,2023-10-29 01:36:26.677572,2,1,1,1,0,CUST0001323,CURRENT,ACTIVE,7173.63,INR,2,2017-02-17,52992.89,4,1,AE,BUSINESS_OWNER,0-50k,7,0,0,0,75.0,61,BRANCH,7,1,0,STANDARD,0,0,0,2445
ALT00008387,TXN000005416,ACCT100006284,R007_VELOCITY_SPIKE,58,2024-05-14 01:39:21.293025,2,1,0,1,0,CUST0007851,NRO,ACTIVE,1156142.81,AED,1,2014-06-04,441172.27,7,1,AE,SALARIED,100k-250k,2,0,0,0,92.8,89,WEB,17,1,0,SIMPLIFIED,0,0,0,3632
ALT00008388,TXN000091089,ACCT100011676,R007_VELOCITY_SPIKE,49,2023-10-25 22:43:54.306423,3,22,0,1,0,CUST0005908,NRE,ACTIVE,863320.5,AED,1,2013-12-06,97463.76,5,1,IN,SALARIED,50k-100k,6,0,0,0,69.5,69,THIRD_PARTY,18,5,0,STANDARD,0,0,0,3610
ALT00008389,TXN000044958,ACCT100011192,R007_VELOCITY_SPIKE,55,2022-02-24 11:45:35.956680,2,11,0,1,0,CUST0002428,SAVINGS,ACTIVE,16209.78,INR,1,2015-07-05,2097.38,2,2,IN,RETIRED,100k-250k,9,0,0,0,70.9,188,MOBILE,9,1,0,ENHANCED,0,0,0,2426
ALT00008390,TXN000054147,ACCT100002742,R007_VELOCITY_SPIKE,38,2022-08-11 18:06:21.116694,2,18,0,1,0,CUST0000522,CURRENT,ACTIVE,50555.94,INR,1,2019-07-21,83338.0,3,3,GB,SELF_EMPLOYED,100k-250k,2,0,0,0,70.0,37,WEB,3,1,0,SIMPLIFIED,0,0,0,1117
ALT00008391,TXN000020761,ACCT100007984,R007_VELOCITY_SPIKE,62,2023-07-19 16:35:49.576704,1,16,0,1,0,CUST0002235,CURRENT,ACTIVE,701704.99,INR,1,2020-06-27,64656.02,4,3,IN,RETIRED,0-50k,4,0,0,0,83.7,42,BRANCH,18,2,0,SIMPLIFIED,0,0,0,1117
ALT00008392,TXN000019533,ACCT100004669,R007_VELOCITY_SPIKE,53,2023-09-01 20:54:03.500475,1,20,0,1,0,CUST0003974,SALARY,ACTIVE,23200.91,INR,1,2012-09-18,6849.15,1,1,MY,BUSINESS_OWNER,50k-100k,5,0,0,0,72.8,551,BRANCH,10,4,0,STANDARD,1,0,0,4000
ALT00008393,TXN000014944,ACCT100000217,R007_VELOCITY_SPIKE,59,2022-03-28 13:37:56.792268,1,13,0,1,0,CUST0000520,CURRENT,ACTIVE,179643.17,AED,1,2020-08-14,27274.95,4,2,IN,RETIRED,0-50k,1,0,0,0,100.0,291,WEB,19,1,0,SIMPLIFIED,0,0,0,591
ALT00008394,TXN000055190,ACCT100006796,R007_VELOCITY_SPIKE,42,2022-08-09 19:48:52.083148,1,19,0,1,0,CUST0003693, SALARY ,ACTIVE,117014.58,USD,1,2012-07-24,1550.6,3,2,IN,BUSINESS_OWNER,0-50k,6,0,0,0,74.1,246,WEB,0,1,0,STANDARD,0,0,0,3668
ALT00008395,TXN000064486,ACCT100004572,R007_VELOCITY_SPIKE,44,2022-06-17 12:25:29.607309,2,12,0,1,0,CUST0006675,SAVINGS,ACTIVE,26630.11,USD,2,2021-05-16,4811.56,3,1,US,SALARIED,0-50k,1,0,0,0,87.2,200,BRANCH,3,2,0,SIMPLIFIED,0,0,0,397
ALT00008396,TXN000031455,ACCT100000082,R007_VELOCITY_SPIKE,52,2023-01-13 19:20:40.516527,1,19,0,1,0,CUST0000193,SAVINGS,ACTIVE,222690.84,AED,1,2015-08-08,106666.47,1,2,VG,SALARIED,100k-250k,7,0,0,0,82.0,40,MOBILE,5,1,1,STANDARD,0,0,0,2715
ALT00008397,TXN000110708,ACCT100003801,R007_VELOCITY_SPIKE,64,2022-12-21 12:04:49.712828,2,12,0,1,1,CUST0000124,SALARY,ACTIVE,2914.93,INR,1,2018-01-24,51075.91,5,2,IN,BUSINESS_OWNER,50k-100k,1,0,0,0,91.5,68,WEB,11,1,0,SIMPLIFIED,0,0,0,1792
ALT00008398,TXN000092241,ACCT100010403,R007_VELOCITY_SPIKE,36,2023-08-04 10:18:30.048252,2,10,0,1,0,CUST0003024, SAVINGS ,ACTIVE,111401.56,GBP,1,2021-03-13,3328.34,5,3,VG,SELF_EMPLOYED,250k+,2,0,0,0,90.4,307,MOBILE,7,2,1,SIMPLIFIED,0,0,0,874
ALT00008399,TXN000015569,ACCT100002489,R007_VELOCITY_SPIKE,36,2022-05-15 20:27:38.723356,2,20,1,1,0,CUST0004073,SAVINGS,ACTIVE,573418.51,INR,1,2021-07-02,9210.64,5,2,US,SALARIED,0-50k,4,0,0,0,77.6,63,WEB,14,1,0,SIMPLIFIED,0,0,1,317
ALT00008400,TXN000091021,ACCT100010882,R007_VELOCITY_SPIKE,57,2023-05-06 16:24:42.084669,1,16,1,1,0,CUST0005707,CURRENT,ACTIVE,24339.73,GBP,3,2014-11-20,53129.94,3,2,KY,SELF_EMPLOYED,50k-100k,7,0,0,0,73.4,80,MOBILE,13,2,1,STANDARD,0,0,0,3089
ALT00008401,TXN000014036,ACCT100008624,R007_VELOCITY_SPIKE,55,2024-03-21 04:38:05.374828,1,4,0,1,0,CUST0004974,NRE,ACTIVE,66391.79,USD,1,2018-03-11,87557.17,6,1,KY,SALARIED,0-50k,5,0,0,1,75.8,208,WEB,16,3,1,STANDARD,0,0,0,2202
ALT00008402,TXN000030121,ACCT100004117,R007_VELOCITY_SPIKE,35,2023-11-11 23:17:46.191544,1,23,1,1,0,CUST0002031,NRO,ACTIVE,20789.88,INR,1,2012-06-22,49343.4,7,4,US,SALARIED,100k-250k,1,0,0,0,100.0,301,BRANCH,17,2,0,SIMPLIFIED,0,0,0,4159
ALT00008403,TXN000087155,ACCT100011901,R007_VELOCITY_SPIKE,49,2022-01-30 11:17:59.275760,2,11,1,1,0,CUST0004956,SAVINGS,ACTIVE,6992.66,USD,1,2012-07-04,2799.36,5,2,NG,BUSINESS_OWNER,100k-250k,5,0,0,1,82.8,172,BRANCH,14,3,1,STANDARD,0,0,0,3497
ALT00008404,TXN000067258,ACCT100000671,R007_VELOCITY_SPIKE,54,2024-06-07 15:24:24.353139,1,15,0,1,0,CUST0004196,CURRENT,ACTIVE,187237.39,USD,1,2021-10-02,123576.52,3,3,CN,SELF_EMPLOYED,50k-100k,1,0,0,0,97.3,4,MOBILE,13,1,0,SIMPLIFIED,0,0,0,979
ALT00008405,TXN000096917,ACCT100009333,R007_VELOCITY_SPIKE,64,2022-10-11 18:40:06.079378,1,18,0,1,0,CUST0006226,SALARY,ACTIVE,11120.33,INR,1,2016-11-25,5593.2,1,1,GB,SELF_EMPLOYED,100k-250k,4,0,0,0,76.9,54,MOBILE,6,4,0,SIMPLIFIED,0,0,0,2146
ALT00008406,TXN000018360,ACCT100010812,R007_VELOCITY_SPIKE,64,2022-01-26 16:31:29.044622,2,16,0,1,0,CUST0001425,NRO,ACTIVE,51636.95,USD,1,2015-05-02,494144.6,4,2,IN,POLITICIAN,0-50k,10,0,0,0,56.0,763,MOBILE,8,2,0,ENHANCED,1,0,0,2461
ALT00008407,TXN000018231,ACCT100003302,R007_VELOCITY_SPIKE,55,2023-01-29 15:14:37.683448,2,15,1,1,0,CUST0006232,NRE,ACTIVE,514519.18,INR,1,2017-10-01,130465.06,6,2,IN,BUSINESS_OWNER,0-50k,8,0,0,0,73.8,241,MOBILE,6,5,0,ENHANCED,0,0,0,1946
ALT00008408,TXN000042656,ACCT100002651,R007_VELOCITY_SPIKE,43,2022-12-15 19:26:52.138793,3,19,0,1,0,CUST0006683,NRO,ACTIVE,7360.5,SGD,2,2012-12-26,30562.59,6,1,CN,BUSINESS_OWNER,,7,0,0,0,78.2,343,BRANCH,6,1,0,STANDARD,0,0,0,3641
ALT00008409,TXN000113413,ACCT100011042,R007_VELOCITY_SPIKE,43,2022-10-20 23:11:19.342072,1,23,0,1,0,CUST0001801,SHELL,DORMANT,136099.74,INR,3,2019-08-18,31710.46,7,1,NG,RETIRED,100k-250k,9,0,0,0,68.0,173,THIRD_PARTY,12,3,1,ENHANCED,0,0,0,1159
ALT00008410,TXN000012019,ACCT100002643,R007_VELOCITY_SPIKE,60,2022-04-13 01:59:44.075965,1,1,0,1,0,CUST0001815,SAVINGS,ACTIVE,7520.14,USD,1,2017-04-27,6515.61,2,1,AE,POLITICIAN,0-50k,1,1,0,0,89.1,67,MOBILE,10,1,0,SIMPLIFIED,0,0,0,1812
ALT00008411,TXN000041477,ACCT100003201,R007_VELOCITY_SPIKE,60,2023-11-11 19:21:04.400138,1,19,1,1,0,CUST0002015,SAVINGS,BLOCKED,20014.77,INR,1,2012-01-13,40759.41,5,3,IN,SELF_EMPLOYED,0-50k,3,0,0,0,83.7,33,MOBILE,9,1,0,SIMPLIFIED,0,0,0,4320
ALT00008412,TXN000043193,ACCT100000264,R007_VELOCITY_SPIKE,40,2023-07-18 11:53:51.718424,1,11,0,1,0,CUST0002625,SAVINGS,ACTIVE,468.61,USD,2,2017-08-25,23164.17,5,2,VG,SHELL_CO,0-50k,2,0,0,0,100.0,18,WEB,9,2,1,SIMPLIFIED,0,1,0,2153
ALT00008413,TXN000051858,ACCT100000929,R007_VELOCITY_SPIKE,58,2023-03-26 20:22:33.202839,1,20,1,1,0,CUST0002315,SALARY,ACTIVE,5613.49,INR,1,2017-05-18,14550.6,1,1,VG,BUSINESS_OWNER,0-50k,10,0,0,0,61.3,204,BRANCH,0,1,1,ENHANCED,0,0,0,2138
ALT00008414,TXN000031949,ACCT100001077,R007_VELOCITY_SPIKE,44,2022-08-10 10:02:03.903320,1,10,0,1,0,CUST0000274,SALARY,DORMANT,25149.28,INR,1,2021-05-28,135442.91,4,3,AE,SELF_EMPLOYED,0-50k,8,0,0,0,59.2,4,WEB,7,2,0,ENHANCED,0,0,0,439
ALT00008415,TXN000077666,ACCT100007742,R007_VELOCITY_SPIKE,54,2024-02-24 10:10:53.894100,3,10,1,1,0,CUST0001817,SALARY,ACTIVE,14080.89,USD,2,2018-03-08,7106.02,1,3,US,SELF_EMPLOYED,250k+,2,0,0,0,96.0,98,THIRD_PARTY,1,2,0,SIMPLIFIED,0,0,0,2179
ALT00008416,TXN000055321,ACCT100004182,R007_VELOCITY_SPIKE,48,2023-11-02 18:12:03.311134,2,18,0,1,0,CUST0005864, TRUST ,DORMANT,80875.37,INR,1,2017-09-20,75061.93,9,1,KY,STUDENT,50k-100k,3,1,0,0,100.0,149,BRANCH,11,4,1,SIMPLIFIED,0,0,0,2234
ALT00008417,TXN000027187,ACCT100008747,R007_VELOCITY_SPIKE,51,2023-10-09 03:15:15.846063,1,3,0,1,0,CUST0003101,SAVINGS,ACTIVE,435949.5,INR,1,2021-10-10,7158.76,3,2,KY,SALARIED,0-50k,1,1,0,0,77.9,99,BRANCH,3,4,1,SIMPLIFIED,0,0,0,729
ALT00008418,TXN000033955,ACCT100001041,R007_VELOCITY_SPIKE,47,2024-05-12 12:29:59.954288,2,12,1,1,0,CUST0004448,SAVINGS,DORMANT,35794.0,SGD,1,2016-10-27,87222.71,2,1,IN,SHELL_CO,0-50k,6,0,0,0,81.1,277,MOBILE,16,2,0,STANDARD,0,1,0,2754
ALT00008419,TXN000018597,ACCT100007428,R007_VELOCITY_SPIKE,60,2022-03-20 06:49:35.879711,2,6,1,1,0,CUST0002396,current,ACTIVE,16269.01,AED,1,2015-06-14,12367.55,1,1,AE,BUSINESS_OWNER,50k-100k,2,0,0,0,100.0,55,MOBILE,13,5,0,SIMPLIFIED,0,0,0,2471
