CASE_ID,ALERT_ID,INVESTIGATOR_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS,CASE_OPEN_DATE,ANALYST_RISK_SCORE,DOCS_REQUESTED,CUSTOMER_CONTACTED,EDD_TRIGGERED,LINKED_CASES_COUNT
CASE0000598,ALT00001251,INV_03,LOW,CLOSED_FALSE_POSITIVE,30,2023-12-13 03:46:55.472988,54,1,1,0,0
CASE0000599,ALT00010337,INV_02,LOW,CLOSED_FALSE_POSITIVE,7,2022-04-03 17:31:22.568998,51,1,0,0,0
CASE0000600,ALT00004419,INV_01,MEDIUM,CLOSED_MONITORING,7,2024-05-20 07:38:11.690762,41,0,0,0,1
CASE0000601,ALT00007583,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,42,2023-02-11 19:41:45.974174,27,0,1,0,1
CASE0000602,ALT00009226,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,23,2022-11-06 00:32:53.031004,23,1,0,0,1
CASE0000603,ALT00003022,INV_04,HIGH,CLOSED_FALSE_POSITIVE,6,2022-12-01 21:47:52.796743,26,1,0,0,1
CASE0000604,ALT00007537,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,12,2022-11-20 18:15:01.814677,53,1,1,0,0
CASE0000605,ALT00001863,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,6,2022-01-15 19:29:46.978954,28,1,1,0,0
CASE0000606,ALT00009609,INV_02,HIGH,CLOSED_FALSE_POSITIVE,24,2024-06-21 12:50:10.329354,36,1,0,0,0
CASE0000607,ALT00000296,INV_03,MEDIUM,CLOSED_MONITORING,21,2023-01-08 01:06:09.194582,45,1,0,0,0
CASE0000608,ALT00004682,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,12,2022-06-19 21:47:39.896911,52,0,0,0,0
CASE0000609,ALT00001181,INV_02,HIGH,CLOSED_FALSE_POSITIVE,2,2023-07-19 20:35:11.769359,47,1,1,0,0
CASE0000610,ALT00008939,INV_02,MEDIUM,CLOSED_MONITORING,10,2023-05-21 23:25:12.588714,22,1,1,0,0
CASE0000611,ALT00005518,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,17,2023-08-10 22:50:07.220925,37,0,0,0,0
CASE0000612,ALT00003354,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,9,2023-03-14 18:54:27.763348,46,1,1,0,1
CASE0000613,ALT00000287,INV_03,MEDIUM,OPEN,15,2024-03-10 15:46:50.051598,30,0,0,0,2
CASE0000614,ALT00004708,INV_01,HIGH,CLOSED_SAR_FILED,8,2022-10-23 13:24:12.191629,48,0,0,0,0
CASE0000615,ALT00007054,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,7,2022-03-03 01:23:16.663789,38,1,0,0,1
CASE0000616,ALT00009901,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,33,2022-06-13 21:43:15.232381,20,1,1,0,1
CASE0000617,ALT00001352,INV_02,LOW,CLOSED_FALSE_POSITIVE,4,2023-10-19 22:43:13.607814,15,0,1,0,0
CASE0000618,ALT00009259,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,41,2023-06-10 21:53:55.993022,19,0,1,0,1
CASE0000619,ALT00009783,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,15,2023-10-11 04:32:49.560416,31,1,1,0,0
CASE0000620,ALT00008107,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,20,2022-12-24 17:39:51.065323,33,1,0,0,1
CASE0000621,ALT00002200,INV_04,LOW,CLOSED_MONITORING,22,2022-07-14 22:24:18.415766,23,1,0,0,1
CASE0000622,ALT00002192,INV_02,LOW,CLOSED_FALSE_POSITIVE,30,2022-07-25 14:12:30.460060,34,0,1,0,0
CASE0000623,ALT00006399,INV_02,HIGH,CLOSED_FALSE_POSITIVE,36,2023-04-18 10:44:46.605766,23,1,1,0,0
CASE0000624,ALT00009678,INV_01,HIGH,CLOSED_FALSE_POSITIVE,41,2022-08-28 13:58:25.034024,10,1,0,0,1
CASE0000625,ALT00007613,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,5,2022-09-29 22:46:38.961815,30,1,0,0,1
CASE0000626,ALT00006420,INV_04,MEDIUM,CLOSED_SAR_FILED,12,2022-02-04 02:08:01.232280,54,0,1,0,0
CASE0000627,ALT00007992,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,1,2023-09-26 03:08:22.204602,53,1,1,0,0
CASE0000628,ALT00008911,INV_02,HIGH,CLOSED_FALSE_POSITIVE,32,2023-10-21 07:48:18.351779,23,1,0,0,1
CASE0000629,ALT00003102,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,15,2024-05-01 18:03:11.216492,37,1,1,0,1
CASE0000630,ALT00004681,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,8,2024-02-08 21:51:44.510718,48,1,1,0,0
CASE0000631,ALT00003438,INV_03,HIGH,OPEN,8,2022-06-06 16:48:00.111961,85,0,1,0,1
CASE0000632,ALT00002808,INV_02,LOW,CLOSED_FALSE_POSITIVE,41,2022-01-04 08:13:42.197868,35,1,0,0,0
CASE0000633,ALT00009195,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,15,2023-11-12 03:32:08.366302,46,1,1,0,1
CASE0000634,ALT00007829,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,30,2022-11-23 07:42:18.102011,6,1,1,0,0
CASE0000635,ALT00004897,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,24,2023-07-24 18:55:44.564528,50,1,1,0,0
CASE0000636,ALT00002997,INV_02,LOW,CLOSED_SAR_FILED,7,2023-05-04 14:34:20.313095,42,0,1,0,2
CASE0000637,ALT00001767,INV_03,LOW,CLOSED_FALSE_POSITIVE,29,2022-12-23 00:04:49.473101,18,1,0,0,0
CASE0000638,ALT00003350,INV_03,LOW,CLOSED_SAR_FILED,37,2023-01-25 12:56:47.721124,74,1,1,0,0
CASE0000639,ALT00009851,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,28,2022-02-22 05:41:15.921838,6,1,0,0,1
CASE0000640,ALT00000409,INV_01,HIGH,OPEN,18,2024-01-05 05:26:24.773312,63,0,0,0,3
CASE0000641,ALT00009277,INV_02,HIGH,OPEN,32,2023-10-28 22:04:12.523874,31,1,0,0,1
CASE0000642,ALT00000915,AUTO_SYS,MEDIUM,OPEN,42,2023-08-03 02:36:16.881829,66,0,1,0,3
CASE0000643,ALT00007387,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,1,2022-10-23 16:03:50.909187,77,0,1,0,0
CASE0000644,ALT00007662,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,33,2022-01-13 16:25:05.276125,33,1,0,0,1
CASE0000645,ALT00005946,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,29,2024-02-18 21:54:03.690397,32,1,1,0,0
CASE0000646,ALT00008772,INV_03,HIGH,CLOSED_FALSE_POSITIVE,30,2023-02-17 18:33:03.144804,17,1,0,0,0
CASE0000647,ALT00005265,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,41,2024-01-29 02:37:04.639389,44,0,0,0,0
CASE0000648,ALT00000867,AUTO_SYS,HIGH,OPEN,33,2023-08-16 13:18:03.642926,77,0,0,1,3
CASE0000649,ALT00008306,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,8,2022-09-18 05:50:04.288792,48,0,1,0,1
CASE0000650,ALT00003659,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,20,2024-02-21 23:31:44.025721,38,1,1,0,0
CASE0000651,ALT00002848,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,24,2023-08-19 23:32:57.828370,16,1,0,0,1
CASE0000652,ALT00006679,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,20,2022-11-03 12:41:21.556607,35,1,1,0,1
CASE0000653,ALT00003234,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,33,2023-08-11 09:29:50.181309,28,1,1,0,1
CASE0000654,ALT00001748,INV_01,LOW,CLOSED_FALSE_POSITIVE,42,2023-07-14 15:44:49.308370,49,1,1,0,1
CASE0000655,ALT00004901,INV_02,MEDIUM,OPEN,27,2023-04-27 23:09:26.875041,15,1,0,0,1
CASE0000656,ALT00000211,INV_04,LOW,CLOSED_FALSE_POSITIVE,1,2024-01-01 03:03:25.513981,47,1,0,0,1
CASE0000657,ALT00008812,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,34,2024-01-27 01:53:48.203284,14,0,1,0,0
CASE0000658,ALT00001689,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,29,2022-07-08 06:04:37.869543,25,0,0,0,0
CASE0000659,ALT00000884,INV_01,HIGH,CLOSED_FALSE_POSITIVE,31,2022-05-06 00:31:41.802872,50,0,0,0,3
CASE0000660,ALT00008894,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,24,2023-12-01 01:48:53.076957,37,0,0,0,1
CASE0000661,ALT00004793,INV_04,MEDIUM,OPEN,30,2023-11-24 15:41:08.999071,72,0,1,0,0
CASE0000662,ALT00001684,INV_03,LOW,CLOSED_SAR_FILED,42,2023-02-01 11:29:29.135390,50,1,0,0,3
CASE0000663,ALT00010458,INV_02,LOW,CLOSED_FALSE_POSITIVE,1,2023-03-25 22:38:58.054674,25,1,1,0,1
CASE0000664,ALT00001077,INV_01,MEDIUM,CLOSED_SAR_FILED,6,2022-06-29 23:06:41.402794,82,1,1,0,4
CASE0000665,ALT00004225,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,24,2023-04-17 21:02:01.162731,5,1,1,0,0
CASE0000666,ALT00009975,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,35,2022-10-31 19:06:09.913425,17,1,0,0,0
CASE0000667,ALT00005901,INV_03,LOW,CLOSED_FALSE_POSITIVE,5,2022-03-06 15:49:02.771156,24,0,1,0,0
CASE0000668,ALT00003884,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,41,2022-08-21 16:17:18.530969,51,1,1,0,1
CASE0000669,ALT00005080,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,21,2024-06-14 08:23:48.908129,24,1,0,0,1
CASE0000670,ALT00002123,INV_01,LOW,CLOSED_FALSE_POSITIVE,44,2022-01-09 12:12:53.941708,47,1,1,0,1
CASE0000671,ALT00005016,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,25,2022-12-11 10:43:23.392764,8,1,1,0,1
CASE0000672,ALT00003847,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,7,2023-09-06 21:32:18.711645,23,1,0,0,1
CASE0000673,ALT00007948,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,16,2022-09-29 02:19:01.824780,49,1,0,0,1
CASE0000674,ALT00002424,INV_04,LOW,CLOSED_FALSE_POSITIVE,23,2022-04-09 02:52:26.163488,51,1,0,0,0
CASE0000675,ALT00007564,INV_02,LOW,OPEN,20,2023-08-27 14:09:21.512317,22,1,1,0,0
CASE0000676,ALT00008546,AUTO_SYS,HIGH,CLOSED_SAR_FILED,2,2023-02-20 15:51:53.434191,27,1,1,0,1
CASE0000677,ALT00007336,INV_01,LOW,CLOSED_FALSE_POSITIVE,23,2022-05-19 04:09:58.407948,6,1,0,0,1
CASE0000678,ALT00000107,AUTO_SYS,LOW,OPEN,27,2023-11-20 10:02:44.486279,84,0,0,0,2
CASE0000679,ALT00006640,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,1,2023-06-12 19:31:02.191711,6,1,0,0,1
CASE0000680,ALT00005958,INV_04,MEDIUM,CLOSED_SAR_FILED,27,2023-07-25 17:04:28.118262,88,0,0,0,2
CASE0000681,ALT00000591,INV_03,MEDIUM,CLOSED_SAR_FILED,35,2024-06-09 22:39:10.691140,90,0,1,1,1
CASE0000682,ALT00010437,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,40,2022-01-23 11:08:02.187365,12,0,0,0,1
CASE0000683,ALT00004872,INV_01,HIGH,CLOSED_FALSE_POSITIVE,43,2022-03-26 17:21:12.961060,54,0,0,0,0
CASE0000684,ALT00001982,INV_02,LOW,CLOSED_SAR_FILED,2,2022-11-09 05:16:02.723095,88,1,0,0,4
CASE0000685,ALT00004415,INV_04,LOW,CLOSED_FALSE_POSITIVE,34,2022-07-17 04:14:16.667336,50,1,1,0,0
CASE0000686,ALT00001218,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,2,2022-05-21 01:02:53.234393,30,1,0,0,0
CASE0000687,ALT00006350,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,11,2022-12-03 15:55:28.519440,94,1,1,0,3
CASE0000688,ALT00006534,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,9,2022-04-22 23:07:00.533777,34,1,0,0,0
CASE0000689,ALT00006085,INV_04,MEDIUM,CLOSED_SAR_FILED,7,2023-07-11 22:15:53.776126,67,1,1,0,1
CASE0000690,ALT00008066,INV_04,HIGH,CLOSED_FALSE_POSITIVE,2,2023-03-06 03:53:44.938939,34,1,0,0,1
CASE0000691,ALT00004990,INV_01,HIGH,CLOSED_FALSE_POSITIVE,35,2024-02-07 06:55:41.603285,39,0,1,0,1
CASE0000692,ALT00001685,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,21,2023-12-10 09:10:21.664172,24,1,1,0,1
CASE0000693,ALT00003705,INV_04,LOW,CLOSED_FALSE_POSITIVE,3,2023-12-15 19:26:10.523797,33,0,0,0,0
CASE0000694,ALT00003774,INV_04,MEDIUM,CLOSED_SAR_FILED,21,2024-05-29 11:54:18.450614,44,0,1,0,1
CASE0000695,ALT00004464,INV_02,HIGH,CLOSED_FALSE_POSITIVE,24,2024-03-14 04:59:45.768556,22,1,0,0,1
CASE0000696,ALT00000762,INV_01,LOW,OPEN,33,2024-04-08 11:16:45.601470,50,0,0,0,1
CASE0000697,ALT00007478,INV_03,HIGH,OPEN,5,2022-10-05 01:10:55.229872,19,0,0,0,0
CASE0000698,ALT00008460,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,28,2023-06-23 15:30:57.123582,49,0,0,0,1
CASE0000699,ALT00008676,INV_01,HIGH,CLOSED_FALSE_POSITIVE,38,2023-06-12 07:40:35.641258,46,0,1,0,0
CASE0000700,ALT00004295,INV_03,LOW,CLOSED_SAR_FILED,31,2024-04-08 01:33:37.957894,85,0,1,0,0
CASE0000701,ALT00004310,INV_01,LOW,CLOSED_MONITORING,37,2022-08-15 02:08:34.817608,29,0,1,0,0
CASE0000702,ALT00004520,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,31,2023-06-02 14:32:09.468417,51,0,1,0,0
CASE0000703,ALT00003650,INV_01,MEDIUM,CLOSED_MONITORING,27,2023-02-13 10:01:41.784027,51,1,0,0,0
CASE0000704,ALT00004978,INV_04,LOW,CLOSED_FALSE_POSITIVE,33,2024-05-13 21:31:18.599655,9,0,0,0,0
CASE0000705,ALT00002465,INV_02,LOW,CLOSED_FALSE_POSITIVE,38,2022-03-25 01:30:59.182407,30,0,0,0,1
CASE0000706,ALT00000030,INV_03,LOW,CLOSED_SAR_FILED,10,2022-03-28 03:38:03.244550,82,1,1,1,0
CASE0000707,ALT00003458,INV_04,HIGH,CLOSED_MONITORING,39,2023-09-26 23:20:53.429541,25,1,1,0,0
CASE0000708,ALT00009611,INV_03,LOW,CLOSED_FALSE_POSITIVE,19,2022-03-17 08:56:07.472188,28,1,0,0,1
CASE0000709,ALT00001502,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,10,2022-12-29 15:10:39.278582,49,1,1,0,0
CASE0000710,ALT00005697,INV_04,LOW,CLOSED_FALSE_POSITIVE,38,2023-02-23 21:39:50.212730,39,0,0,0,1
CASE0000711,ALT00010393,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,13,2022-05-21 07:55:25.993307,37,1,0,0,1
CASE0000712,ALT00006261,INV_03,HIGH,OPEN,39,2023-12-08 14:57:34.203061,45,1,1,0,0
CASE0000713,ALT00010290,INV_03,MEDIUM,CLOSED_MONITORING,42,2023-02-05 12:56:02.305554,43,0,0,0,0
CASE0000714,ALT00001255,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,7,2023-03-12 03:41:03.644809,10,1,1,0,1
CASE0000715,ALT00002211,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,37,2024-04-11 19:42:01.911260,27,1,1,0,1
CASE0000716,ALT00009859,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,2,2022-04-12 12:42:02.512936,35,1,1,0,0
CASE0000717,ALT00010150,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,5,2023-11-07 23:54:46.097615,20,1,1,0,1
CASE0000718,ALT00008283,INV_04,LOW,CLOSED_FALSE_POSITIVE,2,2023-12-15 07:11:37.047810,5,0,0,0,0
CASE0000719,ALT00001286,INV_03,HIGH,CLOSED_FALSE_POSITIVE,41,2022-08-03 20:53:49.449971,34,1,1,0,0
CASE0000720,ALT00001088,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,17,2022-07-20 03:30:53.851430,42,1,1,0,1
CASE0000721,ALT00000109,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,13,2024-03-07 08:36:35.505754,55,1,1,0,4
CASE0000722,ALT00007429,INV_04,MEDIUM,CLOSED_SAR_FILED,37,2022-02-14 13:14:32.037264,92,0,0,0,4
CASE0000723,ALT00001510,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,17,2022-02-11 12:32:37.902132,26,0,0,0,1
CASE0000724,ALT00005650,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,6,2022-10-06 23:05:33.161119,28,1,1,0,0
CASE0000725,ALT00009520,AUTO_SYS,MEDIUM,CLOSED_MONITORING,13,2022-01-28 10:34:10.758348,13,1,1,0,0
CASE0000726,ALT00008562,INV_03,LOW,OPEN,44,2024-04-05 01:56:21.872507,44,0,1,0,1
CASE0000727,ALT00007382,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,14,2023-05-02 17:20:03.009989,15,1,0,0,0
CASE0000728,ALT00002109,INV_03,MEDIUM,CLOSED_SAR_FILED,10,2022-08-23 11:04:23.060611,52,0,0,0,0
CASE0000729,ALT00002406,INV_01,LOW,CLOSED_FALSE_POSITIVE,44,2023-02-28 23:58:49.009979,68,1,0,0,3
CASE0000730,ALT00006238,INV_03,LOW,CLOSED_FALSE_POSITIVE,14,2022-06-30 23:05:50.962605,26,0,1,0,1
CASE0000731,ALT00006347,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,21,2023-06-30 11:26:33.422038,20,1,0,0,1
CASE0000732,ALT00010138,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,1,2022-11-12 17:26:25.434657,11,1,0,0,1
CASE0000733,ALT00004696,INV_03,MEDIUM,CLOSED_SAR_FILED,20,2022-07-24 12:07:06.460059,57,1,0,0,4
CASE0000734,ALT00002770,INV_03,HIGH,CLOSED_FALSE_POSITIVE,26,2022-11-26 19:10:05.749769,13,1,1,0,1
CASE0000735,ALT00003064,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,44,2023-04-04 11:58:52.736769,43,1,1,0,1
CASE0000736,ALT00001108,INV_03,HIGH,CLOSED_FALSE_POSITIVE,24,2023-11-26 15:51:25.019852,35,0,1,0,0
CASE0000737,ALT00002129,INV_01,LOW,CLOSED_SAR_FILED,1,2022-06-22 17:03:40.808791,73,1,1,0,0
CASE0000738,ALT00005533,AUTO_SYS,HIGH,CLOSED_SAR_FILED,27,2023-04-12 06:59:59.610074,89,0,1,0,1
CASE0000739,ALT00005894,INV_04,HIGH,CLOSED_FALSE_POSITIVE,26,2023-02-13 20:52:34.857175,48,0,1,0,1
CASE0000740,ALT00003299,INV_01,HIGH,OPEN,14,2023-11-17 08:38:18.865771,12,1,1,0,1
CASE0000741,ALT00000266,INV_02,MEDIUM,CLOSED_SAR_FILED,20,2022-09-01 07:36:28.810386,48,1,1,0,3
CASE0000742,ALT00002321,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,32,2024-06-20 15:01:10.425698,38,0,1,0,0
CASE0000743,ALT00009585,INV_03,LOW,CLOSED_FALSE_POSITIVE,20,2022-04-26 12:18:03.635120,34,0,1,0,1
CASE0000744,ALT00009753,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,35,2024-02-26 04:42:33.535037,35,0,0,0,0
CASE0000745,ALT00003647,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,41,2022-01-12 05:18:42.474752,41,1,0,0,0
CASE0000746,ALT00002010,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,25,2023-08-25 17:32:18.227203,44,0,1,0,1
CASE0000747,ALT00003534,INV_04,HIGH,CLOSED_FALSE_POSITIVE,19,2023-01-28 21:02:10.825384,26,0,1,0,1
CASE0000748,ALT00009957,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,13,2023-11-01 04:42:25.379238,32,1,1,0,1
CASE0000749,ALT00007808,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,31,2023-08-25 13:31:08.731575,31,1,0,0,1
CASE0000750,ALT00002949,INV_03,LOW,CLOSED_SAR_FILED,15,2023-01-20 14:50:14.344997,31,1,0,0,2
CASE0000751,ALT00001609,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,16,2024-04-30 00:44:03.996860,50,1,0,0,1
CASE0000752,ALT00005858,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,33,2022-11-24 09:04:59.501525,17,1,1,0,0
CASE0000753,ALT00004416,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,36,2022-10-12 11:36:07.466156,34,1,0,0,1
CASE0000754,ALT00009548,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,13,2024-02-17 10:32:02.549074,26,1,1,0,0
CASE0000755,ALT00008160,INV_02,LOW,CLOSED_FALSE_POSITIVE,7,2022-01-01 10:21:05.341024,34,1,1,0,1
CASE0000756,ALT00000294,INV_03,HIGH,CLOSED_SAR_FILED,1,2024-01-28 20:39:28.748199,69,0,0,0,0
CASE0000757,ALT00003563,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,30,2023-01-26 14:12:19.838295,29,0,0,0,1
CASE0000758,ALT00003161,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,23,2022-11-24 00:31:42.432635,31,1,0,0,0
CASE0000759,ALT00005679,INV_01,HIGH,CLOSED_MONITORING,18,2023-10-13 02:05:57.714525,5,1,0,0,1
CASE0000760,ALT00005658,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,13,2024-01-06 20:21:47.752457,25,1,0,0,0
CASE0000761,ALT00000428,INV_02,HIGH,CLOSED_SAR_FILED,22,2023-03-29 17:21:07.988277,80,1,0,0,2
CASE0000762,ALT00002361,INV_03,LOW,CLOSED_FALSE_POSITIVE,11,2023-08-12 10:40:52.560536,45,0,0,0,0
CASE0000763,ALT00005059,INV_04,HIGH,CLOSED_FALSE_POSITIVE,33,2022-03-29 16:49:20.912836,16,0,0,0,0
CASE0000764,ALT00000577,INV_02,MEDIUM,CLOSED_MONITORING,22,2022-11-25 18:18:13.305176,87,1,1,0,3
CASE0000765,ALT00008673,INV_02,LOW,CLOSED_MONITORING,3,2023-04-23 12:08:10.025006,21,1,0,0,0
CASE0000766,ALT00001651,INV_03,LOW,CLOSED_FALSE_POSITIVE,3,2023-05-26 13:11:34.489902,10,1,0,0,0
CASE0000767,ALT00008385,INV_04,MEDIUM,CLOSED_SAR_FILED,42,2024-05-04 06:13:49.288237,14,1,1,0,1
CASE0000768,ALT00006367,INV_03,HIGH,CLOSED_FALSE_POSITIVE,28,2022-08-21 03:33:03.486920,42,0,1,0,1
CASE0000769,ALT00006197,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,40,2022-03-11 13:11:41.651258,48,0,0,0,1
CASE0000770,ALT00006990,INV_01,LOW,CLOSED_FALSE_POSITIVE,29,2024-06-15 14:22:21.082901,23,1,1,0,1
CASE0000771,ALT00000015,INV_01,MEDIUM,OPEN,32,2023-07-18 02:11:09.174106,91,0,1,0,4
CASE0000772,ALT00005134,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,2,2022-12-26 19:30:14.413481,44,0,1,0,0
CASE0000773,ALT00008486,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,14,2022-07-20 00:03:14.556250,32,1,1,0,0
CASE0000774,ALT00008905,INV_03,HIGH,CLOSED_FALSE_POSITIVE,15,2023-07-10 10:39:00.458607,29,1,0,0,0
CASE0000775,ALT00006948,INV_02,MEDIUM,CLOSED_SAR_FILED,16,2023-11-29 07:11:10.070182,30,1,0,0,1
CASE0000776,ALT00010462,INV_01,HIGH,OPEN,13,2022-10-02 18:51:48.185387,34,0,0,0,1
CASE0000777,ALT00001409,INV_01,LOW,CLOSED_FALSE_POSITIVE,43,2024-06-04 13:27:37.758272,31,1,1,0,0
CASE0000778,ALT00006833,INV_01,LOW,CLOSED_FALSE_POSITIVE,28,2024-01-11 03:01:27.195937,39,1,0,0,1
CASE0000779,ALT00008456,INV_01,MEDIUM,CLOSED_MONITORING,26,2022-10-03 02:07:44.550266,44,1,0,0,1
CASE0000780,ALT00010065,INV_03,LOW,CLOSED_FALSE_POSITIVE,24,2024-02-10 21:15:07.402067,44,1,0,0,1
CASE0000781,ALT00004123,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,41,2023-12-01 06:54:46.778723,46,0,0,0,0
CASE0000782,ALT00001878,INV_01,HIGH,CLOSED_FALSE_POSITIVE,4,2022-01-08 06:09:52.186192,46,0,1,0,1
CASE0000783,ALT00008202,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,42,2022-03-02 11:12:32.566370,24,1,1,0,1
CASE0000784,ALT00002166,INV_02,HIGH,CLOSED_FALSE_POSITIVE,38,2023-11-28 18:30:39.686977,33,0,1,0,0
CASE0000785,ALT00003401,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,27,2023-06-14 10:19:01.932448,42,1,0,0,1
CASE0000786,ALT00009993,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,40,2022-05-07 16:05:31.695709,10,1,1,0,1
CASE0000787,ALT00008720,INV_02,HIGH,CLOSED_MONITORING,3,2024-04-12 19:08:16.892921,33,1,0,0,0
CASE0000788,ALT00005799,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,10,2024-06-09 19:20:20.974211,10,0,0,0,0
CASE0000789,ALT00000736,INV_02,LOW,CLOSED_SAR_FILED,29,2022-02-25 09:53:12.154056,43,0,0,0,2
CASE0000790,ALT00007888,INV_02,LOW,CLOSED_FALSE_POSITIVE,40,2022-03-12 11:22:06.730366,40,0,0,0,1
CASE0000791,ALT00005895,AUTO_SYS,MEDIUM,CLOSED_MONITORING,8,2023-10-28 22:03:16.004053,24,0,1,0,0
CASE0000792,ALT00010145,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,13,2022-07-13 10:31:47.547759,25,0,1,0,1
CASE0000793,ALT00009620,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,27,2023-12-21 17:19:22.779455,48,1,0,0,1
CASE0000794,ALT00000093,INV_02,MEDIUM,CLOSED_SAR_FILED,32,2022-07-16 11:04:31.199002,60,1,0,0,1
CASE0000795,ALT00008896,INV_02,LOW,CLOSED_FALSE_POSITIVE,14,2022-04-13 18:44:43.786426,20,1,0,0,1
CASE0000796,ALT00003483,INV_01,LOW,CLOSED_FALSE_POSITIVE,29,2022-03-11 20:44:57.373525,35,1,1,0,1
