ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE,FINAL_LABEL,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,OPEN_DATE,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,CDD_TIER,KYC_REVIEW_OVERDUE,SHELL_CO_INDICATOR,CORRESPONDENT_BANK_FLAG,ACCOUNT_AGE_DAYS,w7_vol,w7_cnt,w7_avg_amt,w7_max_amt,w7_std_amt,w30_vol,w30_cnt,w30_avg_amt,w30_max_amt,w30_std_amt,w90_vol,w90_cnt,w90_avg_amt,w90_max_amt,w90_std_amt,w365_vol,w365_cnt,w365_avg_amt,w365_max_amt,w365_std_amt,vol_spike_30_vs_90,cnt_spike_30_vs_90,vol_spike_7_vs_30,cnt_spike_7_vs_30,avg_spike_30_vs_90,counterparty_hhi,top_dest_concentration,pct_hr_dest_30d,pct_fatf_dest_30d,unique_dest_30d,structuring_txn_cnt,pct_just_below_10k,swift_cnt_30d,layering_score,velocity_per_hour_7d,txn_span_hours_7d,pass_through_ratio_30d,net_flow_30d,credit_vol_30d,debit_vol_30d,pct_offhour_txns_30d,pct_weekend_txns_30d,actual_vs_expected_vol,cash_intensity_30d,cash_intensity_7d,round_txn_cnt_30d,pct_round_txns_30d,KYC_STALE_FLAG,KYC_INCOMPLETE_FLAG,KYC_RISK_SCORE,COMBINED_RISK_FLAGS,IS_OFFSHORE_NAT,IS_HIGH_RISK_ACCT,IS_DORMANT,IS_NEW_ACCOUNT,IS_THIRD_PARTY_ONBOARD,HIGH_RISK_OCC,MULTI_SIGNATORY_RISK,LOG_BALANCE,LOG_W30_VOL,LOG_W90_VOL,LOG_W30_MAX,RISK_SCORE_BAND,BALANCE_TO_W30_AVG,BALANCE_TO_W90_VOL,COMBINED_ACCT_CUST_RISK,PEER_GROUP,zscore_vol_vs_peer,zscore_avg_vs_peer,zscore_cnt_vs_peer,ratio_vol_vs_peer,zscore_vol_vs_pop,zscore_avg_vs_pop,zscore_cnt_vs_pop
ALT00008326,TXN000075577,ACCT100011436,R007_VELOCITY_SPIKE,44,2024-04-05 06:42:54.931482,2,6,0,1,0,CUST0003735,SAVINGS,DORMANT,24880.14,INR,2,2012-06-09,8251.1,1,2,IN,SELF_EMPLOYED,50K-100K,2,0,0,0,86.4,32,BRANCH,13,5,0,SIMPLIFIED,0,0,0,4318,0.0,0.0,0.0,0.0,0.0,8762.5,1.0,8762.5,8762.5,0.0,8762.5,1.0,8762.5,8762.5,0.0,15508.08,4.0,3877.02,8762.5,3461.7521445553166,0.9998858903406174,0.5,0.0,0.0,0.9998858903406174,1.0,1.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0,0.0,0.0,-8762.5,0.0,8762.5,0.0,0.0,1.0618509227954096,50.0,0.0,0.0,0.0,0,0,11.973333333333331,0,0,0,1,0,0,0,1,10.121865365739106,9.078350647513231,9.078350647513231,9.078350647513231,0,2.839064300793062,2.839064300793062,1.6,SELF_EMPLOYED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008327,TXN000018373,ACCT100001442,R007_VELOCITY_SPIKE,57,2024-01-24 20:03:04.043546,3,20,0,1,0,CUST0003307,NRO,ACTIVE,5829.18,INR,3,2020-06-29,246783.72,5,1,IN,POLITICIAN,0-50K,2,0,0,0,96.4,100,MOBILE,4,2,0,SIMPLIFIED,0,0,0,1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.69,2.0,4735.345,7752.89,4267.453064071121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.106666666666664,0,0,1,0,0,0,1,1,8.670803153653514,0.0,0.0,0.0,1,5829.18,5829.18,3.2,POLITICIAN_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008328,TXN000080891,ACCT100003404,R007_VELOCITY_SPIKE,48,2023-11-28 06:57:49.728048,1,6,0,1,0,CUST0006181,CURRENT,ACTIVE,279599.18,USD,1,2016-10-31,45234.12,1,5,VG,SALARIED,50K-100K,4,1,0,0,78.4,144,BRANCH,14,1,1,SIMPLIFIED,0,0,0,2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.5899999999997,2.0,1615.7949999999998,2093.74,675.9163010684089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,23.04,9,1,0,0,0,0,0,0,12.541115933118409,0.0,0.0,0.0,0,279599.18,279599.18,2.8,SALARIED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008329,TXN000077971,ACCT100000237,R007_VELOCITY_SPIKE,59,2023-04-29 01:57:34.063254,1,1,1,1,1,CUST0000140,CURRENT,ACTIVE,6609.69,INR,1,2018-10-21,54951.45,3,1,IN,SALARIED,100K-250K,9,0,0,0,71.5,14,MOBILE,10,3,0,ENHANCED,0,0,0,1651,0.0,0.0,0.0,0.0,0.0,1940.66,1.0,1940.66,1940.66,0.0,1940.66,1.0,1940.66,1940.66,0.0,4747.29,3.0,1582.43,1940.66,447.0603322818968,0.9994849767724524,0.5,0.0,0.0,0.9994849767724524,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1940.66,1940.66,0.0,0.0,0.0,0.03531525891930205,0.0,0.0,0.0,0.0,0,1,38.63333333333333,0,0,0,0,0,0,0,0,8.79644331468974,7.5712985562835025,7.5712985562835025,7.5712985562835025,1,3.4041438768888472,3.4041438768888472,6.6,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008330,TXN000067675,ACCT100006342,R007_VELOCITY_SPIKE,57,2023-06-30 17:01:04.416696,1,17,0,1,0,CUST0007556,SALARY,ACTIVE,1978.24,INR,1,2013-05-01,21557.09,5,1,SG,RETIRED,0-50K,3,0,0,0,100.0,276,WEB,14,1,0,SIMPLIFIED,0,0,0,3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.63,1.0,1004.63,1004.63,0.0,112662.8,7.0,16094.685714285715,77235.13,27736.727304300497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.6,0,0,0,0,0,0,0,0,7.5904682116199345,0.0,6.913369489766605,0.0,1,1978.24,1.967164861827909,3.8,RETIRED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008331,TXN000060753,ACCT100011972,R007_VELOCITY_SPIKE,61,2024-05-20 01:18:00.926444,3,1,0,1,0,CUST0001905,NRE,ACTIVE,363988.23,INR,2,2015-05-12,332820.98,5,1,US,POLITICIAN,0-50K,5,1,0,0,77.7,102,WEB,16,2,0,STANDARD,0,0,0,3296,0.0,0.0,0.0,0.0,0.0,1310.8,1.0,1310.8,1310.8,0.0,1310.8,1.0,1310.8,1310.8,0.0,28623.829999999998,5.0,5724.766,19613.63,7895.550702714157,0.9992376886720536,0.5,0.0,0.0,0.9992376886720536,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1310.8,0.0,1310.8,0.0,0.0,0.003938441806036969,0.0,0.0,0.0,0.0,0,1,25.619999999999997,5,0,0,0,0,0,1,1,12.804879558269059,7.179155518859635,7.179155518859635,7.179155518859635,1,277.4723509681354,277.4723509681354,5.0,POLITICIAN_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008332,TXN000012124,ACCT100011494,R007_VELOCITY_SPIKE,63,2024-03-22 15:05:35.092041,2,15,0,1,0,CUST0001207,SAVINGS,ACTIVE,120947.09,INR,1,2012-10-14,35199.7,4,1,US,SELF_EMPLOYED,250K+,5,0,0,0,88.4,217,WEB,7,1,0,STANDARD,0,0,0,4177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.67,1.0,10200.67,10200.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.256666666666664,0,0,0,0,0,0,0,0,11.703116724264042,0.0,0.0,0.0,1,120947.09,120947.09,4.6,SELF_EMPLOYED_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008333,TXN000112747,ACCT100006427,R007_VELOCITY_SPIKE,51,2023-08-30 15:52:33.547080,2,15,0,1,0,CUST0006188,SAVINGS,ACTIVE,1090.98,USD,1,2019-01-03,3718.71,4,2,US,SHELL_CO,100K-250K,2,0,0,0,94.6,150,BRANCH,6,2,0,SIMPLIFIED,0,1,0,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9064.21,2.0,4532.105,8407.32,5480.381610111654,44008.15,5.0,8801.630000000001,29390.75,11928.16564632425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.660000000000002,6,0,0,0,0,0,1,0,6.995747841118813,0.0,9.112199288943788,0.0,1,1090.98,0.120348011794542,2.8,SHELL_CO_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008334,TXN000003670,ACCT100010185,R007_VELOCITY_SPIKE,55,2023-07-16 01:59:25.522961,3,1,1,1,0,CUST0007189,SAVINGS,ACTIVE,1519.84,INR,1,2019-09-08,36876.02,2,1,IN,SALARIED,100K-250K,3,0,0,0,93.9,267,WEB,18,1,0,SIMPLIFIED,0,0,0,1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8702.25,1.0,8702.25,8702.25,0.0,25698.83,5.0,5139.7660000000005,8702.25,3003.5365928734745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.889999999999997,0,0,0,0,0,0,0,0,7.327018092774673,0.0,9.071451798103698,0.0,1,1519.84,0.1746290178956137,2.6,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008335,TXN000021720,ACCT100003892,R007_VELOCITY_SPIKE,60,2023-12-27 23:43:55.838241,2,23,0,1,0,CUST0004427,SAVINGS,ACTIVE,8364.93,AED,1,2020-11-15,13495.96,3,1,US,SELF_EMPLOYED,50K-100K,2,0,0,0,91.9,402,THIRD_PARTY,18,4,0,SIMPLIFIED,1,0,1,1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23566.98,3.0,7855.66,19296.91,10015.270269588334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15.939999999999998,3,0,0,0,0,1,0,0,9.031922784766564,0.0,0.0,0.0,1,8364.93,8364.93,2.4,SELF_EMPLOYED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008336,TXN000109204,ACCT100007795,R007_VELOCITY_SPIKE,64,2022-03-04 01:13:52.284504,4,1,0,1,0,CUST0004509,SAVINGS,ACTIVE,8780.32,INR,1,2018-06-17,16243.5,3,2,IN,SALARIED,0-50K,4,0,0,0,82.5,343,BRANCH,17,5,0,SIMPLIFIED,0,0,0,1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2579.57,1.0,2579.57,2579.57,0.0,2579.57,1.0,2579.57,2579.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.71666666666667,0,0,0,0,0,0,0,0,9.080382017014633,0.0,7.855765583746732,0.0,1,8780.32,3.4024730970289507,3.6,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008337,TXN000064154,ACCT100001098,R007_VELOCITY_SPIKE,62,2024-04-02 01:55:31.930712,2,1,0,1,0,CUST0007081,SALARY,ACTIVE,13949.56,INR,1,2016-02-20,21728.75,1,1,AE,BUSINESS_OWNER,0-50K,2,0,0,0,100.0,155,WEB,6,4,0,SIMPLIFIED,0,0,0,2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44126.46,5.0,8825.292,25388.53,9884.73352935323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.583333333333332,0,0,0,0,0,0,0,0,9.543274929812965,0.0,0.0,0.0,1,13949.56,13949.56,1.6,BUSINESS_OWNER_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008338,TXN000042334,ACCT100006243,R007_VELOCITY_SPIKE,64,2023-05-15 21:38:41.787876,2,21,0,1,0,CUST0007131,CURRENT,ACTIVE,6276.15,INR,3,2019-11-24,7948.14,5,2,CN,SALARIED,100K-250K,2,0,0,0,100.0,156,WEB,10,2,0,SIMPLIFIED,0,0,0,1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.6,0,0,0,0,0,0,0,1,8.74467133479798,0.0,0.0,0.0,1,6276.15,6276.15,3.2,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008339,TXN000016388,ACCT100010642,R007_VELOCITY_SPIKE,43,2024-06-19 00:34:46.727723,1,0,0,1,0,CUST0004076,SAVINGS,BLOCKED,15920.59,INR,1,2021-01-08,45439.99,5,1,US,STUDENT,50K-100K,4,0,0,0,78.4,266,WEB,7,1,0,SIMPLIFIED,0,0,0,1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8340.59,1.0,8340.59,8340.59,0.0,9086.19,2.0,4543.095,8340.59,5370.468932044017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,25.07333333333333,0,0,0,0,0,0,0,0,9.67543132878312,0.0,9.029009124663885,0.0,0,15920.59,1.9085797791548134,4.4,STUDENT_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008340,TXN000091300,ACCT100010025,R007_VELOCITY_SPIKE,46,2024-04-06 15:26:01.985623,2,15,1,1,0,CUST0006906,SALARY,ACTIVE,51667.53,USD,3,2013-08-27,6174.27,2,1,CN,RETIRED,0-50K,1,0,0,0,91.2,34,MOBILE,6,1,0,SIMPLIFIED,0,0,0,3875,0.0,0.0,0.0,0.0,0.0,1974.79,1.0,1974.79,1974.79,0.0,1974.79,1.0,1974.79,1974.79,0.0,32443.260000000002,7.0,4634.751428571429,9331.33,3207.4915840909525,0.9994938733367412,0.5,0.0,0.0,0.9994938733367412,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1974.79,0.0,1974.79,0.0,0.0,0.31979006585946845,0.0,0.0,0.0,0.0,0,0,7.086666666666666,0,0,0,0,0,0,0,1,10.852604171099093,7.588723597356549,7.588723597356549,7.588723597356549,0,26.150314557721217,26.150314557721217,1.4,RETIRED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008341,TXN000050248,ACCT100003584,R007_VELOCITY_SPIKE,50,2022-08-10 23:42:08.189388,5,23,0,1,0,CUST0007222,SAVINGS,DORMANT,93712.58,USD,1,2013-07-26,2038.97,3,2,IN,POLITICIAN,UNKNOWN,2,1,0,0,85.5,26,THIRD_PARTY,1,1,0,SIMPLIFIED,0,0,0,3302,0.0,0.0,0.0,0.0,0.0,5155.08,2.0,2577.54,3508.61,1316.7318215187177,5155.08,2.0,2577.54,3508.61,1316.7318215187177,29663.670000000002,6.0,4943.945000000001,13988.98,5269.634241872011,0.9998060542117267,0.6666666666666666,0.0,0.0,0.9996121836388033,0.5,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-5155.08,0.0,5155.08,66.66666666666666,0.0,2.5270371623112102,33.33333333333333,0.0,0.0,0.0,0,0,12.233333333333334,5,0,0,1,0,1,1,0,11.447998388354753,8.547931879842508,8.547931879842508,8.163260199175504,0,36.3432717739496,18.175160199221114,2.4,POLITICIAN_UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008342,TXN000092693,ACCT100006127,R007_VELOCITY_SPIKE,62,2023-01-23 19:52:29.900137,2,19,0,1,0,CUST0005924,TRUST,ACTIVE,6518822.59,GBP,1,2013-10-31,306221.35,9,1,IN,SALARIED,100K-250K,4,0,0,0,86.2,26,MOBILE,14,1,0,SIMPLIFIED,0,0,0,3371,0.0,0.0,0.0,0.0,0.0,16548.13,1.0,16548.13,16548.13,0.0,19255.75,2.0,9627.875,16548.13,9786.718476080223,134788.27,4.0,33697.0675,100325.56,44854.10424148599,0.8593417892427331,0.3333333333333333,0.0,0.0,1.7185943321519908,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-16548.13,0.0,16548.13,0.0,0.0,0.0540395892069929,0.0,0.0,0.0,0.0,0,0,17.953333333333333,0,0,1,0,0,0,0,0,15.690204486641612,9.714088811447633,9.865616927603464,9.714088811447633,1,393.9072682370614,338.5214322250639,6.0,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008343,TXN000036136,ACCT100006688,R007_VELOCITY_SPIKE,64,2023-01-29 22:27:58.901753,1,22,1,1,0,CUST0005866,CURRENT,ACTIVE,134496.34,INR,2,2017-07-27,84122.03,4,1,NG,BUSINESS_OWNER,100K-250K,3,0,0,0,100.0,43,THIRD_PARTY,7,5,1,SIMPLIFIED,0,0,0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.85,1.0,802.85,802.85,0.0,12837.39,5.0,2567.478,6270.37,2185.0339113318128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.716666666666667,4,0,0,0,0,1,0,1,11.80929970087679,0.0,6.6894126846089685,0.0,1,134496.34,167.3152205013373,3.4,BUSINESS_OWNER_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008344,TXN000016402,ACCT100009396,R007_VELOCITY_SPIKE,37,2023-10-06 01:09:50.341853,3,1,0,1,0,CUST0006271,CURRENT,ACTIVE,29742.99,INR,1,2020-05-17,10723.32,5,2,VG,SELF_EMPLOYED,100K-250K,2,1,0,0,100.0,6,MOBILE,10,3,1,SIMPLIFIED,0,0,0,1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25338.079999999998,3.0,8446.026666666667,22488.55,12178.765014295715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.1,9,1,0,0,0,0,0,0,10.300382373758909,0.0,0.0,0.0,0,29742.99,29742.99,3.2,SELF_EMPLOYED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008345,TXN000020453,ACCT100008468,R007_VELOCITY_SPIKE,42,2022-09-18 00:08:27.205966,1,0,1,1,0,CUST0002140,SALARY,ACTIVE,8926.16,GBP,1,2017-01-08,5463.54,3,3,MY,SELF_EMPLOYED,0-50K,7,0,0,0,71.8,94,WEB,10,2,0,STANDARD,0,0,0,2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63046.32,4.0,15761.58,55075.11,26321.01470727525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,33.846666666666664,0,0,0,0,0,0,0,0,9.09685359417322,0.0,0.0,0.0,0,8926.16,8926.16,5.4,SELF_EMPLOYED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008346,TXN000051590,ACCT100010228,R007_VELOCITY_SPIKE,43,2023-09-18 04:35:13.667121,1,4,0,1,0,CUST0001951,CURRENT,ACTIVE,4590.48,INR,2,2016-08-26,35696.6,2,1,GB,SELF_EMPLOYED,0-50K,1,0,0,0,80.1,33,BRANCH,19,3,0,SIMPLIFIED,0,0,0,2579,0.0,0.0,0.0,0.0,0.0,4725.51,1.0,4725.51,4725.51,0.0,4725.51,1.0,4725.51,4725.51,0.0,14967.19,2.0,7483.595,10241.68,3900.521213177798,0.9997884274020366,0.5,0.0,0.0,0.9997884274020366,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-4725.51,0.0,4725.51,0.0,0.0,0.13237612612612615,0.0,0.0,0.0,0.0,0,0,11.510000000000003,0,0,0,0,0,0,0,1,8.431957691169103,8.460942365593656,8.460942365593656,8.460942365593656,0,0.9712197794990383,0.9712197794990383,1.4,SELF_EMPLOYED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008347,TXN000018214,ACCT100001472,R007_VELOCITY_SPIKE,49,2023-08-18 06:32:00.180273,1,6,0,1,0,CUST0007841,CURRENT,ACTIVE,281835.12,INR,1,2015-11-24,8113.66,5,1,KY,SELF_EMPLOYED,250K+,4,0,0,0,80.3,27,THIRD_PARTY,18,3,1,SIMPLIFIED,0,0,0,2824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134037.55,1.0,134037.55,134037.55,0.0,171134.88999999998,4.0,42783.722499999996,134037.55,61734.765457619505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.330000000000002,4,1,0,0,0,1,0,0,12.549081046244229,0.0,11.805882724126366,0.0,0,281835.12,2.102642262244705,4.4,SELF_EMPLOYED_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008348,TXN000024864,ACCT100007013,R007_VELOCITY_SPIKE,50,2024-04-03 17:05:41.327527,1,17,0,1,0,CUST0001432,SAVINGS,ACTIVE,67439.2,SGD,1,2015-12-29,172640.5,2,2,NG,SALARIED,0-50K,3,0,0,0,94.8,455,MOBILE,12,2,1,SIMPLIFIED,1,0,0,3018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28091.94,3.0,9363.98,18853.82,8290.155124169873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18.663333333333334,4,0,0,0,0,0,0,0,11.118996558270391,0.0,0.0,0.0,0,67439.2,67439.2,2.6,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008349,TXN000035365,ACCT100003731,R007_VELOCITY_SPIKE,47,2023-07-15 10:53:27.506590,2,10,1,1,0,CUST0000385,SAVINGS,ACTIVE,1118558.47,INR,2,2013-09-12,23805.41,3,3,MY,SALARIED,0-50K,5,0,0,0,76.9,158,WEB,8,1,0,STANDARD,0,0,0,3593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74385.59,5.0,14877.117999999999,48092.97,19557.363904204216,171121.81,9.0,19013.534444444445,85604.54,29098.6027165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,26.87333333333333,0,0,0,0,0,0,0,1,13.927552227922213,0.0,11.21703096264017,0.0,0,1118558.47,15.037098353345677,4.2,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00008350,TXN000093282,ACCT100004971,R007_VELOCITY_SPIKE,59,2023-10-21 22:04:54.938099,1,22,1,1,0,CUST0004724,NRO,ACTIVE,311754.48,USD,1,2017-04-09,10913.11,6,1,IN,STUDENT,0-50K,3,0,0,0,92.5,79,MOBILE,0,1,0,SIMPLIFIED,0,0,0,2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26407.98,3.0,8802.66,16343.34,6620.867522945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.316666666666666,0,0,1,0,0,0,0,0,12.649974441575438,0.0,0.0,0.0,1,311754.48,311754.48,4.2,STUDENT_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
