TRANSACTION_ID,ACCOUNT_ID,TXN_TIMESTAMP,TXN_TYPE,TXN_AMOUNT,CURRENCY,NARRATIVE,BENEFICIARY_COUNTRY,CHANNEL,IP_ADDRESS,IS_TYPOLOGY,TYPOLOGY_TYPE
TXN000104858,ACCT100000719,2023-07-01 05:31:18.434514,RTGS,27652.66,INR,RENT,NG,WEB,192.168.158.151,False,NONE
TXN000104859,ACCT100004082,2022-04-29 12:14:06.218916,UPI,935.38,INR,,US,MOBILE,192.168.41.80,False,NONE
TXN000104860,ACCT100008391,2023-07-02 03:58:05.709797,IMPS,2473.59,INR,DIVIDEND,US,ATM,192.168.21.183,False,NONE
TXN000104861,ACCT100003406,2023-02-17 09:04:35.040337,CASH_DEPOSIT,2480.65,INR,GROCERY,GB,ATM,192.168.128.211,False,NONE
TXN000104862,ACCT100005936,2024-05-04 13:15:08.080682,UPI,1182.72,INR,INSURANCE,IN,MOBILE,192.168.147.78,False,NONE
TXN000104863,ACCT100004803,2024-05-16 10:11:10.585424,NEFT,3314.59,INR,RENT,AE,WEB,192.168.144.43,False,NONE
TXN000104864,ACCT100009160,2022-03-15 13:04:38.116577,CASH_DEPOSIT,2924.31,USD,GROCERY,AE,WEB,192.168.138.109,False,NONE
TXN000104865,ACCT100011621,2023-08-27 17:29:06.185032,NEFT,3102.69,INR, RENT ,VG,ATM,192.168.243.84,False,NONE
TXN000104866,ACCT100011892,2024-03-16 06:40:50.244055,RTGS,2477.57,INR,RENT,US,ATM,192.168.242.54,False,NONE
TXN000104867,ACCT100001367,2024-03-02 11:29:10.807425,IMPS,23752.18,INR,DIVIDEND,AE,BRANCH,192.168.247.89,False,NONE
TXN000104868,ACCT100000868,2022-06-26 17:57:20.104106,UPI,29014.03,INR,,VG,BRANCH,192.168.204.184,False,NONE
TXN000104869,ACCT100007800,2022-09-16 14:39:15.153502,UPI,10197.08,INR,SALARY,AE,BRANCH,192.168.51.27,False,NONE
TXN000104870,ACCT100008469,2022-11-27 15:31:25.235260,UPI,2570.17,AED,INSURANCE,AE,BRANCH,192.168.186.58,False,NONE
TXN000104871,ACCT100010705,2022-10-14 18:56:36.278118,UPI,5670.0,INR,TRANSFER,IN,MOBILE,192.168.37.61,False,NONE
TXN000104872,ACCT100009326,2022-10-15 12:56:58.408942,IMPS,7555.4,INR,GROCERY,KY,BRANCH,192.168.114.237,False,NONE
TXN000104873,ACCT100010884,2023-07-10 15:52:35.960248,NEFT,813.92,INR,,US,WEB,192.168.124.123,False,NONE
TXN000104874,ACCT100005549,2022-11-23 08:15:30.146791,IMPS,66952.02,INR,TRANSFER,SG,ATM,192.168.230.31,False,NONE
TXN000104875,ACCT100006550,2023-11-16 19:18:27.821287,RTGS,3637.77,INR,LOAN_EMI,SG,WEB,,False,NONE
TXN000104876,ACCT100010168,2023-05-07 05:41:52.450165,NEFT,6744.95,INR,UTILITY,US,ATM,192.168.109.226,False,NONE
TXN000104877,ACCT100005509,2024-03-15 04:39:30.984827,CASH_DEPOSIT,23555.87,USD,,NG,MOBILE,192.168.79.235,False,NONE
TXN000104878,ACCT100000196,2023-05-16 17:18:39.791013,RTGS,24670.1,INR,UTILITY,IN,WEB,192.168.127.11,False,NONE
TXN000104879,ACCT100001572,2023-06-02 16:37:53.606798,UPI,2810.17,INR,SALARY,IN,WEB,,False,NONE
TXN000104880,ACCT100011826,2023-09-10 03:07:02.219164,NEFT,1582.95,INR,RENT,IN,MOBILE,192.168.160.70,False,NONE
TXN000104881,ACCT100010145,2022-10-13 10:06:22.211663,NEFT,3706.92,INR,INVESTMENT,CN,MOBILE,,False,NONE
TXN000104882,ACCT100002746,2023-05-21 09:59:17.506582,CASH_WITHDRAWAL,1146.13,INR,,US,MOBILE,192.168.116.213,False,NONE
TXN000104883,ACCT100006895,2024-06-22 01:53:44.078579,NEFT,13895.69,INR,GROCERY,CN,WEB,192.168.8.45,False,NONE
TXN000104884,ACCT100011179,2023-06-17 07:56:33.677701,UPI,61268.99,INR,LOAN_EMI,IN,BRANCH,192.168.24.206,False,NONE
TXN000104885,ACCT100007155,2023-12-07 07:13:33.630323,UPI,8567.97,INR,LOAN_EMI,IN,ATM,192.168.202.207,False,NONE
TXN000104886,ACCT100007867,2022-04-06 06:57:00.892186,NEFT,44839.87,INR,,IN,BRANCH,,False,NONE
TXN000104887,ACCT100008815,2023-04-25 18:10:28.297386,UPI,7362.74,AED,VENDOR_PAYMENT,CN,BRANCH,,False,NONE
TXN000104888,ACCT100003419,2023-11-05 18:13:20.340734,NEFT,5889.9,INR,,US,ATM,192.168.205.149,False,NONE
TXN000104889,ACCT100008181,2022-10-08 17:52:46.444908,RTGS,3171.12,INR,TRANSFER,NG,MOBILE,,False,NONE
TXN000104890,ACCT100007408,2022-05-09 11:51:34.843720,UPI,1327.13,INR,,US,ATM,192.168.169.230,False,NONE
TXN000104891,ACCT100007766,2023-02-09 22:35:18.115739,CASH_DEPOSIT,984.05,INR,GROCERY,US,WEB,192.168.219.87,False,NONE
TXN000104892,ACCT100008910,2023-01-19 08:05:25.259969,INTERNAL_TRANSFER,10492.84,USD,INSURANCE,CN,ATM,192.168.219.223,False,NONE
TXN000104893,ACCT100008544,2022-07-11 16:50:52.789099,IMPS,5036.37,INR,UTILITY,IN,ATM,192.168.60.21,False,NONE
TXN000104894,ACCT100001298,2023-05-02 10:15:11.430558,NEFT,3245.58,INR,SALARY,IN,ATM,192.168.141.170,False,NONE
TXN000104895,ACCT100011851,2022-12-16 05:21:00.176566,NEFT,4748.15,INR,,CN,ATM,192.168.251.1,False,NONE
TXN000104896,ACCT100008381,2022-09-16 18:36:51.757405,CASH_DEPOSIT,5479.75,USD,RENT,IN,ATM,192.168.197.28,False,NONE
TXN000104897,ACCT100000311,2024-03-09 20:45:53.027153,UPI,250556.45,AED,TRANSFER,IN,WEB,192.168.204.177,False,NONE
TXN000104898,ACCT100009853,2022-01-29 04:58:48.057865,UPI,300.25,INR,vendor_payment,IN,MOBILE,192.168.224.168,False,NONE
TXN000104899,ACCT100001220,2023-06-23 04:22:53.217536,IMPS,3900.17,INR,RENT,CN,BRANCH,192.168.141.67,False,NONE
TXN000104900,ACCT100000616,2024-06-24 18:19:49.010579,NEFT,161.65,INR,UTILITY,AE,ATM,192.168.61.228,False,NONE
TXN000104901,ACCT100000751,2024-06-27 09:58:34.419563,RTGS,28272.71,INR,UTILITY,IN,WEB,192.168.47.11,False,NONE
TXN000104902,ACCT100006586,2023-01-02 19:19:03.316792,CASH_WITHDRAWAL,2485.22,USD,INVESTMENT,NG,MOBILE,192.168.204.228,False,NONE
TXN000104903,ACCT100003628,2024-01-05 14:34:35.069076,CHEQUE,69137.64,USD,LOAN_EMI,US,WEB,192.168.191.217,False,NONE
TXN000104904,ACCT100004160,2023-03-27 11:21:14.591642,CASH_DEPOSIT,35569.81,USD,LOAN_EMI,GB,WEB,192.168.12.27,False,NONE
TXN000104905,ACCT100000864,2022-12-09 01:07:21.569728,CASH_WITHDRAWAL,2159.66,INR,GROCERY,AE,BRANCH,192.168.50.219,False,NONE
TXN000104906,ACCT100005603,2023-10-20 10:09:15.666916,CASH_WITHDRAWAL,22089.74,USD,RENT,NG,WEB,192.168.119.61,False,NONE
TXN000104907,ACCT100002293,2023-12-25 17:20:34.603750,NEFT,439.55,INR,RENT,VG,BRANCH,192.168.63.189,False,NONE
TXN000104908,ACCT100009140,2023-07-19 14:28:21.389094,UPI,25829.63,INR,,VG,MOBILE,192.168.227.202,False,NONE
TXN000104909,ACCT100010631,2023-04-13 03:55:21.199209,UPI,2733.75,INR,DIVIDEND,VG,ATM,192.168.53.170,False,NONE
TXN000104910,ACCT100005783,2022-01-06 19:23:07.490498,RTGS,675.17,USD,TRANSFER,IN,MOBILE,192.168.110.96,False,NONE
TXN000104911,ACCT100008712,2024-01-16 01:02:23.784483,RTGS,12961.91,INR,RENT,US,WEB,192.168.225.162,False,NONE
TXN000104912,ACCT100004396,2022-10-01 04:54:10.905156,SWIFT,14840.79,INR,VENDOR_PAYMENT,SG,BRANCH,192.168.214.129,False,NONE
TXN000104913,ACCT100011105,2024-06-11 12:58:06.148135,NEFT,2790.77,AED,TRANSFER,NG,MOBILE,192.168.12.63,False,NONE
TXN000104914,ACCT100011483,2022-09-17 04:13:52.595491,UPI,2990.34,INR,,AE,ATM,,False,NONE
TXN000104915,ACCT100004182,2022-06-07 01:22:01.288138,CASH_DEPOSIT,382.0,INR,TRANSFER,IN,WEB,192.168.203.174,False,NONE
TXN000104916,ACCT100011780,2024-01-12 17:34:45.964571,CHEQUE,5554.65,INR,INSURANCE,VG,MOBILE,192.168.235.153,False,NONE
TXN000104917,ACCT100006185,2022-02-12 08:20:41.006080,UPI,6480.68,INR,UTILITY,GB,BRANCH,192.168.189.122,False,NONE
TXN000104918,ACCT100010110,2023-06-20 07:04:53.873366,NEFT,31575.54,USD,,MY,ATM,192.168.71.216,False,NONE
TXN000104919,ACCT100001527,2023-02-16 08:02:05.376643,POS,4869.9,INR,,CN,MOBILE,192.168.139.246,False,NONE
TXN000104920,ACCT100007176,2023-03-21 00:31:47.162242,NEFT,22510.79,INR,,MY,BRANCH,192.168.150.194,False,NONE
TXN000104921,ACCT100010603,2023-12-04 02:33:36.280051,CASH_WITHDRAWAL,12002.25,AED,UTILITY,US,ATM,192.168.244.18,False,NONE
TXN000104922,ACCT100003545,2023-07-07 04:20:26.978095,UPI,5782.12,INR,UTILITY,CN,WEB,192.168.38.160,False,NONE
TXN000104923,ACCT100003175,2023-06-24 03:54:25.119469,UPI,1205.79,INR,INVESTMENT,GB,ATM,192.168.27.217,False,NONE
TXN000104924,ACCT100011132,2023-11-17 08:36:59.420710,CHEQUE,5519.72,AED,VENDOR_PAYMENT,IN,WEB,192.168.93.65,False,NONE
TXN000104925,ACCT100003365,2022-06-24 14:33:55.523679,CASH_DEPOSIT,14398.15,INR, DIVIDEND ,IN,MOBILE,192.168.226.46,False,NONE
TXN000104926,ACCT100011710,2024-03-26 19:04:27.253485,UPI,5082.15,USD,,IN,ATM,192.168.243.197,False,NONE
TXN000104927,ACCT100005809,2024-05-31 18:01:51.624312,CASH_WITHDRAWAL,4190.73,USD,SALARY,IN,WEB,192.168.189.191,False,NONE
TXN000104928,ACCT100006994,2022-10-11 07:44:03.828690,CASH_WITHDRAWAL,3356.3,USD, INVESTMENT ,US,MOBILE,192.168.186.4,False,NONE
TXN000104929,ACCT100005733,2023-12-12 08:09:51.098826,RTGS,2368.25,INR,INSURANCE,SG,BRANCH,192.168.123.246,False,NONE
TXN000104930,ACCT100008312,2022-06-26 02:15:49.899458,UPI,19165.29,USD,RENT,VG,ATM,192.168.102.178,False,NONE
TXN000104931,ACCT100003298,2022-05-12 15:01:11.421900,IMPS,3220.84,INR,RENT,IN,WEB,192.168.226.129,False,NONE
TXN000104932,ACCT100009380,2023-05-01 02:36:41.440682,UPI,13967.7,USD,GROCERY,SG,BRANCH,192.168.95.85,False,NONE
TXN000104933,ACCT100008844,2022-11-23 08:28:27.633109,INTERNAL_TRANSFER,25940.72,INR,GROCERY,IN,WEB,192.168.72.42,False,NONE
TXN000104934,ACCT100009049,2022-11-29 01:17:31.431337,IMPS,1962.63,USD,GROCERY,GB,BRANCH,192.168.202.15,False,NONE
TXN000104935,ACCT100010283,2022-03-10 15:40:48.715855,NEFT,1205.19,AED,,IN,BRANCH,192.168.98.36,False,NONE
TXN000104936,ACCT100006825,2022-12-07 00:59:28.753516,RTGS,368.98,AED,RENT,IN,WEB,192.168.31.15,False,NONE
TXN000104937,ACCT100002312,2022-02-07 04:09:39.217502,POS,2602.54,INR,investment,IN,ATM,192.168.65.101,False,NONE
TXN000104938,ACCT100004712,2022-11-08 17:08:10.768594,UPI,22527.89,INR,grocery,US,MOBILE,192.168.182.118,False,NONE
TXN000104939,ACCT100005057,2024-01-08 23:21:06.916692,NEFT,3634.55,INR,INSURANCE,VG,WEB,192.168.160.96,False,NONE
TXN000104940,ACCT100011838,2022-07-23 22:00:14.987459,POS,9136.37,USD,insurance,IN,BRANCH,192.168.213.124,False,NONE
TXN000104941,ACCT100010769,2024-06-01 07:16:15.116052,NEFT,1736.83,INR,INSURANCE,AE,BRANCH,192.168.238.63,False,NONE
TXN000104942,ACCT100009238,2023-07-18 20:24:23.496023,IMPS,4674.56,INR, LOAN_EMI ,MY,MOBILE,192.168.154.145,False,NONE
TXN000104943,ACCT100001484,2022-01-25 09:37:27.612779,POS,24481.12,INR,INSURANCE,VG,ATM,192.168.195.234,False,NONE
TXN000104944,ACCT100003343,2022-04-13 07:03:33.784690,NEFT,3085.36,USD,GROCERY,AE,WEB,192.168.137.130,False,NONE
TXN000104945,ACCT100008762,2023-04-04 21:18:01.340461,IMPS,190.55,INR,RENT,IN,WEB,192.168.247.146,False,NONE
TXN000104946,ACCT100009582,2022-08-27 13:19:57.705562,RTGS,6519.33,USD, UTILITY ,US,WEB,192.168.133.194,False,NONE
TXN000104947,ACCT100009768,2024-02-02 15:49:18.078165,NEFT,1805.67,INR,UTILITY,IN,WEB,192.168.10.236,False,NONE
TXN000104948,ACCT100011195,2023-05-13 07:47:41.454062,UPI,3068.81,INR,UTILITY,SG,WEB,192.168.26.13,False,NONE
TXN000104949,ACCT100011260,2022-07-29 16:11:34.162322,CASH_WITHDRAWAL,30585.37,AED,DIVIDEND,GB,BRANCH,192.168.236.133,False,NONE
TXN000104950,ACCT100005424,2022-11-14 17:16:00.522880,SWIFT,2221.64,USD,LOAN_EMI,VG,MOBILE,192.168.240.35,False,NONE
TXN000104951,ACCT100002025,2022-09-01 21:32:30.487418,INTERNAL_TRANSFER,5214.82,USD,SALARY,NG,WEB,192.168.178.46,False,NONE
TXN000104952,ACCT100005350,2023-08-26 23:32:43.682257,CHEQUE,4546.55,INR, GROCERY ,IN,ATM,192.168.70.228,False,NONE
TXN000104953,ACCT100003589,2023-01-09 23:53:30.392833,SWIFT,2331.4,USD,DIVIDEND,IN,ATM,192.168.241.106,False,NONE
TXN000104954,ACCT100008853,2022-06-19 01:28:25.303533,CASH_DEPOSIT,7464.03,AED,LOAN_EMI,IN,ATM,192.168.139.222,False,NONE
TXN000104955,ACCT100005751,2022-08-28 14:34:55.539745,INTERNAL_TRANSFER,577.44,INR,GROCERY,NG,BRANCH,192.168.52.106,False,NONE
TXN000104956,ACCT100008320,2022-08-02 19:10:48.744065,UPI,692.91,INR,,US,MOBILE,,False,NONE
TXN000104957,ACCT100000465,2024-04-09 20:02:58.975012,POS,14575.06,INR,RENT,US,WEB,192.168.197.250,False,NONE
TXN000104958,ACCT100004355,2023-05-21 16:14:03.665894,IMPS,5008.11,AED,,MY,MOBILE,192.168.242.214,False,NONE
TXN000104959,ACCT100010683,2022-06-27 13:41:52.491385,UPI,11959.01,INR,VENDOR_PAYMENT,GB,BRANCH,192.168.44.15,False,NONE
TXN000104960,ACCT100011208,2023-05-25 09:46:57.416260,UPI,524.44,INR,UTILITY,IN,MOBILE,192.168.153.220,False,NONE
TXN000104961,ACCT100009191,2022-01-05 16:27:40.714509,UPI,6859.61,INR,INVESTMENT,IN,ATM,192.168.62.184,False,NONE
TXN000104962,ACCT100005185,2022-02-18 06:28:18.214223,NEFT,20037.23,INR,GROCERY,IN,BRANCH,192.168.183.251,False,NONE
TXN000104963,ACCT100004859,2024-04-06 01:03:12.168298,CASH_DEPOSIT,1509.26,INR,RENT,GB,ATM,192.168.108.249,False,NONE
TXN000104964,ACCT100006382,2022-08-08 08:52:43.495759,NEFT,18381.38,USD,UTILITY,AE,WEB,192.168.84.66,False,NONE
TXN000104965,ACCT100003228,2024-01-20 19:26:42.176350,NEFT,8449.62,INR,INVESTMENT,IN,MOBILE,192.168.58.237,False,NONE
TXN000104966,ACCT100002030,2023-10-09 11:51:48.984643,NEFT,1341.4,INR, LOAN_EMI ,CN,BRANCH,,False,NONE
TXN000104967,ACCT100008609,2023-08-01 19:24:47.972939,CHEQUE,965.3,USD,VENDOR_PAYMENT,AE,WEB,192.168.62.190,False,NONE
TXN000104968,ACCT100002001,2024-06-07 13:37:01.304300,IMPS,19877.02,USD,INSURANCE,IN,ATM,192.168.251.30,False,NONE
TXN000104969,ACCT100009287,2023-03-08 19:54:10.025418,IMPS,23512.48,USD,,IN,BRANCH,192.168.38.46,False,NONE
TXN000104970,ACCT100007459,2023-11-09 03:26:19.569837,NEFT,685.59,INR,DIVIDEND,US,BRANCH,192.168.35.74,False,NONE
TXN000104971,ACCT100007892,2023-11-07 09:37:54.227736,CHEQUE,8530.19,USD,vendor_payment,IN,BRANCH,192.168.31.16,False,NONE
TXN000104972,ACCT100006071,2023-05-08 06:05:41.191539,NEFT,217.77,INR,TRANSFER,MY,BRANCH,192.168.209.194,False,NONE
TXN000104973,ACCT100006754,2022-03-24 16:15:41.986159,INTERNAL_TRANSFER,2363.72,INR,utility,IN,ATM,192.168.45.114,False,NONE
TXN000104974,ACCT100001199,2022-12-18 16:03:51.172878,UPI,407.02,INR,,IN,ATM,192.168.149.253,False,NONE
TXN000104975,ACCT100004222,2023-10-13 12:30:18.908663,IMPS,4635.46,INR,SALARY,IN,BRANCH,192.168.202.182,False,NONE
TXN000104976,ACCT100010735,2023-11-08 06:30:16.794619,SWIFT,7723.98,INR,GROCERY,GB,ATM,192.168.129.63,False,NONE
TXN000104977,ACCT100002677,2023-12-19 03:20:40.301235,SWIFT,81147.11,INR,DIVIDEND,CN,MOBILE,192.168.81.91,False,NONE
TXN000104978,ACCT100001211,2022-11-19 11:55:34.380905,NEFT,2983.71,USD,UTILITY,IN,MOBILE,192.168.211.73,False,NONE
TXN000104979,ACCT100010030,2024-02-12 02:16:05.958969,NEFT,593.77,USD,RENT,IN,BRANCH,192.168.54.238,False,NONE
TXN000104980,ACCT100004421,2022-07-06 00:19:23.201479,CASH_WITHDRAWAL,5736.21,USD,LOAN_EMI,IN,MOBILE,192.168.203.176,False,NONE
TXN000104981,ACCT100003624,2023-07-21 22:31:28.707603,IMPS,2933.17,AED, VENDOR_PAYMENT ,AE,BRANCH,192.168.172.43,False,NONE
TXN000104982,ACCT100000156,2022-05-06 17:30:47.038368,RTGS,1444.56,INR,INVESTMENT,SG,WEB,192.168.170.103,False,NONE
TXN000104983,ACCT100000882,2023-07-25 14:41:32.336554,CASH_WITHDRAWAL,2682.07,USD,GROCERY,GB,BRANCH,192.168.52.102,False,NONE
TXN000104984,ACCT100006131,2023-11-16 03:21:06.983586,UPI,4316.59,USD,LOAN_EMI,IN,WEB,192.168.102.41,False,NONE
TXN000104985,ACCT100002486,2022-11-26 00:53:55.682772,UPI,2202.51,INR,TRANSFER,VG,MOBILE,192.168.155.60,False,NONE
TXN000104986,ACCT100004575,2022-01-08 20:46:57.266294,RTGS,23284.68,INR, VENDOR_PAYMENT ,IN,BRANCH,192.168.59.6,False,NONE
TXN000104987,ACCT100008054,2022-02-17 16:26:08.260091,SWIFT,3496.48,USD,LOAN_EMI,GB,ATM,192.168.227.52,False,NONE
TXN000104988,ACCT100008981,2022-02-16 03:59:05.450272,IMPS,149683.24,INR,INSURANCE,VG,MOBILE,192.168.145.72,False,NONE
TXN000104989,ACCT100003222,2023-07-07 11:55:09.305512,NEFT,13365.43,INR,RENT,NG,WEB,192.168.57.215,False,NONE
TXN000104990,ACCT100001610,2023-11-23 17:20:47.069208,UPI,939.1,USD,TRANSFER,IN,BRANCH,192.168.98.12,False,NONE
TXN000104991,ACCT100006292,2022-11-07 07:46:29.257263,UPI,634.21,INR,UTILITY,SG,BRANCH,192.168.202.226,False,NONE
TXN000104992,ACCT100010083,2023-03-31 09:45:33.334298,POS,24661.24,INR,,AE,BRANCH,192.168.18.77,False,NONE
TXN000104993,ACCT100008953,2022-03-04 14:28:27.864526,NEFT,2897.1,USD,DIVIDEND,NG,ATM,192.168.128.189,False,NONE
TXN000104994,ACCT100001234,2024-01-14 13:11:17.018465,UPI,22203.2,INR,,GB,ATM,192.168.77.104,False,NONE
TXN000104995,ACCT100011659,2023-07-30 04:49:21.321522,UPI,3963.98,INR,VENDOR_PAYMENT,SG,WEB,192.168.1.138,False,NONE
TXN000104996,ACCT100006053,2022-01-16 03:41:40.872778,NEFT,4680.47,INR,GROCERY,CN,BRANCH,192.168.13.237,False,NONE
TXN000104997,ACCT100011659,2022-02-16 18:49:36.381963,RTGS,9723.23,INR,LOAN_EMI,AE,ATM,192.168.132.161,False,NONE
TXN000104998,ACCT100010656,2022-03-11 11:13:19.149955,IMPS,3987.05,INR,RENT,IN,MOBILE,,False,NONE
TXN000104999,ACCT100009382,2022-06-01 04:43:38.682820,IMPS,10125.05,INR,INSURANCE,MY,MOBILE,192.168.51.237,False,NONE
TXN000105000,ACCT100004403,2022-06-21 05:36:23.167195,NEFT,6300.16,INR,,KY,ATM,192.168.22.175,False,NONE
TXN000105001,ACCT100003886,2023-06-16 02:18:19.453582,NEFT,44130.93,INR,,IN,WEB,192.168.220.229,False,NONE
TXN000105002,ACCT100001226,2024-05-06 08:54:59.548842,SWIFT,8164.03,INR,,US,WEB,192.168.119.251,False,NONE
TXN000105003,ACCT100008528,2022-09-03 05:30:08.834428,NEFT,1740.47,INR,GROCERY,GB,MOBILE,192.168.190.46,False,NONE
TXN000105004,ACCT100003399,2022-07-23 00:23:46.868424,IMPS,7290.14,USD,SALARY,AE,BRANCH,192.168.177.9,False,NONE
TXN000105005,ACCT100003269,2022-11-08 00:10:18.954564,IMPS,2614.84,INR,INSURANCE,IN,MOBILE,192.168.195.119,False,NONE
TXN000105006,ACCT100011737,2022-04-08 06:49:12.050569,RTGS,24949.47,USD,DIVIDEND,AE,MOBILE,192.168.234.252,False,NONE
TXN000105007,ACCT100004585,2023-06-03 05:46:17.062529,RTGS,3941.68,INR,INSURANCE,US,BRANCH,192.168.30.124,False,NONE
TXN000105008,ACCT100010697,2022-02-16 09:18:42.512628,CASH_DEPOSIT,12100.35,INR,SALARY,IN,BRANCH,192.168.58.140,False,NONE
TXN000105009,ACCT100007246,2023-09-18 17:42:23.218536,SWIFT,1499.6,INR,LOAN_EMI,IN,MOBILE,192.168.64.187,False,NONE
TXN000105010,ACCT100000275,2022-07-01 21:23:09.674777,CHEQUE,170.59,INR,TRANSFER,MY,WEB,192.168.16.165,False,NONE
TXN000105011,ACCT100008918,2023-08-18 00:24:41.726223,SWIFT,8771.15,AED,GROCERY,IN,BRANCH,192.168.51.208,False,NONE
TXN000105012,ACCT100007654,2022-11-09 22:51:01.217553,RTGS,1193.89,INR,INSURANCE,IN,MOBILE,192.168.97.95,False,NONE
TXN000105013,ACCT100004100,2023-03-17 20:44:09.506035,NEFT,1133.8,INR,LOAN_EMI,IN,WEB,192.168.177.8,False,NONE
TXN000105014,ACCT100001620,2022-07-16 07:07:41.303731,IMPS,2123.51,INR,INVESTMENT,IN,WEB,192.168.137.180,False,NONE
TXN000105015,ACCT100010585,2022-02-20 20:29:10.564173,CASH_DEPOSIT,2620.88,INR,LOAN_EMI,CN,ATM,192.168.55.171,False,NONE
TXN000105016,ACCT100001469,2022-08-13 05:09:43.614081,IMPS,54687.71,INR,dividend,IN,BRANCH,192.168.27.194,False,NONE
TXN000105017,ACCT100010020,2023-11-30 17:12:55.350413,RTGS,9127.99,INR,DIVIDEND,IN,WEB,192.168.133.232,False,NONE
TXN000105018,ACCT100000532,2023-01-02 18:44:39.019192,UPI,3236.86,INR,VENDOR_PAYMENT,US,MOBILE,192.168.249.134,False,NONE
TXN000105019,ACCT100004073,2023-01-30 08:53:10.197335,UPI,325.1,USD,RENT,AE,MOBILE,192.168.95.195,False,NONE
TXN000105020,ACCT100001112,2022-04-29 12:57:53.857207,NEFT,4448.8,INR,VENDOR_PAYMENT,US,ATM,,False,NONE
TXN000105021,ACCT100010176,2023-11-25 02:05:12.788021,NEFT,3217.6,INR,RENT,AE,ATM,192.168.66.136,False,NONE
TXN000105022,ACCT100007869,2022-02-14 20:22:22.846323,NEFT,1503.74,INR,DIVIDEND,IN,BRANCH,192.168.27.165,False,NONE
TXN000105023,ACCT100004960,2022-07-14 15:04:55.611057,NEFT,29741.75,INR,,US,BRANCH,192.168.115.134,False,NONE
TXN000105024,ACCT100004263,2023-07-09 14:30:32.473945,UPI,9960.24,INR,,CN,BRANCH,192.168.25.45,False,NONE
TXN000105025,ACCT100003491,2023-11-24 01:29:54.109626,CASH_WITHDRAWAL,1514.98,INR,RENT,IN,BRANCH,192.168.196.205,False,NONE
TXN000105026,ACCT100008413,2022-06-11 06:50:31.762463,CASH_WITHDRAWAL,978.37,USD,INVESTMENT,IN,WEB,,False,NONE
TXN000105027,ACCT100005116,2022-11-20 03:22:10.254333,UPI,4284.66,INR,SALARY,IN,ATM,,False,NONE
TXN000105028,ACCT100009482,2022-11-06 20:37:16.515206,NEFT,29474.74,INR,,IN,MOBILE,192.168.242.178,False,NONE
TXN000105029,ACCT100008171,2024-02-07 13:05:39.037163,POS,7040.96,INR,RENT,IN,BRANCH,192.168.234.28,False,NONE
TXN000105030,ACCT100006174,2024-03-21 20:21:00.601245,NEFT,9848.26,INR,TRANSFER,IN,BRANCH,192.168.188.130,False,NONE
TXN000105031,ACCT100007779,2024-06-09 22:00:02.929508,NEFT,14277.64,USD, TRANSFER ,IN,BRANCH,192.168.135.253,False,NONE
TXN000105032,ACCT100011361,2023-03-18 12:41:42.733809,UPI,10981.25,USD,INVESTMENT,CN,ATM,192.168.128.68,False,NONE
TXN000105033,ACCT100008407,2024-06-04 18:03:36.989860,UPI,847.44,INR, VENDOR_PAYMENT ,US,MOBILE,192.168.229.159,False,NONE
TXN000105034,ACCT100010481,2022-01-08 21:17:59.170431,CASH_DEPOSIT,18155.73,AED,TRANSFER,MY,ATM,192.168.124.219,False,NONE
TXN000105035,ACCT100001742,2022-08-16 15:44:51.105312,CASH_DEPOSIT,34772.33,AED,SALARY,US,WEB,192.168.236.226,False,NONE
TXN000105036,ACCT100004685,2023-05-19 10:29:12.567091,IMPS,742.85,AED,TRANSFER,US,WEB,192.168.62.14,False,NONE
TXN000105037,ACCT100004609,2022-03-23 20:46:41.382789,UPI,27114.01,INR,LOAN_EMI,US,ATM,192.168.110.195,False,NONE
TXN000105038,ACCT100001933,2022-11-02 12:33:20.911357,RTGS,1573.28,USD,INVESTMENT,CN,WEB,192.168.245.170,False,NONE
TXN000105039,ACCT100010279,2023-01-18 08:42:41.978858,POS,2637.06,INR,TRANSFER,KY,MOBILE,192.168.212.130,False,NONE
TXN000105040,ACCT100006464,2022-11-02 13:55:14.091862,RTGS,590.95,USD,VENDOR_PAYMENT,KY,BRANCH,192.168.215.146,False,NONE
TXN000105041,ACCT100006984,2024-04-07 23:02:42.993267,INTERNAL_TRANSFER,11983.6,INR,GROCERY,SG,WEB,192.168.234.143,False,NONE
TXN000105042,ACCT100006269,2024-05-13 00:15:39.911805,CASH_WITHDRAWAL,3429.5,INR,INSURANCE,IN,WEB,192.168.43.222,False,NONE
TXN000105043,ACCT100000582,2023-09-20 10:21:18.510373,UPI,1440.76,USD,INVESTMENT,IN,BRANCH,192.168.120.149,False,NONE
TXN000105044,ACCT100000524,2022-10-24 04:09:31.802229,NEFT,1408.76,USD,TRANSFER,AE,BRANCH,192.168.126.22,False,NONE
TXN000105045,ACCT100005965,2023-11-17 16:43:34.312246,NEFT,21626.45,AED,TRANSFER,IN,MOBILE,192.168.206.191,False,NONE
TXN000105046,ACCT100011006,2023-08-08 13:07:33.489708,NEFT,3247.85,INR,SALARY,SG,BRANCH,192.168.18.188,False,NONE
TXN000105047,ACCT100009087,2023-03-11 15:37:57.415524,NEFT,2199.78,USD,SALARY,IN,ATM,,False,NONE
TXN000105048,ACCT100009487,2023-07-01 06:36:39.666948,UPI,302.7,INR,DIVIDEND,IN,BRANCH,192.168.149.101,False,NONE
