ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,IS_TRUE_POS
ALT00008402,TXN000103315,ACCT100001589,R001_HIGH_VALUE_CASH,72,2022-10-01 19:25:04.479874,0
ALT00008403,TXN000041372,ACCT100006552,R001_HIGH_VALUE_CASH,43,2022-11-05 06:21:42.455620,0
ALT00008404,TXN000103494,ACCT100009571,R001_HIGH_VALUE_CASH,52,2023-03-17 22:58:29.024953,0
ALT00008405,TXN000096010,ACCT100003069,R001_HIGH_VALUE_CASH,62,2023-06-22 17:58:22.861295,0
ALT00008406,TXN000059793,ACCT100002157,R001_HIGH_VALUE_CASH,40,2023-05-20 10:38:32.246378,0
ALT00008407,TXN000044266,ACCT100008934,R001_HIGH_VALUE_CASH,62,2023-06-16 01:59:20.099115,0
ALT00008408,TXN000097900,ACCT100005601,R001_HIGH_VALUE_CASH,52,2022-07-24 03:09:20.096072,0
ALT00008409,TXN000073793,ACCT100004633,R001_HIGH_VALUE_CASH,47,2022-04-21 06:47:18.030224,0
ALT00008410,TXN000039827,ACCT100000792,R001_HIGH_VALUE_CASH,53,2022-09-14 08:29:08.844550,0
ALT00008411,TXN000014178,ACCT100000814,R001_HIGH_VALUE_CASH,66,2022-03-18 12:27:43.763891,0
ALT00008412,TXN000027505,ACCT100003269,R001_HIGH_VALUE_CASH,58,2022-06-22 14:06:30.326471,0
ALT00008413,TXN000046095,ACCT100003197,R001_HIGH_VALUE_CASH,74,2022-04-06 15:51:33.571352,0
ALT00008414,TXN000034603,ACCT100008147,R001_HIGH_VALUE_CASH,48,2022-02-11 23:36:04.866845,0
ALT00008415,TXN000080000,ACCT100003361,R001_HIGH_VALUE_CASH,56,2022-12-31 20:15:02.629208,0
ALT00008416,TXN000028387,ACCT100005860,R001_HIGH_VALUE_CASH,42,2023-08-14 11:57:32.974126,0
ALT00008417,TXN000052209,ACCT100011545,R001_HIGH_VALUE_CASH,41,2022-03-28 17:29:12.027439,0
ALT00008418,TXN000088664,ACCT100008723,R001_HIGH_VALUE_CASH,74,2022-10-06 04:08:40.556284,0
ALT00008419,TXN000104726,ACCT100007443,R001_HIGH_VALUE_CASH,52,2023-06-03 06:08:07.034349,0
ALT00008420,TXN000024820,ACCT100011353,R001_HIGH_VALUE_CASH,59,2023-06-27 13:09:41.309838,0
ALT00008421,TXN000027148,ACCT100003128,R001_HIGH_VALUE_CASH,57,2023-11-16 17:40:48.259711,0
ALT00008422,TXN000031805,ACCT100002775,R001_HIGH_VALUE_CASH,58,2022-07-27 04:36:03.639073,0
ALT00008423,TXN000036760,ACCT100009948,R001_HIGH_VALUE_CASH,42,2024-05-20 20:01:44.782718,0
ALT00008424,TXN000044561,ACCT100003582,R001_HIGH_VALUE_CASH,49,2022-09-27 02:06:03.549330,0
ALT00008425,TXN000091332,ACCT100011048,R001_HIGH_VALUE_CASH,74,2022-03-30 07:51:53.102645,0
ALT00008426,TXN000030545,ACCT100006161,R001_HIGH_VALUE_CASH,68,2024-05-07 17:11:10.789834,0
ALT00008427,TXN000003310,ACCT100010375,R001_HIGH_VALUE_CASH,40,2022-09-21 15:31:50.917715,0
ALT00008428,TXN000019647,ACCT100006844,R001_HIGH_VALUE_CASH,55,2023-09-25 08:27:31.381568,0
ALT00008429,TXN000036988,ACCT100005563,R001_HIGH_VALUE_CASH,65,2022-01-06 02:37:28.752044,0
ALT00008430,TXN000044740,ACCT100010519,R001_HIGH_VALUE_CASH,48,2023-12-19 07:46:54.690857,0
ALT00008431,TXN000108016,ACCT100008169,R001_HIGH_VALUE_CASH,50,2022-06-03 00:52:17.151258,0
ALT00008432,TXN000012957,ACCT100010133,R001_HIGH_VALUE_CASH,55,2022-07-25 20:09:12.632101,0
ALT00008433,TXN000002366,ACCT100003981,R001_HIGH_VALUE_CASH,61,2023-08-09 17:19:39.243822,0
ALT00008434,TXN000015539,ACCT100003985,R001_HIGH_VALUE_CASH,59,2023-09-15 04:33:44.866692,0
ALT00008435,TXN000109427,ACCT100004610,R001_HIGH_VALUE_CASH,68,2023-11-28 23:55:32.517823,0
ALT00008436,TXN000105433,ACCT100003705,R001_HIGH_VALUE_CASH,49,2023-05-17 16:38:32.177967,0
ALT00008437,TXN000013504,ACCT100006767,R001_HIGH_VALUE_CASH,72,2023-12-07 18:52:11.071606,0
ALT00008438,TXN000014391,ACCT100001852,R001_HIGH_VALUE_CASH,73,2024-04-09 00:40:19.855445,0
ALT00008439,TXN000029185,ACCT100010158,R001_HIGH_VALUE_CASH,42,2024-01-01 10:45:15.571186,0
ALT00008440,TXN000044368,ACCT100007522,R001_HIGH_VALUE_CASH,62,2022-04-04 13:45:38.378307,0
ALT00008441,TXN000060101,ACCT100008776,R001_HIGH_VALUE_CASH,51,2022-07-18 00:30:04.870928,0
ALT00008442,TXN000079667,ACCT100004139,R001_HIGH_VALUE_CASH,56,2024-06-13 00:12:06.629574,0
ALT00008443,TXN000018774,ACCT100006239,R001_HIGH_VALUE_CASH,70,2023-09-06 00:50:12.868069,0
ALT00008444,TXN000064750,ACCT100004592,R001_HIGH_VALUE_CASH,58,2023-11-27 18:46:31.720013,0
ALT00008445,TXN000006696,ACCT100011995,R001_HIGH_VALUE_CASH,40,2022-08-12 07:52:20.899946,0
ALT00008446,TXN000010290,ACCT100002257,R001_HIGH_VALUE_CASH,68,2022-09-29 13:05:36.016658,0
ALT00008447,TXN000106499,ACCT100008466,R001_HIGH_VALUE_CASH,58,2022-09-27 15:21:17.621968,0
ALT00008448,TXN000067823,ACCT100000293,R001_HIGH_VALUE_CASH,69,2022-07-07 23:16:56.587206,0
ALT00008449,TXN000071836,ACCT100005933,R001_HIGH_VALUE_CASH,55,2023-07-27 21:37:08.286572,0
ALT00008450,TXN000013313,ACCT100009715,R001_HIGH_VALUE_CASH,67,2023-07-11 08:36:17.603944,0
ALT00008451,TXN000026235,ACCT100000847,R001_HIGH_VALUE_CASH,64,2023-01-20 00:51:15.156538,0
ALT00008452,TXN000007955,ACCT100006124,R001_HIGH_VALUE_CASH,62,2023-02-11 01:54:38.007648,0
ALT00008453,TXN000109843,ACCT100010771,R001_HIGH_VALUE_CASH,47,2023-08-24 21:33:39.002025,0
ALT00008454,TXN000013211,ACCT100009288,R001_HIGH_VALUE_CASH,56,2022-05-08 23:02:25.540323,0
ALT00008455,TXN000001124,ACCT100011219,R001_HIGH_VALUE_CASH,55,2022-12-22 16:13:36.357192,0
ALT00008456,TXN000035943,ACCT100010964,R001_HIGH_VALUE_CASH,42,2023-04-06 23:50:23.111590,0
ALT00008457,TXN000110129,ACCT100011202,R001_HIGH_VALUE_CASH,54,2022-03-11 08:53:39.428322,0
ALT00008458,TXN000070287,ACCT100005418,R001_HIGH_VALUE_CASH,44,2022-12-04 20:19:58.922214,0
ALT00008459,TXN000040775,ACCT100004522,R001_HIGH_VALUE_CASH,66,2022-02-05 15:04:14.296716,0
ALT00008460,TXN000025167,ACCT100003868,R001_HIGH_VALUE_CASH,63,2022-09-22 17:44:13.543015,0
ALT00008461,TXN000014042,ACCT100002033,R001_HIGH_VALUE_CASH,47,2024-03-17 15:34:26.335805,0
ALT00008462,TXN000058356,ACCT100007930,R001_HIGH_VALUE_CASH,69,2024-05-11 10:18:43.610183,0
ALT00008463,TXN000042296,ACCT100009342,R001_HIGH_VALUE_CASH,65,2023-12-01 22:58:27.666624,0
ALT00008464,TXN000060336,ACCT100003130,R001_HIGH_VALUE_CASH,72,2024-01-05 19:28:43.179018,0
ALT00008465,TXN000021211,ACCT100006367,R001_HIGH_VALUE_CASH,43,2022-11-30 08:04:02.831372,0
ALT00008466,TXN000110568,ACCT100009686,R001_HIGH_VALUE_CASH,70,2023-07-24 14:01:10.331428,0
ALT00008467,TXN000095082,ACCT100007970,R001_HIGH_VALUE_CASH,73,2022-03-31 04:39:44.629947,0
ALT00008468,TXN000055537,ACCT100009969,R001_HIGH_VALUE_CASH,60,2023-08-30 23:50:43.915163,0
ALT00008469,TXN000035854,ACCT100000808,R001_HIGH_VALUE_CASH,70,2022-07-24 20:19:54.490432,0
ALT00008470,TXN000014578,ACCT100004505,R001_HIGH_VALUE_CASH,63,2023-06-20 16:50:43.416922,0
ALT00008471,TXN000060024,ACCT100007553,R001_HIGH_VALUE_CASH,72,2022-08-26 05:02:10.235389,0
ALT00008472,TXN000013753,ACCT100003461,R001_HIGH_VALUE_CASH,70,2023-11-26 08:01:40.362713,0
ALT00008473,TXN000078265,ACCT100001680,R001_HIGH_VALUE_CASH,50,2022-08-22 18:26:29.206951,0
ALT00008474,TXN000076797,ACCT100003381,R001_HIGH_VALUE_CASH,62,2022-07-12 18:18:46.535887,0
ALT00008475,TXN000047912,ACCT100008112,R001_HIGH_VALUE_CASH,48,2022-03-31 08:29:06.672205,0
ALT00008476,TXN000013798,ACCT100001146,R001_HIGH_VALUE_CASH,51,2022-03-22 09:00:09.122285,0
ALT00008477,TXN000094238,ACCT100009500,R001_HIGH_VALUE_CASH,62,2024-02-18 13:38:07.538991,0
ALT00008478,TXN000060170,ACCT100002024,R001_HIGH_VALUE_CASH,70,2022-12-16 07:24:16.304968,0
ALT00008479,TXN000014950,ACCT100007463,R001_HIGH_VALUE_CASH,58,2023-11-16 23:18:41.466607,0
ALT00008480,TXN000003226,ACCT100003799,R001_HIGH_VALUE_CASH,70,2023-09-02 07:31:30.915745,0
ALT00008481,TXN000069477,ACCT100009884,R001_HIGH_VALUE_CASH,40,2023-11-12 08:27:06.290086,0
ALT00008482,TXN000047312,ACCT100004013,R001_HIGH_VALUE_CASH,48,2022-06-10 14:20:15.569899,0
ALT00008483,TXN000038694,ACCT100003764,R001_HIGH_VALUE_CASH,67,2022-05-18 12:34:42.460304,0
ALT00008484,TXN000079654,ACCT100001792,R001_HIGH_VALUE_CASH,58,2024-03-08 03:30:18.149476,0
ALT00008485,TXN000050724,ACCT100011109,R001_HIGH_VALUE_CASH,59,2023-12-27 04:25:00.458906,0
ALT00008486,TXN000103809,ACCT100000252,R001_HIGH_VALUE_CASH,63,2023-09-15 07:10:27.735880,0
ALT00008487,TXN000073135,ACCT100004519,R001_HIGH_VALUE_CASH,61,2024-01-02 00:51:46.174068,0
ALT00008488,TXN000110342,ACCT100000926,R001_HIGH_VALUE_CASH,47,2022-05-04 01:04:58.203776,0
ALT00008489,TXN000078452,ACCT100011741,R001_HIGH_VALUE_CASH,57,2023-03-25 17:40:53.465317,0
ALT00008490,TXN000018130,ACCT100003181,R001_HIGH_VALUE_CASH,49,2023-02-24 03:27:57.945678,0
ALT00008491,TXN000013668,ACCT100010661,R001_HIGH_VALUE_CASH,57,2023-01-30 12:54:02.223170,0
ALT00008492,TXN000098311,ACCT100008585,R001_HIGH_VALUE_CASH,67,2023-08-08 18:34:24.891824,0
ALT00008493,TXN000031958,ACCT100009132,R001_HIGH_VALUE_CASH,59,2023-06-29 10:16:46.229213,0
ALT00008494,TXN000028856,ACCT100009108,R001_HIGH_VALUE_CASH,58,2024-05-31 00:47:30.683527,0
ALT00008495,TXN000049978,ACCT100009903,R001_HIGH_VALUE_CASH,64,2024-01-24 20:41:03.626012,0
ALT00008496,TXN000110585,ACCT100009333,R001_HIGH_VALUE_CASH,53,2022-04-15 06:34:17.421169,0
ALT00008497,TXN000032842,ACCT100010753,R001_HIGH_VALUE_CASH,74,2022-03-04 23:15:25.505573,0
ALT00008498,TXN000013470,ACCT100006044,R001_HIGH_VALUE_CASH,45,2023-09-13 00:22:01.654921,0
ALT00008499,TXN000105418,ACCT100003098,R001_HIGH_VALUE_CASH,59,2022-10-09 10:25:08.087085,0
ALT00008500,TXN000063059,ACCT100007150,R001_HIGH_VALUE_CASH,55,2023-07-05 06:05:38.140714,0
ALT00008501,TXN000047239,ACCT100006846,R001_HIGH_VALUE_CASH,53,2022-04-03 11:33:39.626108,0
ALT00008502,TXN000012367,ACCT100000426,R001_HIGH_VALUE_CASH,53,2022-09-30 01:57:41.180756,0
ALT00008503,TXN000053572,ACCT100006897,R001_HIGH_VALUE_CASH,58,2023-03-02 15:45:39.082931,0
ALT00008504,TXN000011410,ACCT100000394,R001_HIGH_VALUE_CASH,58,2024-01-30 06:35:47.944116,0
ALT00008505,TXN000027108,ACCT100004045,R001_HIGH_VALUE_CASH,46,2022-05-26 11:05:04.989328,0
ALT00008506,TXN000075572,ACCT100002509,R001_HIGH_VALUE_CASH,46,2022-04-18 08:01:34.952483,0
ALT00008507,TXN000004224,ACCT100004577,R001_HIGH_VALUE_CASH,56,2024-06-13 08:59:18.122063,0
ALT00008508,TXN000059363,ACCT100000306,R001_HIGH_VALUE_CASH,68,2023-10-31 17:53:02.153867,0
ALT00008509,TXN000034275,ACCT100010052,R001_HIGH_VALUE_CASH,51,2022-09-05 23:04:57.369555,0
ALT00008510,TXN000015051,ACCT100009759,R001_HIGH_VALUE_CASH,41,2023-12-26 13:15:23.041840,0
ALT00008511,TXN000103264,ACCT100003067,R001_HIGH_VALUE_CASH,56,2024-01-12 06:03:26.652547,0
ALT00008512,TXN000069058,ACCT100001205,R001_HIGH_VALUE_CASH,74,2023-10-03 22:45:24.614825,0
ALT00008513,TXN000006798,ACCT100001921,R001_HIGH_VALUE_CASH,69,2022-06-20 16:19:39.578974,0
ALT00008514,TXN000060530,ACCT100005063,R001_HIGH_VALUE_CASH,57,2022-05-04 21:13:05.387429,0
ALT00008515,TXN000021185,ACCT100009722,R001_HIGH_VALUE_CASH,73,2023-08-07 14:50:53.376203,0
ALT00008516,TXN000037085,ACCT100009155,R001_HIGH_VALUE_CASH,67,2024-06-24 21:36:23.899467,0
ALT00008517,TXN000000477,ACCT100000769,R001_HIGH_VALUE_CASH,61,2022-08-27 17:51:22.653327,0
ALT00008518,TXN000088023,ACCT100005910,R001_HIGH_VALUE_CASH,61,2023-04-14 09:48:09.334738,0
ALT00008519,TXN000003769,ACCT100007281,R001_HIGH_VALUE_CASH,51,2023-11-24 16:36:52.224055,0
ALT00008520,TXN000055121,ACCT100008715,R001_HIGH_VALUE_CASH,56,2024-04-01 18:53:06.855504,0
ALT00008521,TXN000005600,ACCT100010961,R001_HIGH_VALUE_CASH,61,2024-06-04 01:50:20.184213,0
ALT00008522,TXN000099223,ACCT100010694,R001_HIGH_VALUE_CASH,57,2022-04-19 04:24:46.216625,0
ALT00008523,TXN000046377,ACCT100003217,R001_HIGH_VALUE_CASH,41,2022-07-12 02:56:00.744463,0
ALT00008524,TXN000062969,ACCT100002731,R001_HIGH_VALUE_CASH,60,2024-02-04 14:26:35.136088,0
ALT00008525,TXN000058292,ACCT100005176,R001_HIGH_VALUE_CASH,56,2023-11-29 03:23:09.619247,0
ALT00008526,TXN000015221,ACCT100004972,R001_HIGH_VALUE_CASH,68,2023-03-28 03:15:38.265362,0
ALT00008527,TXN000025856,ACCT100011973,R001_HIGH_VALUE_CASH,48,2023-06-26 14:16:09.208770,0
ALT00008528,TXN000092599,ACCT100009225,R001_HIGH_VALUE_CASH,51,2023-10-05 03:38:02.476326,0
ALT00008529,TXN000031048,ACCT100011966,R001_HIGH_VALUE_CASH,50,2023-09-21 23:42:35.888377,0
ALT00008530,TXN000004735,ACCT100002055,R001_HIGH_VALUE_CASH,63,2022-07-23 06:50:23.781647,0
ALT00008531,TXN000089427,ACCT100000004,R001_HIGH_VALUE_CASH,69,2022-11-07 15:21:28.704167,0
ALT00008532,TXN000077695,ACCT100006644,R001_HIGH_VALUE_CASH,53,2023-06-06 19:57:33.337253,0
ALT00008533,TXN000098830,ACCT100005692,R001_HIGH_VALUE_CASH,62,2022-08-13 06:57:36.998599,0
ALT00008534,TXN000106706,ACCT100000008,R001_HIGH_VALUE_CASH,74,2022-07-16 18:06:20.807480,0
ALT00008535,TXN000060397,ACCT100007447,R001_HIGH_VALUE_CASH,46,2023-10-25 06:45:31.092589,0
ALT00008536,TXN000086139,ACCT100010761,R001_HIGH_VALUE_CASH,74,2022-01-10 07:52:43.091361,0
ALT00008537,TXN000064881,ACCT100008129,R001_HIGH_VALUE_CASH,68,2022-11-17 02:49:37.517196,0
ALT00008538,TXN000010237,ACCT100007266,R001_HIGH_VALUE_CASH,74,2024-03-08 13:46:43.832254,0
ALT00008539,TXN000032717,ACCT100008767,R001_HIGH_VALUE_CASH,61,2023-02-11 05:33:33.548028,0
ALT00008540,TXN000009418,ACCT100010364,R001_HIGH_VALUE_CASH,51,2023-09-27 09:49:20.486356,0
ALT00008541,TXN000015982,ACCT100008289,R001_HIGH_VALUE_CASH,64,2023-10-08 07:57:55.158151,0
ALT00008542,TXN000081014,ACCT100006829,R006_HIGH_RISK_DEST,50,2022-05-19 02:31:54.860099,0
ALT00008543,TXN000016132,ACCT100011548,R006_HIGH_RISK_DEST,60,2023-02-03 02:01:10.472419,1
ALT00008544,TXN000080741,ACCT100000101,R006_HIGH_RISK_DEST,64,2022-08-08 15:57:38.742284,1
ALT00008545,TXN000048834,ACCT100002852,R006_HIGH_RISK_DEST,51,2023-07-08 20:37:55.212279,0
ALT00008546,TXN000072012,ACCT100008513,R006_HIGH_RISK_DEST,69,2022-06-28 02:31:12.954184,0
ALT00008547,TXN000032529,ACCT100011754,R006_HIGH_RISK_DEST,56,2023-07-16 00:24:51.399404,0
ALT00008548,TXN000082506,ACCT100010297,R006_HIGH_RISK_DEST,51,2022-05-05 00:44:54.201893,1
ALT00008549,TXN000026099,ACCT100008256,R006_HIGH_RISK_DEST,58,2022-10-18 08:38:59.930602,0
ALT00008550,TXN000054088,ACCT100006026,R006_HIGH_RISK_DEST,58,2022-10-05 17:33:38.393749,0
ALT00008551,TXN000002217,ACCT100005647,R006_HIGH_RISK_DEST,68,2022-03-31 04:47:34.534323,0
ALT00008552,TXN000050277,ACCT100007642,R006_HIGH_RISK_DEST,53,2022-03-21 04:45:07.307249,0
ALT00008553,TXN000012740,ACCT100003161,R006_HIGH_RISK_DEST,70,2022-10-20 21:56:29.376215,0
ALT00008554,TXN000014432,ACCT100004809,R006_HIGH_RISK_DEST,79,2023-10-25 03:54:59.515796,0
ALT00008555,TXN000111224,ACCT100007881,R006_HIGH_RISK_DEST,53,2023-07-04 03:01:23.371461,0
ALT00008556,TXN000028656,ACCT100005385,R006_HIGH_RISK_DEST,72,2023-08-14 05:34:54.953158,0
ALT00008557,TXN000104943,ACCT100001484,R006_HIGH_RISK_DEST,69,2022-01-25 09:37:27.612779,0
ALT00008558,TXN000022015,ACCT100004231,R006_HIGH_RISK_DEST,55,2023-10-30 05:29:47.779773,0
ALT00008559,TXN000023185,ACCT100010526,R006_HIGH_RISK_DEST,61,2023-08-11 04:27:15.884605,1
ALT00008560,TXN000078856,ACCT100002760,R006_HIGH_RISK_DEST,52,2022-08-11 18:06:21.116694,0
ALT00008561,TXN000031470,ACCT100009722,R006_HIGH_RISK_DEST,79,2023-06-23 19:33:47.847326,0
ALT00008562,TXN000103596,ACCT100000316,R006_HIGH_RISK_DEST,52,2023-07-02 23:56:15.841617,0
ALT00008563,TXN000048868,ACCT100010590,R006_HIGH_RISK_DEST,57,2022-03-24 09:34:54.195848,0
ALT00008564,TXN000012168,ACCT100001117,R006_HIGH_RISK_DEST,80,2023-06-02 22:59:44.758935,0
ALT00008565,TXN000047060,ACCT100008086,R006_HIGH_RISK_DEST,50,2024-03-16 03:45:59.123142,0
ALT00008566,TXN000095267,ACCT100002932,R006_HIGH_RISK_DEST,51,2022-09-23 21:46:53.017186,0
ALT00008567,TXN000048362,ACCT100000269,R006_HIGH_RISK_DEST,55,2023-02-05 14:39:15.764681,0
ALT00008568,TXN000056923,ACCT100005783,R006_HIGH_RISK_DEST,71,2024-03-07 23:07:46.253286,0
ALT00008569,TXN000090138,ACCT100002065,R006_HIGH_RISK_DEST,67,2023-08-28 06:38:27.287208,0
ALT00008570,TXN000056055,ACCT100006522,R006_HIGH_RISK_DEST,65,2023-11-22 19:36:25.101443,0
ALT00008571,TXN000006458,ACCT100000533,R006_HIGH_RISK_DEST,54,2024-06-27 21:08:27.025497,0
ALT00008572,TXN000032815,ACCT100003739,R006_HIGH_RISK_DEST,54,2022-04-28 17:49:54.447009,0
ALT00008573,TXN000047760,ACCT100003056,R006_HIGH_RISK_DEST,66,2022-01-31 01:03:40.360079,0
ALT00008574,TXN000061025,ACCT100007320,R006_HIGH_RISK_DEST,67,2022-04-26 20:36:03.644187,0
ALT00008575,TXN000083396,ACCT100009447,R006_HIGH_RISK_DEST,57,2023-08-20 19:45:25.038970,0
ALT00008576,TXN000064477,ACCT100004921,R006_HIGH_RISK_DEST,53,2022-07-08 15:34:41.071883,0
ALT00008577,TXN000107657,ACCT100001931,R006_HIGH_RISK_DEST,72,2022-12-11 16:23:52.119556,0
ALT00008578,TXN000017213,ACCT100007810,R006_HIGH_RISK_DEST,78,2023-02-17 15:21:42.316189,0
ALT00008579,TXN000015415,ACCT100003525,R006_HIGH_RISK_DEST,65,2022-01-19 11:36:07.174579,0
ALT00008580,TXN000089663,ACCT100000426,R006_HIGH_RISK_DEST,53,2024-03-30 04:27:28.803215,1
ALT00008581,TXN000018555,ACCT100007867,R006_HIGH_RISK_DEST,55,2023-02-28 06:34:05.611930,1
ALT00008582,TXN000055798,ACCT100002899,R006_HIGH_RISK_DEST,76,2022-06-03 12:26:09.099029,1
ALT00008583,TXN000022907,ACCT100011441,R006_HIGH_RISK_DEST,73,2024-05-19 15:21:50.258807,0
ALT00008584,TXN000021041,ACCT100011243,R006_HIGH_RISK_DEST,79,2023-10-03 07:45:23.143658,0
ALT00008585,TXN000007637,ACCT100002792,R006_HIGH_RISK_DEST,58,2022-02-10 01:59:33.716657,1
ALT00008586,TXN000015155,ACCT100000824,R006_HIGH_RISK_DEST,78,2022-05-05 11:14:16.042660,0
ALT00008587,TXN000089019,ACCT100008135,R006_HIGH_RISK_DEST,79,2023-09-04 05:30:03.287388,0
ALT00008588,TXN000003087,ACCT100005533,R006_HIGH_RISK_DEST,64,2022-11-05 09:22:43.734299,1
ALT00008589,TXN000033914,ACCT100007183,R006_HIGH_RISK_DEST,66,2023-04-03 13:33:07.161747,0
ALT00008590,TXN000080956,ACCT100001812,R006_HIGH_RISK_DEST,69,2022-04-30 13:48:27.068106,0
ALT00008591,TXN000018265,ACCT100000056,R006_HIGH_RISK_DEST,51,2022-05-08 04:48:41.809753,0
ALT00008592,TXN000011848,ACCT100011768,R006_HIGH_RISK_DEST,50,2024-03-17 02:38:06.235110,1
ALT00008593,TXN000030513,ACCT100010938,R006_HIGH_RISK_DEST,74,2022-03-05 00:14:14.813089,1
ALT00008594,TXN000066470,ACCT100001148,R006_HIGH_RISK_DEST,80,2023-08-19 23:35:07.993859,1
ALT00008595,TXN000079718,ACCT100000366,R006_HIGH_RISK_DEST,53,2023-01-14 22:48:38.230595,0
ALT00008596,TXN000083974,ACCT100008792,R006_HIGH_RISK_DEST,54,2024-04-08 12:27:37.638127,0
ALT00008597,TXN000084103,ACCT100006583,R006_HIGH_RISK_DEST,76,2024-06-01 08:17:35.802887,0
ALT00008598,TXN000068570,ACCT100006548,R006_HIGH_RISK_DEST,63,2022-12-09 10:22:15.982584,0
ALT00008599,TXN000043605,ACCT100006333,R006_HIGH_RISK_DEST,63,2023-04-23 22:52:00.198327,0
ALT00008600,TXN000028631,ACCT100007583,R006_HIGH_RISK_DEST,53,2023-02-08 22:52:32.164342,1
ALT00008601,TXN000073778,ACCT100001949,R006_HIGH_RISK_DEST,53,2022-07-16 09:54:11.973418,0
ALT00008602,TXN000040343,ACCT100002401,R006_HIGH_RISK_DEST,64,2023-04-11 20:14:51.599615,0
ALT00008603,TXN000026083,ACCT100004430,R006_HIGH_RISK_DEST,80,2023-06-04 03:23:05.795539,0
ALT00008604,TXN000091635,ACCT100009808,R006_HIGH_RISK_DEST,78,2022-10-01 00:51:16.107686,0
ALT00008605,TXN000062142,ACCT100000627,R006_HIGH_RISK_DEST,60,2022-09-09 15:42:41.002951,0
ALT00008606,TXN000061363,ACCT100011971,R006_HIGH_RISK_DEST,61,2023-07-24 13:04:19.854052,0
ALT00008607,TXN000077898,ACCT100006552,R006_HIGH_RISK_DEST,77,2023-05-08 07:24:39.689608,0
ALT00008608,TXN000093376,ACCT100007248,R006_HIGH_RISK_DEST,81,2023-06-24 13:38:56.283965,0
ALT00008609,TXN000046217,ACCT100011409,R006_HIGH_RISK_DEST,75,2022-10-05 12:10:25.645417,0
ALT00008610,TXN000082480,ACCT100008167,R006_HIGH_RISK_DEST,68,2023-10-04 13:13:22.467687,0
ALT00008611,TXN000025534,ACCT100000734,R006_HIGH_RISK_DEST,60,2024-06-29 07:12:06.979187,0
ALT00008612,TXN000059662,ACCT100010736,R006_HIGH_RISK_DEST,64,2022-07-31 04:50:12.249722,0
ALT00008613,TXN000109625,ACCT100006063,R006_HIGH_RISK_DEST,67,2022-09-25 22:01:51.691680,1
ALT00008614,TXN000086279,ACCT100009706,R006_HIGH_RISK_DEST,76,2023-08-08 01:51:34.621474,0
ALT00008615,TXN000094135,ACCT100002137,R006_HIGH_RISK_DEST,64,2023-12-22 03:09:04.313008,0
ALT00008616,TXN000066480,ACCT100004563,R006_HIGH_RISK_DEST,79,2023-05-06 21:05:41.500983,0
ALT00008617,TXN000043439,ACCT100006092,R006_HIGH_RISK_DEST,80,2022-07-09 23:16:40.886226,0
ALT00008618,TXN000015129,ACCT100010070,R006_HIGH_RISK_DEST,77,2024-05-05 18:10:53.225881,1
ALT00008619,TXN000067860,ACCT100002386,R006_HIGH_RISK_DEST,72,2023-07-17 04:39:06.364022,0
ALT00008620,TXN000075305,ACCT100003398,R006_HIGH_RISK_DEST,62,2022-10-03 19:01:19.379400,0
ALT00008621,TXN000042288,ACCT100009704,R006_HIGH_RISK_DEST,78,2024-01-30 14:18:01.973165,1
ALT00008622,TXN000050077,ACCT100005415,R006_HIGH_RISK_DEST,78,2023-06-24 19:51:23.432763,0
ALT00008623,TXN000070969,ACCT100001441,R006_HIGH_RISK_DEST,55,2022-03-15 05:19:40.318441,1
ALT00008624,TXN000083346,ACCT100011800,R006_HIGH_RISK_DEST,74,2023-02-13 23:44:26.189685,1
ALT00008625,TXN000003642,ACCT100008619,R006_HIGH_RISK_DEST,65,2023-05-02 17:21:58.940963,0
ALT00008626,TXN000034374,ACCT100009900,R006_HIGH_RISK_DEST,78,2022-03-11 02:41:28.629117,0
ALT00008627,TXN000102081,ACCT100006292,R006_HIGH_RISK_DEST,53,2022-01-14 00:38:27.645798,0
ALT00008628,TXN000017676,ACCT100010671,R006_HIGH_RISK_DEST,69,2024-01-12 12:26:35.294511,0
ALT00008629,TXN000030722,ACCT100000659,R006_HIGH_RISK_DEST,54,2022-04-11 02:56:41.226550,0
ALT00008630,TXN000005857,ACCT100004308,R006_HIGH_RISK_DEST,50,2024-03-14 21:26:22.653477,0
ALT00008631,TXN000002588,ACCT100001084,R006_HIGH_RISK_DEST,77,2023-05-16 11:43:15.135200,1
ALT00008632,TXN000058937,ACCT100003463,R006_HIGH_RISK_DEST,52,2022-07-01 18:01:56.178782,0
ALT00008633,TXN000088385,ACCT100003232,R006_HIGH_RISK_DEST,75,2023-02-01 14:21:42.943254,0
ALT00008634,TXN000092536,ACCT100011612,R006_HIGH_RISK_DEST,50,2023-10-21 10:33:46.513403,1
ALT00008635,TXN000077206,ACCT100000840,R006_HIGH_RISK_DEST,62,2023-11-09 13:38:28.189974,0
ALT00008636,TXN000052153,ACCT100000693,R006_HIGH_RISK_DEST,51,2022-07-29 22:46:01.848273,0
ALT00008637,TXN000004184,ACCT100001346,R006_HIGH_RISK_DEST,59,2022-01-17 00:27:52.084337,0
ALT00008638,TXN000105852,ACCT100011047,R006_HIGH_RISK_DEST,78,2022-08-05 00:38:56.324887,1
