ACCOUNT_ID,customer_id,account_type,account_currency,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,customer_account_age_days,customer_kyc_age_days,customer_age_years,customer_address_change_count_12m,customer_phone_change_count_12m,account_txn_velocity_1h,account_txn_velocity_24h,account_pass_through_ratio_1d,account_pass_through_ratio_7d,account_pass_through_ratio_30d,account_incoming_txn_spike_score,account_outgoing_txn_spike_score,account_dormancy_days,account_dormant_reactivation_flag,account_unique_beneficiary_count_7d,account_unique_beneficiary_count_30d,upi_transaction_velocity_score,upi_transaction_entropy_score,upi_failed_transaction_ratio,upi_reversal_count_7d,upi_first_transaction_delay_minutes,upi_new_account_high_velocity_flag,upi_round_amount_transaction_ratio,upi_unique_counterparty_count_7d,upi_new_counterparty_ratio,upi_counterparty_growth_rate,upi_night_transaction_ratio,upi_ip_change_count_30d,upi_geo_location_variance,upi_device_change_count_30d,upi_pass_through_ratio_24h,upi_pass_through_ratio_7d,upi_burst_transaction_flag,upi_new_device_transfer_flag,atm_cash_withdrawal_count_24h,atm_cash_withdrawal_count_7d,atm_cash_withdrawal_amount_24h,atm_cash_withdrawal_amount_7d,atm_cash_deposit_count_24h,atm_cash_deposit_count_7d,atm_cash_deposit_amount_24h,atm_cash_deposit_amount_7d,atm_round_amount_deposit_ratio,atm_deposit_to_withdrawal_ratio,atm_night_withdrawal_ratio,atm_pin_retry_count_24h,atm_failed_transaction_count_7d,atm_terminal_usage_count_24h,atm_terminal_usage_count_7d,atm_geo_distance_variance,atm_multi_city_withdrawal_flag,atm_withdrawal_velocity_score,atm_rapid_withdrawal_flag,atm_new_account_cash_activity_flag,branch_cash_deposit_count_7d,branch_cash_deposit_count_30d,branch_cash_deposit_amount_7d,branch_cash_deposit_amount_30d,branch_structured_cash_deposit_flag,branch_multiple_same_day_deposits_flag,branch_deposit_round_amount_ratio,branch_cash_deposit_frequency_score,branch_deposit_spike_flag,branch_deposit_to_transfer_delay_minutes,branch_deposit_to_upi_transfer_ratio,branch_deposit_to_imps_transfer_ratio,branch_deposit_to_neft_transfer_ratio,branch_deposit_to_rtgs_transfer_ratio,branch_cash_pass_through_ratio,branch_deposit_count_new_account_7d,branch_deposit_amount_new_account_7d,mule_flag,mule_event_date,target_source_type,target_reason_summary,event_strength_score,mule_typology,typology_confidence,typology_reason_summary
ACC00008696,CUST0002232,SALARY,INR,ACTIVE,78154.17,66316.96,67673.4,2862,2861.0,836.0,59.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0263157894736842,0.0,3599267.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008697,CUST0004036,NRO,INR,ACTIVE,21447.42,23163.48,15590.4,2785,2784.0,1640.0,59.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.0,0.0,0.0,1.0,-0.1638873139879005,0.0,0.0588235294117647,0.0,3488571.0,0.0,0.2941176470588235,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008698,CUST0001167,SALARY,INR,ACTIVE,21619.34,21689.93,17043.42,2995,2994.0,2715.0,50.77,0.0,0.0,0.0,0.0,0.0,0.0,0.8118691171939423,0.0,2.0,-1.0,0.0,1.0,7.0,-0.1638873139879005,0.0,0.0,0.0,3812627.0,0.0,0.2641509433962264,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008699,CUST0006085,SAVINGS,INR,ACTIVE,79363.45,77168.39,66322.2,1578,1577.0,2547.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,1145.6665,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0294117647058823,0.0,1777463.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008700,CUST0006500,SAVINGS,INR,RESTRICTED,69816.97,60873.56,68584.61,1452,1451.0,1886.0,68.35,0.0,0.0,0.0,0.0,0.0,0.0,1501.7020439497169,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,1600460.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008701,CUST0001707,SAVINGS,INR,ACTIVE,147373.24,149741.15,135763.29,1979,1978.0,478.0,55.33,0.0,0.0,0.0,0.0,0.0,0.0,1.4406856570757751,0.0,0.0,5.0,0.0,0.0,4.0,-0.1638873139879005,0.0,0.0,0.0,2329131.0,0.0,0.4324324324324324,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008702,CUST0005208,SAVINGS,INR,ACTIVE,2677.19,2721.54,2549.67,3213,3212.0,636.0,59.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,4119314.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008703,CUST0000361,NRE,INR,ACTIVE,65260.55,62915.0,54567.35,2241,2240.0,791.0,58.79,0.0,0.0,0.0,1.0,0.0,1.9493695327481408,2.0501761446563145,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2740942.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.2489765297862206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008704,CUST0005152,OD,INR,ACTIVE,45337.78,38211.46,34773.27,673,672.0,3421.0,40.65,0.0,0.0,0.0,0.0,0.0,0.0,15.514370858900396,0.0,1.4,-1.0,0.0,0.0,4.0,0.0,0.0,0.0208333333333333,0.0,451964.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008705,CUST0004930,NRO,INR,ACTIVE,7609.99,7782.34,7341.25,2772,2771.0,651.0,31.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3469858.0,0.0,0.1304347826086956,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.2489765297862206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008706,CUST0004528,SAVINGS,INR,ACTIVE,29789.33,26379.57,27414.15,1661,1660.0,1400.0,25.35,0.0,0.0,0.0,0.0,0.0,0.0,1.671637522961514,0.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0263157894736842,0.0,1869919.0,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008707,CUST0005142,SAVINGS,INR,ACTIVE,77757.17,63792.86,66307.11,3616,3615.0,2417.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0666195,0.0850234705007375,0.0,0.0,2.0,0.0,2.0,5.0,-0.0158990409379026,0.9999999999971146,0.0,0.0,4715572.0,0.0,0.3235294117647059,2.0,0.0952380952380952,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008708,CUST0006572,CURRENT,INR,ACTIVE,8143.78,7089.6,5888.91,1908,1907.0,520.0,53.74,0.0,0.0,0.0,1.0,0.0,0.0,0.1023952095808383,0.0,0.0,0.0,0.0,0.0,2.0,-0.1638873139879005,0.0,0.025,0.0,2239564.0,0.0,0.175,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008709,CUST0006504,SALARY,INR,ACTIVE,37461.72,31673.87,29624.42,1491,1490.0,2522.0,38.71,0.0,0.0,0.0,1.0,0.0,0.0,50.515446543710304,0.0,0.0,0.0,0.0,0.0,3.0,-0.1638873139879005,0.0,0.0256410256410256,0.0,1623793.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008710,CUST0000178,SALARY,INR,FROZEN,4052.26,3850.45,1460.49,423,422.0,3000.0,63.24,0.0,0.0,0.0,8.0,1.2988814211512254,0.9314005763993584,0.9314005763993584,0.5,0.6,-1.0,0.0,40.0,40.0,3.387831239212049,4.643856189738657,0.0583941605839416,0.0,299222.14263273333,0.0,0.4927007299270073,29.0,0.1,25.0,0.2554744525547445,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641509433962264,0.0,0.0,0.0,0.0,17.0,1.0,1.4090860541263068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-07-26,behavior_rule,high_rapid_outflow|many_unique_counterparties|frequent_round_amounts|high_cash_withdrawals|low_balance_retention,0.99,layering_mule,0.68,many_unique_counterparties|network_dense
ACC00008711,CUST0004697,SAVINGS,INR,ACTIVE,6092.27,4912.09,5870.22,2515,2514.0,1968.0,34.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0533238514529159,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0277777777777777,0.0,3131237.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008712,CUST0001722,SALARY,INR,ACTIVE,18569.16,15065.14,15430.4,3472,3471.0,730.0,62.02,0.0,0.0,0.0,0.0,0.0,0.0,2874.3725,0.0,0.0,1.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,4477571.0,0.0,0.2553191489361702,1.0,0.032258064516129,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008713,CUST0004929,CURRENT,INR,ACTIVE,31607.89,28406.06,24197.95,2413,2412.0,162.0,59.35,1.0,1.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,3.0,0.0,1.0,1.0,-0.1638873139879005,-1.4428232973175177e-12,0.0294117647058823,0.0,2956102.0,0.0,0.2352941176470588,1.0,0.0434782608695652,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008714,CUST0000285,CURRENT,INR,ACTIVE,8473.02,7631.87,7198.77,3654,3653.0,269.0,64.39,1.0,2.0,0.0,0.0,0.0,0.0,9.067341522317433,0.0,0.0,2.0,0.0,1.0,6.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,4775871.0,0.0,0.21875,1.0,0.0666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008715,CUST0001616,CURRENT,INR,ACTIVE,7669.57,7077.26,7633.23,540,539.0,977.0,19.73,0.0,0.0,0.0,0.0,0.0,0.0,0.201390499258504,0.0,0.0,1.0,0.0,3.0,5.0,0.1320892321120952,1.584962500716828,0.0285714285714285,0.0,268256.0,0.0,0.2,3.0,0.1153846153846153,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008716,CUST0000725,SAVINGS,INR,ACTIVE,18731.21,20467.61,15946.73,3568,3567.0,258.0,60.24,1.0,2.0,0.0,0.0,0.0,0.0,1.0397156,0.0,1.3333333333333333,-1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4634974.0,0.0,0.3243243243243243,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008717,CUST0006883,SAVINGS,INR,ACTIVE,57639.75,57076.64,45737.76,645,644.0,1890.0,67.96,0.0,0.0,0.0,0.0,0.0,0.0,2.221369285390788,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.03125,0.0,416962.0,0.0,0.3125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008718,CUST0003251,NRE,INR,ACTIVE,47690.18,40536.4,39060.54,3386,3385.0,2367.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4390443.0,0.0,0.28125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008719,CUST0005649,WALLET,GBP,ACTIVE,7834.6,7878.28,6149.24,1985,1984.0,2469.0,69.51,0.0,0.0,0.0,0.0,0.0,0.0,2854.421,0.0,1.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2353902.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008720,CUST0001433,NRE,INR,ACTIVE,48175.29,44873.55,43552.39,2790,2789.0,1558.0,40.27,0.0,0.0,0.0,3.0,40.89060307648538,40.89060307648538,40.89060307648538,0.0,0.0,0.0,0.0,3.0,3.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,3494795.0,0.0,0.1764705882352941,1.0,0.0526315789473684,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,-0.2489765297862206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008721,CUST0001194,SAVINGS,INR,FROZEN,8077.78,8839.0,7278.22,1012,1011.0,1676.0,29.08,0.0,0.0,0.0,0.0,0.0,0.0,475.5110024449877,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,954411.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008722,CUST0001448,SAVINGS,INR,ACTIVE,3190.06,2673.78,3074.56,3418,3417.0,2938.0,29.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0526315789473684,0.0,4433622.0,0.0,0.2368421052631578,1.0,0.0434782608695652,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008723,CUST0005432,SAVINGS,INR,ACTIVE,14177.73,12116.76,13887.31,1966,1965.0,95.0,24.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0268457525113835,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.081081081081081,0.0,2314694.0,0.0,0.3783783783783784,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008724,CUST0007420,SAVINGS,USD,ACTIVE,84758.66,84224.13,82625.73,437,436.0,505.0,32.71,0.0,0.0,0.0,0.0,0.0,0.0,0.2451476,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0714285714285714,0.0,119232.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008725,CUST0000280,NRE,INR,ACTIVE,48395.04,44190.0,34157.45,2054,2053.0,367.0,48.58,0.0,0.0,0.0,0.0,0.0,0.0,0.5996202084493121,0.0,0.0,6.0,0.0,0.0,4.0,-0.1638873139879005,0.0,0.0357142857142857,0.0,2457391.0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008726,CUST0005815,CURRENT,INR,ACTIVE,21984.96,18478.57,17773.41,2045,2044.0,548.0,60.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0542109745623414,0.0,0.0,4.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0465116279069767,0.0,2431562.0,0.0,0.2558139534883721,1.0,0.037037037037037,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008727,CUST0005243,SAVINGS,INR,ACTIVE,13359.1,11776.23,9818.15,2294,2293.0,270.0,63.44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,2787511.0,0.0,0.2424242424242424,1.0,0.0526315789473684,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008728,CUST0005036,SAVINGS,INR,ACTIVE,13798.09,12242.66,11358.6,1200,1199.0,1167.0,50.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0733806096951524,0.0,0.0,1.0,0.0,1.0,5.0,-0.1638873139879005,-1.4428232973175177e-12,0.0526315789473684,0.0,1239444.0,0.0,0.2368421052631578,1.0,0.0434782608695652,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008729,CUST0004295,SAVINGS,INR,ACTIVE,25097.96,26076.98,21795.56,1968,1967.0,1517.0,69.51,0.0,0.0,0.0,0.0,0.0,6.343100862915441,1.7342844772986967,0.0,0.0,2.0,0.0,0.0,3.0,-0.0158990409379026,0.0,0.024390243902439,0.0,2313324.0,0.0,0.3902439024390244,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00008730,CUST0006596,NRO,INR,ACTIVE,6111.18,6498.88,4502.04,2351,2350.0,2815.0,64.2,0.0,0.0,0.0,1.0,0.0,0.0,627.9383,0.0,0.0,0.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,2869724.0,0.0,0.1612903225806451,1.0,0.0666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
