txn_id,account_id,txn_timestamp,amount,direction,counterparty_account,counterparty_bank,channel,txn_type,is_suspicious,mule_pattern,hour,day_of_week,is_weekend,is_night,device_id,ip_address,geo_location,balance_after
1006100,ACC100672,2025-12-21 23:29:38.261852,250.05304939130457,CREDIT,CP310675,SBI,mobile,ach,False,,23.0,6.0,True,True,DEV7654,192.168.137.251,US,8784.167736833668
1006101,ACC100743,2025-11-21 23:29:38.261852,820.3797456021367,DEBIT,CP980103,AXIS,mobile,card,False,,23.0,4.0,False,True,DEV5378,192.168.106.123,US,42955.2838947722
1006102,ACC100121,2025-12-14 23:29:38.261852,300.50394154116697,DEBIT,CP538458,ICICI,mobile,ach,False,,23.0,6.0,True,True,DEV1645,192.168.219.168,US,17885.0477014252
1006103,ACC100318,2026-01-18 23:29:38.261852,7432.778071710865,DEBIT,CP446607,SBI,online,wire,True,structured,23.0,6.0,True,True,DEV3555,192.168.34.39,UK,41134.69959494303
1006104,ACC100102,2025-12-22 23:29:38.261852,165.2450485179421,DEBIT,CP687765,PAYTM,online,ach,False,,23.0,0.0,False,True,DEV4531,192.168.236.100,US,3993.5422746177455
1006105,ACC100054,2025-12-15 23:29:38.261852,247.01165023624657,CREDIT,CP708361,AXIS,mobile,card,False,,23.0,0.0,False,True,DEV8651,192.168.53.151,US,12995.445660755842
1006106,ACC100063,2025-12-19 23:29:38.261852,101.13965217844532,CREDIT,CP746795,PAYTM,mobile,ach,False,,23.0,4.0,False,True,DEV9662,192.168.185.203,US,21198.4523878067
1006107,ACC100608,2025-12-10 23:29:38.261852,67.23704818763142,DEBIT,CP426000,PAYTM,branch,p2p,False,,23.0,2.0,False,True,DEV4720,192.168.68.81,US,10416.064661383072
1006108,ACC100637,2025-12-17 23:29:38.261852,655.5121192372999,CREDIT,CP603223,HDFC,mobile,ach,False,,23.0,2.0,False,True,DEV4381,192.168.208.65,US,17441.731344333683
1006109,ACC100091,2026-01-14 23:29:38.261852,291.5948746399681,CREDIT,CP775993,HDFC,mobile,p2p,False,,23.0,2.0,False,True,DEV3060,192.168.168.130,US,18846.24816644307
1006110,ACC100214,2025-12-05 23:29:38.261852,156.65572452063324,DEBIT,CP384332,SBI,mobile,p2p,False,,23.0,4.0,False,True,DEV6777,192.168.221.60,US,47084.940044480325
1006111,ACC100246,2025-12-07 23:29:38.261852,868.7756895796027,CREDIT,CP955673,HDFC,branch,card,False,,23.0,6.0,True,True,DEV4471,192.168.69.249,US,2572.784383768834
1006112,ACC100101,2025-11-16 23:29:38.261852,374.3365940546368,CREDIT,CP156917,SBI,branch,ach,False,,23.0,6.0,True,True,DEV7166,192.168.47.90,US,7512.73659997313
1006113,ACC100568,2026-01-28 23:29:38.261852,523.0293065538433,DEBIT,CP604315,SBI,branch,p2p,False,,23.0,2.0,False,True,DEV3933,192.168.84.192,US,9658.104434878178
1006114,ACC100107,2026-01-08 23:29:38.261852,39.86849112642041,DEBIT,CP470430,AXIS,mobile,ach,False,,23.0,3.0,False,True,DEV6299,192.168.198.245,US,25551.548011537707
1006115,ACC100778,2025-12-28 23:29:38.261852,940.9178928827669,CREDIT,CP850406,AXIS,mobile,p2p,False,,23.0,6.0,True,True,DEV1834,192.168.215.7,US,38828.594217547696
1006116,ACC100739,2025-12-23 23:29:38.261852,311.132949578979,CREDIT,CP166463,ICICI,mobile,ach,False,,23.0,1.0,False,True,DEV5224,192.168.91.92,US,42908.80737890589
1006117,ACC100595,2025-11-30 23:29:38.263384,2960.4626964041445,DEBIT,CP278258,HDFC,branch,card,False,,23.0,6.0,True,True,DEV7996,192.168.221.198,US,15084.701109942838
1006118,ACC100336,2026-01-09 23:29:38.263384,1640.8559794714745,DEBIT,CP877792,ICICI,mobile,wire,False,,23.0,4.0,False,True,DEV5063,192.168.224.245,US,48509.87701177177
1006119,ACC100210,2026-01-20 23:29:38.263384,9062.909801934631,DEBIT,CP354734,PAYTM,online,card,True,structured,23.0,1.0,False,True,DEV4138,192.168.80.7,HK,30216.356751825344
1006120,ACC100169,2025-12-07 23:29:38.263384,232.95753277459826,CREDIT,CP671366,SBI,mobile,wire,False,,23.0,6.0,True,True,DEV1956,192.168.24.148,US,26962.640649170215
1006121,ACC100571,2026-01-09 23:29:38.263384,989.2402902465341,DEBIT,CP475355,SBI,branch,ach,False,,23.0,4.0,False,True,DEV3220,192.168.205.7,US,30884.6803152596
1006122,ACC100762,2025-11-11 23:29:38.263384,200.68742090820686,CREDIT,CP852760,AXIS,mobile,card,False,,23.0,1.0,False,True,DEV8795,192.168.82.110,US,8768.151539974539
1006123,ACC100798,2026-01-13 23:29:38.263384,414.3133541323259,CREDIT,CP705970,PAYTM,mobile,p2p,False,,23.0,1.0,False,True,DEV3384,192.168.42.204,US,47638.02087419558
1006124,ACC100732,2026-01-25 23:29:38.263384,481.29632131613414,DEBIT,CP418391,SBI,mobile,card,False,,23.0,6.0,True,True,DEV8856,192.168.26.133,US,36974.99980687703
1006125,ACC100425,2026-02-03 23:29:38.263384,949.7417216287633,CREDIT,CP222699,SBI,mobile,card,False,,23.0,1.0,False,True,DEV3258,192.168.87.152,US,22773.931441953733
1006126,ACC100565,2025-12-13 23:29:38.263384,284.18164869823437,CREDIT,CP977451,PAYTM,mobile,card,False,,23.0,5.0,True,True,DEV6214,192.168.105.8,US,48300.55320895445
1006127,ACC100132,2025-12-02 23:29:38.263384,775.5205068449944,CREDIT,CP864544,PAYTM,branch,card,False,,23.0,1.0,False,True,DEV8693,192.168.159.152,US,27582.889231966154
1006128,ACC100648,2025-11-21 23:29:38.263384,352.5588094465737,CREDIT,CP740817,SBI,online,p2p,False,,23.0,4.0,False,True,DEV5196,192.168.195.9,US,13936.576629401885
1006129,ACC100502,2025-11-24 23:29:38.263384,945.1328103007592,CREDIT,CP804667,PAYTM,mobile,card,False,,23.0,0.0,False,True,DEV9151,192.168.17.96,US,5622.427686735966
1006130,ACC100496,2025-12-31 23:29:38.263384,329.44825120218593,CREDIT,CP598356,HDFC,mobile,p2p,False,,23.0,2.0,False,True,DEV6555,192.168.19.205,US,44563.764430788826
1006131,ACC100458,2025-12-16 23:29:38.263384,473.8067042337459,DEBIT,CP543829,PAYTM,mobile,p2p,False,,23.0,1.0,False,True,DEV8538,192.168.244.68,US,29681.712198494257
1006132,ACC100007,2025-12-06 23:29:38.263384,339.3595936572298,CREDIT,CP170353,ICICI,branch,card,False,,23.0,5.0,True,True,DEV2016,192.168.190.40,US,36594.319628997204
1006133,ACC100015,2025-12-03 23:29:38.263384,625.1715447742582,CREDIT,CP581327,ICICI,online,ach,False,,23.0,2.0,False,True,DEV8392,192.168.129.121,US,35935.508520684016
1006134,ACC100360,2025-12-06 23:29:38.263384,253.14781657291076,CREDIT,CP368744,SBI,mobile,p2p,False,,23.0,5.0,True,True,DEV7534,192.168.103.166,US,42914.285431455486
1006135,ACC100015,2026-01-08 23:29:38.263384,342.76905284278786,DEBIT,CP427780,SBI,branch,card,False,,23.0,3.0,False,True,DEV8392,192.168.129.121,US,2668.005850213772
1006136,ACC100300,2026-02-04 23:29:38.263384,2848.905414826704,CREDIT,CP802275,AXIS,mobile,ach,True,circular,23.0,2.0,False,True,DEV7268,192.168.143.245,UK,4010.536023619552
1006137,ACC100124,2025-12-21 23:29:38.263384,60.13934709021818,DEBIT,CP719131,PAYTM,mobile,p2p,False,,23.0,6.0,True,True,DEV5853,192.168.150.69,US,37680.224616165666
1006138,ACC100393,2025-11-15 23:29:38.263384,325.3936586341804,CREDIT,CP819227,ICICI,branch,ach,False,,23.0,5.0,True,True,DEV1802,192.168.196.69,US,1941.24108028945
1006139,ACC100360,2025-11-19 23:29:38.263384,707.7250514515574,CREDIT,CP595746,AXIS,online,p2p,False,,23.0,2.0,False,True,DEV7534,192.168.103.166,US,37782.622413863406
1006140,ACC100682,2025-11-19 23:29:38.263384,546.394191458752,DEBIT,CP500234,SBI,online,p2p,False,,23.0,2.0,False,True,DEV3024,192.168.2.249,US,4214.514998465705
1006141,ACC100453,2026-01-28 23:29:38.263384,935.056691033987,CREDIT,CP521561,HDFC,mobile,ach,False,,23.0,2.0,False,True,DEV8069,192.168.161.57,US,47285.80163641996
1006142,ACC100447,2026-01-27 23:29:38.263384,645.9539347391992,CREDIT,CP570704,PAYTM,mobile,ach,False,,23.0,1.0,False,True,DEV8243,192.168.177.59,US,4000.9164288698853
1006143,ACC100591,2026-01-04 23:29:38.263384,242.81800405928112,CREDIT,CP859461,AXIS,mobile,p2p,False,,23.0,6.0,True,True,DEV4199,192.168.20.216,US,21137.078363027424
1006144,ACC100329,2025-11-25 23:29:38.263384,737.7911099936526,CREDIT,CP171863,HDFC,online,card,False,,23.0,1.0,False,True,DEV5072,192.168.13.210,US,23553.579625355964
1006145,ACC100305,2025-12-18 23:29:38.263384,1425.5657718291714,CREDIT,CP377842,SBI,mobile,ach,False,,23.0,3.0,False,True,DEV3151,192.168.214.249,US,21428.38703901468
1006146,ACC100491,2026-02-04 22:29:38.263384,3185.5880228476094,CREDIT,CP525455,ICICI,online,ach,True,velocity,22.0,2.0,False,True,DEV7197,192.168.251.75,US,20646.822420118904
1006147,ACC100664,2026-01-14 23:29:38.263384,255.00552268169497,DEBIT,CP319970,AXIS,mobile,ach,False,,23.0,2.0,False,True,DEV6303,192.168.183.112,US,12961.175884516935
1006148,ACC100288,2025-12-02 23:29:38.263384,214.99914827317104,CREDIT,CP954666,AXIS,branch,card,False,,23.0,1.0,False,True,DEV9210,192.168.76.72,US,38306.03723634201
1006149,ACC100551,2026-01-31 23:29:38.263384,7695.877869102112,CREDIT,CP323415,SBI,online,card,True,circular,23.0,5.0,True,True,DEV9890,192.168.33.147,HK,6814.886555428021
1006150,ACC100067,2026-01-13 23:29:38.263384,636.5692512584632,CREDIT,CP639405,SBI,mobile,card,False,,23.0,1.0,False,True,DEV9415,192.168.239.177,US,32236.07581617176
1006151,ACC100308,2026-01-20 23:29:38.263384,4583.363588637261,CREDIT,CP503243,ICICI,branch,card,False,,23.0,1.0,False,True,DEV8166,192.168.183.250,US,12944.562013088154
1006152,ACC100076,2026-01-19 23:29:38.263384,621.992774894711,CREDIT,CP464157,ICICI,mobile,card,False,,23.0,0.0,False,True,DEV8350,192.168.80.95,US,40707.07869704699
1006153,ACC100047,2025-11-11 23:29:38.263384,657.5206196022095,CREDIT,CP486827,ICICI,online,card,False,,23.0,1.0,False,True,DEV4913,192.168.43.44,US,29836.302981164805
1006154,ACC100072,2025-11-14 23:29:38.263384,984.0885507736183,CREDIT,CP216552,HDFC,branch,p2p,False,,23.0,4.0,False,True,DEV2252,192.168.85.142,US,3039.1115052036994
1006155,ACC100373,2025-11-09 23:29:38.263384,321.0620366895585,CREDIT,CP122343,HDFC,online,ach,False,,23.0,6.0,True,True,DEV8291,192.168.225.113,US,46098.11025001972
1006156,ACC100715,2026-01-02 23:29:38.263384,200.30318791659894,CREDIT,CP836034,SBI,branch,p2p,False,,23.0,4.0,False,True,DEV2308,192.168.54.90,US,35059.49424393069
1006157,ACC100250,2025-11-17 23:29:38.263384,53.995993222337475,DEBIT,CP857167,AXIS,online,card,False,,23.0,0.0,False,True,DEV3014,192.168.106.217,US,38994.64814981017
1006158,ACC100238,2025-11-15 23:29:38.263384,397.5435427219193,CREDIT,CP610945,HDFC,mobile,p2p,False,,23.0,5.0,True,True,DEV9505,192.168.54.12,US,43814.010773198905
1006159,ACC100095,2025-11-19 23:29:38.263384,108.31784712935675,CREDIT,CP848337,SBI,mobile,card,False,,23.0,2.0,False,True,DEV7943,192.168.179.125,US,17021.732044883967
1006160,ACC100121,2026-02-02 23:29:38.263384,893.1316317856389,DEBIT,CP882516,HDFC,online,p2p,False,,23.0,0.0,False,True,DEV1645,192.168.219.168,US,37359.43407118935
1006161,ACC100265,2026-01-18 23:29:38.263384,782.177391195914,DEBIT,CP101628,ICICI,branch,card,False,,23.0,6.0,True,True,DEV6108,192.168.21.158,US,17769.820616777073
1006162,ACC100599,2025-11-29 23:29:38.263384,515.6240182287121,CREDIT,CP503517,SBI,online,p2p,False,,23.0,5.0,True,True,DEV9320,192.168.182.239,US,23307.059242761614
1006163,ACC100483,2026-01-29 23:29:38.263384,1771.895234946599,DEBIT,CP813856,ICICI,mobile,card,True,circular,23.0,3.0,False,True,DEV8549,192.168.173.151,UK,4940.982219642763
1006164,ACC100559,2026-02-04 02:29:38.263384,1215.9932292646495,DEBIT,CP967065,PAYTM,online,p2p,True,velocity,2.0,2.0,False,True,DEV7079,192.168.241.116,US,18281.623695292186
1006165,ACC100137,2025-12-03 23:29:38.263384,320.74160866245546,CREDIT,CP127115,AXIS,online,card,False,,23.0,2.0,False,True,DEV9623,192.168.193.181,US,34247.913741923294
1006166,ACC100783,2025-11-29 23:29:38.263384,324.76287620498937,CREDIT,CP191837,ICICI,branch,ach,False,,23.0,5.0,True,True,DEV2888,192.168.111.6,US,5104.690796449833
1006167,ACC100100,2026-01-09 23:29:38.263384,662.5119140496362,DEBIT,CP617488,AXIS,online,p2p,False,,23.0,4.0,False,True,DEV1094,192.168.115.243,US,27685.99543913277
1006168,ACC100158,2026-01-19 23:29:38.263384,293.68886363200596,DEBIT,CP745398,SBI,branch,p2p,False,,23.0,0.0,False,True,DEV8099,192.168.63.214,US,10786.256333430416
1006169,ACC100612,2025-12-05 23:29:38.263384,440.2062742574203,CREDIT,CP311820,PAYTM,mobile,p2p,False,,23.0,4.0,False,True,DEV6599,192.168.181.131,US,20559.658407687293
1006170,ACC100751,2025-11-29 23:29:38.263384,1077.555801624338,DEBIT,CP502290,AXIS,online,wire,False,,23.0,5.0,True,True,DEV5975,192.168.47.172,US,3083.805456147649
1006171,ACC100299,2025-11-12 23:29:38.263384,189.9300542626719,DEBIT,CP472468,HDFC,online,card,False,,23.0,2.0,False,True,DEV6744,192.168.109.178,US,48605.861658920956
1006172,ACC100432,2026-01-26 23:29:38.263384,421.5313453998699,CREDIT,CP898203,SBI,mobile,p2p,False,,23.0,0.0,False,True,DEV6866,192.168.7.208,US,23408.76444219371
1006173,ACC100037,2026-01-06 23:29:38.263384,956.6822086864087,DEBIT,CP122975,PAYTM,online,p2p,False,,23.0,1.0,False,True,DEV8509,192.168.49.180,US,4134.053902305805
1006174,ACC100104,2025-12-26 23:29:38.263384,4652.584417390393,CREDIT,CP125809,HDFC,mobile,ach,False,,23.0,4.0,False,True,DEV4030,192.168.57.1,US,13343.918953354305
1006175,ACC100512,2025-12-13 23:29:38.263384,204.77834294391798,DEBIT,CP466563,HDFC,online,p2p,False,,23.0,5.0,True,True,DEV6060,192.168.196.149,US,37469.07195718378
1006176,ACC100393,2026-01-29 23:29:38.263384,980.5013349408778,CREDIT,CP986206,PAYTM,branch,p2p,False,,23.0,3.0,False,True,DEV1802,192.168.196.69,US,7159.196862494917
1006177,ACC100656,2026-01-26 23:29:38.263384,241.82202899489954,DEBIT,CP989377,ICICI,branch,card,False,,23.0,0.0,False,True,DEV5428,192.168.147.158,US,26244.168281775786
1006178,ACC100740,2026-01-31 23:29:38.263384,176.58983782453706,CREDIT,CP998650,PAYTM,mobile,card,False,,23.0,5.0,True,True,DEV1355,192.168.139.247,US,40337.03609687771
1006179,ACC100498,2026-02-03 22:29:38.263384,3118.0680035821088,DEBIT,CP232412,PAYTM,branch,card,True,pass_through,22.0,1.0,False,True,DEV2909,192.168.221.100,US,29310.09381194975
1006180,ACC100794,2025-11-15 23:29:38.263384,1632.4111962568415,CREDIT,CP394232,PAYTM,mobile,ach,False,,23.0,5.0,True,True,DEV8595,192.168.145.130,US,18359.424233757505
1006181,ACC100308,2025-12-31 23:29:38.263384,4552.359868484096,DEBIT,CP698378,AXIS,branch,card,False,,23.0,2.0,False,True,DEV8166,192.168.183.250,US,27150.203408772675
1006182,ACC100185,2025-11-27 23:29:38.263384,746.0738028667805,DEBIT,CP979574,ICICI,branch,wire,False,,23.0,3.0,False,True,DEV4230,192.168.233.203,US,37372.2169042309
1006183,ACC100176,2025-12-28 23:29:38.263384,14.289983317954412,DEBIT,CP124381,SBI,online,p2p,False,,23.0,6.0,True,True,DEV3734,192.168.229.204,US,23749.65417040969
1006184,ACC100701,2026-01-12 23:29:38.263384,892.9646556101405,DEBIT,CP989965,HDFC,mobile,ach,False,,23.0,0.0,False,True,DEV1604,192.168.240.9,US,5906.0951516927225
1006185,ACC100461,2025-12-21 23:29:38.263384,1092.9936793074357,CREDIT,CP462633,AXIS,online,card,False,,23.0,6.0,True,True,DEV5005,192.168.236.155,US,23968.965763495533
1006186,ACC100046,2025-12-26 23:29:38.264926,413.5235348802011,CREDIT,CP821197,ICICI,online,p2p,False,,23.0,4.0,False,True,DEV3427,192.168.33.161,US,11361.570274757785
1006187,ACC100256,2026-01-29 23:29:38.264926,3795.085274205544,CREDIT,CP383395,PAYTM,online,p2p,True,circular,23.0,3.0,False,True,DEV2537,192.168.22.112,SG,12002.791712542237
1006188,ACC100211,2026-02-03 23:29:38.264926,3988.360635960691,DEBIT,CP702207,AXIS,mobile,wire,True,circular,23.0,1.0,False,True,DEV3978,192.168.210.206,DE,22743.63208933955
1006189,ACC100213,2025-12-18 23:29:38.264926,288.98717088275487,DEBIT,CP737869,AXIS,online,ach,False,,23.0,3.0,False,True,DEV3964,192.168.226.196,US,42764.31794303818
1006190,ACC100487,2025-12-01 23:29:38.264926,2769.51980133378,DEBIT,CP302971,HDFC,online,card,False,,23.0,0.0,False,True,DEV8483,192.168.76.87,US,8448.77212701379
1006191,ACC100618,2025-12-08 23:29:38.264926,307.8695346822731,DEBIT,CP847984,SBI,branch,card,False,,23.0,0.0,False,True,DEV8067,192.168.48.228,US,41794.627615787496
1006192,ACC100441,2025-12-16 23:29:38.264926,317.1766846311014,CREDIT,CP653267,ICICI,online,ach,False,,23.0,1.0,False,True,DEV6518,192.168.106.15,US,13634.758896516038
1006193,ACC100621,2026-01-25 23:29:38.264926,355.6307824772785,CREDIT,CP803745,ICICI,branch,card,False,,23.0,6.0,True,True,DEV6365,192.168.222.117,US,25198.341993173886
1006194,ACC100710,2025-11-28 23:29:38.264926,910.9192324415195,CREDIT,CP864123,ICICI,branch,card,False,,23.0,4.0,False,True,DEV3441,192.168.75.210,US,38188.993994684926
1006195,ACC100535,2025-11-23 23:29:38.264926,593.8150109413414,DEBIT,CP993440,PAYTM,branch,p2p,False,,23.0,6.0,True,True,DEV3646,192.168.90.237,US,19725.489512679735
1006196,ACC100239,2026-01-21 23:29:38.264926,239.19273701804124,DEBIT,CP123613,PAYTM,branch,card,False,,23.0,2.0,False,True,DEV4983,192.168.243.223,US,6157.511917056007
1006197,ACC100342,2026-01-29 23:29:38.264926,155.73384578206003,CREDIT,CP731228,AXIS,online,p2p,False,,23.0,3.0,False,True,DEV8605,192.168.188.57,US,27907.41877297465
1006198,ACC100006,2026-01-04 23:29:38.264926,220.48582124083276,CREDIT,CP723878,SBI,branch,p2p,False,,23.0,6.0,True,True,DEV6675,192.168.162.202,US,6470.889527366325
1006199,ACC100537,2025-12-07 23:29:38.264926,181.22254394214787,CREDIT,CP193066,HDFC,online,ach,False,,23.0,6.0,True,True,DEV2184,192.168.235.190,US,13414.638661493169
1006200,ACC100204,2025-11-25 23:29:38.264926,276.25929227403236,DEBIT,CP542701,HDFC,branch,ach,False,,23.0,1.0,False,True,DEV4374,192.168.249.55,US,31823.841101227867
1006201,ACC100085,2025-12-02 23:29:38.264926,520.1634142593435,CREDIT,CP820938,SBI,online,p2p,False,,23.0,1.0,False,True,DEV2761,192.168.187.184,US,33989.706055092065
1006202,ACC100439,2025-11-09 23:29:38.264926,516.0949702359467,DEBIT,CP233777,ICICI,online,p2p,False,,23.0,6.0,True,True,DEV8522,192.168.172.112,US,30121.597246214515
1006203,ACC100196,2025-12-01 23:29:38.264926,315.052332756055,CREDIT,CP960090,SBI,online,ach,False,,23.0,0.0,False,True,DEV7295,192.168.208.49,US,20411.229364197327
1006204,ACC100461,2026-01-28 23:29:38.264926,2984.1241695967005,CREDIT,CP149612,HDFC,branch,card,False,,23.0,2.0,False,True,DEV5005,192.168.236.155,US,28837.59486925417
1006205,ACC100609,2025-12-15 23:29:38.264926,58.36136883442098,DEBIT,CP273152,PAYTM,branch,p2p,False,,23.0,0.0,False,True,DEV3708,192.168.146.183,US,19818.361694078474
1006206,ACC100347,2026-01-23 23:29:38.264926,975.6070415974941,CREDIT,CP824678,SBI,mobile,p2p,False,,23.0,4.0,False,True,DEV7102,192.168.55.102,US,13960.749403377584
1006207,ACC100446,2025-12-28 23:29:38.264926,207.04084100861928,DEBIT,CP357807,AXIS,branch,card,False,,23.0,6.0,True,True,DEV7855,192.168.247.72,US,11437.107400517127
1006208,ACC100028,2025-12-05 23:29:38.264926,754.4143381055053,DEBIT,CP491085,PAYTM,online,card,False,,23.0,4.0,False,True,DEV5555,192.168.187.115,US,43869.06917349005
1006209,ACC100150,2025-11-23 23:29:38.264926,799.4697554866176,CREDIT,CP661783,AXIS,mobile,card,False,,23.0,6.0,True,True,DEV9073,192.168.118.193,US,4228.968555261203
1006210,ACC100412,2026-01-08 23:29:38.264926,286.54874251407034,CREDIT,CP775001,AXIS,online,ach,False,,23.0,3.0,False,True,DEV5678,192.168.92.9,US,44326.25092308289
1006211,ACC100746,2025-12-18 23:29:38.264926,323.7010660064089,CREDIT,CP147455,SBI,mobile,card,False,,23.0,3.0,False,True,DEV3739,192.168.173.85,US,18985.847955004112
1006212,ACC100723,2025-12-01 23:29:38.264926,800.8586923227543,CREDIT,CP984704,AXIS,branch,card,False,,23.0,0.0,False,True,DEV5569,192.168.185.253,US,6183.0274569485555
1006213,ACC100150,2026-01-19 23:29:38.264926,485.03363016749836,CREDIT,CP260880,ICICI,mobile,p2p,False,,23.0,0.0,False,True,DEV9073,192.168.118.193,US,30436.370413290104
1006214,ACC100779,2025-12-06 23:29:38.264926,642.277436388082,DEBIT,CP299923,SBI,online,card,False,,23.0,5.0,True,True,DEV1209,192.168.41.48,US,27733.1794030543
1006215,ACC100666,2026-01-15 23:29:38.264926,938.4885474553089,DEBIT,CP662015,HDFC,branch,p2p,False,,23.0,3.0,False,True,DEV6585,192.168.117.246,US,37239.048935852785
1006216,ACC100123,2025-12-26 23:29:38.264926,322.0688033360236,CREDIT,CP254129,ICICI,online,p2p,False,,23.0,4.0,False,True,DEV5124,192.168.149.11,US,30640.4015775724
1006217,ACC100168,2026-01-15 23:29:38.264926,357.29491378739715,CREDIT,CP341586,PAYTM,branch,ach,False,,23.0,3.0,False,True,DEV7236,192.168.182.191,US,5091.593685213438
1006218,ACC100556,2026-01-22 23:29:38.264926,599.6654610524636,DEBIT,CP319156,SBI,online,p2p,False,,23.0,3.0,False,True,DEV3693,192.168.91.137,US,26246.683085996436
1006219,ACC100274,2026-01-10 23:29:38.264926,606.7337095702997,DEBIT,CP523787,HDFC,mobile,card,False,,23.0,5.0,True,True,DEV6661,192.168.78.251,US,49749.81197288693
1006220,ACC100033,2026-01-12 23:29:38.264926,841.8886154908603,DEBIT,CP491248,HDFC,mobile,p2p,False,,23.0,0.0,False,True,DEV8455,192.168.175.86,US,48957.93583686402
1006221,ACC100435,2026-01-13 23:29:38.264926,147.4266091826831,CREDIT,CP629180,SBI,mobile,ach,False,,23.0,1.0,False,True,DEV2094,192.168.108.58,US,36330.75530496386
1006222,ACC100598,2025-11-29 23:29:38.264926,2987.344431758118,CREDIT,CP862465,ICICI,mobile,wire,False,,23.0,5.0,True,True,DEV1001,192.168.10.178,US,40795.98425658243
1006223,ACC100764,2026-01-12 23:29:38.264926,9046.529567858513,DEBIT,CP400169,HDFC,online,wire,True,structured,23.0,0.0,False,True,DEV7546,192.168.140.15,UK,34728.812024522704
1006224,ACC100694,2026-01-07 23:29:38.264926,1176.4391078083638,DEBIT,CP610996,SBI,mobile,ach,False,,23.0,2.0,False,True,DEV3658,192.168.35.159,US,14417.594899261987
1006225,ACC100062,2026-01-31 23:29:38.264926,1270.2283053355175,DEBIT,CP555278,SBI,mobile,card,False,,23.0,5.0,True,True,DEV7190,192.168.233.49,US,3463.1737075560422
1006226,ACC100461,2025-11-10 23:29:38.264926,592.6094083837884,DEBIT,CP956727,AXIS,mobile,wire,False,,23.0,0.0,False,True,DEV5005,192.168.236.155,US,19767.854113477584
1006227,ACC100409,2025-12-01 23:29:38.264926,662.5107278999785,CREDIT,CP135917,SBI,mobile,card,False,,23.0,0.0,False,True,DEV6626,192.168.60.116,US,7288.270479306375
1006228,ACC100350,2025-12-12 23:29:38.264926,4596.777382604227,CREDIT,CP187535,HDFC,branch,wire,False,,23.0,4.0,False,True,DEV5009,192.168.171.213,US,8466.246387632227
1006229,ACC100203,2025-11-27 23:29:38.264926,4625.388791472033,CREDIT,CP809487,AXIS,online,wire,False,,23.0,3.0,False,True,DEV8979,192.168.125.58,US,24614.312747440286
1006230,ACC100187,2025-11-19 23:29:38.264926,568.1456558747301,CREDIT,CP931509,HDFC,online,p2p,False,,23.0,2.0,False,True,DEV5806,192.168.143.149,US,43196.576190202766
1006231,ACC100591,2026-01-01 23:29:38.266493,218.01338023606445,CREDIT,CP180496,ICICI,online,card,False,,23.0,3.0,False,True,DEV4199,192.168.20.216,US,7517.636219677016
1006232,ACC100163,2025-11-28 23:29:38.266493,478.5296524330294,DEBIT,CP313770,ICICI,online,ach,False,,23.0,4.0,False,True,DEV9508,192.168.195.123,US,32131.096823251017
1006233,ACC100443,2026-01-12 23:29:38.266493,498.9081319812344,CREDIT,CP937954,HDFC,mobile,card,False,,23.0,0.0,False,True,DEV8185,192.168.144.183,US,42498.23369539622
1006234,ACC100552,2026-01-30 23:29:38.266493,7514.33778534399,CREDIT,CP386362,PAYTM,online,p2p,True,circular,23.0,4.0,False,True,DEV3639,192.168.38.77,US,48237.73733084909
1006235,ACC100160,2026-01-07 23:29:38.266493,274.95720820285715,DEBIT,CP921107,PAYTM,branch,p2p,False,,23.0,2.0,False,True,DEV1778,192.168.214.179,US,3614.0046623242524
1006236,ACC100627,2026-01-13 23:29:38.266493,525.6166494590432,DEBIT,CP434542,PAYTM,mobile,ach,False,,23.0,1.0,False,True,DEV4518,192.168.185.127,US,27064.19400222298
1006237,ACC100715,2025-12-31 23:29:38.266493,287.3864721836501,CREDIT,CP561695,HDFC,branch,ach,False,,23.0,2.0,False,True,DEV2308,192.168.54.90,US,47203.813729634116
1006238,ACC100619,2026-02-03 23:29:38.266493,4179.27694761916,CREDIT,CP548860,SBI,mobile,p2p,True,circular,23.0,1.0,False,True,DEV7447,192.168.124.130,NL,43882.739456496616
1006239,ACC100184,2026-01-12 23:29:38.266493,775.0245655937088,CREDIT,CP378925,AXIS,mobile,ach,False,,23.0,0.0,False,True,DEV6105,192.168.192.198,US,38214.48580680632
1006240,ACC100586,2026-01-04 23:29:38.266493,767.9764439088417,DEBIT,CP742012,SBI,mobile,card,False,,23.0,6.0,True,True,DEV2567,192.168.161.28,US,5629.78657994688
1006241,ACC100356,2025-11-09 23:29:38.266493,594.5707177191082,DEBIT,CP596103,HDFC,online,ach,False,,23.0,6.0,True,True,DEV8812,192.168.149.206,US,1856.4116306496335
1006242,ACC100790,2026-01-02 23:29:38.266493,70.49010479183467,DEBIT,CP564453,SBI,mobile,ach,False,,23.0,4.0,False,True,DEV2469,192.168.118.164,US,5965.911425684709
1006243,ACC100128,2025-12-13 23:29:38.266493,2555.940999956461,DEBIT,CP983562,ICICI,online,card,False,,23.0,5.0,True,True,DEV9407,192.168.83.8,US,43314.358906415604
1006244,ACC100404,2026-02-03 06:29:38.266493,3506.5092563662074,CREDIT,CP988661,AXIS,mobile,ach,True,pass_through,6.0,1.0,False,True,DEV4893,192.168.156.73,HK,11318.494573794984
