ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,IS_STR,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,PEP_STATUS,INCOME_BRACKET,KYC_RISK,ONBOARDING_CHANNEL,total_txn_volume,txn_count,avg_txn_size,unique_channels
ALT0009589,TXN00480416,ACCT100005679,ML_PATTERN_DETECTED,81,2023-04-24 02:42:37.312594,0,CUST0012470,SALARY,ACTIVE,4006.21,False,250k+,LOW,WEB,203716.39,7,29102.34142857143,4
ALT0009590,TXN00491277,ACCT100005341,ML_PATTERN_DETECTED,81,2023-09-29 07:48:12.332087,0,CUST0022844,SALARY,ACTIVE,127665.83,False,50k-100k,MEDIUM,WEB,57181.82,6,9530.303333333333,3
ALT0009591,TXN00483579,ACCT100090904,ML_PATTERN_DETECTED,51,2024-06-24 09:01:02.107465,0,CUST0024468,SALARY,ACTIVE,24961.78,False,0-50k,LOW,BRANCH,311126.68,4,77781.67,4
ALT0009592,TXN00483742,ACCT100055197,ML_PATTERN_DETECTED,60,2024-11-28 08:58:45.021226,0,CUST0035778,CURRENT,ACTIVE,5059.28,False,100k-250k,LOW,BRANCH,44811.69,11,4073.7900000000004,3
ALT0009593,TXN00478729,ACCT100068371,ML_PATTERN_DETECTED,84,2024-03-29 19:01:25.528929,0,CUST0052965,NRO,BLOCKED,4381.49,False,100k-250k,LOW,WEB,313549.02,11,28504.456363636364,4
ALT0009594,TXN00493318,ACCT100063592,ML_PATTERN_DETECTED,96,2023-06-02 15:04:48.155001,1,CUST0002909,CURRENT,ACTIVE,134898.48,False,100k-250k,LOW,WEB,490260.78,4,122565.195,3
ALT0009595,TXN00475377,ACCT100012956,ML_PATTERN_DETECTED,93,2023-11-08 21:02:20.423836,1,CUST0048985,NRO,DORMANT,31674.24,False,,HIGH,WEB,134054.82,7,19150.68857142857,3
ALT0009596,TXN00486792,ACCT100053820,ML_PATTERN_DETECTED,53,2024-04-27 18:19:28.847600,0,CUST0023429,NRE,BLOCKED,142680.58,False,50k-100k,LOW,WEB,466982.5,6,77830.41666666667,3
ALT0009597,TXN00482628,ACCT100050497,ML_PATTERN_DETECTED,52,2024-05-27 19:37:27.668914,0,CUST0034452,NRE,CLOSED,16686.77,False,0-50k,LOW,THIRD_PARTY,53384.85,3,17794.95,1
ALT0009598,TXN00485333,ACCT100088907,ML_PATTERN_DETECTED,78,2024-04-14 11:26:42.965576,0,CUST0004917,SAVINGS,ACTIVE,5674.42,False,0-50k,HIGH,THIRD_PARTY,17311.23,3,5770.41,2
ALT0009599,TXN00491495,ACCT100050674,ML_PATTERN_DETECTED,53,2024-07-03 01:01:11.460477,0,CUST0046518,NRE,ACTIVE,14878.68,False,100k-250k,HIGH,THIRD_PARTY,98788.42,4,24697.105,4
ALT0009600,TXN00491357,ACCT100069281,ML_PATTERN_DETECTED,93,2023-05-19 20:35:55.577729,1,CUST0049910,NRO,DORMANT,2139.7,False,250k+,MEDIUM,BRANCH,429914.87,5,85982.974,3
ALT0009601,TXN00479829,ACCT100083009,ML_PATTERN_DETECTED,50,2023-01-25 20:42:52.299919,0,CUST0059443,NRO,ACTIVE,23569.9,True,0-50k,MEDIUM,WEB,291169.9,11,26469.99090909091,4
ALT0009602,TXN00491129,ACCT100067483,ML_PATTERN_DETECTED,52,2024-10-19 00:44:10.137264,0,CUST0045959,NRO,ACTIVE,123838.62,False,0-50k,LOW,MOBILE_APP,491393.14,7,70199.02,3
ALT0009603,TXN00480091,ACCT100094442,ML_PATTERN_DETECTED,71,2024-07-30 09:42:35.198908,0,CUST0014456,NRO,ACTIVE,9660.09,False,50k-100k,LOW,MOBILE_APP,463751.75,6,77291.95833333333,3
ALT0009604,TXN00498459,ACCT100026718,ML_PATTERN_DETECTED,89,2024-05-05 20:05:33.241775,1,CUST0034372,NRE,ACTIVE,121453.4,False,250k+,MEDIUM,MOBILE_APP,337909.58,5,67581.916,3
ALT0009605,TXN00489832,ACCT100008049,ML_PATTERN_DETECTED,83,2024-04-14 06:26:58.094215,0,CUST0020329,NRO,ACTIVE,653.91,False,250k+,LOW,BRANCH,218934.26,7,31276.32285714286,4
ALT0009606,TXN00476174,ACCT100070409,ML_PATTERN_DETECTED,92,2023-08-21 12:34:16.007274,1,CUST0052540,SALARY,ACTIVE,137734.57,False,0-50k,MEDIUM,THIRD_PARTY,61037.55,9,6781.950000000001,4
ALT0009607,TXN00487537,ACCT100094921,ML_PATTERN_DETECTED,54,2024-08-26 17:54:46.722816,0,CUST0029853,SAVINGS,ACTIVE,183123.99,False,250k+,MEDIUM,BRANCH,394342.37,9,43815.81888888889,3
ALT0009608,TXN00499843,ACCT100002805,ML_PATTERN_DETECTED,72,2023-05-15 07:56:30.070204,0,CUST0072599,SAVINGS,ACTIVE,11732.97,False,0-50k,MEDIUM,WEB,57355.88,8,7169.485,3
ALT0009609,TXN00484361,ACCT100057865,ML_PATTERN_DETECTED,76,2024-12-30 23:38:13.912932,0,CUST0065922,Current,BLOCKED,48292.57,False,100k-250k,LOW,WEB,61091.81,9,6787.978888888889,4
ALT0009610,TXN00490166,ACCT100092185,ML_PATTERN_DETECTED,68,2023-04-18 02:48:05.409358,0,CUST0068245,NRO,ACTIVE,55239.92,False,100k-250k,HIGH,THIRD_PARTY,556590.28,10,55659.028000000006,4
ALT0009611,TXN00475851,ACCT100035180,ML_PATTERN_DETECTED,84,2023-03-14 03:05:29.599031,0,CUST0021162,SALARY,ACTIVE,5752.34,False,50k-100k,HIGH,THIRD_PARTY,39937.44,8,4992.18,4
ALT0009612,TXN00482536,ACCT100021098,ML_PATTERN_DETECTED,84,2024-11-29 11:46:18.306855,1,CUST0060656,SALARY,DORMANT,24927.37,False,,LOW,BRANCH,79809.25,6,13301.541666666666,3
ALT0009613,TXN00483271,ACCT100090077,ML_PATTERN_DETECTED,74,2024-02-13 18:56:19.913029,0,CUST0001898,SALARY,ACTIVE,47794.94,False,100k-250k,LOW,THIRD_PARTY,511984.44,9,56887.16,3
ALT0009614,TXN00493404,ACCT100048459,ML_PATTERN_DETECTED,76,2024-12-16 07:44:42.860265,0,CUST0021021,SAVINGS,ACTIVE,49059.28,False,50k-100k,LOW,WEB,238492.32,7,34070.33142857143,3
ALT0009615,TXN00477441,ACCT100098788,ML_PATTERN_DETECTED,65,2023-04-17 14:46:12.788747,0,CUST0012262,CURRENT,ACTIVE,15329.76,False,100k-250k,MEDIUM,BRANCH,107611.96,2,53805.98,2
ALT0009616,TXN00475033,ACCT100056445,ML_PATTERN_DETECTED,92,2024-10-01 21:40:26.994362,1,CUST0024491,CURRENT,ACTIVE,2520.27,False,50k-100k,HIGH,BRANCH,466893.48,11,42444.86181818182,4
ALT0009617,TXN00490396,ACCT100069001,ML_PATTERN_DETECTED,95,2023-11-30 13:00:48.475325,1,CUST0012831,SAVINGS,ACTIVE,7016.4,False,50k-100k,LOW,WEB,84801.7,10,8480.17,3
ALT0009618,TXN00477939,ACCT100000489,ML_PATTERN_DETECTED,89,2023-03-22 09:14:36.224269,1,CUST0004834,NRE,ACTIVE,7101.97,False,250k+,MEDIUM,BRANCH,38748.47,7,5535.495714285715,3
ALT0009619,TXN00497693,ACCT100004736,ML_PATTERN_DETECTED,87,2024-09-27 09:34:53.659805,1,CUST0015146,CURRENT,ACTIVE,35251.91,False,50k-100k,LOW,MOBILE_APP,30823.15,7,4403.307142857143,2
ALT0009620,TXN00490714,ACCT100058881,ML_PATTERN_DETECTED,66,2023-06-12 14:34:55.943017,0,CUST0059129,SALARY,ACTIVE,54455.97,False,250k+,MEDIUM,WEB,665636.48,6,110939.41333333333,3
ALT0009621,TXN00497722,ACCT100062144,ML_PATTERN_DETECTED,61,2023-04-15 10:28:53.079644,0,CUST0051708,NRE,ACTIVE,4102.01,False,50k-100k,LOW,MOBILE_APP,161402.72,5,32280.544,4
ALT0009622,TXN00478027,ACCT100019956,ML_PATTERN_DETECTED,80,2024-03-14 21:19:12.961006,0,CUST0003595,SALARY,ACTIVE,5229.03,False,100k-250k,MEDIUM,BRANCH,28628.08,8,3578.51,3
ALT0009623,TXN00487085,ACCT100018379,ML_PATTERN_DETECTED,75,2023-11-25 06:51:16.378784,0,CUST0011221,SALARY,ACTIVE,5801.68,False,100k-250k,MEDIUM,WEB,818757.46,6,136459.57666666666,2
ALT0009624,TXN00481337,ACCT100005088,ML_PATTERN_DETECTED,72,2024-07-21 17:32:41.450648,0,CUST0049208,salary,ACTIVE,1399.86,True,250k+,LOW,WEB,475082.07,6,79180.345,4
ALT0009625,TXN00495168,ACCT100026124,ML_PATTERN_DETECTED,98,2023-11-22 14:06:01.828817,1,CUST0050344,SAVINGS,ACTIVE,55688.83,False,0-50k,MEDIUM,BRANCH,398744.55,3,132914.85,3
ALT0009626,TXN00477964,ACCT100003038,ML_PATTERN_DETECTED,62,2023-10-05 11:09:55.143220,0,CUST0074599,SAVINGS,ACTIVE,75260.18,False,50k-100k,LOW,WEB,138383.57,8,17297.94625,2
ALT0009627,TXN00496882,ACCT100001987,ML_PATTERN_DETECTED,91,2023-05-22 17:18:20.387581,1,CUST0001137,NRE,ACTIVE,87687.75,False,50k-100k,LOW,MOBILE_APP,29062.17,8,3632.77125,4
ALT0009628,TXN00485391,ACCT100016308,ML_PATTERN_DETECTED,55,2023-08-03 14:19:55.262636,0,CUST0049580,NRE,ACTIVE,2768.37,False,250k+,LOW,WEB,349394.56000000006,8,43674.32000000001,3
ALT0009629,TXN00494622,ACCT100026120,ML_PATTERN_DETECTED,80,2024-03-08 11:36:35.544237,0,CUST0043749,NRO,DORMANT,70087.88,False,250k+,LOW,THIRD_PARTY,41944.2,3,13981.4,3
ALT0009630,TXN00487646,ACCT100096213,ML_PATTERN_DETECTED,66,2023-05-03 17:14:39.404518,0,CUST0074513,SALARY,ACTIVE,69621.89,False,0-50k,HIGH,BRANCH,21187.949999999997,5,4237.589999999999,3
ALT0009631,TXN00479936,ACCT100058015,ML_PATTERN_DETECTED,57,2024-10-03 21:25:42.530637,0,CUST0062827,NRO,BLOCKED,47195.99,False,50k-100k,LOW,BRANCH,24007.59,4,6001.8975,2
ALT0009632,TXN00476601,ACCT100033101,ML_PATTERN_DETECTED,86,2024-09-28 23:46:44.069794,1,CUST0061935,SAVINGS,ACTIVE,2150.28,False,100k-250k,MEDIUM,BRANCH,18631.4,3,6210.466666666667,2
ALT0009633,TXN00479310,ACCT100062206,ML_PATTERN_DETECTED,54,2024-10-21 12:23:49.759330,0,CUST0052351,SAVINGS,ACTIVE,19911.1,False,250k+,LOW,BRANCH,230845.30000000002,6,38474.21666666667,3
ALT0009634,TXN00476480,ACCT100083418,ML_PATTERN_DETECTED,71,2023-10-31 01:58:31.278935,0,CUST0039922,NRO,ACTIVE,2350.95,False,0-50k,MEDIUM,MOBILE_APP,108063.34,8,13507.9175,4
ALT0009635,TXN00490428,ACCT100079995,ML_PATTERN_DETECTED,59,2023-07-18 10:13:35.983522,0,CUST0001171,CURRENT,DORMANT,48902.35,False,0-50k,LOW,BRANCH,204912.22,7,29273.174285714285,3
ALT0009636,TXN00490859,ACCT100068009,ML_PATTERN_DETECTED,92,2024-01-21 13:06:03.765651,1,CUST0071391,NRO,ACTIVE,22928.08,False,250k+,MEDIUM,WEB,414734.33,5,82946.86600000001,3
ALT0009637,TXN00496946,ACCT100027276,ML_PATTERN_DETECTED,68,2023-12-03 14:28:55.473657,0,CUST0045508,NRE,ACTIVE,740.91,False,250k+,HIGH,THIRD_PARTY,455157.11,6,75859.51833333333,4
ALT0009638,TXN00490466,ACCT100053759,ML_PATTERN_DETECTED,58,2024-05-19 21:37:07.907987,0,CUST0003610,SALARY,ACTIVE,72619.95,False,0-50k,LOW,THIRD_PARTY,16313.32,3,5437.7733333333335,2
ALT0009639,TXN00484346,ACCT100009081,ML_PATTERN_DETECTED,59,2024-10-03 14:45:18.157130,0,CUST0064327,SALARY,ACTIVE,29194.16,False,0-50k,LOW,MOBILE_APP,378230.71,3,126076.90333333334,2
ALT0009640,TXN00475291,ACCT100061795,ML_PATTERN_DETECTED,74,2023-03-01 08:55:09.436538,0,CUST0028344,Nre,ACTIVE,6630.5,False,50k-100k,LOW,BRANCH,82727.36,4,20681.84,3
ALT0009641,TXN00490734,ACCT100043497,ML_PATTERN_DETECTED,64,2024-03-06 07:06:49.304823,0,CUST0015778,NRE,DORMANT,35248.21,False,50k-100k,HIGH,THIRD_PARTY,447427.95999999996,3,149142.65333333332,2
ALT0009642,TXN00497752,ACCT100072340,ML_PATTERN_DETECTED,93,2024-08-20 23:30:43.572428,1,CUST0048252,CURRENT,ACTIVE,39870.86,False,0-50k,LOW,MOBILE_APP,51034.01000000001,5,10206.802000000001,3
ALT0009643,TXN00483139,ACCT100044843,ML_PATTERN_DETECTED,64,2024-01-10 22:45:41.467278,0,CUST0043510,CURRENT,ACTIVE,71761.08,False,100k-250k,LOW,BRANCH,14451.220000000001,4,3612.8050000000003,2
ALT0009644,TXN00491685,ACCT100095154,ML_PATTERN_DETECTED,78,2024-12-20 04:59:48.070889,0,CUST0056266,CURRENT,ACTIVE,5622.46,False,0-50k,LOW,WEB,429230.69,6,71538.44833333333,4
ALT0009645,TXN00491546,ACCT100080075,ML_PATTERN_DETECTED,69,2024-12-08 17:11:47.023553,0,CUST0043684,CURRENT,ACTIVE,2080.74,False,100k-250k,LOW,WEB,379884.83999999997,10,37988.484,3
ALT0009646,TXN00476930,ACCT100070891,ML_PATTERN_DETECTED,72,2023-10-25 05:49:36.242759,0,CUST0031938,SALARY,ACTIVE,9103.99,False,250k+,LOW,THIRD_PARTY,25075.239999999998,5,5015.048,2
ALT0009647,TXN00496077,ACCT100066282,ML_PATTERN_DETECTED,84,2024-07-05 12:34:58.746354,0,CUST0029444,SALARY,DORMANT,32288.81,False,100k-250k,MEDIUM,WEB,324649.47000000003,4,81162.36750000001,2
ALT0009648,TXN00478633,ACCT100024701,ML_PATTERN_DETECTED,62,2023-10-31 10:57:04.758507,0,CUST0037095,NRE,DORMANT,9978.3,False,0-50k,LOW,WEB,196756.82,8,24594.6025,3
ALT0009649,TXN00483307,ACCT100028459,ML_PATTERN_DETECTED,54,2023-12-08 23:49:05.210661,0,CUST0030809,SALARY,ACTIVE,9816.24,False,0-50k,MEDIUM,BRANCH,360955.95999999996,5,72191.192,2
ALT0009650,TXN00496764,ACCT100097654,ML_PATTERN_DETECTED,97,2023-11-14 14:18:52.753810,1,CUST0058616,NRO,DORMANT,28611.57,False,100k-250k,LOW,MOBILE_APP,45341.31,8,5667.66375,2
ALT0009651,TXN00486650,ACCT100026702,ML_PATTERN_DETECTED,72,2023-03-16 19:21:28.082793,1,CUST0013415,SALARY,ACTIVE,1304.95,False,100k-250k,LOW,THIRD_PARTY,155434.35,3,51811.450000000004,3
ALT0009652,TXN00481874,ACCT100055584,ML_PATTERN_DETECTED,50,2023-08-15 12:06:32.118782,0,CUST0005336,CURRENT,ACTIVE,39109.91,False,100k-250k,MEDIUM,WEB,205358.85,4,51339.7125,2
ALT0009653,TXN00499589,ACCT100025050,ML_PATTERN_DETECTED,73,2024-01-16 18:36:23.826312,0,CUST0028231,SAVINGS,ACTIVE,51660.79,False,250k+,LOW,THIRD_PARTY,12487.07,2,6243.535,1
ALT0009654,TXN00499404,ACCT100013802,ML_PATTERN_DETECTED,52,2024-04-20 05:07:57.979215,0,CUST0018488,CURRENT,ACTIVE,223296.45,False,0-50k,LOW,MOBILE_APP,482102.49,7,68871.78428571428,4
ALT0009655,TXN00490643,ACCT100010462,ML_PATTERN_DETECTED,58,2024-08-07 12:58:12.622155,0,CUST0070504,SALARY,ACTIVE,71177.32,False,100k-250k,LOW,MOBILE_APP,623917.47,9,69324.16333333333,4
ALT0009656,TXN00475701,ACCT100024225,ML_PATTERN_DETECTED,71,2024-02-12 16:50:05.212795,0,CUST0067070,SALARY,ACTIVE,8483.89,False,100k-250k,MEDIUM,MOBILE_APP,402379.31999999995,5,80475.86399999999,3
ALT0009657,TXN00489612,ACCT100045365,ML_PATTERN_DETECTED,76,2024-05-19 17:58:18.563191,0,CUST0022363,NRO,ACTIVE,4808.11,False,0-50k,LOW,MOBILE_APP,322247.38999999996,11,29295.21727272727,3
ALT0009658,TXN00484558,ACCT100036715,ML_PATTERN_DETECTED,61,2024-08-09 18:56:27.003442,0,CUST0009126,SAVINGS,ACTIVE,25394.24,False,250k+,MEDIUM,BRANCH,474325.65,4,118581.4125,4
ALT0009659,TXN00483592,ACCT100002169,ML_PATTERN_DETECTED,60,2023-01-09 05:14:58.687515,0,CUST0045320,CURRENT,ACTIVE,352.62,False,250k+,MEDIUM,BRANCH,31052.42,7,4436.0599999999995,4
ALT0009660,TXN00479011,ACCT100066182,ML_PATTERN_DETECTED,74,2024-01-17 15:11:11.279772,0,CUST0065651,NRO,ACTIVE,24176.56,False,100k-250k,LOW,WEB,162243.51,6,27040.585000000003,3
ALT0009661,TXN00482931,ACCT100023060,ML_PATTERN_DETECTED,88,2024-07-05 00:53:34.236310,1,CUST0045644,SAVINGS,ACTIVE,808.17,False,,LOW,BRANCH,169166.87,8,21145.85875,3
ALT0009662,TXN00491700,ACCT100050156,ML_PATTERN_DETECTED,88,2024-11-09 11:01:42.890414,0,CUST0014535,SAVINGS,ACTIVE,17380.62,False,250k+,LOW,MOBILE_APP,126689.04,4,31672.26,2
ALT0009663,TXN00488763,ACCT100036133,ML_PATTERN_DETECTED,55,2023-02-28 08:22:13.303633,0,CUST0023317,NRE,ACTIVE,4047.1,False,100k-250k,LOW,MOBILE_APP,397773.93,4,99443.4825,2
ALT0009664,TXN00499536,ACCT100075445,ML_PATTERN_DETECTED,67,2024-03-27 12:40:11.609768,0,CUST0013232,SALARY,ACTIVE,45043.61,False,0-50k,LOW,WEB,174302.88,4,43575.72,3
ALT0009665,TXN00484952,ACCT100097037,ML_PATTERN_DETECTED,61,2024-03-31 09:20:46.632367,0,CUST0058214,salary,ACTIVE,717.04,False,50k-100k,LOW,THIRD_PARTY,33845.18,6,5640.863333333334,3
ALT0009666,TXN00488027,ACCT100075925,ML_PATTERN_DETECTED,93,2024-01-06 16:56:45.863008,1,CUST0051085,SALARY,ACTIVE,17752.3,False,250k+,HIGH,WEB,244934.41,5,48986.882,3
ALT0009667,TXN00486483,ACCT100077047,ML_PATTERN_DETECTED,96,2024-07-18 09:57:17.172085,1,CUST0040027,SAVINGS,,702769.01,False,250k+,LOW,THIRD_PARTY,101027.67,4,25256.9175,3
ALT0009668,TXN00479192,ACCT100072431,ML_PATTERN_DETECTED,95,2024-09-25 07:23:16.247669,1,CUST0007811,NRO,ACTIVE,60411.94,False,,LOW,THIRD_PARTY,491768.7,7,70252.67142857143,4
ALT0009669,TXN00491019,ACCT100069538,ML_PATTERN_DETECTED,55,2024-02-18 23:06:58.460048,0,CUST0070967,NRE,ACTIVE,203803.87,False,50k-100k,HIGH,BRANCH,100339.21,10,10033.921,4
ALT0009670,TXN00477386,ACCT100098480,ML_PATTERN_DETECTED,87,2023-01-16 02:44:22.702625,1,CUST0000157,NRE,ACTIVE,12328.22,False,0-50k,LOW,MOBILE_APP,97381.35,4,24345.3375,2
ALT0009671,TXN00485836,ACCT100010051,ML_PATTERN_DETECTED,93,2023-12-14 04:30:35.354276,1,CUST0046246,CURRENT,ACTIVE,681.07,False,250k+,LOW,MOBILE_APP,313488.34,7,44784.048571428575,3
ALT0009672,TXN00477017,ACCT100033752,ML_PATTERN_DETECTED,54,2024-05-07 14:59:24.954870,0,CUST0029730,SAVINGS,ACTIVE,4553.22,False,50k-100k,MEDIUM,MOBILE_APP,508337.76999999996,5,101667.55399999999,2
ALT0009673,TXN00490999,ACCT100003378,ML_PATTERN_DETECTED,63,2023-01-12 17:29:56.855265,0,CUST0060396,NRE,ACTIVE,166310.17,False,,LOW,BRANCH,552314.02,6,92052.33666666667,3
ALT0009674,TXN00480172,ACCT100021624,ML_PATTERN_DETECTED,89,2024-01-18 04:25:20.194145,1,CUST0073448, SALARY ,ACTIVE,14494.87,False,100k-250k,HIGH,MOBILE_APP,31065.940000000002,5,6213.188,2
ALT0009675,TXN00488872,ACCT100014118,ML_PATTERN_DETECTED,86,2023-08-16 23:43:37.872559,0,CUST0070722,CURRENT,DORMANT,25607.74,False,100k-250k,LOW,BRANCH,52378.44,7,7482.634285714286,4
ALT0009676,TXN00484218,ACCT100021391,ML_PATTERN_DETECTED,55,2023-11-06 16:29:11.580792,0,CUST0023242,SAVINGS,ACTIVE,16057.74,False,,LOW,THIRD_PARTY,205040.40000000002,6,34173.4,3
ALT0009677,TXN00477123,ACCT100049674,ML_PATTERN_DETECTED,52,2023-11-08 22:54:15.922070,0,CUST0071561,SAVINGS,ACTIVE,5517.29,False,250k+,HIGH,THIRD_PARTY,398770.41000000003,6,66461.735,3
ALT0009678,TXN00483764,ACCT100003291,ML_PATTERN_DETECTED,93,2024-10-18 06:01:38.639167,1,CUST0048041,NRO,ACTIVE,25274.56,False,100k-250k,LOW,BRANCH,234313.63,6,39052.27166666667,4
ALT0009679,TXN00480031,ACCT100054092,ML_PATTERN_DETECTED,57,2024-08-09 02:11:08.060307,0,CUST0065306, SAVINGS ,ACTIVE,9844.7,False,,LOW,WEB,218376.0,4,54594.0,3
ALT0009680,TXN00496787,ACCT100029744,ML_PATTERN_DETECTED,91,2024-05-08 18:17:43.571684,1,CUST0015148,SALARY,ACTIVE,60051.18,False,250k+,MEDIUM,BRANCH,252017.13,9,28001.903333333335,4
ALT0009681,TXN00479053,ACCT100025651,ML_PATTERN_DETECTED,50,2023-09-17 16:31:13.578385,0,CUST0053767,CURRENT,ACTIVE,13035.67,False,,MEDIUM,MOBILE_APP,482769.12,7,68967.01714285715,4
ALT0009682,TXN00485140,ACCT100079089,ML_PATTERN_DETECTED,70,2024-04-02 04:07:47.533726,1,CUST0073433,NRE,DORMANT,196138.56,False,0-50k,LOW,WEB,48243.29,7,6891.898571428572,4
ALT0009683,TXN00478498,ACCT100024743,ML_PATTERN_DETECTED,96,2024-06-13 19:01:55.916215,1,CUST0069067,NRE,ACTIVE,23918.26,False,100k-250k,LOW,BRANCH,172670.3,7,24667.18571428571,3
ALT0009684,TXN00479301,ACCT100037499,ML_PATTERN_DETECTED,72,2023-09-14 09:59:15.986627,0,CUST0042597,CURRENT,ACTIVE,160780.87,False,50k-100k,LOW,BRANCH,25090.22,6,4181.703333333334,3
ALT0009685,TXN00494560,ACCT100041693,ML_PATTERN_DETECTED,57,2024-04-28 12:44:30.735062,0,CUST0073181,NRE,ACTIVE,2540.54,False,100k-250k,LOW,THIRD_PARTY,225035.07,3,75011.69,3
ALT0009686,TXN00496696,ACCT100063709,ML_PATTERN_DETECTED,86,2023-08-31 22:39:49.911824,1,CUST0065666,SAVINGS,ACTIVE,3590.95,False,250k+,LOW,THIRD_PARTY,66639.70999999999,11,6058.155454545454,4
ALT0009687,TXN00499653,ACCT100070589,ML_PATTERN_DETECTED,67,2023-08-03 10:43:28.993495,0,CUST0035926,SALARY,ACTIVE,13399.98,False,50k-100k,LOW,THIRD_PARTY,32837.6,4,8209.4,3
ALT0009688,TXN00495005,ACCT100031987,ML_PATTERN_DETECTED,51,2024-08-09 08:11:29.658621,0,CUST0049954,CURRENT,DORMANT,13345.55,False,,LOW,WEB,928409.3200000001,9,103156.59111111112,4
ALT0009689,TXN00491451,ACCT100015698,ML_PATTERN_DETECTED,67,2023-07-13 17:11:22.880676,1,CUST0046752,CURRENT,DORMANT,27004.18,False,50k-100k,LOW,WEB,278340.08,10,27834.008,3
ALT0009690,TXN00481350,ACCT100076656,ML_PATTERN_DETECTED,55,2023-04-17 04:50:05.015216,0,CUST0045919,NRE,ACTIVE,50232.37,False,50k-100k,MEDIUM,WEB,15943.48,4,3985.87,2
ALT0009691,TXN00476302,ACCT100054478,ML_PATTERN_DETECTED,80,2023-12-25 19:37:29.396913,0,CUST0054059,SAVINGS,ACTIVE,97481.32,False,100k-250k,LOW,WEB,457613.68,7,65373.38285714285,4
ALT0009692,TXN00482405,ACCT100052704,ML_PATTERN_DETECTED,83,2023-01-15 11:50:47.084793,0,CUST0048240,CURRENT,ACTIVE,13890.39,False,50k-100k,LOW,THIRD_PARTY,404068.51,8,50508.56375,3
ALT0009693,TXN00493389,ACCT100005073,ML_PATTERN_DETECTED,59,2023-12-06 20:09:53.909744,0,CUST0024740,NRO,DORMANT,5675.8,False,0-50k,LOW,MOBILE_APP,285509.42,4,71377.355,3
ALT0009694,TXN00482692,ACCT100036245,ML_PATTERN_DETECTED,88,2024-10-21 17:07:15.242627,1,CUST0038109,SAVINGS,ACTIVE,159375.3,False,50k-100k,LOW,BRANCH,15493.55,5,3098.71,3
ALT0009695,TXN00488859,ACCT100005821,ML_PATTERN_DETECTED,75,2023-09-24 23:01:54.579612,0,CUST0027813,CURRENT,ACTIVE,121408.69,False,50k-100k,LOW,THIRD_PARTY,101468.18,3,33822.72666666666,3
ALT0009696,TXN00493177,ACCT100000732,ML_PATTERN_DETECTED,64,2024-03-30 15:52:54.593946,0,CUST0028783,CURRENT,ACTIVE,33031.57,False,250k+,MEDIUM,THIRD_PARTY,15834.74,3,5278.246666666667,2
ALT0009697,TXN00493896,ACCT100008197,ML_PATTERN_DETECTED,59,2024-03-07 22:06:32.831776,0,CUST0064068,Nro,ACTIVE,6964.1,False,250k+,LOW,THIRD_PARTY,183067.14,6,30511.190000000002,3
ALT0009698,TXN00476047,ACCT100021168,ML_PATTERN_DETECTED,52,2023-08-25 07:05:54.837071,0,CUST0048352,SALARY,ACTIVE,9898.99,False,100k-250k,LOW,MOBILE_APP,482248.67000000004,10,48224.867000000006,3
ALT0009699,TXN00499185,ACCT100010656,ML_PATTERN_DETECTED,98,2023-12-18 10:05:40.384836,1,CUST0036128,SALARY,DORMANT,18478.06,False,,LOW,MOBILE_APP,459315.47,5,91863.094,3
ALT0009700,TXN00497420,ACCT100037412,ML_PATTERN_DETECTED,76,2024-11-10 21:46:48.718644,0,CUST0001041,SAVINGS,ACTIVE,33579.95,False,250k+,LOW,THIRD_PARTY,152158.13999999998,9,16906.46,4
ALT0009701,TXN00483574,ACCT100031273,ML_PATTERN_DETECTED,77,2024-02-26 18:43:12.787635,0,CUST0071743,SALARY,ACTIVE,14472.49,False,100k-250k,LOW,MOBILE_APP,464162.67,9,51573.63,3
ALT0009702,TXN00476031,ACCT100012668,ML_PATTERN_DETECTED,70,2024-06-03 15:00:22.842180,0,CUST0059290,SALARY,ACTIVE,20693.01,False,50k-100k,LOW,MOBILE_APP,147875.26,10,14787.526000000002,4
ALT0009703,TXN00478552,ACCT100070935,ML_PATTERN_DETECTED,78,2023-04-16 11:54:54.702713,0,CUST0031809,NRO,BLOCKED,387425.68,False,,LOW,BRANCH,242338.65000000002,6,40389.775,2
ALT0009704,TXN00489530,ACCT100009709,ML_PATTERN_DETECTED,66,2023-08-11 06:07:57.160880,0,CUST0073392,CURRENT,DORMANT,7747.64,False,0-50k,LOW,MOBILE_APP,154543.98,10,15454.398000000001,4
ALT0009705,TXN00488211,ACCT100098771,ML_PATTERN_DETECTED,94,2024-07-16 03:22:22.310840,1,CUST0016347,SAVINGS,ACTIVE,76535.45,False,250k+,MEDIUM,WEB,44172.200000000004,6,7362.033333333334,4
ALT0009706,TXN00486726,ACCT100011123,ML_PATTERN_DETECTED,82,2024-12-07 18:48:08.684632,1,CUST0020491,SALARY,DORMANT,53956.02,False,50k-100k,LOW,WEB,176949.71000000002,4,44237.427500000005,2
ALT0009707,TXN00475939,ACCT100074320,ML_PATTERN_DETECTED,59,2023-08-06 00:21:33.707664,0,CUST0067050,SALARY,ACTIVE,6888.3,False,250k+,MEDIUM,MOBILE_APP,265585.64,12,22132.13666666667,4
