STR_ID,CASE_ID,ALERT_ID,ACCOUNT_ID,IS_STR,FILED_DATE
STR001048,CASE000907,ALT0004192,ACCT100032096,1,2024-01-14
STR001049,NO_CASE_GENERATED,ALT0004193,ACCT100089400,1,2023-03-07
STR001050,NO_CASE_GENERATED,ALT0004201,ACCT100021737,1,2023-12-31
STR001051,CASE000887,ALT0004202,ACCT100098376,1,2023-05-30
STR001052,NO_CASE_GENERATED,ALT0004213,ACCT100000257,1,2023-03-17
STR001053,NO_CASE_GENERATED,ALT0004215,ACCT100002104,1,2023-10-14
STR001054,NO_CASE_GENERATED,ALT0004220,ACCT100025012,1,2025-01-11
STR001055,CASE002514,ALT0004221,ACCT100084619,1,2024-10-07
STR001056,NO_CASE_GENERATED,ALT0004230,ACCT100033769,1,2024-02-17
STR001057,NO_CASE_GENERATED,ALT0004236,ACCT100044785,1,2023-02-26
STR001058,NO_CASE_GENERATED,ALT0004239,ACCT100094111,1,2023-12-01
STR001059,NO_CASE_GENERATED,ALT0004244,ACCT100083205,1,2023-11-15
STR001060,NO_CASE_GENERATED,ALT0004247,ACCT100082003,1,2023-09-28
STR001061,NO_CASE_GENERATED,ALT0004248,ACCT100087240,1,2024-08-24
STR001062,NO_CASE_GENERATED,ALT0004252,ACCT100071358,1,2024-01-16
STR001063,NO_CASE_GENERATED,ALT0004253,ACCT100059520,1,2023-05-24
STR001064,NO_CASE_GENERATED,ALT0004258,ACCT100090448,1,2024-12-05
STR001065,NO_CASE_GENERATED,ALT0004259,ACCT100072081,1,2024-06-28
STR001066,NO_CASE_GENERATED,ALT0004262,ACCT100058351,1,2023-12-23
STR001067,NO_CASE_GENERATED,ALT0004265,ACCT100013604,1,2023-10-29
STR001068,NO_CASE_GENERATED,ALT0004268,ACCT100004729,1,2023-04-17
STR001069,NO_CASE_GENERATED,ALT0004270,ACCT100028024,1,2024-05-23
STR001070,NO_CASE_GENERATED,ALT0004273,ACCT100014357,1,2023-07-08
STR001071,NO_CASE_GENERATED,ALT0004280,ACCT100067874,1,2024-06-15
STR001072,NO_CASE_GENERATED,ALT0004282,ACCT100099961,1,2024-09-22
STR001073,CASE000547,ALT0004283,ACCT100052237,1,2023-04-04
STR001074,NO_CASE_GENERATED,ALT0004284,ACCT100060648,1,2024-09-02
STR001075,NO_CASE_GENERATED,ALT0004290,ACCT100029803,1,2024-10-09
STR001076,NO_CASE_GENERATED,ALT0004292,ACCT100081451,1,2023-06-07
STR001077,NO_CASE_GENERATED,ALT0004294,ACCT100013435,1,2023-06-22
STR001078,CASE002107,ALT0004296,ACCT100088087,1,2024-04-21
STR001079,NO_CASE_GENERATED,ALT0004300,ACCT100054685,1,2023-11-21
STR001080,CASE000099,ALT0004301,ACCT100024645,1,2025-01-08
STR001081,CASE001068,ALT0004302,ACCT100084681,1,2023-07-28
STR001082,NO_CASE_GENERATED,ALT0004309,ACCT100079241,1,2024-12-16
STR001083,NO_CASE_GENERATED,ALT0004317,ACCT100054785,1,2023-09-27
STR001084,NO_CASE_GENERATED,ALT0004323,ACCT100090019,1,2024-02-15
STR001085,NO_CASE_GENERATED,ALT0004325,ACCT100066844,1,2023-07-01
STR001086,CASE001950,ALT0004332,ACCT100083728,1,2024-01-06
STR001087,NO_CASE_GENERATED,ALT0004335,ACCT100066548,1,2023-03-19
STR001088,NO_CASE_GENERATED,ALT0004342,ACCT100054198,1,2024-02-04
STR001089,NO_CASE_GENERATED,ALT0004343,ACCT100046247,1,2024-09-20
STR001090,NO_CASE_GENERATED,ALT0004345,ACCT100062806,1,2024-02-16
STR001091,NO_CASE_GENERATED,ALT0004347,ACCT100075859,1,2024-12-16
STR001092,NO_CASE_GENERATED,ALT0004356,ACCT100018616,1,2023-10-14
STR001093,CASE000131,ALT0004361,ACCT100077323,1,2023-12-30
STR001094,NO_CASE_GENERATED,ALT0004366,ACCT100065015,1,2024-09-10
STR001095,CASE002142,ALT0004369,ACCT100078227,1,2023-05-12
STR001096,NO_CASE_GENERATED,ALT0004374,ACCT100099395,1,2023-05-18
STR001097,NO_CASE_GENERATED,ALT0004376,ACCT100011760,1,2023-09-30
STR001098,NO_CASE_GENERATED,ALT0004377,ACCT100004516,1,2024-07-03
STR001099,NO_CASE_GENERATED,ALT0004384,ACCT100091164,1,2024-08-05
STR001100,NO_CASE_GENERATED,ALT0004396,ACCT100091411,1,2024-08-16
STR001101,CASE001471,ALT0004397,ACCT100071176,1,2023-04-04
STR001102,NO_CASE_GENERATED,ALT0004405,ACCT100037513,1,2023-12-28
STR001103,CASE001644,ALT0004408,ACCT100038948,1,2023-12-30
STR001104,NO_CASE_GENERATED,ALT0004412,ACCT100098655,1,2023-04-01
STR001105,NO_CASE_GENERATED,ALT0004414,ACCT100010687,1,2023-02-11
STR001106,NO_CASE_GENERATED,ALT0004416,ACCT100086781,1,2023-12-23
STR001107,CASE001282,ALT0004426,ACCT100054993,1,2024-12-03
STR001108,NO_CASE_GENERATED,ALT0004433,ACCT100060078,1,2023-05-11
STR001109,CASE000956,ALT0004440,ACCT100018353,1,2023-02-26
STR001110,NO_CASE_GENERATED,ALT0004450,ACCT100034272,1,2023-02-28
STR001111,CASE002310,ALT0004460,ACCT100091581,1,2024-02-23
STR001112,NO_CASE_GENERATED,ALT0004467,ACCT100068382,1,2023-04-07
STR001113,NO_CASE_GENERATED,ALT0004469,ACCT100089297,1,2024-07-18
STR001114,NO_CASE_GENERATED,ALT0004471,ACCT100090760,1,2023-09-29
STR001115,CASE001489,ALT0004472,ACCT100096053,1,2024-03-02
STR001116,NO_CASE_GENERATED,ALT0004477,ACCT100057901,1,2024-09-04
STR001117,NO_CASE_GENERATED,ALT0004490,ACCT100024961,1,2024-06-15
STR001118,NO_CASE_GENERATED,ALT0004500,ACCT100040421,1,2023-04-08
STR001119,NO_CASE_GENERATED,ALT0004501,ACCT100043294,1,2024-09-10
STR001120,CASE001973,ALT0004508,ACCT100051621,1,2023-10-16
STR001121,CASE000561,ALT0004515,ACCT100092032,1,2024-01-08
STR001122,NO_CASE_GENERATED,ALT0004523,ACCT100035700,1,2024-07-10
STR001123,NO_CASE_GENERATED,ALT0004526,ACCT100061866,1,2023-01-10
STR001124,NO_CASE_GENERATED,ALT0004528,ACCT100059101,1,2023-09-20
STR001125,NO_CASE_GENERATED,ALT0004531,ACCT100026054,1,2023-09-07
STR001126,NO_CASE_GENERATED,ALT0004533,ACCT100037035,1,2023-09-23
STR001127,CASE002707,ALT0004536,ACCT100005711,1,2023-02-28
STR001128,NO_CASE_GENERATED,ALT0004539,ACCT100093600,1,2024-09-15
STR001129,NO_CASE_GENERATED,ALT0004542,ACCT100058598,1,2024-08-16
STR001130,CASE000095,ALT0004543,ACCT100054448,1,2024-04-29
STR001131,CASE001321,ALT0004546,ACCT100082875,1,2023-12-15
STR001132,NO_CASE_GENERATED,ALT0004549,ACCT100089844,1,2023-02-09
STR001133,NO_CASE_GENERATED,ALT0004550,ACCT100084648,1,2024-08-11
STR001134,NO_CASE_GENERATED,ALT0004552,ACCT100077482,1,2023-04-17
STR001135,CASE001259,ALT0004554,ACCT100055718,1,2024-04-10
STR001136,NO_CASE_GENERATED,ALT0004568,ACCT100017458,1,2023-08-25
STR001137,NO_CASE_GENERATED,ALT0004575,ACCT100019380,1,2024-05-28
STR001138,NO_CASE_GENERATED,ALT0004585,ACCT100078160,1,2023-01-25
STR001139,NO_CASE_GENERATED,ALT0004591,ACCT100083435,1,2024-09-26
STR001140,CASE001158,ALT0004593,ACCT100081494,1,2023-04-29
STR001141,NO_CASE_GENERATED,ALT0004594,ACCT100041677,1,2024-09-03
STR001142,NO_CASE_GENERATED,ALT0004599,ACCT100089589,1,2024-04-27
STR001143,NO_CASE_GENERATED,ALT0004604,ACCT100088673,1,2024-01-06
STR001144,NO_CASE_GENERATED,ALT0004611,ACCT100094005,1,2023-10-17
STR001145,CASE000937,ALT0004612,ACCT100059748,1,2023-12-22
STR001146,NO_CASE_GENERATED,ALT0004615,ACCT100098209,1,2024-05-08
STR001147,CASE000411,ALT0004618,ACCT100094243,1,2023-07-17
STR001148,NO_CASE_GENERATED,ALT0004620,ACCT100071700,1,2023-12-21
STR001149,NO_CASE_GENERATED,ALT0004624,ACCT100036401,1,2023-09-04
STR001150,NO_CASE_GENERATED,ALT0004630,ACCT100072862,1,2023-01-29
STR001151,NO_CASE_GENERATED,ALT0004632,ACCT100004569,1,2024-08-18
STR001152,CASE002662,ALT0004635,ACCT100050877,1,2023-09-05
STR001153,CASE000823,ALT0004637,ACCT100025132,1,2024-03-10
STR001154,CASE002497,ALT0004639,ACCT100048492,1,2024-06-13
STR001155,CASE002372,ALT0004640,ACCT100062157,1,2023-11-11
STR001156,CASE001522,ALT0004648,ACCT100004368,1,2024-07-20
STR001157,CASE001978,ALT0004650,ACCT100059108,1,2023-09-18
STR001158,NO_CASE_GENERATED,ALT0004651,ACCT100087569,1,2024-07-06
STR001159,NO_CASE_GENERATED,ALT0004654,ACCT100056120,1,2023-05-28
STR001160,NO_CASE_GENERATED,ALT0004658,ACCT100089305,1,2024-09-11
STR001161,CASE001231,ALT0004660,ACCT100037025,1,2023-09-22
STR001162,NO_CASE_GENERATED,ALT0004661,ACCT100069932,1,2023-09-05
STR001163,NO_CASE_GENERATED,ALT0004662,ACCT100022230,1,2023-11-19
STR001164,CASE002044,ALT0004664,ACCT100071123,1,2024-12-13
STR001165,NO_CASE_GENERATED,ALT0004668,ACCT100030010,1,2023-05-30
STR001166,NO_CASE_GENERATED,ALT0004671,ACCT100079515,1,2023-02-01
STR001167,NO_CASE_GENERATED,ALT0004676,ACCT100093096,1,2023-05-02
STR001168,NO_CASE_GENERATED,ALT0004680,ACCT100011416,1,2024-04-23
STR001169,NO_CASE_GENERATED,ALT0004682,ACCT100027922,1,2023-11-06
STR001170,NO_CASE_GENERATED,ALT0004690,ACCT100063012,1,2023-12-17
STR001171,NO_CASE_GENERATED,ALT0004701,ACCT100053177,1,2024-09-08
STR001172,NO_CASE_GENERATED,ALT0004702,ACCT100053292,1,2023-03-26
STR001173,CASE001881,ALT0004720,ACCT100024602,1,2024-05-24
STR001174,NO_CASE_GENERATED,ALT0004721,ACCT100056010,1,2024-02-06
STR001175,NO_CASE_GENERATED,ALT0004723,ACCT100084781,1,2024-04-29
STR001176,NO_CASE_GENERATED,ALT0004727,ACCT100055980,1,2024-03-08
STR001177,CASE001136,ALT0004732,ACCT100044241,1,2023-03-07
STR001178,CASE001506,ALT0004748,ACCT100088402,1,2023-09-20
STR001179,NO_CASE_GENERATED,ALT0004753,ACCT100084547,1,2024-01-22
STR001180,CASE000109,ALT0004761,ACCT100028119,1,2023-08-03
STR001181,NO_CASE_GENERATED,ALT0004765,ACCT100060169,1,2024-11-05
STR001182,CASE001098,ALT0004780,ACCT100010181,1,2023-07-06
STR001183,NO_CASE_GENERATED,ALT0004783,ACCT100089717,1,2023-03-08
STR001184,NO_CASE_GENERATED,ALT0004790,ACCT100054994,1,2023-05-20
STR001185,NO_CASE_GENERATED,ALT0004793,ACCT100033757,1,2024-09-13
STR001186,NO_CASE_GENERATED,ALT0004795,ACCT100097693,1,2023-06-27
STR001187,NO_CASE_GENERATED,ALT0004798,ACCT100025056,1,2024-04-19
STR001188,NO_CASE_GENERATED,ALT0004802,ACCT100091662,1,2023-02-21
STR001189,CASE001437,ALT0004806,ACCT100056834,1,2024-03-25
STR001190,NO_CASE_GENERATED,ALT0004807,ACCT100068780,1,2024-11-20
STR001191,NO_CASE_GENERATED,ALT0004812,ACCT100029897,1,2023-10-09
STR001192,NO_CASE_GENERATED,ALT0004813,ACCT100053156,1,2024-11-15
STR001193,CASE002545,ALT0004814,ACCT100092049,1,2024-11-05
STR001194,NO_CASE_GENERATED,ALT0004815,ACCT100079562,1,2023-02-24
STR001195,NO_CASE_GENERATED,ALT0004817,ACCT100069560,1,2024-07-26
STR001196,NO_CASE_GENERATED,ALT0004820,ACCT100012663,1,2023-05-21
STR001197,NO_CASE_GENERATED,ALT0004821,ACCT100004581,1,2024-06-26
STR001198,NO_CASE_GENERATED,ALT0004830,ACCT100050872,1,2024-08-18
STR001199,CASE000338,ALT0004831,ACCT100060070,1,2023-12-16
STR001200,CASE001847,ALT0004833,ACCT100042468,1,2024-07-23
STR001201,CASE002725,ALT0004835,ACCT100049941,1,2024-07-02
STR001202,NO_CASE_GENERATED,ALT0004838,ACCT100079982,1,2023-03-15
STR001203,CASE000473,ALT0004856,ACCT100010253,1,2024-05-17
STR001204,NO_CASE_GENERATED,ALT0004858,ACCT100063203,1,2024-10-25
STR001205,NO_CASE_GENERATED,ALT0004860,ACCT100010603,1,2024-12-10
STR001206,NO_CASE_GENERATED,ALT0004862,ACCT100097079,1,2023-01-29
STR001207,NO_CASE_GENERATED,ALT0004864,ACCT100076286,1,2023-04-05
STR001208,NO_CASE_GENERATED,ALT0004865,ACCT100004560,1,2023-10-15
STR001209,NO_CASE_GENERATED,ALT0004866,ACCT100023080,1,2023-06-25
STR001210,CASE001213,ALT0004868,ACCT100073156,1,2023-01-11
STR001211,NO_CASE_GENERATED,ALT0004871,ACCT100096149,1,2023-04-28
STR001212,NO_CASE_GENERATED,ALT0004873,ACCT100075623,1,2024-01-16
STR001213,NO_CASE_GENERATED,ALT0004875,ACCT100048513,1,2024-04-21
STR001214,NO_CASE_GENERATED,ALT0004877,ACCT100029340,1,2024-12-11
STR001215,NO_CASE_GENERATED,ALT0004878,ACCT100026983,1,2023-09-02
STR001216,CASE001643,ALT0004883,ACCT100071468,1,2023-07-27
STR001217,NO_CASE_GENERATED,ALT0004887,ACCT100014775,1,2023-06-07
STR001218,CASE002693,ALT0004891,ACCT100042062,1,2023-08-27
STR001219,NO_CASE_GENERATED,ALT0004893,ACCT100018365,1,2024-11-10
STR001220,CASE000751,ALT0004896,ACCT100063328,1,2024-10-06
STR001221,NO_CASE_GENERATED,ALT0004899,ACCT100088702,1,2023-12-11
STR001222,NO_CASE_GENERATED,ALT0004900,ACCT100085431,1,2023-05-25
STR001223,NO_CASE_GENERATED,ALT0004910,ACCT100041990,1,2024-10-02
STR001224,CASE001389,ALT0004911,ACCT100091353,1,2024-09-12
STR001225,NO_CASE_GENERATED,ALT0004912,ACCT100007476,1,2023-04-06
STR001226,NO_CASE_GENERATED,ALT0004913,ACCT100066248,1,2024-07-31
STR001227,NO_CASE_GENERATED,ALT0004914,ACCT100094884,1,2024-02-11
STR001228,NO_CASE_GENERATED,ALT0004916,ACCT100007793,1,2023-12-13
STR001229,CASE000280,ALT0004923,ACCT100030447,1,2023-05-25
STR001230,NO_CASE_GENERATED,ALT0004929,ACCT100068014,1,2023-10-21
STR001231,NO_CASE_GENERATED,ALT0004931,ACCT100033023,1,2024-10-06
STR001232,NO_CASE_GENERATED,ALT0004935,ACCT100086289,1,2023-01-30
STR001233,NO_CASE_GENERATED,ALT0004936,ACCT100030705,1,2023-07-05
STR001234,CASE000090,ALT0004937,ACCT100077269,1,2023-08-30
STR001235,NO_CASE_GENERATED,ALT0004938,ACCT100053158,1,2023-05-21
STR001236,NO_CASE_GENERATED,ALT0004941,ACCT100010685,1,2024-03-19
STR001237,NO_CASE_GENERATED,ALT0004947,ACCT100008505,1,2023-07-31
STR001238,NO_CASE_GENERATED,ALT0004957,ACCT100057653,1,2024-04-27
STR001239,NO_CASE_GENERATED,ALT0004960,ACCT100064103,1,2023-07-13
STR001240,NO_CASE_GENERATED,ALT0004967,ACCT100050530,1,2023-08-27
STR001241,NO_CASE_GENERATED,ALT0004968,ACCT100088517,1,2023-02-04
STR001242,NO_CASE_GENERATED,ALT0004971,ACCT100006989,1,2023-01-17
STR001243,NO_CASE_GENERATED,ALT0004978,ACCT100046609,1,2023-06-13
STR001244,NO_CASE_GENERATED,ALT0004982,ACCT100025026,1,2024-03-13
STR001245,NO_CASE_GENERATED,ALT0004985,ACCT100053224,1,2023-06-13
STR001246,NO_CASE_GENERATED,ALT0004995,ACCT100087243,1,2023-04-30
STR001247,CASE002755,ALT0005005,ACCT100030655,1,2023-12-25
STR001248,CASE000763,ALT0005011,ACCT100002292,1,2023-01-17
STR001249,NO_CASE_GENERATED,ALT0005014,ACCT100014197,1,2023-09-05
STR001250,NO_CASE_GENERATED,ALT0005016,ACCT100073773,1,2023-07-17
STR001251,NO_CASE_GENERATED,ALT0005022,ACCT100050517,1,2023-01-26
STR001252,NO_CASE_GENERATED,ALT0005023,ACCT100032254,1,2024-04-29
STR001253,CASE000224,ALT0005024,ACCT100086015,1,2023-06-15
STR001254,NO_CASE_GENERATED,ALT0005029,ACCT100062943,1,2023-12-07
STR001255,CASE002671,ALT0005032,ACCT100018970,1,2024-03-15
STR001256,CASE002425,ALT0005045,ACCT100014253,1,2024-02-11
STR001257,NO_CASE_GENERATED,ALT0005046,ACCT100097623,1,2023-04-30
STR001258,NO_CASE_GENERATED,ALT0005049,ACCT100031543,1,2024-10-23
STR001259,CASE001593,ALT0005052,ACCT100055727,1,2024-10-19
STR001260,NO_CASE_GENERATED,ALT0005057,ACCT100018319,1,2023-07-26
STR001261,NO_CASE_GENERATED,ALT0005058,ACCT100002964,1,2023-09-06
STR001262,CASE000175,ALT0005061,ACCT100019814,1,2024-06-27
STR001263,CASE000381,ALT0005066,ACCT100050879,1,2023-04-11
STR001264,CASE000065,ALT0005069,ACCT100050733,1,2024-01-02
STR001265,CASE001118,ALT0005073,ACCT100005991,1,2024-07-25
STR001266,NO_CASE_GENERATED,ALT0005075,ACCT100083422,1,2024-07-09
STR001267,CASE002826,ALT0005077,ACCT100066432,1,2023-07-15
STR001268,NO_CASE_GENERATED,ALT0005086,ACCT100092953,1,2023-07-07
STR001269,NO_CASE_GENERATED,ALT0005087,ACCT100008539,1,2024-06-24
STR001270,NO_CASE_GENERATED,ALT0005089,ACCT100079938,1,2024-11-26
STR001271,NO_CASE_GENERATED,ALT0005094,ACCT100072773,1,2024-10-13
STR001272,NO_CASE_GENERATED,ALT0005097,ACCT100068559,1,2024-01-20
STR001273,NO_CASE_GENERATED,ALT0005102,ACCT100073488,1,2024-09-29
STR001274,NO_CASE_GENERATED,ALT0005103,ACCT100029567,1,2024-12-12
STR001275,NO_CASE_GENERATED,ALT0005109,ACCT100068620,1,2023-04-05
STR001276,NO_CASE_GENERATED,ALT0005111,ACCT100007933,1,2024-01-27
STR001277,NO_CASE_GENERATED,ALT0005115,ACCT100001116,1,2023-04-05
STR001278,CASE001166,ALT0005117,ACCT100016030,1,2024-04-14
STR001279,NO_CASE_GENERATED,ALT0005119,ACCT100097566,1,2024-05-09
STR001280,NO_CASE_GENERATED,ALT0005127,ACCT100049009,1,2023-11-24
STR001281,NO_CASE_GENERATED,ALT0005128,ACCT100078961,1,2024-11-11
STR001282,NO_CASE_GENERATED,ALT0005135,ACCT100007229,1,2024-09-08
STR001283,NO_CASE_GENERATED,ALT0005138,ACCT100022369,1,2023-05-30
STR001284,NO_CASE_GENERATED,ALT0005141,ACCT100040464,1,2024-07-25
STR001285,NO_CASE_GENERATED,ALT0005142,ACCT100096461,1,2024-08-19
STR001286,NO_CASE_GENERATED,ALT0005143,ACCT100035105,1,2023-03-19
STR001287,NO_CASE_GENERATED,ALT0005146,ACCT100005115,1,2024-02-17
STR001288,CASE001446,ALT0005147,ACCT100015591,1,2024-10-15
STR001289,NO_CASE_GENERATED,ALT0005148,ACCT100001136,1,2023-09-16
STR001290,NO_CASE_GENERATED,ALT0005152,ACCT100075353,1,2023-02-20
STR001291,NO_CASE_GENERATED,ALT0005155,ACCT100021528,1,2023-09-22
STR001292,CASE000091,ALT0005161,ACCT100099358,1,2024-03-24
STR001293,NO_CASE_GENERATED,ALT0005162,ACCT100063515,1,2024-06-24
STR001294,NO_CASE_GENERATED,ALT0005171,ACCT100095290,1,2024-04-19
STR001295,NO_CASE_GENERATED,ALT0005178,ACCT100096446,1,2024-11-08
STR001296,CASE001562,ALT0005179,ACCT100047803,1,2023-04-28
STR001297,NO_CASE_GENERATED,ALT0005183,ACCT100010645,1,2023-08-07
STR001298,NO_CASE_GENERATED,ALT0005185,ACCT100091578,1,2023-03-26
STR001299,CASE001757,ALT0005194,ACCT100025301,1,2023-03-25
STR001300,CASE000149,ALT0005196,ACCT100022032,1,2023-07-31
STR001301,NO_CASE_GENERATED,ALT0005200,ACCT100054401,1,2024-11-23
STR001302,CASE000314,ALT0005204,ACCT100099084,1,2024-02-11
STR001303,NO_CASE_GENERATED,ALT0005209,ACCT100010011,1,2024-03-10
STR001304,NO_CASE_GENERATED,ALT0005211,ACCT100082250,1,2023-02-20
STR001305,CASE001872,ALT0005216,ACCT100086456,1,2024-08-02
STR001306,NO_CASE_GENERATED,ALT0005217,ACCT100036061,1,2023-06-17
STR001307,NO_CASE_GENERATED,ALT0005218,ACCT100009732,1,2023-09-06
STR001308,NO_CASE_GENERATED,ALT0005219,ACCT100065557,1,2023-02-06
STR001309,CASE002015,ALT0005220,ACCT100037246,1,2023-02-26
STR001310,NO_CASE_GENERATED,ALT0005224,ACCT100051607,1,2023-03-30
STR001311,NO_CASE_GENERATED,ALT0005227,ACCT100021401,1,2024-07-17
STR001312,NO_CASE_GENERATED,ALT0005228,ACCT100027360,1,2023-05-12
STR001313,NO_CASE_GENERATED,ALT0005230,ACCT100058784,1,2023-01-17
STR001314,NO_CASE_GENERATED,ALT0005237,ACCT100081313,1,2024-10-20
STR001315,CASE002669,ALT0005238,ACCT100034598,1,2023-04-05
STR001316,NO_CASE_GENERATED,ALT0005244,ACCT100080657,1,2023-10-09
STR001317,NO_CASE_GENERATED,ALT0005247,ACCT100061283,1,2023-10-08
STR001318,NO_CASE_GENERATED,ALT0005251,ACCT100030232,1,2023-05-30
STR001319,NO_CASE_GENERATED,ALT0005254,ACCT100059913,1,2023-02-12
STR001320,NO_CASE_GENERATED,ALT0005258,ACCT100030733,1,2024-07-25
STR001321,CASE000936,ALT0005260,ACCT100001319,1,2024-04-19
STR001322,CASE002607,ALT0005261,ACCT100092545,1,2023-01-07
STR001323,CASE000271,ALT0005263,ACCT100068193,1,2024-01-07
STR001324,NO_CASE_GENERATED,ALT0005265,ACCT100001538,1,2024-03-14
STR001325,CASE000816,ALT0005267,ACCT100021258,1,2024-06-17
STR001326,NO_CASE_GENERATED,ALT0005270,ACCT100032370,1,2023-11-13
STR001327,NO_CASE_GENERATED,ALT0005273,ACCT100033481,1,2023-09-28
STR001328,NO_CASE_GENERATED,ALT0005282,ACCT100095693,1,2023-08-07
STR001329,NO_CASE_GENERATED,ALT0005290,ACCT100064301,1,2024-03-31
STR001330,CASE002385,ALT0005291,ACCT100003180,1,2024-12-31
STR001331,CASE001665,ALT0005293,ACCT100086904,1,2023-10-13
STR001332,CASE001987,ALT0005294,ACCT100078018,1,2024-01-17
STR001333,NO_CASE_GENERATED,ALT0005299,ACCT100038517,1,2024-09-13
STR001334,NO_CASE_GENERATED,ALT0005300,ACCT100002717,1,2024-04-12
STR001335,NO_CASE_GENERATED,ALT0005302,ACCT100088628,1,2023-04-02
STR001336,NO_CASE_GENERATED,ALT0005304,ACCT100022228,1,2024-12-16
STR001337,NO_CASE_GENERATED,ALT0005306,ACCT100085172,1,2023-08-30
STR001338,CASE001603,ALT0005318,ACCT100054925,1,2023-07-30
STR001339,NO_CASE_GENERATED,ALT0005320,ACCT100041303,1,2023-10-28
STR001340,CASE002958,ALT0005325,ACCT100053199,1,2024-06-10
STR001341,NO_CASE_GENERATED,ALT0005326,ACCT100080861,1,2024-11-24
STR001342,NO_CASE_GENERATED,ALT0005327,ACCT100061533,1,2025-01-06
STR001343,NO_CASE_GENERATED,ALT0005329,ACCT100099233,1,2024-04-03
STR001344,NO_CASE_GENERATED,ALT0005337,ACCT100029368,1,2023-05-19
STR001345,NO_CASE_GENERATED,ALT0005338,ACCT100026060,1,2023-04-16
STR001346,NO_CASE_GENERATED,ALT0005339,ACCT100032434,1,2023-04-25
STR001347,CASE002828,ALT0005343,ACCT100034810,1,2023-06-15
STR001348,NO_CASE_GENERATED,ALT0005345,ACCT100039764,1,2024-11-13
STR001349,CASE002225,ALT0005346,ACCT100045859,1,2024-02-02
STR001350,NO_CASE_GENERATED,ALT0005351,ACCT100058211,1,2024-02-06
STR001351,NO_CASE_GENERATED,ALT0005356,ACCT100035539,1,2024-08-09
STR001352,NO_CASE_GENERATED,ALT0005357,ACCT100002884,1,2024-05-28
STR001353,NO_CASE_GENERATED,ALT0005358,ACCT100095352,1,2024-10-19
STR001354,CASE000144,ALT0005359,ACCT100090586,1,2023-05-03
STR001355,CASE001929,ALT0005360,ACCT100095088,1,2023-05-14
STR001356,NO_CASE_GENERATED,ALT0005361,ACCT100020419,1,2024-01-16
STR001357,CASE001037,ALT0005365,ACCT100034169,1,2023-10-05
STR001358,NO_CASE_GENERATED,ALT0005368,ACCT100038056,1,2024-03-29
STR001359,NO_CASE_GENERATED,ALT0005381,ACCT100012525,1,2024-03-24
STR001360,NO_CASE_GENERATED,ALT0005385,ACCT100030493,1,2023-04-12
STR001361,CASE000818,ALT0005388,ACCT100045301,1,2024-02-18
STR001362,NO_CASE_GENERATED,ALT0005390,ACCT100070178,1,2023-05-05
STR001363,NO_CASE_GENERATED,ALT0005392,ACCT100043597,1,2023-01-19
STR001364,NO_CASE_GENERATED,ALT0005397,ACCT100003097,1,2023-05-30
STR001365,NO_CASE_GENERATED,ALT0005402,ACCT100074163,1,2023-04-18
STR001366,CASE001044,ALT0005403,ACCT100077995,1,2024-01-19
STR001367,NO_CASE_GENERATED,ALT0005406,ACCT100065274,1,2023-11-20
STR001368,NO_CASE_GENERATED,ALT0005407,ACCT100045621,1,2023-03-05
STR001369,NO_CASE_GENERATED,ALT0005413,ACCT100068170,1,2024-11-25
STR001370,NO_CASE_GENERATED,ALT0005415,ACCT100086328,1,2024-06-28
STR001371,CASE002073,ALT0005417,ACCT100040258,1,2023-09-11
STR001372,NO_CASE_GENERATED,ALT0005428,ACCT100076928,1,2024-03-25
STR001373,NO_CASE_GENERATED,ALT0005433,ACCT100060215,1,2023-03-26
STR001374,NO_CASE_GENERATED,ALT0005435,ACCT100032313,1,2023-05-12
STR001375,NO_CASE_GENERATED,ALT0005436,ACCT100027837,1,2024-04-27
STR001376,CASE002403,ALT0005437,ACCT100096138,1,2024-01-30
STR001377,CASE001942,ALT0005443,ACCT100028884,1,2023-06-02
STR001378,NO_CASE_GENERATED,ALT0005445,ACCT100016993,1,2023-12-31
STR001379,CASE001679,ALT0005452,ACCT100053952,1,2023-04-19
STR001380,NO_CASE_GENERATED,ALT0005463,ACCT100036905,1,2023-07-20
STR001381,NO_CASE_GENERATED,ALT0005467,ACCT100049499,1,2023-03-23
STR001382,CASE001711,ALT0005476,ACCT100081968,1,2024-06-16
STR001383,NO_CASE_GENERATED,ALT0005478,ACCT100091141,1,2023-07-19
STR001384,NO_CASE_GENERATED,ALT0005480,ACCT100013434,1,2024-10-22
STR001385,CASE000570,ALT0005486,ACCT100086817,1,2023-09-26
STR001386,CASE001402,ALT0005496,ACCT100053967,1,2023-03-13
STR001387,NO_CASE_GENERATED,ALT0005497,ACCT100068263,1,2023-12-12
STR001388,NO_CASE_GENERATED,ALT0005498,ACCT100022653,1,2024-06-07
STR001389,NO_CASE_GENERATED,ALT0005502,ACCT100051043,1,2023-11-29
STR001390,NO_CASE_GENERATED,ALT0005508,ACCT100047610,1,2023-09-25
STR001391,NO_CASE_GENERATED,ALT0005519,ACCT100072456,1,2023-08-07
STR001392,CASE002898,ALT0005520,ACCT100093135,1,2024-03-14
STR001393,NO_CASE_GENERATED,ALT0005521,ACCT100077273,1,2024-01-30
STR001394,NO_CASE_GENERATED,ALT0005524,ACCT100060212,1,2024-02-08
STR001395,NO_CASE_GENERATED,ALT0005525,ACCT100059423,1,2024-04-04
