ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE
ALT0007185,TXN00494417,ACCT100049084,ML_PATTERN_DETECTED,62,2024-10-07 05:07:09.447573
ALT0007186,TXN00493851,ACCT100078593,ML_PATTERN_DETECTED,85,2023-03-21 01:22:26.748723
ALT0007187,TXN00482045,ACCT100077680,ML_PATTERN_DETECTED,73,2023-04-26 23:13:12.485516
ALT0007188,TXN00489867,ACCT100047539,ML_PATTERN_DETECTED,81,2023-03-27 11:16:46.056767
ALT0007189,TXN00484823,ACCT100053603,ML_PATTERN_DETECTED,74,2023-04-28 02:28:04.701155
ALT0007190,TXN00498615,ACCT100084287,ML_PATTERN_DETECTED,76,2024-12-04 12:01:44.943881
ALT0007191,TXN00485791,ACCT100049349,ML_PATTERN_DETECTED,57,2023-05-28 15:18:56.569665
ALT0007192,TXN00482406,ACCT100048443,ML_PATTERN_DETECTED,75,2024-01-23 05:48:32.840060
ALT0007193,TXN00478135,ACCT100021692,ML_PATTERN_DETECTED,79,2023-01-26 21:09:06.741855
ALT0007194,TXN00496893,ACCT100066274,ML_PATTERN_DETECTED,97,2024-12-14 00:43:35.219881
ALT0007195,TXN00484137,ACCT100082874,ML_PATTERN_DETECTED,63,2023-05-22 06:34:39.856448
ALT0007196,TXN00496216,ACCT100075685,ML_PATTERN_DETECTED,62,2023-09-08 04:24:16.522603
ALT0007197,TXN00489817,ACCT100027039,ML_PATTERN_DETECTED,77,2023-04-05 00:03:51.616319
ALT0007198,TXN00477132,ACCT100074877,ML_PATTERN_DETECTED,67,2023-01-02 21:09:36.626456
ALT0007199,TXN00488914,ACCT100066641,ML_PATTERN_DETECTED,65,2024-01-19 02:55:27.936759
ALT0007200,TXN00480893,ACCT100031566,ML_PATTERN_DETECTED,65,2023-10-10 02:37:56.087183
ALT0007201,TXN00492216,ACCT100002876,ML_PATTERN_DETECTED,77,2024-11-03 20:56:41.075280
ALT0007202,TXN00490281,ACCT100003995,ML_PATTERN_DETECTED,73,2024-12-09 19:57:24.505814
ALT0007203,TXN00479021,ACCT100014866,ML_PATTERN_DETECTED,72,2024-04-20 18:49:01.605742
ALT0007204,TXN00481110,ACCT100016212,ML_PATTERN_DETECTED,55,2023-12-26 09:14:45.385146
ALT0007205,TXN00482700,ACCT100072091,ML_PATTERN_DETECTED,82,2023-04-26 22:49:45.340300
ALT0007206,TXN00482530,ACCT100031814,ML_PATTERN_DETECTED,82,2023-07-31 20:57:09.061152
ALT0007207,TXN00498166,ACCT100012697,ML_PATTERN_DETECTED,97,2023-05-05 04:48:55.499249
ALT0007208,TXN00479076,ACCT100008412,ML_PATTERN_DETECTED,55,2024-06-12 02:45:11.200439
ALT0007209,TXN00481190,ACCT100033877,ML_PATTERN_DETECTED,55,2023-10-16 21:43:15.197556
ALT0007210,TXN00488017,ACCT100006521,ML_PATTERN_DETECTED,55,2023-08-19 10:09:33.758399
ALT0007211,TXN00476993,ACCT100037666,ML_PATTERN_DETECTED,78,2023-07-30 10:23:38.092672
ALT0007212,TXN00487566,ACCT100066900,ML_PATTERN_DETECTED,55,2024-02-25 11:42:19.552114
ALT0007213,TXN00490602,ACCT100007869,ML_PATTERN_DETECTED,92,2024-12-20 21:23:20.763761
ALT0007214,TXN00497978,ACCT100011862,ML_PATTERN_DETECTED,76,2024-11-04 23:35:18.509689
ALT0007215,TXN00480781,ACCT100073131,ML_PATTERN_DETECTED,57,2023-04-27 01:38:17.725570
ALT0007216,TXN00479718,ACCT100073231,ML_PATTERN_DETECTED,86,2024-04-19 13:29:15.692244
ALT0007217,TXN00492376,ACCT100035400,ML_PATTERN_DETECTED,82,2023-10-14 11:26:52.019591
ALT0007218,TXN00499848,ACCT100004775,ML_PATTERN_DETECTED,52,2024-10-21 16:02:04.341050
ALT0007219,TXN00496566,ACCT100046035,ML_PATTERN_DETECTED,52,2023-12-02 18:48:15.375385
ALT0007220,TXN00499072,ACCT100068650,ML_PATTERN_DETECTED,90,2023-04-10 09:14:24.437526
ALT0007221,TXN00483069,ACCT100031200,ML_PATTERN_DETECTED,69,2023-12-22 19:15:37.195525
ALT0007222,TXN00486238,ACCT100063797,ML_PATTERN_DETECTED,50,2023-04-17 19:45:19.920867
ALT0007223,TXN00481001,ACCT100010018,ML_PATTERN_DETECTED,76,2024-09-03 17:23:09.722032
ALT0007224,TXN00489925,ACCT100041531,ML_PATTERN_DETECTED,59,2024-04-01 03:51:44.066886
ALT0007225,TXN00489517,ACCT100029539,ML_PATTERN_DETECTED,82,2023-12-23 18:31:21.679732
ALT0007226,TXN00497374,ACCT100032747,ML_PATTERN_DETECTED,54,2024-06-22 21:17:24.593288
ALT0007227,TXN00476222,ACCT100022970,ML_PATTERN_DETECTED,53,2024-11-09 05:10:25.671164
ALT0007228,TXN00476281,ACCT100087143,ML_PATTERN_DETECTED,83,2024-06-09 12:53:26.484652
ALT0007229,TXN00492311,ACCT100015368,ML_PATTERN_DETECTED,59,2023-01-10 02:08:26.524639
ALT0007230,TXN00478039,ACCT100085383,ML_PATTERN_DETECTED,81,2023-09-13 20:47:06.215443
ALT0007231,TXN00493952,ACCT100073755,ML_PATTERN_DETECTED,72,2024-08-25 10:08:31.336433
ALT0007232,TXN00490163,ACCT100092231,ML_PATTERN_DETECTED,58,2023-05-15 03:15:22.558252
ALT0007233,TXN00492036,ACCT100040200,ML_PATTERN_DETECTED,50,2024-01-07 08:56:20.661684
ALT0007234,TXN00489602,ACCT100071238,ML_PATTERN_DETECTED,88,2024-07-09 15:30:29.040908
ALT0007235,TXN00477126,ACCT100067387,ML_PATTERN_DETECTED,62,2023-05-28 07:51:59.524985
ALT0007236,TXN00498388,ACCT100006314,ML_PATTERN_DETECTED,64,2023-02-19 09:11:38.446496
ALT0007237,TXN00485130,ACCT100091175,ML_PATTERN_DETECTED,70,2023-04-13 13:55:52.398685
ALT0007238,TXN00480856,ACCT100071831,ML_PATTERN_DETECTED,50,2023-07-14 16:03:40.593848
ALT0007239,TXN00489181,ACCT100075228,ML_PATTERN_DETECTED,77,2023-04-29 12:26:15.993981
ALT0007240,TXN00487175,ACCT100037859,ML_PATTERN_DETECTED,94,2023-05-25 00:57:34.502479
ALT0007241,TXN00476361,ACCT100011257,ML_PATTERN_DETECTED,98,2024-11-08 18:37:46.537511
ALT0007242,TXN00477731,ACCT100020219,ML_PATTERN_DETECTED,89,2023-05-29 07:32:14.518857
ALT0007243,TXN00489952,ACCT100036576,ML_PATTERN_DETECTED,66,2024-10-31 18:10:50.396733
ALT0007244,TXN00481048,ACCT100009141,ML_PATTERN_DETECTED,85,2023-06-16 07:26:53.937149
ALT0007245,TXN00491575,ACCT100048543,ML_PATTERN_DETECTED,90,2024-08-07 06:42:58.145991
ALT0007246,TXN00495940,ACCT100084351,ML_PATTERN_DETECTED,98,2023-06-06 22:45:14.912169
ALT0007247,TXN00496261,ACCT100001108,ML_PATTERN_DETECTED,61,2024-12-16 06:05:23.517687
ALT0007248,TXN00481568,ACCT100035376,ML_PATTERN_DETECTED,61,2024-03-04 05:34:23.020740
ALT0007249,TXN00498033,ACCT100088245,ML_PATTERN_DETECTED,74,2023-04-07 05:30:58.921405
ALT0007250,TXN00480324,ACCT100015517,ML_PATTERN_DETECTED,97,2024-09-01 10:12:27.666602
ALT0007251,TXN00491205,ACCT100063564,ML_PATTERN_DETECTED,80,2023-10-01 03:39:12.869969
ALT0007252,TXN00480064,ACCT100024980,ML_PATTERN_DETECTED,58,2024-04-20 21:40:58.139319
ALT0007253,TXN00488325,ACCT100005308,ML_PATTERN_DETECTED,79,2024-01-15 16:24:55.602193
ALT0007254,TXN00489249,ACCT100019360,ML_PATTERN_DETECTED,98,2024-07-25 11:38:50.139409
ALT0007255,TXN00493256,ACCT100072200,ML_PATTERN_DETECTED,82,2024-12-30 09:39:22.232247
ALT0007256,TXN00490310,ACCT100047775,ML_PATTERN_DETECTED,64,2023-06-28 17:18:56.622286
ALT0007257,TXN00487679,ACCT100025845,ML_PATTERN_DETECTED,63,2023-04-22 08:54:14.119029
ALT0007258,TXN00494697,ACCT100070694,ML_PATTERN_DETECTED,87,2023-05-03 08:42:34.080538
ALT0007259,TXN00479857,ACCT100025228,ML_PATTERN_DETECTED,76,2023-04-19 12:10:09.026826
ALT0007260,TXN00499699,ACCT100000856,ML_PATTERN_DETECTED,88,2024-12-08 00:41:08.526218
ALT0007261,TXN00480360,ACCT100064605,ML_PATTERN_DETECTED,83,2023-08-14 21:42:24.039785
ALT0007262,TXN00480675,ACCT100022000,ML_PATTERN_DETECTED,82,2024-06-23 15:06:05.026721
ALT0007263,TXN00480595,ACCT100066259,ML_PATTERN_DETECTED,83,2023-01-13 08:22:49.252171
ALT0007264,TXN00482747,ACCT100042553,ML_PATTERN_DETECTED,97,2024-07-23 10:22:10.069732
ALT0007265,TXN00487312,ACCT100077347,ML_PATTERN_DETECTED,50,2023-08-06 06:15:53.031884
ALT0007266,TXN00486266,ACCT100036157,ML_PATTERN_DETECTED,65,2023-03-10 11:53:31.326407
ALT0007267,TXN00496683,ACCT100074078,ML_PATTERN_DETECTED,64,2024-12-16 20:11:23.279592
ALT0007268,TXN00496570,ACCT100098727,ML_PATTERN_DETECTED,52,2023-10-28 23:24:39.980274
ALT0007269,TXN00494787,ACCT100099774,ML_PATTERN_DETECTED,53,2023-08-08 15:52:44.876523
ALT0007270,TXN00477684,ACCT100090875,ML_PATTERN_DETECTED,57,2023-04-12 06:45:47.838990
ALT0007271,TXN00490570,ACCT100042681,ML_PATTERN_DETECTED,66,2023-06-03 14:25:55.616130
ALT0007272,TXN00492229,ACCT100087406,ML_PATTERN_DETECTED,62,2023-05-22 00:14:26.477467
ALT0007273,TXN00479178,ACCT100021412,ML_PATTERN_DETECTED,83,2023-06-29 13:47:28.504959
ALT0007274,TXN00498421,ACCT100096278,ML_PATTERN_DETECTED,86,2023-11-15 01:17:58.273491
ALT0007275,TXN00497988,ACCT100045595,ML_PATTERN_DETECTED,70,2024-06-29 20:00:46.466583
ALT0007276,TXN00481967,ACCT100066228,ML_PATTERN_DETECTED,80,2023-03-17 18:56:58.410527
ALT0007277,TXN00486075,ACCT100051926,ML_PATTERN_DETECTED,95,2024-07-17 23:11:09.893446
ALT0007278,TXN00499364,ACCT100029922,ML_PATTERN_DETECTED,61,2024-01-10 14:04:01.187526
ALT0007279,TXN00489689,ACCT100059243,ML_PATTERN_DETECTED,77,2024-06-26 13:24:04.353014
ALT0007280,TXN00496342,ACCT100079936,ML_PATTERN_DETECTED,60,2024-06-20 21:37:11.825538
ALT0007281,TXN00487435,ACCT100033160,ML_PATTERN_DETECTED,55,2023-05-13 03:25:42.385616
ALT0007282,TXN00491402,ACCT100054324,ML_PATTERN_DETECTED,75,2024-12-07 22:56:29.764942
ALT0007283,TXN00483713,ACCT100048871,ML_PATTERN_DETECTED,96,2023-09-15 19:57:40.256900
ALT0007284,TXN00480656,ACCT100004928,ML_PATTERN_DETECTED,87,2024-07-31 14:27:18.983288
ALT0007285,TXN00495829,ACCT100095304,ML_PATTERN_DETECTED,97,2023-03-30 00:51:27.672427
ALT0007286,TXN00485576,ACCT100062420,ML_PATTERN_DETECTED,67,2023-07-09 10:43:50.083995
ALT0007287,TXN00499708,ACCT100082413,ML_PATTERN_DETECTED,58,2023-03-07 22:58:25.732947
ALT0007288,TXN00499287,ACCT100075637,ML_PATTERN_DETECTED,97,2023-02-07 08:26:41.773129
ALT0007289,TXN00494570,ACCT100087093,ML_PATTERN_DETECTED,69,2023-01-30 15:26:34.122130
ALT0007290,TXN00480940,ACCT100082341,ML_PATTERN_DETECTED,81,2024-11-26 02:50:40.131114
ALT0007291,TXN00484940,ACCT100099682,ML_PATTERN_DETECTED,56,2023-06-19 23:07:41.361305
ALT0007292,TXN00493217,ACCT100011589,ML_PATTERN_DETECTED,93,2024-04-12 23:46:06.052902
ALT0007293,TXN00476527,ACCT100008653,ML_PATTERN_DETECTED,89,2024-03-26 22:30:24.193289
ALT0007294,TXN00492014,ACCT100001056,ML_PATTERN_DETECTED,67,2024-08-07 23:12:16.547699
ALT0007295,TXN00477916,ACCT100049448,ML_PATTERN_DETECTED,73,2023-02-17 13:39:50.715212
ALT0007296,TXN00481551,ACCT100016715,ML_PATTERN_DETECTED,93,2023-07-07 10:12:59.316975
ALT0007297,TXN00486139,ACCT100024861,ML_PATTERN_DETECTED,92,2023-03-22 18:26:26.207311
ALT0007298,TXN00496067,ACCT100097365,ML_PATTERN_DETECTED,81,2023-01-19 19:29:45.796921
ALT0007299,TXN00475433,ACCT100087356,ML_PATTERN_DETECTED,88,2024-06-25 19:38:14.510529
ALT0007300,TXN00485248,ACCT100058976,ML_PATTERN_DETECTED,78,2023-03-26 08:02:28.540299
ALT0007301,TXN00475915,ACCT100077339,ML_PATTERN_DETECTED,63,2023-09-16 10:58:34.745328
ALT0007302,TXN00484636,ACCT100044968,ML_PATTERN_DETECTED,69,2023-01-14 06:16:42.874496
ALT0007303,TXN00480495,ACCT100058886,ML_PATTERN_DETECTED,75,2024-12-26 19:24:09.724524
ALT0007304,TXN00498369,ACCT100038814,ML_PATTERN_DETECTED,62,2024-12-07 01:07:00.135874
ALT0007305,TXN00493277,ACCT100052771,ML_PATTERN_DETECTED,59,2024-09-05 10:08:10.153323
ALT0007306,TXN00490016,ACCT100067869,ML_PATTERN_DETECTED,61,2024-08-11 16:27:30.230236
ALT0007307,TXN00476313,ACCT100004649,ML_PATTERN_DETECTED,64,2024-05-24 23:57:27.013613
ALT0007308,TXN00476895,ACCT100002759,ML_PATTERN_DETECTED,79,2024-09-09 10:31:56.067687
ALT0007309,TXN00485427,ACCT100009947,ML_PATTERN_DETECTED,68,2023-02-16 16:10:23.811835
ALT0007310,TXN00487520,ACCT100032981,ML_PATTERN_DETECTED,66,2023-05-15 08:08:57.503330
ALT0007311,TXN00477173,ACCT100039081,ML_PATTERN_DETECTED,97,2023-12-21 15:35:00.356849
ALT0007312,TXN00476639,ACCT100015632,ML_PATTERN_DETECTED,60,2023-07-25 20:40:59.132975
ALT0007313,TXN00496388,ACCT100067674,ML_PATTERN_DETECTED,65,2024-11-19 15:02:29.849915
ALT0007314,TXN00493153,ACCT100095492,ML_PATTERN_DETECTED,51,2023-08-17 19:53:24.316045
ALT0007315,TXN00485895,ACCT100074400,ML_PATTERN_DETECTED,77,2024-10-09 14:10:35.482570
ALT0007316,TXN00480241,ACCT100067450,ML_PATTERN_DETECTED,50,2024-01-20 09:24:59.926678
ALT0007317,TXN00483810,ACCT100055706,ML_PATTERN_DETECTED,64,2024-11-12 15:56:01.397256
ALT0007318,TXN00496390,ACCT100016516,ML_PATTERN_DETECTED,61,2024-01-03 10:32:20.414200
ALT0007319,TXN00484550,ACCT100047350,ML_PATTERN_DETECTED,64,2023-11-26 16:05:06.071337
ALT0007320,TXN00488703,ACCT100005928,ML_PATTERN_DETECTED,85,2023-09-25 18:24:38.989273
ALT0007321,TXN00478878,ACCT100037003,ML_PATTERN_DETECTED,75,2023-10-07 01:59:46.235534
ALT0007322,TXN00484555,ACCT100001951,ML_PATTERN_DETECTED,74,2023-05-01 05:40:35.368662
ALT0007323,TXN00496043,ACCT100091499,ML_PATTERN_DETECTED,53,2023-05-17 09:30:19.617284
ALT0007324,TXN00483222,ACCT100095943,ML_PATTERN_DETECTED,82,2024-10-16 21:43:19.232856
ALT0007325,TXN00491177,ACCT100053374,ML_PATTERN_DETECTED,59,2023-11-02 13:28:12.471380
ALT0007326,TXN00483763,ACCT100002004,ML_PATTERN_DETECTED,76,2024-05-02 07:32:31.957150
ALT0007327,TXN00494031,ACCT100083730,ML_PATTERN_DETECTED,92,2023-07-07 20:32:27.751753
ALT0007328,TXN00488054,ACCT100097898,ML_PATTERN_DETECTED,54,2023-07-15 20:45:14.075717
ALT0007329,TXN00494347,ACCT100004355,ML_PATTERN_DETECTED,54,2024-04-02 02:28:32.483772
ALT0007330,TXN00489853,ACCT100040895,ML_PATTERN_DETECTED,67,2023-05-07 04:38:52.521141
ALT0007331,TXN00479493,ACCT100021557,ML_PATTERN_DETECTED,63,2023-10-12 10:49:15.023906
ALT0007332,TXN00492132,ACCT100004437,ML_PATTERN_DETECTED,50,2024-07-21 11:26:48.668244
ALT0007333,TXN00485169,ACCT100039064,ML_PATTERN_DETECTED,68,2024-06-12 05:16:38.516013
ALT0007334,TXN00478152,ACCT100046083,ML_PATTERN_DETECTED,81,2024-09-05 20:34:06.749724
ALT0007335,TXN00477497,ACCT100063039,ML_PATTERN_DETECTED,77,2024-10-14 00:30:09.732540
ALT0007336,TXN00478960,ACCT100060537,ML_PATTERN_DETECTED,77,2023-08-24 20:51:20.036543
ALT0007337,TXN00478834,ACCT100035410,ML_PATTERN_DETECTED,71,2023-04-12 18:36:06.860853
ALT0007338,TXN00499409,ACCT100068838,ML_PATTERN_DETECTED,86,2023-12-08 03:34:42.216647
ALT0007339,TXN00496047,ACCT100040123,ML_PATTERN_DETECTED,81,2024-06-04 23:12:13.844521
ALT0007340,TXN00496758,ACCT100010154,ML_PATTERN_DETECTED,82,2023-11-17 07:38:03.180842
ALT0007341,TXN00482958,ACCT100034501,ML_PATTERN_DETECTED,54,2024-05-09 07:22:14.610479
ALT0007342,TXN00486863,ACCT100095802,ML_PATTERN_DETECTED,78,2023-10-30 18:09:04.688975
ALT0007343,TXN00486279,ACCT100083759,ML_PATTERN_DETECTED,90,2023-09-30 20:59:37.714070
ALT0007344,TXN00482082,ACCT100002453,ML_PATTERN_DETECTED,50,2024-01-07 20:15:36.979350
ALT0007345,TXN00493014,ACCT100040320,ML_PATTERN_DETECTED,50,2024-04-07 06:32:40.969027
ALT0007346,TXN00481574,ACCT100054031,ML_PATTERN_DETECTED,88,2024-10-08 00:13:07.594658
ALT0007347,TXN00483490,ACCT100070648,ML_PATTERN_DETECTED,60,2024-07-09 12:44:26.377607
ALT0007348,TXN00478220,ACCT100057447,ML_PATTERN_DETECTED,60,2024-12-30 07:15:50.994493
ALT0007349,TXN00489927,ACCT100017915,ML_PATTERN_DETECTED,59,2023-04-16 05:00:24.015800
ALT0007350,TXN00496079,ACCT100083217,ML_PATTERN_DETECTED,69,2024-06-20 19:10:33.015079
ALT0007351,TXN00486489,ACCT100099099,ML_PATTERN_DETECTED,86,2023-03-10 01:12:42.891869
ALT0007352,TXN00486349,ACCT100074979,ML_PATTERN_DETECTED,75,2024-03-16 10:13:54.126725
ALT0007353,TXN00499656,ACCT100070185,ML_PATTERN_DETECTED,59,2023-07-15 20:10:24.549703
ALT0007354,TXN00485151,ACCT100028053,ML_PATTERN_DETECTED,80,2024-12-05 18:26:57.853292
ALT0007355,TXN00493995,ACCT100014056,ML_PATTERN_DETECTED,70,2024-04-11 07:30:21.731393
ALT0007356,TXN00498588,ACCT100098573,ML_PATTERN_DETECTED,52,2024-10-08 20:11:29.577721
ALT0007357,TXN00475659,ACCT100010892,ML_PATTERN_DETECTED,87,2023-06-09 01:21:13.198026
ALT0007358,TXN00491038,ACCT100077240,ML_PATTERN_DETECTED,88,2023-10-07 08:24:47.636880
ALT0007359,TXN00475549,ACCT100039565,ML_PATTERN_DETECTED,68,2024-10-14 02:23:48.567202
ALT0007360,TXN00485968,ACCT100073901,ML_PATTERN_DETECTED,91,2023-08-02 17:15:12.987755
ALT0007361,TXN00496585,ACCT100097235,ML_PATTERN_DETECTED,84,2023-08-02 19:30:50.938814
ALT0007362,TXN00497870,ACCT100081736,ML_PATTERN_DETECTED,76,2024-08-23 06:28:24.490308
ALT0007363,TXN00483289,ACCT100089051,ML_PATTERN_DETECTED,93,2024-07-20 05:37:43.188972
ALT0007364,TXN00481480,ACCT100073794,ML_PATTERN_DETECTED,65,2023-05-13 06:06:10.362136
ALT0007365,TXN00497323,ACCT100043704,ML_PATTERN_DETECTED,90,2024-04-20 02:34:04.693383
ALT0007366,TXN00484490,ACCT100017682,ML_PATTERN_DETECTED,81,2024-09-12 06:44:00.092100
ALT0007367,TXN00477115,ACCT100074642,ML_PATTERN_DETECTED,88,2023-07-22 22:24:55.478605
ALT0007368,TXN00498056,ACCT100098152,ML_PATTERN_DETECTED,60,2024-11-26 23:54:21.614879
ALT0007369,TXN00485324,ACCT100058533,ML_PATTERN_DETECTED,70,2023-09-24 03:55:27.946929
ALT0007370,TXN00491687,ACCT100059239,ML_PATTERN_DETECTED,85,2023-03-30 18:09:55.245613
ALT0007371,TXN00488308,ACCT100022811,ML_PATTERN_DETECTED,55,2023-11-10 21:05:44.741738
ALT0007372,TXN00497272,ACCT100019654,ML_PATTERN_DETECTED,57,2023-07-06 14:27:01.395446
ALT0007373,TXN00485413,ACCT100072016,ML_PATTERN_DETECTED,89,2024-07-16 02:25:27.784360
ALT0007374,TXN00477389,ACCT100059451,ML_PATTERN_DETECTED,67,2024-07-12 18:36:56.552742
ALT0007375,TXN00486268,ACCT100007007,ML_PATTERN_DETECTED,87,2023-05-01 09:05:22.138076
ALT0007376,TXN00499856,ACCT100026530,ML_PATTERN_DETECTED,64,2023-06-22 10:59:39.777240
ALT0007377,TXN00486990,ACCT100094776,ML_PATTERN_DETECTED,91,2024-09-04 08:04:24.915588
ALT0007378,TXN00490684,ACCT100005939,ML_PATTERN_DETECTED,66,2023-12-09 15:35:43.282522
ALT0007379,TXN00477572,ACCT100061285,ML_PATTERN_DETECTED,78,2024-09-09 15:52:41.269309
ALT0007380,TXN00487385,ACCT100022403,ML_PATTERN_DETECTED,72,2023-02-28 16:26:22.164668
ALT0007381,TXN00493498,ACCT100017111,ML_PATTERN_DETECTED,58,2024-04-03 03:47:35.965250
ALT0007382,TXN00486045,ACCT100079546,ML_PATTERN_DETECTED,88,2023-10-23 19:11:18.866256
ALT0007383,TXN00481726,ACCT100055595,ML_PATTERN_DETECTED,83,2024-05-21 04:23:18.621873
ALT0007384,TXN00485289,ACCT100066035,ML_PATTERN_DETECTED,93,2023-10-26 17:33:25.775362
ALT0007385,TXN00494696,ACCT100048868,ML_PATTERN_DETECTED,81,2023-08-02 23:21:53.536691
ALT0007386,TXN00475689,ACCT100056112,ML_PATTERN_DETECTED,85,2024-03-31 00:32:03.440360
ALT0007387,TXN00475359,ACCT100036893,ML_PATTERN_DETECTED,52,2024-03-18 14:54:12.300910
ALT0007388,TXN00485449,ACCT100034041,ML_PATTERN_DETECTED,58,2023-06-17 11:11:23.840321
ALT0007389,TXN00489979,ACCT100026307,ML_PATTERN_DETECTED,92,2024-05-05 06:14:46.932432
ALT0007390,TXN00499017,ACCT100057363,ML_PATTERN_DETECTED,83,2024-10-16 09:59:14.701268
ALT0007391,TXN00494526,ACCT100031580,ML_PATTERN_DETECTED,79,2023-12-20 11:46:19.724130
ALT0007392,TXN00476564,ACCT100032586,ML_PATTERN_DETECTED,82,2023-04-18 18:08:16.222561
ALT0007393,TXN00493337,ACCT100076221,ML_PATTERN_DETECTED,55,2024-03-10 18:24:10.905223
ALT0007394,TXN00495173,ACCT100088423,ML_PATTERN_DETECTED,64,2024-02-16 18:54:01.037307
ALT0007395,TXN00480155,ACCT100027663,ML_PATTERN_DETECTED,65,2024-09-06 19:43:36.991239
ALT0007396,TXN00481541,ACCT100025772,ML_PATTERN_DETECTED,54,2024-07-31 15:13:04.775270
ALT0007397,TXN00481293,ACCT100053633,ML_PATTERN_DETECTED,56,2024-06-27 21:33:28.237216
ALT0007398,TXN00490817,ACCT100073682,ML_PATTERN_DETECTED,66,2023-11-01 18:52:19.470996
ALT0007399,TXN00481917,ACCT100060909,ML_PATTERN_DETECTED,65,2023-02-18 04:19:20.092634
ALT0007400,TXN00496877,ACCT100097118,ML_PATTERN_DETECTED,96,2024-08-19 07:23:09.054854
ALT0007401,TXN00492283,ACCT100017782,ML_PATTERN_DETECTED,83,2023-09-29 18:45:03.485826
ALT0007402,TXN00477708,ACCT100080140,ML_PATTERN_DETECTED,60,2023-11-04 14:22:39.027353
ALT0007403,TXN00497102,ACCT100039142,ML_PATTERN_DETECTED,89,2024-05-12 22:05:39.306192
ALT0007404,TXN00475410,ACCT100071778,ML_PATTERN_DETECTED,79,2024-09-03 20:50:24.530591
ALT0007405,TXN00498580,ACCT100060135,ML_PATTERN_DETECTED,68,2024-12-19 12:30:29.170525
ALT0007406,TXN00484882,ACCT100090886,ML_PATTERN_DETECTED,96,2024-10-13 04:55:42.083270
ALT0007407,TXN00479141,ACCT100044036,ML_PATTERN_DETECTED,52,2023-09-18 07:40:45.768613
ALT0007408,TXN00498030,ACCT100061460,ML_PATTERN_DETECTED,69,2023-08-29 06:15:55.098901
ALT0007409,TXN00487012,ACCT100082175,ML_PATTERN_DETECTED,65,2023-08-11 02:17:10.053354
ALT0007410,TXN00493005,ACCT100049296,ML_PATTERN_DETECTED,68,2023-08-16 01:24:09.867563
ALT0007411,TXN00490566,ACCT100074374,ML_PATTERN_DETECTED,83,2024-12-22 06:49:30.626301
ALT0007412,TXN00478053,ACCT100063248,ML_PATTERN_DETECTED,86,2023-02-16 11:00:24.339635
ALT0007413,TXN00484685,ACCT100015844,ML_PATTERN_DETECTED,79,2024-05-23 05:43:27.946880
ALT0007414,TXN00479444,ACCT100003896,ML_PATTERN_DETECTED,80,2023-05-28 04:00:18.147424
ALT0007415,TXN00497605,ACCT100074156,ML_PATTERN_DETECTED,55,2023-10-18 00:48:38.484492
ALT0007416,TXN00479255,ACCT100024058,ML_PATTERN_DETECTED,65,2023-11-06 19:41:53.708989
ALT0007417,TXN00482848,ACCT100026316,ML_PATTERN_DETECTED,91,2023-12-31 18:40:20.667013
ALT0007418,TXN00484430,ACCT100060656,ML_PATTERN_DETECTED,95,2024-08-08 07:38:05.181732
ALT0007419,TXN00485658,ACCT100048471,ML_PATTERN_DETECTED,91,2023-08-11 14:07:22.267656
ALT0007420,TXN00489006,ACCT100019124,ML_PATTERN_DETECTED,61,2024-02-02 10:08:36.383868
ALT0007421,TXN00497485,ACCT100046817,ML_PATTERN_DETECTED,63,2024-12-18 08:34:55.729340
ALT0007422,TXN00489115,ACCT100060099,ML_PATTERN_DETECTED,80,2024-03-07 05:56:48.107539
ALT0007423,TXN00483744,ACCT100016391,ML_PATTERN_DETECTED,67,2023-02-21 00:06:13.174565
ALT0007424,TXN00484366,ACCT100061658,ML_PATTERN_DETECTED,69,2024-09-26 04:39:37.941480
ALT0007425,TXN00486710,ACCT100098526,ML_PATTERN_DETECTED,88,2024-04-30 08:07:59.672226
ALT0007426,TXN00479116,ACCT100077785,ML_PATTERN_DETECTED,86,2023-07-09 02:37:23.884550
ALT0007427,TXN00491896,ACCT100039622,ML_PATTERN_DETECTED,68,2024-11-21 16:48:54.764560
ALT0007428,TXN00496519,ACCT100058795,ML_PATTERN_DETECTED,77,2024-08-13 21:40:17.619270
ALT0007429,TXN00490904,ACCT100047019,ML_PATTERN_DETECTED,91,2024-08-23 01:00:55.947069
ALT0007430,TXN00485669,ACCT100070438,ML_PATTERN_DETECTED,56,2023-08-04 17:00:58.057309
ALT0007431,TXN00477026,ACCT100027000,ML_PATTERN_DETECTED,81,2024-11-09 02:10:07.878076
ALT0007432,TXN00498833,ACCT100025068,ML_PATTERN_DETECTED,52,2024-03-05 10:58:21.984676
ALT0007433,TXN00478830,ACCT100058494,ML_PATTERN_DETECTED,58,2023-01-21 00:19:15.362782
ALT0007434,TXN00481056,ACCT100097302,ML_PATTERN_DETECTED,93,2023-04-05 08:40:19.849266
ALT0007435,TXN00495263,ACCT100049204,ML_PATTERN_DETECTED,60,2023-01-30 00:25:35.796342
ALT0007436,TXN00477131,ACCT100098286,ML_PATTERN_DETECTED,83,2024-04-18 02:46:31.059647
ALT0007437,TXN00486835,ACCT100056248,ML_PATTERN_DETECTED,93,2024-09-21 20:56:25.864017
