CUSTOMER_ID,PEP_STATUS,ONBOARDING_CHANNEL,INCOME_BRACKET,KYC_RISK,STATE_CODE,IS_ACTIVE
CUST0064260,False,THIRD_PARTY,50k-100k,MEDIUM,TN,True
CUST0064261,False,MOBILE_APP,100k-250k,MEDIUM,KA,True
CUST0064262,False,WEB,0-50k,LOW,GJ,True
CUST0064263,False,WEB,50k-100k,MEDIUM,DL,True
CUST0064264,False,WEB,100k-250k,MEDIUM,GJ,True
CUST0064265,False,WEB,,MEDIUM,TN,True
CUST0064266,False,MOBILE_APP,,HIGH,TN,True
CUST0064267,False,WEB,250k+,LOW,KA,True
CUST0064268,False,BRANCH,250k+,LOW,GJ,True
CUST0064269,False,THIRD_PARTY,250k+,LOW,MH,True
CUST0064270,False,THIRD_PARTY,50k-100k,LOW,KA,True
CUST0064271,False,THIRD_PARTY,100k-250k,LOW,MH,True
CUST0064272,False,BRANCH,250k+,LOW,RJ,True
CUST0064273,False,WEB,250k+,LOW,KA,True
CUST0064274,False,BRANCH,50k-100k,LOW,DL,True
CUST0064275,False,THIRD_PARTY,250k+,MEDIUM,RJ,True
CUST0064276,False,WEB,50k-100k,LOW,UP,True
CUST0064277,False,BRANCH,50k-100k,LOW,TN,True
CUST0064278,False,BRANCH,0-50k,LOW,TN,True
CUST0064279,False,MOBILE_APP,,HIGH,DL,True
CUST0064280,False,WEB,50k-100k,LOW,DL,True
CUST0064281,False,MOBILE_APP,50k-100k,LOW,MH,True
CUST0064282,False,WEB,250k+,HIGH,RJ,True
CUST0064283,False,WEB,100k-250k,MEDIUM,MH,True
CUST0064284,False,THIRD_PARTY,250k+,LOW,DL,True
CUST0064285,False,THIRD_PARTY,250k+,MEDIUM,KA,True
CUST0064286,False,THIRD_PARTY,100k-250k,LOW,MH,True
CUST0064287,False,BRANCH,,LOW,KA,True
CUST0064288,False,THIRD_PARTY,0-50k,LOW,UP,True
CUST0064289,False,MOBILE_APP,100k-250k,MEDIUM,DL,True
CUST0064290,False,WEB,,LOW,RJ,True
CUST0064291,False,WEB,0-50k,HIGH,KA,True
CUST0064292,False,THIRD_PARTY,250k+,LOW,GJ,True
CUST0064293,False,BRANCH,50k-100k,LOW,DL,True
CUST0064294,False,THIRD_PARTY,50k-100k,LOW,UP,True
CUST0064295,False,WEB,250k+,MEDIUM,MH,True
CUST0064296,False,WEB,50k-100k,LOW,TN,True
CUST0064297,False,THIRD_PARTY,0-50k,LOW,MH,True
CUST0064298,False,MOBILE_APP,0-50k,LOW,RJ,True
CUST0064299,False,MOBILE_APP,100k-250k,MEDIUM,DL,True
CUST0064300,False,WEB,100k-250k,LOW,UP,True
CUST0064301,False,MOBILE_APP,0-50k,MEDIUM,MH,True
CUST0064302,False,THIRD_PARTY,250k+,MEDIUM,DL,True
CUST0064303,False,MOBILE_APP,250k+,LOW,GJ,True
CUST0064304,False,WEB,100k-250k,LOW,TN,True
CUST0064305,False,THIRD_PARTY,100k-250k,HIGH,TN,True
CUST0064306,False,WEB,100k-250k,LOW,DL,True
CUST0064307,False,BRANCH,100k-250k,MEDIUM,TN,True
CUST0064308,False,MOBILE_APP,,LOW,RJ,True
CUST0064309,False,MOBILE_APP,0-50k,LOW,MH,True
CUST0064310,False,BRANCH,0-50k,LOW,UP,True
CUST0064311,False,WEB,,LOW,GJ,True
CUST0064312,False,MOBILE_APP,50k-100k,HIGH,TN,True
CUST0064313,False,WEB,50k-100k,LOW,RJ,True
CUST0064314,False,BRANCH,,LOW,UP,True
CUST0064315,False,BRANCH,100k-250k,MEDIUM,TN,True
CUST0064316,False,WEB,50k-100k,LOW,KA,True
CUST0064317,False,THIRD_PARTY,100k-250k,LOW,WB,True
CUST0064318,False,THIRD_PARTY,250k+,MEDIUM,WB,True
CUST0064319,False,BRANCH,,LOW,UP,True
CUST0064320,False,MOBILE_APP,100k-250k,LOW,KA,True
CUST0064321,False,THIRD_PARTY,100k-250k,MEDIUM,TN,False
CUST0064322,False,BRANCH,,LOW,WB,True
CUST0064323,False,MOBILE_APP,0-50k,MEDIUM,MH,True
CUST0064324,False,MOBILE_APP,100k-250k,MEDIUM,WB,True
CUST0064325,False,WEB,50k-100k,LOW,KA,True
CUST0064326,False,WEB,0-50k,LOW,UP,True
CUST0064327,False,MOBILE_APP,0-50k,LOW,DL,True
CUST0064328,False,MOBILE_APP,0-50k,HIGH,MH,True
CUST0064329,False,BRANCH,0-50k,LOW,RJ,True
CUST0064330,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0064331,False,MOBILE_APP,50k-100k,MEDIUM,DL,True
CUST0064332,False,MOBILE_APP,0-50k,MEDIUM,MH,False
CUST0064333,False,MOBILE_APP,50k-100k,HIGH,RJ,True
CUST0064334,False,MOBILE_APP,0-50k,MEDIUM,DL,True
CUST0064335,False,BRANCH,0-50k,HIGH,GJ,True
CUST0064336,False,BRANCH,100k-250k,LOW,RJ,True
CUST0064337,False,BRANCH,50k-100k,LOW,RJ,True
CUST0064338,False,WEB,100k-250k,MEDIUM,DL,True
CUST0064339,False,THIRD_PARTY,100k-250k,LOW,GJ,True
CUST0064340,False,WEB,50k-100k,MEDIUM,GJ,True
CUST0064341,False,WEB,0-50k,MEDIUM,TN,True
CUST0064342,False,THIRD_PARTY,0-50k,LOW,TN,True
CUST0064343,False,WEB,,LOW,UP,True
CUST0064344,False,BRANCH,250k+,LOW,TN,True
CUST0064345,False,BRANCH,100k-250k,MEDIUM,UP,True
CUST0064346,False,BRANCH,0-50k,MEDIUM,WB,True
CUST0064347,False,MOBILE_APP,100k-250k,LOW,RJ,True
CUST0064348,False,BRANCH,100k-250k,LOW,RJ,True
CUST0064349,False,WEB,,LOW,KA,True
CUST0064350,False,THIRD_PARTY,50k-100k,LOW,MH,True
CUST0064351,False,BRANCH,100k-250k,MEDIUM,WB,True
CUST0064352,False,WEB,0-50k,LOW,RJ,True
CUST0064353,False,WEB,0-50k,LOW,DL,True
CUST0064354,False,WEB,250k+,MEDIUM,DL,True
CUST0064355,False,MOBILE_APP,250k+,MEDIUM,WB,True
CUST0064356,False,MOBILE_APP,250k+,LOW,WB,True
CUST0064357,False,WEB,250k+,LOW,RJ,True
CUST0064358,False,WEB,100k-250k,LOW,KA,False
CUST0064359,False,MOBILE_APP,50k-100k,MEDIUM,WB,True
CUST0064360,False,THIRD_PARTY,100k-250k,MEDIUM,MH,True
CUST0064361,False,WEB,100k-250k,LOW,WB,True
CUST0064362,False,THIRD_PARTY,,LOW,GJ,True
CUST0064363,False,THIRD_PARTY,0-50k,MEDIUM,UP,True
CUST0064364,False,BRANCH,250k+,LOW,RJ,True
CUST0064365,False,THIRD_PARTY,50k-100k,HIGH,TN,True
CUST0064366,False,BRANCH,250k+,LOW,RJ,True
CUST0064367,False,BRANCH,100k-250k,LOW,DL,True
CUST0064368,False,BRANCH,250k+,LOW,WB,True
CUST0064369,False,WEB,50k-100k,LOW,KA,True
CUST0064370,False,THIRD_PARTY,50k-100k,LOW,WB,True
CUST0064371,False,THIRD_PARTY,100k-250k,LOW,WB,True
CUST0064372,False,THIRD_PARTY,250k+,HIGH,RJ,True
CUST0064373,False,THIRD_PARTY,100k-250k,LOW,KA,True
CUST0064374,False,BRANCH,0-50k,LOW,RJ,True
CUST0064375,False,BRANCH,100k-250k,LOW,RJ,True
CUST0064376,False,BRANCH,250k+,LOW,UP,True
CUST0064377,False,THIRD_PARTY,0-50k,LOW,UP,True
CUST0064378,False,MOBILE_APP,100k-250k,MEDIUM,DL,True
CUST0064379,False,BRANCH,250k+,MEDIUM,GJ,True
CUST0064380,False,THIRD_PARTY,50k-100k,MEDIUM,WB,True
CUST0064381,False,WEB,,LOW,DL,True
CUST0064382,False,WEB,250k+,LOW,DL,True
CUST0064383,False,THIRD_PARTY,50k-100k,MEDIUM,KA,True
CUST0064384,False,THIRD_PARTY,0-50k,MEDIUM,TN,True
CUST0064385,False,THIRD_PARTY,,LOW,KA,True
CUST0064386,False,THIRD_PARTY,250k+,LOW,WB,True
CUST0064387,False,MOBILE_APP,100k-250k,HIGH,GJ,True
CUST0064388,False,THIRD_PARTY,250k+,LOW,WB,False
CUST0064389,False,THIRD_PARTY,50k-100k,LOW,DL,True
CUST0064390,True,THIRD_PARTY,250k+,LOW,DL,True
CUST0064391,False,WEB,100k-250k,MEDIUM,TN,True
CUST0064392,False,WEB,50k-100k,MEDIUM,KA,True
CUST0064393,False,MOBILE_APP,,LOW,KA,True
CUST0064394,False,BRANCH,50k-100k,LOW,MH,True
CUST0064395,False,MOBILE_APP,50k-100k,LOW,RJ,True
CUST0064396,False,THIRD_PARTY,50k-100k,MEDIUM,TN,True
CUST0064397,False,THIRD_PARTY,50k-100k,LOW,MH,True
CUST0064398,False,WEB,250k+,LOW,KA,True
CUST0064399,False,THIRD_PARTY,50k-100k,LOW,UP,True
CUST0064400,False,MOBILE_APP,250k+,LOW,WB,True
CUST0064401,False,THIRD_PARTY,,HIGH,RJ,True
CUST0064402,False,WEB,100k-250k,LOW,TN,True
CUST0064403,False,THIRD_PARTY,100k-250k,LOW,MH,True
CUST0064404,False,MOBILE_APP,0-50k,LOW,MH,True
CUST0064405,False,BRANCH,0-50k,HIGH,DL,True
CUST0064406,False,WEB,0-50k,LOW,MH,True
CUST0064407,False,WEB,100k-250k,LOW,GJ,True
CUST0064408,False,MOBILE_APP,50k-100k,LOW,WB,True
CUST0064409,False,BRANCH,50k-100k,HIGH,WB,True
CUST0064410,False,BRANCH,100k-250k,LOW,GJ,True
CUST0064411,False,BRANCH,250k+,LOW,WB,True
CUST0064412,False,THIRD_PARTY,250k+,MEDIUM,UP,True
CUST0064413,False,BRANCH,100k-250k,MEDIUM,UP,True
CUST0064414,False,MOBILE_APP,0-50k,LOW,DL,True
CUST0064415,False,MOBILE_APP,,MEDIUM,KA,True
CUST0064416,False,MOBILE_APP,50k-100k,MEDIUM,RJ,True
CUST0064417,False,MOBILE_APP,250k+,LOW,WB,True
CUST0064418,False,WEB,250k+,MEDIUM,RJ,True
CUST0064419,False,WEB,250k+,LOW,KA,True
CUST0064420,False,MOBILE_APP,100k-250k,LOW,MH,True
CUST0064421,False,THIRD_PARTY,50k-100k,HIGH,GJ,False
CUST0064422,False,MOBILE_APP,,LOW,WB,True
CUST0064423,False,BRANCH,,MEDIUM,UP,True
CUST0064424,False,BRANCH,250k+,LOW,GJ,True
CUST0064425,False,BRANCH,,MEDIUM,WB,True
CUST0064426,False,MOBILE_APP,100k-250k,LOW,KA,True
CUST0064427,False,THIRD_PARTY,100k-250k,MEDIUM,DL,True
CUST0064428,False,BRANCH,50k-100k,LOW,KA,True
CUST0064429,True,WEB,250k+,MEDIUM,KA,False
CUST0064430,False,THIRD_PARTY,100k-250k,LOW,GJ,True
CUST0064431,False,WEB,0-50k,LOW,TN,True
CUST0064432,False,THIRD_PARTY,0-50k,LOW,RJ,True
CUST0064433,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0064434,False,THIRD_PARTY,100k-250k,LOW,TN,True
CUST0064435,False,BRANCH,0-50k,LOW,RJ,True
CUST0064436,False,BRANCH,0-50k,LOW,RJ,True
CUST0064437,False,WEB,100k-250k,MEDIUM,TN,True
CUST0064438,False,BRANCH,0-50k,MEDIUM,TN,True
CUST0064439,False,THIRD_PARTY,50k-100k,HIGH,UP,True
CUST0064440,False,MOBILE_APP,100k-250k,LOW,DL,True
CUST0064441,False,WEB,0-50k,LOW,UP,True
CUST0064442,False,WEB,100k-250k,LOW,TN,True
CUST0064443,False,MOBILE_APP,,LOW,UP,True
CUST0064444,False,WEB,0-50k,LOW,TN,False
CUST0064445,False,BRANCH,0-50k,MEDIUM,WB,True
CUST0064446,False,THIRD_PARTY,,LOW,TN,True
CUST0064447,False,WEB,50k-100k,MEDIUM,KA,True
CUST0064448,False,MOBILE_APP,,HIGH,WB,True
CUST0064449,False,BRANCH,250k+,MEDIUM,DL,True
CUST0064450,False,BRANCH,0-50k,LOW,GJ,False
CUST0064451,False,THIRD_PARTY,100k-250k,MEDIUM,GJ,True
CUST0064452,False,THIRD_PARTY,100k-250k,MEDIUM,GJ,True
CUST0064453,False,THIRD_PARTY,100k-250k,HIGH,KA,True
CUST0064454,False,THIRD_PARTY,100k-250k,LOW,RJ,True
CUST0064455,False,THIRD_PARTY,100k-250k,LOW,KA,True
CUST0064456,False,MOBILE_APP,0-50k,LOW,RJ,True
CUST0064457,False,THIRD_PARTY,250k+,LOW,KA,True
CUST0064458,False,WEB,0-50k,HIGH,KA,True
CUST0064459,False,BRANCH,250k+,MEDIUM,DL,True
CUST0064460,False,BRANCH,100k-250k,LOW,MH,True
CUST0064461,False,BRANCH,50k-100k,LOW,KA,True
CUST0064462,False,THIRD_PARTY,100k-250k,LOW,UP,True
CUST0064463,False,WEB,,HIGH,UP,True
CUST0064464,False,THIRD_PARTY,,MEDIUM,MH,True
CUST0064465,False,BRANCH,50k-100k,LOW,MH,True
CUST0064466,False,THIRD_PARTY,100k-250k,LOW,RJ,True
CUST0064467,False,MOBILE_APP,50k-100k,LOW,RJ,True
CUST0064468,False,THIRD_PARTY,,HIGH,MH,True
CUST0064469,False,MOBILE_APP,0-50k,LOW,GJ,True
CUST0064470,False,MOBILE_APP,250k+,MEDIUM,MH,True
CUST0064471,False,BRANCH,100k-250k,HIGH,MH,True
CUST0064472,False,MOBILE_APP,100k-250k,MEDIUM,GJ,True
CUST0064473,False,WEB,50k-100k,MEDIUM,DL,True
CUST0064474,False,THIRD_PARTY,0-50k,LOW,RJ,True
CUST0064475,False,WEB,50k-100k,LOW,RJ,True
CUST0064476,False,THIRD_PARTY,250k+,MEDIUM,GJ,True
CUST0064477,False,THIRD_PARTY,,MEDIUM,MH,True
CUST0064478,False,THIRD_PARTY,0-50k,MEDIUM,RJ,True
CUST0064479,False,WEB,0-50k,LOW,DL,True
CUST0064480,False,MOBILE_APP,100k-250k,MEDIUM,DL,True
CUST0064481,False,MOBILE_APP,0-50k,LOW,UP,True
CUST0064482,False,WEB,250k+,LOW,DL,True
CUST0064483,False,MOBILE_APP,100k-250k,LOW,TN,True
CUST0064484,False,MOBILE_APP,0-50k,LOW,MH,True
CUST0064485,False,MOBILE_APP,0-50k,HIGH,WB,True
CUST0064486,False,WEB,50k-100k,LOW,KA,True
CUST0064487,False,THIRD_PARTY,50k-100k,HIGH,UP,True
CUST0064488,False,MOBILE_APP,50k-100k,LOW,DL,True
CUST0064489,False,MOBILE_APP,0-50k,LOW,KA,True
CUST0064490,False,BRANCH,250k+,MEDIUM,MH,True
CUST0064491,False,MOBILE_APP,250k+,LOW,WB,True
CUST0064492,False,WEB,0-50k,MEDIUM,WB,True
CUST0064493,False,WEB,50k-100k,LOW,UP,True
CUST0064494,False,THIRD_PARTY,0-50k,LOW,DL,True
CUST0064495,False,BRANCH,0-50k,LOW,WB,False
CUST0064496,False,WEB,250k+,LOW,DL,False
CUST0064497,False,THIRD_PARTY,0-50k,HIGH,DL,True
CUST0064498,False,MOBILE_APP,50k-100k,LOW,MH,True
CUST0064499,False,BRANCH,100k-250k,MEDIUM,WB,True
CUST0064500,False,THIRD_PARTY,250k+,LOW,GJ,True
CUST0064501,False,WEB,100k-250k,LOW,WB,True
CUST0064502,False,THIRD_PARTY,0-50k,LOW,DL,True
CUST0064503,False,BRANCH,0-50k,LOW,WB,True
CUST0064504,False,THIRD_PARTY,50k-100k,MEDIUM,KA,True
CUST0064505,False,WEB,0-50k,LOW,KA,True
CUST0064506,False,THIRD_PARTY,250k+,LOW,MH,True
CUST0064507,False,THIRD_PARTY,0-50k,LOW,KA,True
CUST0064508,False,BRANCH,250k+,LOW,GJ,True
CUST0064509,False,WEB,100k-250k,MEDIUM,KA,True
CUST0064510,False,WEB,50k-100k,HIGH,GJ,True
CUST0064511,False,THIRD_PARTY,250k+,MEDIUM,GJ,True
CUST0064512,False,WEB,250k+,MEDIUM,UP,True
CUST0064513,False,MOBILE_APP,250k+,MEDIUM,MH,True
CUST0064514,False,BRANCH,0-50k,LOW,DL,True
CUST0064515,False,THIRD_PARTY,250k+,LOW,GJ,True
CUST0064516,False,THIRD_PARTY,250k+,MEDIUM,RJ,True
CUST0064517,False,WEB,,MEDIUM,MH,True
CUST0064518,False,THIRD_PARTY,0-50k,LOW,RJ,True
CUST0064519,False,THIRD_PARTY,100k-250k,LOW,RJ,True
CUST0064520,False,WEB,100k-250k,LOW,RJ,True
CUST0064521,False,MOBILE_APP,100k-250k,MEDIUM,DL,True
CUST0064522,False,MOBILE_APP,0-50k,MEDIUM,DL,True
CUST0064523,False,MOBILE_APP,50k-100k,LOW,TN,True
CUST0064524,False,THIRD_PARTY,0-50k,LOW,MH,True
CUST0064525,False,MOBILE_APP,250k+,MEDIUM,RJ,True
CUST0064526,False,BRANCH,100k-250k,LOW,TN,True
CUST0064527,False,THIRD_PARTY,0-50k,LOW,KA,True
CUST0064528,True,MOBILE_APP,,MEDIUM,GJ,False
CUST0064529,False,WEB,50k-100k,MEDIUM,RJ,True
CUST0064530,False,THIRD_PARTY,250k+,LOW,GJ,True
CUST0064531,False,THIRD_PARTY,,MEDIUM,GJ,True
CUST0064532,False,BRANCH,,MEDIUM,WB,True
CUST0064533,False,BRANCH,50k-100k,LOW,MH,True
CUST0064534,False,MOBILE_APP,0-50k,HIGH,KA,True
CUST0064535,False,MOBILE_APP,100k-250k,LOW,MH,True
CUST0064536,False,THIRD_PARTY,0-50k,HIGH,GJ,True
CUST0064537,False,MOBILE_APP,0-50k,HIGH,TN,True
CUST0064538,False,BRANCH,50k-100k,MEDIUM,KA,True
CUST0064539,False,BRANCH,0-50k,LOW,UP,True
CUST0064540,False,MOBILE_APP,0-50k,HIGH,GJ,True
CUST0064541,False,BRANCH,250k+,LOW,WB,True
CUST0064542,False,THIRD_PARTY,100k-250k,LOW,GJ,True
CUST0064543,False,MOBILE_APP,100k-250k,LOW,WB,False
CUST0064544,False,THIRD_PARTY,0-50k,LOW,UP,True
CUST0064545,False,MOBILE_APP,250k+,LOW,TN,True
CUST0064546,False,BRANCH,0-50k,LOW,MH,True
CUST0064547,False,THIRD_PARTY,250k+,LOW,GJ,True
CUST0064548,False,WEB,250k+,MEDIUM,TN,True
CUST0064549,False,BRANCH,0-50k,MEDIUM,TN,True
CUST0064550,False,WEB,100k-250k,MEDIUM,WB,True
CUST0064551,False,BRANCH,0-50k,LOW,WB,True
CUST0064552,False,WEB,250k+,MEDIUM,DL,True
CUST0064553,False,THIRD_PARTY,50k-100k,MEDIUM,RJ,True
CUST0064554,False,WEB,100k-250k,MEDIUM,MH,False
CUST0064555,False,THIRD_PARTY,250k+,LOW,WB,True
CUST0064556,False,BRANCH,250k+,HIGH,GJ,True
CUST0064557,False,MOBILE_APP,100k-250k,MEDIUM,WB,True
CUST0064558,False,WEB,100k-250k,LOW,TN,False
CUST0064559,False,THIRD_PARTY,50k-100k,HIGH,MH,True
CUST0064560,False,WEB,250k+,HIGH,UP,True
CUST0064561,False,MOBILE_APP,0-50k,LOW,TN,True
CUST0064562,False,THIRD_PARTY,0-50k,MEDIUM,KA,True
CUST0064563,False,BRANCH,50k-100k,LOW,TN,True
CUST0064564,False,BRANCH,250k+,LOW,UP,True
CUST0064565,False,MOBILE_APP,250k+,HIGH,GJ,True
CUST0064566,False,MOBILE_APP,250k+,MEDIUM,WB,True
CUST0064567,False,WEB,,MEDIUM,KA,True
CUST0064568,False,MOBILE_APP,100k-250k,LOW,UP,True
CUST0064569,False,MOBILE_APP,250k+,MEDIUM,MH,True
CUST0064570,False,THIRD_PARTY,50k-100k,MEDIUM,DL,True
CUST0064571,False,THIRD_PARTY,50k-100k,LOW,RJ,True
CUST0064572,False,BRANCH,50k-100k,MEDIUM,WB,False
CUST0064573,False,WEB,,LOW,KA,True
CUST0064574,False,WEB,100k-250k,LOW,WB,True
CUST0064575,False,THIRD_PARTY,,MEDIUM,WB,True
CUST0064576,False,BRANCH,0-50k,LOW,RJ,True
CUST0064577,False,THIRD_PARTY,100k-250k,LOW,MH,True
CUST0064578,False,BRANCH,0-50k,LOW,RJ,True
CUST0064579,False,WEB,250k+,HIGH,MH,True
CUST0064580,False,THIRD_PARTY,100k-250k,LOW,TN,True
CUST0064581,False,THIRD_PARTY,0-50k,HIGH,TN,True
CUST0064582,False,THIRD_PARTY,0-50k,LOW,GJ,True
CUST0064583,False,BRANCH,100k-250k,LOW,GJ,False
CUST0064584,False,THIRD_PARTY,250k+,MEDIUM,WB,True
CUST0064585,False,BRANCH,100k-250k,LOW,GJ,True
CUST0064586,False,THIRD_PARTY,50k-100k,LOW,GJ,True
CUST0064587,False,MOBILE_APP,250k+,HIGH,MH,True
CUST0064588,False,MOBILE_APP,0-50k,LOW,DL,True
CUST0064589,False,WEB,,LOW,TN,False
CUST0064590,False,MOBILE_APP,0-50k,MEDIUM,GJ,True
CUST0064591,False,WEB,100k-250k,LOW,GJ,True
CUST0064592,False,BRANCH,250k+,LOW,UP,True
CUST0064593,False,WEB,0-50k,LOW,MH,True
CUST0064594,False,THIRD_PARTY,0-50k,LOW,UP,True
CUST0064595,False,THIRD_PARTY,100k-250k,MEDIUM,TN,True
CUST0064596,False,MOBILE_APP,50k-100k,LOW,KA,True
CUST0064597,False,THIRD_PARTY,50k-100k,LOW,UP,True
CUST0064598,False,MOBILE_APP,250k+,LOW,DL,True
CUST0064599,False,WEB,250k+,LOW,DL,True
CUST0064600,False,WEB,100k-250k,HIGH,MH,True
CUST0064601,False,THIRD_PARTY,0-50k,MEDIUM,MH,True
CUST0064602,False,WEB,250k+,MEDIUM,RJ,True
CUST0064603,False,WEB,0-50k,LOW,MH,False
CUST0064604,False,MOBILE_APP,50k-100k,HIGH,DL,True
CUST0064605,False,WEB,50k-100k,LOW,RJ,True
CUST0064606,False,THIRD_PARTY,50k-100k,LOW,GJ,True
CUST0064607,False,MOBILE_APP,250k+,LOW,KA,True
CUST0064608,False,WEB,50k-100k,LOW,KA,True
CUST0064609,False,THIRD_PARTY,0-50k,LOW,KA,True
CUST0064610,False,MOBILE_APP,0-50k,MEDIUM,WB,True
CUST0064611,False,THIRD_PARTY,0-50k,LOW,KA,True
CUST0064612,False,BRANCH,100k-250k,LOW,RJ,True
CUST0064613,False,WEB,100k-250k,LOW,DL,True
CUST0064614,False,MOBILE_APP,0-50k,LOW,KA,True
CUST0064615,False,WEB,250k+,LOW,GJ,True
CUST0064616,False,THIRD_PARTY,250k+,LOW,UP,True
CUST0064617,False,THIRD_PARTY,,MEDIUM,MH,True
CUST0064618,False,WEB,,LOW,WB,False
CUST0064619,False,MOBILE_APP,0-50k,HIGH,WB,True
CUST0064620,False,THIRD_PARTY,50k-100k,LOW,DL,True
CUST0064621,False,WEB,0-50k,MEDIUM,UP,True
CUST0064622,False,THIRD_PARTY,250k+,MEDIUM,UP,True
CUST0064623,False,BRANCH,50k-100k,MEDIUM,DL,True
CUST0064624,False,MOBILE_APP,50k-100k,MEDIUM,MH,True
CUST0064625,False,THIRD_PARTY,50k-100k,LOW,UP,True
CUST0064626,False,MOBILE_APP,0-50k,LOW,UP,True
CUST0064627,False,BRANCH,250k+,HIGH,WB,True
CUST0064628,False,THIRD_PARTY,50k-100k,HIGH,KA,True
CUST0064629,False,BRANCH,50k-100k,MEDIUM,UP,True
CUST0064630,False,MOBILE_APP,0-50k,MEDIUM,MH,True
CUST0064631,False,BRANCH,250k+,LOW,UP,True
CUST0064632,False,BRANCH,,LOW,GJ,True
CUST0064633,False,BRANCH,50k-100k,LOW,KA,True
CUST0064634,True,WEB,0-50k,LOW,UP,True
CUST0064635,False,THIRD_PARTY,0-50k,LOW,WB,True
CUST0064636,False,WEB,50k-100k,LOW,GJ,False
CUST0064637,False,BRANCH,0-50k,LOW,DL,True
CUST0064638,False,MOBILE_APP,250k+,MEDIUM,RJ,True
CUST0064639,False,WEB,100k-250k,MEDIUM,UP,True
CUST0064640,False,WEB,250k+,LOW,UP,True
CUST0064641,False,MOBILE_APP,50k-100k,LOW,UP,True
CUST0064642,False,MOBILE_APP,100k-250k,LOW,WB,True
CUST0064643,False,THIRD_PARTY,250k+,MEDIUM,RJ,True
CUST0064644,False,THIRD_PARTY,50k-100k,LOW,DL,True
CUST0064645,False,WEB,250k+,MEDIUM,RJ,True
CUST0064646,False,BRANCH,50k-100k,MEDIUM,WB,True
CUST0064647,False,MOBILE_APP,50k-100k,LOW,WB,True
CUST0064648,False,MOBILE_APP,0-50k,MEDIUM,GJ,True
CUST0064649,False,BRANCH,0-50k,LOW,RJ,True
CUST0064650,False,MOBILE_APP,50k-100k,HIGH,GJ,True
CUST0064651,False,MOBILE_APP,250k+,LOW,UP,True
CUST0064652,False,WEB,100k-250k,MEDIUM,DL,True
CUST0064653,False,THIRD_PARTY,250k+,LOW,KA,True
CUST0064654,False,BRANCH,100k-250k,MEDIUM,TN,True
CUST0064655,False,BRANCH,0-50k,MEDIUM,WB,True
CUST0064656,False,WEB,0-50k,LOW,WB,True
CUST0064657,False,THIRD_PARTY,,LOW,UP,True
CUST0064658,False,MOBILE_APP,100k-250k,LOW,UP,False
CUST0064659,False,MOBILE_APP,250k+,LOW,GJ,True
CUST0064660,False,BRANCH,250k+,MEDIUM,RJ,True
CUST0064661,False,THIRD_PARTY,,LOW,RJ,True
CUST0064662,False,WEB,,MEDIUM,TN,True
CUST0064663,False,WEB,,MEDIUM,GJ,True
CUST0064664,False,MOBILE_APP,250k+,LOW,TN,True
CUST0064665,False,MOBILE_APP,250k+,LOW,WB,True
CUST0064666,False,THIRD_PARTY,250k+,MEDIUM,KA,True
CUST0064667,False,WEB,100k-250k,HIGH,GJ,True
CUST0064668,False,WEB,0-50k,MEDIUM,KA,True
CUST0064669,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0064670,False,THIRD_PARTY,100k-250k,LOW,GJ,True
CUST0064671,False,WEB,0-50k,LOW,GJ,True
CUST0064672,False,MOBILE_APP,250k+,LOW,MH,True
CUST0064673,False,WEB,100k-250k,MEDIUM,KA,True
CUST0064674,False,BRANCH,50k-100k,LOW,UP,True
CUST0064675,False,BRANCH,100k-250k,LOW,DL,True
CUST0064676,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0064677,False,BRANCH,0-50k,LOW,MH,True
CUST0064678,False,THIRD_PARTY,0-50k,MEDIUM,KA,True
CUST0064679,False,BRANCH,100k-250k,MEDIUM,RJ,True
CUST0064680,False,BRANCH,50k-100k,MEDIUM,RJ,True
CUST0064681,False,BRANCH,100k-250k,LOW,KA,True
CUST0064682,False,WEB,50k-100k,LOW,UP,True
CUST0064683,False,THIRD_PARTY,100k-250k,LOW,KA,True
CUST0064684,False,BRANCH,100k-250k,MEDIUM,WB,True
CUST0064685,False,BRANCH,250k+,MEDIUM,MH,True
CUST0064686,False,THIRD_PARTY,0-50k,LOW,DL,True
CUST0064687,False,MOBILE_APP,250k+,LOW,WB,True
CUST0064688,False,MOBILE_APP,50k-100k,LOW,WB,True
CUST0064689,False,MOBILE_APP,0-50k,LOW,UP,True
CUST0064690,False,BRANCH,0-50k,HIGH,MH,True
CUST0064691,False,THIRD_PARTY,0-50k,LOW,GJ,True
CUST0064692,False,WEB,50k-100k,MEDIUM,DL,True
CUST0064693,False,WEB,,LOW,KA,True
CUST0064694,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0064695,False,BRANCH,250k+,LOW,MH,False
CUST0064696,True,MOBILE_APP,50k-100k,HIGH,TN,True
CUST0064697,False,MOBILE_APP,250k+,LOW,TN,True
CUST0064698,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0064699,False,MOBILE_APP,50k-100k,MEDIUM,GJ,True
CUST0064700,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0064701,False,MOBILE_APP,250k+,LOW,MH,True
