STR_ID,ACCOUNT_ID,str_filed_date
STR0003438,ACCT100003371,2023-08-02 21:32:29.570043
STR0003439,ACCT100011055,2022-08-10 16:31:39.026724
STR0003440,ACCT100007068,2022-04-26 08:19:49.647286
STR0003441,ACCT100011683,2023-03-18 03:38:12.083876
STR0003442,ACCT100002049,2023-06-29 22:44:23.816161
STR0003443,ACCT100004669,2023-02-08 05:14:31.588573
STR0003444,ACCT100008124,2023-03-29 06:03:33.627024
STR0003445,ACCT100002794,2022-03-05 07:26:23.587162
STR0003446,ACCT100007869,2024-03-19 11:02:58.781980
STR0003447,ACCT100001194,2024-01-14 04:36:45.380031
STR0003448,ACCT100002968,2022-03-01 20:40:01.753356
STR0003449,ACCT100002867,2022-05-30 00:59:48.718030
STR0003450,ACCT100001963,2024-08-16 01:07:03.179996
STR0003451,ACCT100003438,2023-01-26 02:37:13.459212
STR0003452,ACCT100000418,2023-08-07 01:22:05.513113
STR0003453,ACCT100010750,2022-02-07 06:55:30.522406
STR0003454,ACCT100000937,2022-06-18 07:44:20.017982
STR0003455,ACCT100005881,2023-01-12 18:19:33.173216
STR0003456,ACCT100010348,2022-11-12 18:18:40.246711
STR0003457,ACCT100002894,2023-06-26 03:03:06.165367
STR0003458,ACCT100008889,2022-12-20 03:21:20.763263
STR0003459,ACCT100007460,2022-12-07 05:23:08.538014
STR0003460,ACCT100007294,2023-06-17 09:34:00.259355
STR0003461,ACCT100011360,2023-12-14 02:56:49.966853
STR0003462,ACCT100011968,2023-02-26 22:04:58.253018
STR0003463,ACCT100008085,2022-08-16 06:04:01.556893
STR0003464,ACCT100001232,2023-01-03 09:39:26.833990
STR0003465,ACCT100006306,2022-10-04 05:08:09.405814
STR0003466,ACCT100007974,2022-06-23 10:30:27.028306
STR0003467,ACCT100007510,2024-07-14 10:07:23.376486
STR0003468,ACCT100010622,2022-11-21 05:36:34.128588
STR0003469,ACCT100007703,2022-04-16 15:50:12.018647
STR0003470,ACCT100007419,2023-02-23 19:18:08.893953
STR0003471,ACCT100010807,2024-03-08 05:22:32.578861
STR0003472,ACCT100006673,2022-02-24 01:53:59.762948
STR0003473,ACCT100006253,2023-07-10 20:30:16.551676
STR0003474,ACCT100010626,2023-11-11 00:36:16.135337
STR0003475,ACCT100007717,2022-04-15 00:46:41.936239
STR0003476,ACCT100003622,2022-03-15 01:13:40.202762
STR0003477,ACCT100004934,2023-11-27 22:52:33.420161
STR0003478,ACCT100003413,2023-01-09 16:17:51.529489
STR0003479,ACCT100001616,2024-04-17 13:18:11.984765
STR0003480,ACCT100004853,2023-09-01 21:31:53.488714
STR0003481,ACCT100006942,2022-11-29 20:46:44.898652
STR0003482,ACCT100008282,2023-03-04 12:53:26.739011
STR0003483,ACCT100000911,2024-03-21 03:39:14.275710
STR0003484,ACCT100007575,2022-08-08 23:46:29.028172
STR0003485,ACCT100007271,2023-02-20 15:34:39.084501
STR0003486,ACCT100001238,2022-11-08 08:54:21.049582
STR0003487,ACCT100007754,2023-08-29 18:45:21.208865
STR0003488,ACCT100007323,2023-06-30 03:16:34.929018
STR0003489,ACCT100011428,2022-10-19 13:14:39.903543
STR0003490,ACCT100003652,2023-03-11 06:52:06.735898
STR0003491,ACCT100008709,2022-10-28 21:18:08.600627
STR0003492,ACCT100005990,2024-06-18 17:46:43.227495
STR0003493,ACCT100007231,2022-10-17 14:56:19.582064
STR0003494,ACCT100000007,2022-11-24 14:47:42.593649
STR0003495,ACCT100005961,2023-10-16 20:42:48.128384
STR0003496,ACCT100010402,2023-09-04 00:50:25.795203
STR0003497,ACCT100005588,2023-01-12 07:07:50.611909
STR0003498,ACCT100002853,2022-11-17 08:32:00.008895
STR0003499,ACCT100003922,2023-04-27 20:13:30.391823
STR0003500,ACCT100007473,2022-03-13 16:22:57.728326
STR0003501,ACCT100009610,2024-04-03 14:22:12.163412
STR0003502,ACCT100011151,2024-06-08 09:27:39.423116
STR0003503,ACCT100007489,2023-03-09 01:31:19.096923
STR0003504,ACCT100010178,2024-08-03 14:12:28.421429
STR0003505,ACCT100011644,2024-04-29 12:03:25.441528
STR0003506,ACCT100001302,2022-04-13 12:28:05.325080
STR0003507,ACCT100001615,2022-02-27 11:05:31.024796
STR0003508,ACCT100008780,2022-08-16 00:38:50.687358
STR0003509,ACCT100004268,2023-10-31 14:00:36.913082
STR0003510,ACCT100009593,2023-10-24 14:28:32.287136
STR0003511,ACCT100004574,2022-03-09 05:06:44.383808
STR0003512,ACCT100007518,2022-07-14 04:54:51.836425
STR0003513,ACCT100007546,2023-04-06 08:17:17.858196
STR0003514,ACCT100008820,2022-06-17 09:36:26.999266
STR0003515,ACCT100009881,2022-08-23 02:12:28.662505
STR0003516,ACCT100010441,2023-07-08 08:27:16.236900
STR0003517,ACCT100006837,2023-11-03 11:32:39.347118
STR0003518,ACCT100007041,2023-03-06 22:13:43.941319
STR0003519,ACCT100008262,2022-05-01 20:06:04.782943
STR0003520,ACCT100004067,2022-07-05 20:31:04.834326
STR0003521,ACCT100004115,2023-05-07 15:36:42.624169
STR0003522,ACCT100007943,2022-05-23 04:00:08.234082
STR0003523,ACCT100001446,2023-05-21 11:35:17.046102
STR0003524,ACCT100004143,2022-12-08 19:22:54.052872
STR0003525,ACCT100000101,2022-08-15 19:54:33.035644
STR0003526,ACCT100004338,2023-11-03 08:22:10.823370
STR0003527,ACCT100004315,2022-08-27 07:11:16.871402
STR0003528,ACCT100002038,2022-11-22 21:41:22.830946
STR0003529,ACCT100006005,2023-02-02 03:29:37.462002
STR0003530,ACCT100011639,2023-11-28 11:57:09.793948
STR0003531,ACCT100010463,2024-03-19 17:19:38.213845
STR0003532,ACCT100011444,2022-08-26 06:27:49.566646
STR0003533,ACCT100004812,2022-07-07 21:20:46.500398
STR0003534,ACCT100006910,2022-11-11 03:34:05.422948
STR0003535,ACCT100002066,2023-08-27 23:45:16.409650
STR0003536,ACCT100009463,2024-01-25 23:42:32.022333
STR0003537,ACCT100009952,2022-03-16 11:30:46.137384
STR0003538,ACCT100005564,2022-12-15 05:37:02.249417
STR0003539,ACCT100010485,2023-04-30 11:04:04.648293
STR0003540,ACCT100007988,2023-04-09 20:02:10.945664
STR0003541,ACCT100011289,2022-10-18 10:06:35.779844
STR0003542,ACCT100002286,2022-08-29 22:16:37.450775
STR0003543,ACCT100003377,2022-02-27 16:37:00.463852
STR0003544,ACCT100001851,2024-04-17 14:21:13.115453
STR0003545,ACCT100003372,2023-01-17 17:14:43.256778
STR0003546,ACCT100003543,2024-06-07 12:27:59.126359
STR0003547,ACCT100001256,2022-05-23 04:13:15.456560
STR0003548,ACCT100004141,2022-08-27 22:23:38.709437
STR0003549,ACCT100004917,2023-05-26 10:43:36.432508
STR0003550,ACCT100001126,2023-03-21 14:18:01.687031
STR0003551,ACCT100010218,2023-01-12 19:20:35.282222
STR0003552,ACCT100001741,2023-05-28 00:44:30.340398
STR0003553,ACCT100009901,2022-05-11 23:49:29.720998
STR0003554,ACCT100005759,2022-04-21 08:22:37.923447
STR0003555,ACCT100001965,2022-04-14 08:57:44.266655
STR0003556,ACCT100009682,2023-11-23 03:25:20.409505
STR0003557,ACCT100004000,2022-03-25 23:34:51.234325
STR0003558,ACCT100000183,2022-12-02 12:49:23.704118
STR0003559,ACCT100005326,2022-06-27 15:44:47.892825
STR0003560,ACCT100002068,2022-07-02 04:46:21.245032
STR0003561,ACCT100001729,2023-02-23 04:30:34.012740
STR0003562,ACCT100011516,2023-03-27 08:41:11.137279
STR0003563,ACCT100011279,2022-06-22 18:15:05.517532
STR0003564,ACCT100010360,2022-04-06 01:04:23.349093
STR0003565,ACCT100006226,2022-08-02 12:09:26.699434
STR0003566,ACCT100009289,2022-06-21 23:51:16.974218
STR0003567,ACCT100008829,2022-09-18 22:56:58.619925
STR0003568,ACCT100004101,2022-10-15 07:19:01.818510
STR0003569,ACCT100008279,2023-07-21 03:47:42.855054
STR0003570,ACCT100005587,2024-07-20 11:31:12.027097
STR0003571,ACCT100008341,2022-08-05 07:35:09.176700
STR0003572,ACCT100009685,2024-04-22 19:59:16.895110
STR0003573,ACCT100005546,2023-11-02 19:54:53.862253
STR0003574,ACCT100004503,2023-10-13 21:49:26.631938
STR0003575,ACCT100005348,2023-11-08 07:25:19.236329
STR0003576,ACCT100001168,2023-03-08 09:43:54.325512
STR0003577,ACCT100004207,2024-03-21 16:06:18.435260
STR0003578,ACCT100005581,2022-11-28 04:40:13.207402
STR0003579,ACCT100002962,2024-08-11 13:56:27.408759
STR0003580,ACCT100001683,2024-01-01 17:05:27.794009
STR0003581,ACCT100007915,2023-09-08 05:47:57.371608
STR0003582,ACCT100011109,2022-02-05 01:26:28.061929
STR0003583,ACCT100005491,2023-07-07 08:39:44.220566
STR0003584,ACCT100002714,2023-03-04 00:01:23.436387
STR0003585,ACCT100007145,2023-09-18 07:07:33.920558
STR0003586,ACCT100002340,2022-10-03 01:22:52.933715
STR0003587,ACCT100000197,2022-06-19 20:50:22.482422
STR0003588,ACCT100009797,2023-12-28 18:46:31.719753
STR0003589,ACCT100003676,2023-12-14 10:49:09.330141
STR0003590,ACCT100003949,2024-06-09 02:21:47.505271
STR0003591,ACCT100004504,2023-12-14 13:31:27.276566
STR0003592,ACCT100003345,2023-06-16 14:38:26.278947
STR0003593,ACCT100001548,2023-04-08 03:10:43.528641
STR0003594,ACCT100004921,2022-08-17 15:34:41.071883
STR0003595,ACCT100005586,2022-07-13 09:35:47.065477
STR0003596,ACCT100004314,2022-06-27 06:09:24.531932
STR0003597,ACCT100003192,2022-10-22 23:28:32.604178
STR0003598,ACCT100000859,2023-06-01 11:32:02.340515
STR0003599,ACCT100008059,2022-08-18 04:26:44.221154
STR0003600,ACCT100007003,2022-03-23 08:24:34.622889
STR0003601,ACCT100001103,2022-06-15 02:13:06.406999
STR0003602,ACCT100004214,2022-04-23 22:10:20.859144
STR0003603,ACCT100000995,2024-04-25 03:02:35.374173
STR0003604,ACCT100000672,2023-12-03 10:14:03.063555
STR0003605,ACCT100000950,2022-07-14 17:40:45.218533
STR0003606,ACCT100003222,2023-01-21 07:30:00.000612
STR0003607,ACCT100001879,2023-10-15 23:45:13.554283
STR0003608,ACCT100007949,2022-06-20 10:48:26.735019
STR0003609,ACCT100004319,2023-12-29 12:43:56.447277
STR0003610,ACCT100011739,2023-12-11 07:20:51.916808
STR0003611,ACCT100006293,2023-11-02 07:03:36.960465
STR0003612,ACCT100008287,2022-07-07 23:02:47.011532
STR0003613,ACCT100002149,2022-05-04 03:57:19.066460
STR0003614,ACCT100006102,2023-07-07 03:20:00.472326
STR0003615,ACCT100008020,2022-09-22 09:26:33.627953
STR0003616,ACCT100002701,2022-12-05 02:30:58.983067
STR0003617,ACCT100000869,2022-04-30 10:38:08.914575
STR0003618,ACCT100005911,2023-03-11 06:20:46.980888
STR0003619,ACCT100006987,2022-10-03 10:13:47.418047
STR0003620,ACCT100007445,2023-10-15 07:09:12.044623
STR0003621,ACCT100010197,2023-05-31 13:56:19.383148
STR0003622,ACCT100008172,2023-05-30 14:37:59.891290
STR0003623,ACCT100008398,2023-10-23 19:30:21.547168
STR0003624,ACCT100006602,2023-05-06 23:40:10.300651
STR0003625,ACCT100004525,2022-12-11 12:44:42.292128
STR0003626,ACCT100001931,2023-01-30 16:23:52.119556
STR0003627,ACCT100011778,2023-11-06 07:54:52.267713
STR0003628,ACCT100010076,2022-11-10 09:22:01.372597
STR0003629,ACCT100006730,2023-04-29 13:44:25.226226
STR0003630,ACCT100001643,2023-02-23 15:53:21.232508
STR0003631,ACCT100006747,2022-06-10 10:44:11.271242
STR0003632,ACCT100003122,2024-04-04 01:10:47.682541
STR0003633,ACCT100000284,2024-06-13 01:36:44.964896
STR0003634,ACCT100006799,2022-05-22 11:44:34.794228
STR0003635,ACCT100010764,2022-04-28 12:06:02.342802
STR0003636,ACCT100008918,2024-07-28 07:38:28.724528
STR0003637,ACCT100007351,2022-05-31 16:56:44.677248
STR0003638,ACCT100011690,2023-07-25 05:25:17.839240
STR0003639,ACCT100006701,2022-08-30 09:57:33.073180
STR0003640,ACCT100009425,2022-10-19 23:34:47.686648
STR0003641,ACCT100006355,2023-04-02 08:50:15.633502
STR0003642,ACCT100004140,2022-08-23 15:48:30.870938
STR0003643,ACCT100003683,2022-09-08 13:22:40.713610
STR0003644,ACCT100002020,2023-01-21 14:07:01.402150
STR0003645,ACCT100003715,2022-10-07 12:49:52.284754
STR0003646,ACCT100008014,2022-11-11 13:48:36.989849
STR0003647,ACCT100004954,2024-02-23 17:10:16.311380
STR0003648,ACCT100009987,2022-09-06 13:49:21.639526
STR0003649,ACCT100001079,2023-07-07 18:31:40.912668
STR0003650,ACCT100006023,2023-04-09 23:55:00.273741
STR0003651,ACCT100001790,2024-05-02 01:51:59.728455
STR0003652,ACCT100008087,2022-04-08 10:08:44.956557
STR0003653,ACCT100009612,2022-07-26 23:29:40.984883
STR0003654,ACCT100011949,2022-01-26 14:00:33.980357
STR0003655,ACCT100001753,2022-06-08 16:08:47.729646
STR0003656,ACCT100007653,2022-02-16 13:04:33.169806
STR0003657,ACCT100004769,2022-12-09 00:05:56.452006
STR0003658,ACCT100006171,2023-08-25 08:27:44.067673
STR0003659,ACCT100007461,2023-09-18 17:17:53.983417
STR0003660,ACCT100005432,2023-01-12 07:19:38.805444
STR0003661,ACCT100008888,2023-07-02 00:48:53.613391
STR0003662,ACCT100000396,2023-03-16 10:54:49.313191
STR0003663,ACCT100003910,2023-06-22 14:33:14.319038
STR0003664,ACCT100009482,2022-02-24 09:25:59.142276
STR0003665,ACCT100001182,2022-07-28 02:37:56.291494
STR0003666,ACCT100009382,2023-05-06 19:45:08.192773
STR0003667,ACCT100009349,2023-05-03 08:57:11.429482
STR0003668,ACCT100003082,2022-02-19 23:49:52.013345
STR0003669,ACCT100000756,2022-05-05 22:14:24.947978
STR0003670,ACCT100007808,2022-02-13 18:24:27.569134
STR0003671,ACCT100003830,2022-04-03 11:11:36.612817
STR0003672,ACCT100002070,2023-11-20 06:36:13.238030
STR0003673,ACCT100009062,2023-04-23 02:17:54.207068
STR0003674,ACCT100001080,2022-05-02 16:10:16.354243
STR0003675,ACCT100004838,2022-12-15 21:22:49.708242
STR0003676,ACCT100008648,2023-01-19 17:00:56.513420
STR0003677,ACCT100004821,2023-07-21 15:10:15.318452
STR0003678,ACCT100008060,2023-02-07 08:28:54.812914
STR0003679,ACCT100005082,2022-07-10 10:03:12.011275
STR0003680,ACCT100005371,2022-05-24 02:57:05.420441
STR0003681,ACCT100003532,2023-01-12 12:04:32.825695
STR0003682,ACCT100002687,2022-10-07 04:41:36.746783
STR0003683,ACCT100010436,2022-05-15 12:51:42.963631
STR0003684,ACCT100005717,2022-07-02 01:17:55.409941
STR0003685,ACCT100009236,2022-07-01 02:08:46.313579
STR0003686,ACCT100002654,2022-04-02 11:47:38.604635
STR0003687,ACCT100008549,2022-08-12 12:57:04.912750
STR0003688,ACCT100003855,2023-03-19 00:48:53.680098
STR0003689,ACCT100008598,2023-04-17 23:49:57.587004
STR0003690,ACCT100011334,2023-09-06 06:40:17.915672
STR0003691,ACCT100004854,2023-12-04 01:38:32.689507
STR0003692,ACCT100006085,2024-02-07 04:42:20.188955
STR0003693,ACCT100004677,2023-04-21 22:47:28.910582
STR0003694,ACCT100001673,2022-06-25 00:51:46.531329
STR0003695,ACCT100009036,2022-07-26 09:55:53.114126
STR0003696,ACCT100009345,2023-01-06 13:32:11.331720
STR0003697,ACCT100010580,2022-05-03 03:04:26.245499
STR0003698,ACCT100010278,2023-12-19 09:22:12.537458
STR0003699,ACCT100009259,2023-04-20 21:59:49.588003
STR0003700,ACCT100011848,2022-03-02 06:00:36.311502
STR0003701,ACCT100002815,2024-03-05 11:56:22.798932
STR0003702,ACCT100003071,2023-08-14 05:16:29.930678
STR0003703,ACCT100001300,2023-02-13 07:12:24.166521
STR0003704,ACCT100002827,2022-07-27 09:06:36.794839
STR0003705,ACCT100007817,2023-02-13 23:55:26.717965
STR0003706,ACCT100010397,2024-03-28 08:39:56.498713
STR0003707,ACCT100002391,2022-05-09 15:16:22.705159
STR0003708,ACCT100007187,2024-01-10 21:40:50.454390
STR0003709,ACCT100007199,2022-07-21 07:58:08.673730
STR0003710,ACCT100006473,2024-07-07 08:37:02.844757
STR0003711,ACCT100009496,2023-05-17 13:38:38.406434
STR0003712,ACCT100005747,2023-07-05 03:50:22.206959
STR0003713,ACCT100000076,2024-07-21 19:26:05.468375
STR0003714,ACCT100010108,2022-09-04 02:03:56.407296
STR0003715,ACCT100001617,2022-03-19 05:10:03.359482
STR0003716,ACCT100003809,2022-04-23 16:30:36.721014
STR0003717,ACCT100003811,2022-10-08 08:50:50.191928
STR0003718,ACCT100005939,2022-08-25 08:28:22.233535
STR0003719,ACCT100000317,2022-08-29 10:01:26.063668
STR0003720,ACCT100003321,2024-07-10 09:32:04.766699
STR0003721,ACCT100010426,2023-03-28 03:21:10.769498
STR0003722,ACCT100006553,2023-12-07 06:41:36.145683
STR0003723,ACCT100003674,2022-03-05 22:13:02.279271
STR0003724,ACCT100000382,2022-09-15 06:53:18.534340
STR0003725,ACCT100007611,2022-05-14 21:46:46.910581
STR0003726,ACCT100009277,2024-05-13 11:29:08.200620
STR0003727,ACCT100005015,2023-02-22 17:29:51.169520
STR0003728,ACCT100000048,2023-06-17 05:29:50.080988
STR0003729,ACCT100005448,2022-06-28 12:52:02.181666
STR0003730,ACCT100010905,2023-08-06 12:48:22.341750
STR0003731,ACCT100000534,2023-05-10 18:07:04.936182
STR0003732,ACCT100002434,2024-05-20 19:40:39.483207
STR0003733,ACCT100001676,2024-06-19 21:04:42.258687
STR0003734,ACCT100005231,2022-08-21 21:44:29.451811
STR0003735,ACCT100002223,2023-09-04 07:32:58.275511
STR0003736,ACCT100011602,2024-07-25 13:14:14.151370
STR0003737,ACCT100000814,2022-05-14 12:27:43.763891
STR0003738,ACCT100010300,2023-07-15 22:14:37.124704
STR0003739,ACCT100006850,2022-07-07 19:47:20.375751
STR0003740,ACCT100005732,2024-06-15 05:51:26.567190
STR0003741,ACCT100006438,2022-05-05 21:30:34.751343
STR0003742,ACCT100000122,2024-07-26 06:58:43.203498
STR0003743,ACCT100008704,2024-02-22 23:42:13.069513
STR0003744,ACCT100004100,2024-07-02 20:31:29.260866
STR0003745,ACCT100009298,2023-02-07 01:39:47.532818
STR0003746,ACCT100003170,2022-12-12 17:18:45.234057
STR0003747,ACCT100008608,2024-07-27 16:29:13.220306
STR0003748,ACCT100010220,2024-07-17 13:48:49.253533
STR0003749,ACCT100005113,2023-01-13 20:27:18.102193
STR0003750,ACCT100008197,2023-07-24 23:55:55.501104
STR0003751,ACCT100005181,2022-04-28 04:33:52.632333
STR0003752,ACCT100007277,2023-01-13 04:36:32.251468
STR0003753,ACCT100007690,2022-08-06 04:56:21.150147
STR0003754,ACCT100009728,2022-11-30 10:28:08.968240
STR0003755,ACCT100004961,2024-01-16 22:11:06.180519
STR0003756,ACCT100010703,2022-02-22 07:26:22.706567
STR0003757,ACCT100009190,2022-03-08 19:25:05.924052
STR0003758,ACCT100011194,2023-11-30 03:46:11.842161
STR0003759,ACCT100001223,2023-05-19 07:15:09.474871
STR0003760,ACCT100010596,2022-11-30 18:35:50.371469
STR0003761,ACCT100009324,2024-04-05 18:48:40.737396
STR0003762,ACCT100010234,2023-08-05 03:32:49.518391
STR0003763,ACCT100011319,2023-12-29 02:44:59.674649
STR0003764,ACCT100004618,2022-10-14 19:14:28.154220
STR0003765,ACCT100011391,2022-03-19 21:59:59.754627
STR0003766,ACCT100004041,2024-01-01 16:26:20.776023
STR0003767,ACCT100006915,2023-10-02 08:18:13.419061
STR0003768,ACCT100001765,2024-03-17 00:48:37.764275
STR0003769,ACCT100011265,2023-05-25 15:27:40.800145
STR0003770,ACCT100003441,2023-01-16 03:03:47.921538
STR0003771,ACCT100000528,2023-07-08 08:29:22.905717
STR0003772,ACCT100005309,2023-06-19 06:38:51.577883
STR0003773,ACCT100000308,2023-11-07 08:20:44.978849
STR0003774,ACCT100000174,2023-11-26 17:06:14.418383
STR0003775,ACCT100001121,2022-12-25 03:41:28.533034
STR0003776,ACCT100011718,2023-10-30 11:43:57.705014
STR0003777,ACCT100004250,2022-06-13 13:47:12.488859
STR0003778,ACCT100001666,2022-08-03 10:19:28.720274
STR0003779,ACCT100010933,2023-03-14 14:46:41.846331
STR0003780,ACCT100006319,2022-05-29 20:19:01.959546
STR0003781,ACCT100006225,2023-05-09 20:37:34.494542
STR0003782,ACCT100008482,2022-11-25 14:01:54.003406
STR0003783,ACCT100000852,2023-04-26 06:55:33.545455
STR0003784,ACCT100000252,2023-09-22 07:10:27.735880
STR0003785,ACCT100004701,2024-04-25 15:42:56.720649
STR0003786,ACCT100005114,2022-07-08 10:56:34.874032
STR0003787,ACCT100001161,2022-10-09 13:41:39.516448
STR0003788,ACCT100006842,2024-02-11 07:38:54.745627
STR0003789,ACCT100008850,2022-09-07 17:54:55.269092
STR0003790,ACCT100011920,2022-09-26 23:22:03.208663
STR0003791,ACCT100011791,2024-04-18 04:57:35.318750
STR0003792,ACCT100011855,2023-07-22 13:33:27.145646
STR0003793,ACCT100001798,2024-04-25 18:35:58.690599
STR0003794,ACCT100010952,2022-12-14 19:14:20.718742
STR0003795,ACCT100003923,2022-10-23 17:50:02.429115
STR0003796,ACCT100000005,2023-08-25 10:16:57.485192
STR0003797,ACCT100009247,2024-07-16 22:28:02.625034
STR0003798,ACCT100010718,2022-04-13 22:23:56.194503
STR0003799,ACCT100003433,2022-08-24 10:19:35.478231
STR0003800,ACCT100007477,2023-03-26 04:51:44.688878
STR0003801,ACCT100005183,2023-10-25 01:31:28.233691
STR0003802,ACCT100010410,2022-11-01 12:11:16.302891
STR0003803,ACCT100006270,2023-08-22 18:37:22.500171
STR0003804,ACCT100003697,2023-09-10 14:04:50.877764
STR0003805,ACCT100011614,2022-09-01 06:08:10.777940
STR0003806,ACCT100005882,2022-06-07 17:22:42.530168
STR0003807,ACCT100002778,2023-03-21 01:52:38.208285
STR0003808,ACCT100007757,2024-05-16 16:54:26.597355
STR0003809,ACCT100000153,2022-01-28 08:16:48.032527
STR0003810,ACCT100010265,2022-05-23 19:47:09.832158
STR0003811,ACCT100001088,2023-01-05 12:59:13.782157
STR0003812,ACCT100008497,2023-01-26 19:09:17.036596
STR0003813,ACCT100006146,2024-06-23 11:34:58.785597
STR0003814,ACCT100009780,2023-07-25 04:44:38.206994
STR0003815,ACCT100001360,2022-09-20 13:11:47.201626
STR0003816,ACCT100011432,2024-03-12 07:26:10.223518
STR0003817,ACCT100001601,2023-03-25 14:54:00.622166
STR0003818,ACCT100002295,2023-01-03 01:18:41.549768
STR0003819,ACCT100004717,2023-11-26 17:33:55.079349
STR0003820,ACCT100004602,2022-11-11 00:05:26.036129
STR0003821,ACCT100001531,2023-06-28 17:25:49.077948
STR0003822,ACCT100005583,2022-07-25 19:29:40.000998
STR0003823,ACCT100001660,2023-01-12 00:37:18.475311
STR0003824,ACCT100000546,2022-12-14 01:02:29.409601
STR0003825,ACCT100011749,2023-03-03 08:10:13.346300
STR0003826,ACCT100006496,2023-10-25 08:35:20.722587
STR0003827,ACCT100000518,2023-06-18 14:40:35.090327
STR0003828,ACCT100007999,2024-02-26 15:49:34.264712
STR0003829,ACCT100009540,2023-10-29 06:12:38.414118
STR0003830,ACCT100007062,2023-01-08 12:11:02.475458
STR0003831,ACCT100002614,2024-07-08 16:21:01.349164
STR0003832,ACCT100001871,2023-04-02 02:27:06.920671
STR0003833,ACCT100001748,2022-06-27 05:23:03.212490
STR0003834,ACCT100006255,2024-06-06 20:36:22.857654
STR0003835,ACCT100006933,2022-10-20 10:29:45.312015
STR0003836,ACCT100010223,2023-06-03 14:50:54.149195
STR0003837,ACCT100005734,2023-12-18 08:29:54.306399
STR0003838,ACCT100005826,2022-07-05 17:39:44.091042
STR0003839,ACCT100011172,2022-11-16 21:31:55.807779
STR0003840,ACCT100010145,2022-12-11 22:35:38.841198
STR0003841,ACCT100006875,2024-06-25 02:48:00.269960
STR0003842,ACCT100009814,2022-11-27 22:36:01.421076
STR0003843,ACCT100009447,2022-10-08 17:37:24.926810
STR0003844,ACCT100006366,2022-08-26 03:27:08.414593
STR0003845,ACCT100001394,2022-05-31 10:53:39.970531
STR0003846,ACCT100003191,2022-01-20 18:25:41.741055
STR0003847,ACCT100004291,2023-02-17 22:00:45.198858
STR0003848,ACCT100007023,2023-11-14 20:10:24.836717
STR0003849,ACCT100001771,2023-12-28 07:07:21.676677
STR0003850,ACCT100006607,2024-02-11 23:48:48.760886
STR0003851,ACCT100003049,2022-05-17 22:03:34.679787
STR0003852,ACCT100008498,2022-09-11 17:34:17.805264
STR0003853,ACCT100008325,2024-05-20 22:24:01.149804
STR0003854,ACCT100011966,2023-10-31 23:42:35.888377
STR0003855,ACCT100000880,2022-02-08 08:11:20.150028
STR0003856,ACCT100003019,2023-10-08 12:37:35.109472
STR0003857,ACCT100003556,2022-05-11 09:43:02.658890
STR0003858,ACCT100001219,2022-04-03 04:55:18.752613
STR0003859,ACCT100005907,2022-09-30 03:18:01.500350
STR0003860,ACCT100008821,2024-09-09 20:05:28.207773
STR0003861,ACCT100009574,2024-01-16 16:40:01.226738
STR0003862,ACCT100002250,2023-12-11 01:58:54.335010
STR0003863,ACCT100002023,2022-07-15 01:03:07.370611
STR0003864,ACCT100009949,2022-04-03 10:34:51.094118
STR0003865,ACCT100010844,2023-08-13 00:33:04.916550
STR0003866,ACCT100006269,2024-05-01 03:44:48.504301
STR0003867,ACCT100006278,2022-09-18 01:17:14.496102
STR0003868,ACCT100000670,2022-09-04 02:56:53.257608
STR0003869,ACCT100005414,2022-12-22 22:09:14.175206
STR0003870,ACCT100008215,2022-07-16 10:25:35.691144
STR0003871,ACCT100006564,2022-10-07 17:49:12.306141
STR0003872,ACCT100001836,2022-05-28 11:22:37.343267
STR0003873,ACCT100000001,2023-09-07 12:52:01.250299
STR0003874,ACCT100003569,2023-08-02 00:32:06.722913
STR0003875,ACCT100003334,2022-11-05 02:39:59.423137
STR0003876,ACCT100007160,2023-02-09 12:26:42.531236
STR0003877,ACCT100010357,2022-04-08 21:46:10.773436
STR0003878,ACCT100005215,2023-11-17 21:41:15.346359
STR0003879,ACCT100006786,2024-03-29 03:57:00.166858
STR0003880,ACCT100002967,2022-08-02 13:37:43.138913
STR0003881,ACCT100003410,2024-05-13 01:17:17.615997
STR0003882,ACCT100008378,2022-02-13 17:36:31.451723
STR0003883,ACCT100002064,2022-06-19 10:07:28.799360
STR0003884,ACCT100001190,2022-04-15 11:34:40.317464
STR0003885,ACCT100005393,2022-10-12 10:52:25.317670
STR0003886,ACCT100006375,2022-06-30 18:08:27.290538
STR0003887,ACCT100005625,2023-08-31 16:16:30.562804
STR0003888,ACCT100007739,2022-11-09 20:14:03.406264
STR0003889,ACCT100004783,2023-10-16 07:47:14.453610
STR0003890,ACCT100011993,2022-04-24 14:39:13.065501
STR0003891,ACCT100006411,2022-05-15 23:32:58.285544
STR0003892,ACCT100005336,2022-09-30 03:36:52.748103
STR0003893,ACCT100009048,2022-05-23 21:41:29.384284
STR0003894,ACCT100006614,2022-10-24 10:47:39.793506
STR0003895,ACCT100005268,2023-09-24 14:14:09.430997
STR0003896,ACCT100006192,2022-12-08 18:26:40.863461
STR0003897,ACCT100009436,2022-09-08 05:14:55.954942
STR0003898,ACCT100011626,2023-06-25 13:52:50.645161
STR0003899,ACCT100010804,2023-03-14 11:37:59.518832
STR0003900,ACCT100001549,2023-07-06 13:09:24.408299
STR0003901,ACCT100005568,2023-03-23 13:58:33.243799
STR0003902,ACCT100011095,2023-10-11 06:02:37.307166
