ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,CASE_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS,INVESTIGATOR_ID,IS_TRUE_POS,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,total_txn_volume,txn_count,avg_txn_amount,max_txn_amount,std_txn_amount,unique_channels,unique_beneficiary_countries,cash_txn_count,swift_txn_count,pct_high_risk_dest,velocity_ratio
ALT00007672,TXN000119272,ACCT100000721,R004_MULE_SIGNAL,69,2022-05-16 10:03:56.532714,CASE0002454,MEDIUM,CLOSED_FALSE_POSITIVE,12.0,INV_03,0,CUST0007869,SAVINGS,ACTIVE,4191.78,USD,1,IN,STUDENT,50k-100k,2,0,0,0,92.5,74,MOBILE,46462.71000000001,11,4223.882727272728,24186.77,6988.9863920258,4,7,0,1,9.090909090909092,5.724838193464649
ALT00007678,TXN000119278,ACCT100008247,R003_LAYERING_SIGNAL,78,2023-07-10 10:02:00.538812,CASE0001347,MEDIUM,CLOSED_SAR_FILED,4.0,AUTO_SYS,1,CUST0004272,NRO,BLOCKED,11247.12,INR,2,CN,SALARIED,,9,0,0,0,61.4,367,MOBILE,744620.16,18,41367.78666666667,198585.38,53892.56285913822,4,9,3,3,33.33333333333333,4.800367523469386
ALT00007682,TXN000119282,ACCT100011129,R004_MULE_SIGNAL,69,2022-05-08 22:13:39.324999,CASE0002181,MEDIUM,CLOSED_FALSE_POSITIVE,16.0,INV_02,0,CUST0006294,SAVINGS,ACTIVE,29999.19,INR,1,IN,SALARIED,250k+,2,0,0,0,90.9,106,WEB,134052.94,13,10311.764615384616,33998.52,10292.303862527262,4,5,2,0,7.6923076923076925,3.29674158850488
ALT00007685,TXN000119285,ACCT100002958,R002_STRUCTURING_SIGNAL,84,2023-08-23 16:49:52.680001,CASE0002192,MEDIUM,CLOSED_SAR_FILED,6.0,INV_03,1,CUST0002685,SAVINGS,ACTIVE,13954.11,SGD,2,IN,SELF_EMPLOYED,100k-250k,2,0,0,0,89.5,280,BRANCH,114338.70999999999,5,22867.742,42881.93,12685.892209776577,3,4,1,0,20.0,1.875132877881958
ALT00007689,TXN000119289,ACCT100010578,R002_STRUCTURING_SIGNAL,72,2022-01-25 03:35:38.624734,CASE0001738,MEDIUM,CLOSED_FALSE_POSITIVE,14.0,INV_01,0,CUST0005872,CURRENT,ACTIVE,66355.21,USD,1,SG,SALARIED,50k-100k,2,0,0,0,87.3,20,MOBILE,132284.34,12,11023.695,23026.29,6950.237586638185,4,8,3,0,16.666666666666664,2.0886101610974275
ALT00007690,TXN000119290,ACCT100003574,R002_STRUCTURING_SIGNAL,63,2022-02-09 05:16:10.231642,CASE0002406,LOW,CLOSED_SAR_FILED,12.0,INV_01,1,CUST0004646,SALARY,ACTIVE,3233.27,INR,1,CN,SELF_EMPLOYED,50k-100k,5,0,0,0,72.0,62,WEB,137422.2,10,13742.220000000001,34357.18,11725.209628604134,4,5,4,1,10.0,2.499936696058129
ALT00007691,TXN000119291,ACCT100011336,R004_MULE_SIGNAL,65,2023-10-09 12:54:30.591462,CASE0001207,HIGH,CLOSED_SAR_FILED,6.0,INV_02,1,CUST0005319, CURRENT ,ACTIVE,13458.82,INR,3,GB,STUDENT,50k-100k,1,0,0,0,91.3,124,WEB,143967.61,10,14396.760999999999,58940.25,19876.779340317044,4,4,3,1,0.0,4.09370943162621
ALT00007696,TXN000119296,ACCT100010016,R002_STRUCTURING_SIGNAL,76,2024-03-10 06:44:09.561709,CASE0002804,LOW,CLOSED_SAR_FILED,15.0,INV_04,1,CUST0000669,TRUST,DORMANT,3667708.72,AED,1,SG,SALARIED,0-50k,1,0,0,0,92.4,175,BRANCH,627667.96,11,57060.72363636363,442509.21,129439.33959509083,4,6,4,2,18.181818181818183,7.754921895103829
ALT00007697,TXN000119297,ACCT100000236,R004_MULE_SIGNAL,81,2022-08-04 21:59:29.157394,CASE0002679,MEDIUM,CLOSED_SAR_FILED,7.0,AUTO_SYS,1,CUST0003996,TRUST,DORMANT,652396.48,INR,1,MY,SALARIED,250k+,3,0,0,0,80.8,194,WEB,115432.48999999999,13,8879.422307692306,42691.34,11041.774355332082,4,6,4,0,23.076923076923077,4.807354709135888
ALT00007700,TXN000119300,ACCT100008089,R004_MULE_SIGNAL,81,2022-11-05 19:41:33.050565,CASE0001368,MEDIUM,CLOSED_SAR_FILED,10.0,INV_03,1,CUST0005485,SAVINGS,ACTIVE,18936.81,INR,1,MY,RETIRED,0-50k,5,0,0,0,74.1,170,MOBILE,113251.11,9,12583.456666666667,44185.93,17998.949560717425,4,6,0,1,0.0,3.5111511899467516
ALT00007703,TXN000119303,ACCT100009556,R002_STRUCTURING_SIGNAL,75,2022-02-23 15:31:28.444851,CASE0002218,HIGH,CLOSED_FALSE_POSITIVE,11.0,INV_01,0,CUST0000925,CURRENT,ACTIVE,14582.19,SGD,1,US,SALARIED,50k-100k,3,0,0,0,86.1,224,MOBILE,79619.52,9,8846.613333333335,36441.95,11287.501535820493,4,5,1,0,11.11111111111111,4.1188452328386855
ALT00007708,TXN000119308,ACCT100008071,R002_STRUCTURING_SIGNAL,74,2023-05-07 17:36:16.532413,CASE0000219,LOW,CLOSED_SAR_FILED,38.0,INV_01,1,CUST0003053,NRE,ACTIVE,215549.01,INR,1,NG,BUSINESS_OWNER,0-50k,2,0,0,0,96.3,118,BRANCH,216414.14,13,16647.241538461538,78352.74,20581.939736484528,3,5,6,1,0.0,4.706367325280924
ALT00007710,TXN000119310,ACCT100001587,R003_LAYERING_SIGNAL,79,2024-01-11 09:47:23.271189,CASE0001994,MEDIUM,CLOSED_SAR_FILED,33.0,INV_03,1,CUST0002410,NRO,ACTIVE,209040.78,GBP,1,AE,SALARIED,0-50k,3,0,0,0,88.0,135,BRANCH,318162.93,14,22725.92357142857,232256.58,60578.65201300964,4,7,2,2,7.142857142857142,10.219446519896964
ALT00007718,TXN000119318,ACCT100009581,R004_MULE_SIGNAL,72,2022-05-10 11:11:47.084038,CASE0002383,LOW,CLOSED_SAR_FILED,20.0,INV_04,1,CUST0001132,SALARY,ACTIVE,53379.06,INR,1,IN,BUSINESS_OWNER,100k-250k,3,0,0,0,85.2,202,WEB,160530.97,11,14593.724545454546,71736.71,20509.64231125515,4,6,0,0,18.181818181818183,4.915249327013989
ALT00007720,TXN000119320,ACCT100007370,R003_LAYERING_SIGNAL,92,2024-06-11 01:53:31.666134,CASE0001730,HIGH,CLOSED_SAR_FILED,38.0,INV_03,1,CUST0007724,CURRENT,ACTIVE,175494.62,USD,1,MY,SALARIED,250k+,5,0,0,0,74.2,22,THIRD_PARTY,291468.68,8,36433.585,208524.74,71779.37833914795,4,4,0,1,25.0,5.723263761615509
ALT00007721,TXN000119321,ACCT100000699,R002_STRUCTURING_SIGNAL,81,2022-06-10 12:59:27.284464,CASE0000216,LOW,CLOSED_FALSE_POSITIVE,23.0,INV_04,0,CUST0003837,CURRENT,ACTIVE,10394.24,USD,1,US,SELF_EMPLOYED,0-50k,8,0,0,0,81.7,649,THIRD_PARTY,325405.05,11,29582.27727272727,169485.91,56788.226790891276,4,7,2,0,27.27272727272727,5.729112039802585
ALT00007723,TXN000119323,ACCT100010554,R005_RAPID_MVT,80,2023-08-12 11:07:23.044734,CASE0000607,MEDIUM,CLOSED_SAR_FILED,27.0,INV_03,1,CUST0007734,TRUST,ACTIVE,41087.85,INR,1,GB,SALARIED,0-50k,6,0,0,1,54.7,45,MOBILE,415099.24,8,51887.405,221015.45,80987.67355830039,4,5,0,1,25.0,4.2594381153169
ALT00007728,TXN000119328,ACCT100001137,R002_STRUCTURING_SIGNAL,80,2023-12-21 05:28:14.723248,CASE0000600,MEDIUM,CLOSED_SAR_FILED,44.0,INV_03,1,CUST0006791,TRUST,ACTIVE,3088230.26,USD,1,GB,SELF_EMPLOYED,50k-100k,6,0,0,0,77.4,235,WEB,302740.76,12,25228.396666666667,128298.81,37710.482301527576,4,6,1,1,8.333333333333332,5.085290452843435
ALT00007738,TXN000119338,ACCT100001258,R003_LAYERING_SIGNAL,82,2022-11-10 21:18:50.153151,CASE0002622,MEDIUM,CLOSED_SAR_FILED,5.0,INV_02,1,CUST0005179,CURRENT,ACTIVE,8409.25,INR,2,US,SALARIED,100k-250k,3,0,0,0,100.0,42,WEB,516754.46,10,51675.446,471003.26,147400.58414858684,4,5,1,1,0.0,9.114466966246091
ALT00007739,TXN000119339,ACCT100001711,R005_RAPID_MVT,72,2023-07-17 23:16:03.067963,CASE0000103,LOW,CLOSED_SAR_FILED,15.0,INV_02,1,CUST0007415,NRE,BLOCKED,1347870.34,AED,1,AE,BUSINESS_OWNER,0-50k,3,0,0,0,83.8,7,BRANCH,261547.59000000003,13,20119.045384615387,163267.17,43873.77619669572,4,9,2,0,38.46153846153847,8.114652172943943
ALT00007743,TXN000119343,ACCT100008535,R003_LAYERING_SIGNAL,87,2022-04-09 10:25:01.409133,CASE0000010,HIGH,CLOSED_SAR_FILED,5.0,AUTO_SYS,1,CUST0006601,SAVINGS,ACTIVE,8265.96,INR,1,AE,SALARIED,50k-100k,3,0,0,0,76.6,79,BRANCH,1044460.0599999999,10,104446.006,417610.12,154100.17361460478,4,6,1,1,10.0,3.9982967056039884
ALT00007744,TXN000119344,ACCT100005736,R004_MULE_SIGNAL,87,2022-01-22 12:45:28.781888,CASE0001257,MEDIUM,CLOSED_SAR_FILED,12.0,INV_02,1,CUST0006414,SAVINGS,ACTIVE,22553.1,INR,1,AE,SALARIED,100k-250k,2,0,0,0,88.8,73,MOBILE,75756.1,5,15151.220000000001,41124.73,16129.973844334034,3,5,1,0,20.0,2.7141059197926114
ALT00007745,TXN000119345,ACCT100000751,R003_LAYERING_SIGNAL,81,2024-01-18 17:32:18.773975,CASE0001910,HIGH,CLOSED_SAR_FILED,36.0,INV_03,1,CUST0005911,SALARY,ACTIVE,25522.39,USD,1,AE,RETIRED,,3,0,0,0,84.4,50,MOBILE,598501.22,11,54409.20181818181,317674.83,100657.8629420149,4,6,1,3,9.090909090909092,5.838515928714038
ALT00007748,TXN000119348,ACCT100010438,R004_MULE_SIGNAL,70,2023-07-31 00:22:54.570070,CASE0000415,MEDIUM,CLOSED_SAR_FILED,22.0,INV_03,1,CUST0000169, CURRENT ,ACTIVE,66807.53,INR,3,US,SELF_EMPLOYED,50k-100k,1,0,0,0,88.3,371,WEB,140095.36,14,10006.811428571427,41829.0,12345.851697701077,4,4,1,0,7.142857142857142,4.179635107890009
ALT00007751,TXN000119351,ACCT100007120,R004_MULE_SIGNAL,85,2023-11-01 04:57:00.247558,CASE0001192,MEDIUM,CLOSED_SAR_FILED,3.0,INV_04,1,CUST0003817, NRE ,ACTIVE,40849.39,INR,3,GB,SELF_EMPLOYED,0-50k,2,0,0,0,97.2,1,BRANCH,56220.21,9,6246.69,11861.03,4273.378000481586,4,3,0,0,0.0,1.8984664732084982
ALT00007757,TXN000119357,ACCT100001007,R005_RAPID_MVT,74,2024-01-22 18:19:27.222850,CASE0001351,LOW,CLOSED_SAR_FILED,28.0,INV_01,1,CUST0004418,SALARY,ACTIVE,1156.24,INR,1,VG,,0-50k,1,1,0,0,92.7,94,WEB,314392.99,18,17466.277222222223,125870.9,33368.09986793653,4,7,1,1,22.22222222222222,7.206097344116374
ALT00007760,TXN000119360,ACCT100000003,R005_RAPID_MVT,93,2022-05-03 03:13:23.324672,CASE0001313,HIGH,CLOSED_SAR_FILED,6.0,INV_04,1,CUST0004608,SALARY,ACTIVE,23064.98,USD,1,IN,STUDENT,,1,0,0,0,95.0,105,BRANCH,409110.12,11,37191.829090909094,162520.99,51203.42730309709,4,7,1,0,27.27272727272727,4.369686145755565
ALT00007766,TXN000119366,ACCT100010161,R003_LAYERING_SIGNAL,88,2022-11-23 03:59:13.226953,CASE0000190,MEDIUM,CLOSED_SAR_FILED,20.0,AUTO_SYS,1,CUST0003203,CURRENT,ACTIVE,141593.57,USD,1,MY,BUSINESS_OWNER,50k-100k,1,0,0,0,100.0,385,MOBILE,422675.23,7,60382.17571428571,156588.14,63829.83290769186,2,5,1,1,28.57142857142857,2.593241215747348
ALT00007770,TXN000119370,ACCT100002694,R005_RAPID_MVT,78,2024-01-31 12:31:45.710722,CASE0000277,HIGH,CLOSED_FALSE_POSITIVE,43.0,INV_02,0,CUST0001719,CURRENT,ACTIVE,36967.35,USD,1,IN,SALARIED,50k-100k,10,0,0,0,50.8,7,MOBILE,420585.64,15,28039.042666666668,188060.41,50746.03024314688,4,7,2,2,13.333333333333334,6.706851777496106
ALT00007771,TXN000119371,ACCT100008511,R004_MULE_SIGNAL,66,2023-02-15 15:03:47.326993,CASE0002563,MEDIUM,CLOSED_SAR_FILED,11.0,INV_02,1,CUST0005153,SALARY,ACTIVE,3299.22,USD,1,SG,SALARIED,0-50k,7,0,0,0,79.2,7,MOBILE,466257.49,9,51806.387777777774,233982.24,76188.93169182939,3,5,1,0,0.0,4.516387527656127
ALT00007772,TXN000119372,ACCT100003682,R003_LAYERING_SIGNAL,84,2022-01-23 11:00:16.693267,CASE0001419,MEDIUM,CLOSED_SAR_FILED,38.0,INV_02,1,CUST0000592,SALARY,ACTIVE,2724.64,SGD,1,CN,SALARIED,0-50k,4,0,0,0,80.4,13,MOBILE,580955.9299999999,7,82993.70428571428,420336.23,151151.78965197343,4,5,0,2,28.57142857142857,5.064615069329811
ALT00007774,TXN000119374,ACCT100002554,R004_MULE_SIGNAL,73,2023-07-15 12:42:54.816477,CASE0002451,MEDIUM,CLOSED_SAR_FILED,39.0,INV_01,1,CUST0000763,SAVINGS,ACTIVE,15483.54,INR,1,IN,SELF_EMPLOYED,50k-100k,2,0,0,0,76.3,127,WEB,199393.25,15,13292.883333333333,49795.56,14442.59244828527,4,6,2,0,13.333333333333334,3.7457497370344504
ALT00007780,TXN000119380,ACCT100008644,R005_RAPID_MVT,73,2023-10-21 04:38:52.084931,CASE0001166,HIGH,CLOSED_SAR_FILED,43.0,INV_03,1,CUST0002115,NRE,ACTIVE,45761.66,INR,1,IN,SALARIED,0-50k,4,0,0,0,78.0,371,THIRD_PARTY,101891.22,10,10189.122,55547.91,16685.774289842633,4,4,0,0,0.0,5.451152596602868
ALT00007781,TXN000119381,ACCT100001235,R002_STRUCTURING_SIGNAL,63,2023-06-03 12:13:43.895015,CASE0001534,LOW,CLOSED_SAR_FILED,11.0,INV_04,1,CUST0005142,salary,ACTIVE,10767.24,SGD,1,IN,SALARIED,,1,0,0,0,98.5,108,WEB,180874.77,14,12919.626428571428,50947.14,14648.56747269985,4,6,3,1,7.142857142857142,3.943085908539264
ALT00007782,TXN000119382,ACCT100006951,R005_RAPID_MVT,87,2022-06-04 12:29:07.990719,CASE0002167,HIGH,CLOSED_FALSE_POSITIVE,18.0,AUTO_SYS,0,CUST0002648,SALARY,ACTIVE,5818.84,INR,3,US,RETIRED,0-50k,3,0,0,0,84.5,199,BRANCH,407939.19,8,50992.39875,183234.83,73509.9457698699,4,5,1,0,25.0,3.5933049079220276
ALT00007786,TXN000119386,ACCT100006941,R005_RAPID_MVT,74,2023-02-05 19:17:28.948843,CASE0000345,MEDIUM,CLOSED_SAR_FILED,24.0,INV_03,1,CUST0007186,CURRENT,ACTIVE,52009.19,USD,1,AE,BUSINESS_OWNER,50k-100k,8,0,0,0,71.9,30,BRANCH,261083.16,7,37297.59428571429,197642.32,71283.01559993046,3,6,1,0,14.285714285714285,5.2989214147327495
ALT00007787,TXN000119387,ACCT100007261,R002_STRUCTURING_SIGNAL,78,2022-03-25 19:32:15.465349,CASE0001470,MEDIUM,CLOSED_SAR_FILED,40.0,INV_02,1,CUST0006642,SALARY,ACTIVE,2246.17,USD,1,AE,BUSINESS_OWNER,50k-100k,6,0,0,0,81.1,161,MOBILE,577500.95,15,38500.06333333333,435185.1,110133.01205221021,4,7,1,1,13.333333333333334,11.303196907375458
ALT00007790,TXN000119390,ACCT100003649,R003_LAYERING_SIGNAL,76,2023-12-10 03:12:31.822877,CASE0000492,LOW,CLOSED_MONITORING,1.0,AUTO_SYS,0,CUST0002332,NRO,ACTIVE,68603.6,INR,1,US,SELF_EMPLOYED,,1,0,0,0,81.4,82,MOBILE,329135.25,13,25318.096153846152,157629.6,44616.89651467322,4,6,2,1,23.076923076923077,6.225719869390161
ALT00007792,TXN000119392,ACCT100005156,R002_STRUCTURING_SIGNAL,67,2023-04-17 19:14:09.742653,CASE0002184,LOW,CLOSED_SAR_FILED,13.0,INV_03,1,CUST0001475,CURRENT,ACTIVE,410856.47,USD,1,IN,POLITICIAN,50k-100k,2,1,0,0,98.1,287,THIRD_PARTY,175947.76,11,15995.25090909091,63099.24,19577.081615966385,4,4,1,1,0.0,3.9446267977792067
ALT00007796,TXN000119396,ACCT100005124,R005_RAPID_MVT,72,2022-08-11 02:11:44.994353,CASE0001736,LOW,CLOSED_FALSE_POSITIVE,31.0,INV_04,0,CUST0007974,SHELL,CLOSED,1774147.87,USD,1,SG,SELF_EMPLOYED,50k-100k,7,0,0,0,80.0,16,BRANCH,188964.68,10,18896.468,55359.69,21743.116226570957,3,7,1,1,20.0,2.929476583847106
ALT00007797,TXN000119397,ACCT100005715,R004_MULE_SIGNAL,81,2022-10-21 16:49:08.257421,CASE0002708,MEDIUM,CLOSED_SAR_FILED,23.0,AUTO_SYS,1,CUST0007706,CURRENT,ACTIVE,27900.02,INR,1,VG,SELF_EMPLOYED,100k-250k,1,0,0,0,100.0,18,BRANCH,300167.74,6,50027.956666666665,148942.64,67962.49810788878,3,4,2,0,33.33333333333333,2.9771286455637327
ALT00007810,TXN000119410,ACCT100002866,R002_STRUCTURING_SIGNAL,61,2022-08-31 15:36:45.650720,CASE0000981,LOW,CLOSED_SAR_FILED,11.0,AUTO_SYS,1,CUST0001730,TRUST,ACTIVE,52691.19,INR,2,AE,SALARIED,,4,0,0,0,80.3,55,BRANCH,329711.59,15,21980.772666666668,131469.78,32795.84090205417,4,6,3,1,13.333333333333334,5.9808543193316615
ALT00007816,TXN000119416,ACCT100009156,R002_STRUCTURING_SIGNAL,62,2024-06-18 17:13:41.140515,CASE0001962,MEDIUM,CLOSED_SAR_FILED,7.0,INV_02,1,CUST0007928,SAVINGS,BLOCKED,27460.17,INR,1,IN,STUDENT,50k-100k,7,0,0,0,80.9,176,MOBILE,193974.64,13,14921.126153846155,59652.84,19324.095418539233,4,5,3,1,0.0,3.9976099508195464
ALT00007821,TXN000119421,ACCT100001962,R003_LAYERING_SIGNAL,89,2024-04-09 00:41:13.482956,CASE0001401,MEDIUM,CLOSED_SAR_FILED,44.0,INV_04,1,CUST0002477,TRUST,ACTIVE,1355850.78,USD,1,AE,SALARIED,250k+,1,0,0,0,72.9,42,WEB,237949.59000000003,11,21631.78090909091,204814.67,60812.03595961353,3,7,2,1,36.36363636363637,9.46779199866667
ALT00007829,TXN000119429,ACCT100010350,R004_MULE_SIGNAL,78,2024-02-09 11:00:08.772683,CASE0001096,MEDIUM,CLOSED_SAR_FILED,18.0,AUTO_SYS,1,CUST0001354,SAVINGS,ACTIVE,6394.04,AED,1,IN,,0-50k,5,0,0,0,73.8,147,MOBILE,142648.02,9,15849.779999999999,46980.11,15135.965837179008,4,5,1,0,0.0,2.963898937465538
ALT00007832,TXN000119432,ACCT100002934,R004_MULE_SIGNAL,74,2023-12-25 16:28:48.774767,CASE0001232,MEDIUM,CLOSED_SAR_FILED,26.0,INV_02,1,CUST0007311,CURRENT,ACTIVE,6912.13,AED,1,IN,SHELL_CO,100k-250k,9,0,0,1,61.4,436,THIRD_PARTY,433876.69000000006,6,72312.78166666668,377327.96,149681.96677018222,4,5,0,1,33.33333333333333,5.217925979024422
ALT00007835,TXN000119435,ACCT100005838,R004_MULE_SIGNAL,72,2024-06-13 05:15:11.938991,CASE0000860,MEDIUM,CLOSED_SAR_FILED,12.0,INV_03,1,CUST0007375,SALARY,ACTIVE,15465.29,INR,1,IN,SALARIED,100k-250k,1,0,0,0,99.1,220,MOBILE,97966.36,15,6531.090666666667,26445.2,6852.215282843588,4,8,1,0,6.666666666666667,4.048504736002847
ALT00007837,TXN000119437,ACCT100001635,R005_RAPID_MVT,74,2022-03-15 09:11:05.764740,CASE0001523,MEDIUM,CLOSED_SAR_FILED,5.0,INV_01,1,CUST0004416,SAVINGS,ACTIVE,5319.67,INR,1,IN,SALARIED,100k-250k,3,0,0,0,80.4,143,WEB,491476.49,12,40956.37416666667,163720.51,54926.06871990078,4,4,0,1,8.333333333333332,3.997339022120335
ALT00007839,TXN000119439,ACCT100006560,R002_STRUCTURING_SIGNAL,84,2023-03-30 07:49:41.116358,CASE0000924,HIGH,CLOSED_SAR_FILED,32.0,INV_01,1,CUST0005474,CURRENT,ACTIVE,1955.06,AED,1,VG,SALARIED,100k-250k,5,0,0,0,85.0,406,WEB,245384.16999999998,14,17527.440714285713,131638.29,33380.58151014506,4,6,3,0,7.142857142857142,7.509982898405478
ALT00007847,TXN000119447,ACCT100007517,R004_MULE_SIGNAL,71,2024-05-13 01:03:25.230076,CASE0002867,MEDIUM,CLOSED_SAR_FILED,2.0,AUTO_SYS,1,CUST0001088,NRE,ACTIVE,1863147.91,INR,2,IN,SHELL_CO,,1,0,0,0,88.2,54,THIRD_PARTY,524701.28,12,43725.10666666667,436795.84,124130.30608685919,4,6,1,2,50.0,9.989360436999041
ALT00007848,TXN000119448,ACCT100011843,R004_MULE_SIGNAL,73,2023-06-24 18:59:54.154077,CASE0000479,LOW,CLOSED_SAR_FILED,24.0,AUTO_SYS,1,CUST0006916,SALARY,ACTIVE,1330.07,USD,1,AE,SALARIED,50k-100k,1,0,0,0,92.4,179,MOBILE,110789.66,9,12309.962222222222,36111.26,14183.108080753824,4,6,2,0,0.0,2.9332605647035805
ALT00007851,TXN000119451,ACCT100005863,R004_MULE_SIGNAL,81,2022-10-05 07:50:36.370908,CASE0001268,LOW,CLOSED_SAR_FILED,32.0,INV_01,1,CUST0007187,CURRENT,ACTIVE,41299.18,INR,1,CN,SELF_EMPLOYED,250k+,4,0,0,0,91.0,25,BRANCH,201609.91999999998,12,16800.826666666664,36259.54,11979.060813602538,4,6,2,2,16.666666666666664,2.158071304945415
ALT00007857,TXN000119457,ACCT100003837,R004_MULE_SIGNAL,89,2022-05-24 12:40:34.195577,CASE0002394,LOW,CLOSED_SAR_FILED,23.0,INV_03,1,CUST0006775,SAVINGS,ACTIVE,1128.18,AED,1,CN,RETIRED,50k-100k,3,0,0,0,99.3,431,MOBILE,173201.78999999998,10,17320.178999999996,38756.07,11181.194916680864,4,5,2,0,10.0,2.2374960734485803
ALT00007860,TXN000119460,ACCT100001262,R002_STRUCTURING_SIGNAL,78,2022-02-28 13:25:58.234931,CASE0002515,MEDIUM,CLOSED_SAR_FILED,10.0,INV_03,1,CUST0007423,SALARY,ACTIVE,6988.65,INR,1,US,SALARIED,0-50k,2,0,0,0,84.2,157,MOBILE,26324.32,6,4387.386666666666,9702.51,3026.0481284650223,2,4,2,0,0.0,2.2109514810302344
ALT00007865,TXN000119465,ACCT100003273,R002_STRUCTURING_SIGNAL,75,2023-04-12 19:57:38.348646,CASE0001477,LOW,CLOSED_SAR_FILED,5.0,INV_01,1,CUST0001803,SAVINGS,ACTIVE,11591.25,INR,1,IN,SALARIED,250k+,2,0,0,0,98.8,105,BRANCH,240341.34,9,26704.593333333334,178114.98,57249.73601960712,4,5,2,0,11.11111111111111,6.669575836672418
ALT00007866,TXN000119466,ACCT100011963,R002_STRUCTURING_SIGNAL,74,2023-07-14 02:38:45.065717,CASE0001795,MEDIUM,CLOSED_SAR_FILED,15.0,INV_02,1,CUST0007359,CURRENT,ACTIVE,263188.79,INR,1,CN,SELF_EMPLOYED,250k+,1,0,0,0,100.0,285,MOBILE,431261.75000000006,7,61608.821428571435,319144.88,116796.54634761144,3,5,4,0,0.0,5.180097468226019
ALT00007867,TXN000119467,ACCT100008597,R004_MULE_SIGNAL,74,2023-08-08 00:30:50.356376,CASE0001936,MEDIUM,CLOSED_SAR_FILED,1.0,AUTO_SYS,1,CUST0007501,CURRENT,ACTIVE,17671.02,INR,1,GB,SHELL_CO,,3,0,0,0,94.7,122,MOBILE,603870.5599999999,9,67096.72888888889,482060.26,156067.91676678727,4,6,1,1,0.0,7.18444972702835
ALT00007873,TXN000119473,ACCT100002257,R004_MULE_SIGNAL,85,2022-03-29 11:33:31.380716,CASE0000780,MEDIUM,CLOSED_SAR_FILED,3.0,AUTO_SYS,1,CUST0007730,TRUST,BLOCKED,189756.66,INR,1,US,SALARIED,100k-250k,3,0,0,0,85.1,369,BRANCH,575310.61,10,57531.061,434402.0,134322.45874615337,4,5,2,0,10.0,7.550607303986554
ALT00007874,TXN000119474,ACCT100004334,R004_MULE_SIGNAL,73,2023-12-09 17:48:37.320823,CASE0000062,LOW,CLOSED_SAR_FILED,41.0,INV_01,1,CUST0003605,CURRENT,ACTIVE,80097.63,AED,1,NG,SALARIED,250k+,2,0,0,0,99.4,94,MOBILE,293392.97,14,20956.640714285713,84092.83,22857.639521491907,4,6,3,0,14.285714285714285,4.012514153975279
ALT00007876,TXN000119476,ACCT100002824,R002_STRUCTURING_SIGNAL,60,2022-12-16 18:52:11.105048,CASE0000788,HIGH,CLOSED_FALSE_POSITIVE,26.0,AUTO_SYS,0,CUST0001894,SALARY,ACTIVE,5573.85,AED,2,AE,BUSINESS_OWNER,250k+,2,0,0,0,92.8,220,WEB,236823.53,12,19735.294166666667,128314.49,34932.110554554885,4,7,2,1,16.666666666666664,6.501447987977142
ALT00007877,TXN000119477,ACCT100000537,R003_LAYERING_SIGNAL,90,2022-10-12 13:37:18.590409,CASE0000932,LOW,CLOSED_SAR_FILED,14.0,INV_03,1,CUST0002886,NRO,ACTIVE,185739.84,INR,1,SG,BUSINESS_OWNER,250k+,8,0,0,0,59.6,370,THIRD_PARTY,458694.89999999997,9,50966.1,201022.21,77988.68249928848,3,4,2,1,0.0,3.944156328298059
ALT00007880,TXN000119480,ACCT100000257,R002_STRUCTURING_SIGNAL,84,2022-01-14 20:30:30.055085,CASE0000212,HIGH,CLOSED_SAR_FILED,37.0,INV_04,1,CUST0007967,SAVINGS,ACTIVE,3723.06,INR,2,IN,SELF_EMPLOYED,0-50k,2,0,0,0,97.1,11,MOBILE,400067.38,16,25004.21125,110374.52,33096.93433800435,4,7,5,3,25.0,4.414060689049368
ALT00007881,TXN000119481,ACCT100004954,R004_MULE_SIGNAL,81,2024-01-29 17:10:16.311380,CASE0001783,LOW,CLOSED_SAR_FILED,29.0,INV_02,1,CUST0001661,CURRENT,ACTIVE,57241.23,INR,2,US,SELF_EMPLOYED,50k-100k,4,0,0,0,93.3,92,MOBILE,87871.48999999999,10,8787.149,22048.67,8046.00440453445,4,5,2,0,10.0,2.5089094415672744
ALT00007885,TXN000119485,ACCT100010037,R005_RAPID_MVT,78,2023-06-16 18:08:57.783459,CASE0000406,LOW,CLOSED_SAR_FILED,8.0,AUTO_SYS,1,CUST0000295,SAVINGS,ACTIVE,3195.89,USD,1,IN,BUSINESS_OWNER,100k-250k,1,0,0,0,100.0,77,WEB,356472.15,16,22279.509375,193903.44,47015.23136376345,4,6,3,1,6.25,8.70282796216368
