account_id,customer_id,account_type,account_open_date,account_status,dormancy_flag,last_dormant_date,account_close_date
ACC_006939,CUST_05547,SAVINGS,1958-08-12,DORMANT,Y,2015-05-04,
ACC_006940,CUST_05548,CURRENT,1971-08-26,ACTIVE,N,,
ACC_006941,CUST_05549,CURRENT,2014-06-23,ACTIVE,N,,
ACC_006942,CUST_05550,SAVINGS,2001-06-16,ACTIVE,N,,
ACC_006943,CUST_05551,SAVINGS,1951-01-14,ACTIVE,N,,
ACC_006944,CUST_05552,SAVINGS,1973-04-29,ACTIVE,N,,
ACC_006945,CUST_05553,CURRENT,2000-12-22,ACTIVE,N,,
ACC_006946,CUST_05554,SAVINGS,1954-10-13,ACTIVE,N,,
ACC_006947,CUST_05555,SAVINGS,2022-07-19,ACTIVE,N,,
ACC_006948,CUST_05556,SAVINGS,1973-10-31,DORMANT,Y,2020-05-28,
ACC_006949,CUST_05557,SAVINGS,2007-03-19,DORMANT,Y,2010-11-26,
ACC_006950,CUST_05558,SAVINGS,1961-07-18,ACTIVE,N,,
ACC_006951,CUST_05559,SAVINGS,1971-06-11,ACTIVE,N,,
ACC_006952,CUST_05559,SAVINGS,1978-10-28,ACTIVE,N,,
ACC_006953,CUST_05560,SAVINGS,1959-12-19,DORMANT,Y,1970-06-05,
ACC_006954,CUST_05560,SAVINGS,2006-06-28,ACTIVE,N,,
ACC_006955,CUST_05560,SAVINGS,1964-10-04,ACTIVE,N,,
ACC_006956,CUST_05561,SAVINGS,2009-02-25,ACTIVE,N,,
ACC_006957,CUST_05562,SAVINGS,1981-03-15,ACTIVE,N,,
ACC_006958,CUST_05562,SAVINGS,1972-08-14,ACTIVE,N,,
ACC_006959,CUST_05563,SAVINGS,1986-03-22,ACTIVE,N,,
ACC_006960,CUST_05564,SAVINGS,2020-10-22,ACTIVE,N,,
ACC_006961,CUST_05565,CURRENT,2022-04-02,DORMANT,Y,2024-10-07,
ACC_006962,CUST_05566,SAVINGS,1994-12-02,INACTIVE,N,,2010-05-02
ACC_006963,CUST_05567,SAVINGS,1971-06-04,ACTIVE,N,,
ACC_006964,CUST_05568,SAVINGS,2022-07-10,ACTIVE,N,,
ACC_006965,CUST_05569,CURRENT,1979-05-05,DORMANT,Y,2009-11-24,
ACC_006966,CUST_05569,SAVINGS,2007-10-30,ACTIVE,N,,
ACC_006967,CUST_05569,SAVINGS,1973-06-05,ACTIVE,N,,
ACC_006968,CUST_05570,SAVINGS,2010-07-29,DORMANT,Y,2015-04-28,
ACC_006969,CUST_05571,SAVINGS,1992-12-21,DORMANT,Y,2001-10-29,
ACC_006970,CUST_05572,SAVINGS,1979-02-23,ACTIVE,N,,
ACC_006971,CUST_05572,SAVINGS,1952-09-22,ACTIVE,N,,
ACC_006972,CUST_05573,SAVINGS,1976-09-17,ACTIVE,N,,
ACC_006973,CUST_05574,SAVINGS,2005-03-26,ACTIVE,N,,
ACC_006974,CUST_05574,SAVINGS,1990-03-23,ACTIVE,N,,
ACC_006975,CUST_05575,SAVINGS,2001-02-09,ACTIVE,N,,
ACC_006976,CUST_05575,SAVINGS,2022-11-16,ACTIVE,N,,
ACC_006977,CUST_05575,SAVINGS,2013-04-08,INACTIVE,N,,2014-10-25
ACC_006978,CUST_05576,SAVINGS,1965-09-12,INACTIVE,N,,2019-11-27
ACC_006979,CUST_05577,SAVINGS,1967-04-04,ACTIVE,N,,
ACC_006980,CUST_05578,SAVINGS,1957-04-28,ACTIVE,N,,
ACC_006981,CUST_05579,CURRENT,1981-04-08,ACTIVE,N,,
ACC_006982,CUST_05579,CURRENT,2022-08-13,ACTIVE,N,,
ACC_006983,CUST_05580,SAVINGS,1965-05-27,ACTIVE,N,,
ACC_006984,CUST_05581,SAVINGS,2015-03-28,ACTIVE,N,,
ACC_006985,CUST_05582,SAVINGS,2003-09-16,ACTIVE,N,,
ACC_006986,CUST_05583,SAVINGS,1968-05-27,ACTIVE,N,,
ACC_006987,CUST_05584,SAVINGS,1957-03-11,ACTIVE,N,,
ACC_006988,CUST_05585,SAVINGS,2020-06-29,ACTIVE,N,,
ACC_006989,CUST_05585,SAVINGS,1974-06-21,ACTIVE,N,,
ACC_006990,CUST_05586,SAVINGS,2023-05-13,ACTIVE,N,,
ACC_006991,CUST_05587,SAVINGS,1981-07-19,ACTIVE,N,,
ACC_006992,CUST_05588,SAVINGS,1967-03-17,ACTIVE,N,,
ACC_006993,CUST_05589,CURRENT,1982-09-24,INACTIVE,N,,1986-03-08
ACC_006994,CUST_05590,SAVINGS,2019-03-13,ACTIVE,N,,
ACC_006995,CUST_05591,SAVINGS,2023-12-30,ACTIVE,N,,
ACC_006996,CUST_05592,SAVINGS,1960-02-05,ACTIVE,N,,
ACC_006997,CUST_05593,SAVINGS,1982-11-13,ACTIVE,N,,
ACC_006998,CUST_05593,SAVINGS,2023-05-11,ACTIVE,N,,
ACC_006999,CUST_05593,SAVINGS,1961-05-17,ACTIVE,N,,
ACC_007000,CUST_05594,SAVINGS,1996-02-26,ACTIVE,N,,
ACC_007001,CUST_05595,SAVINGS,2021-06-18,ACTIVE,N,,
ACC_007002,CUST_05596,SAVINGS,2023-03-01,ACTIVE,N,,
ACC_007003,CUST_05596,SAVINGS,1962-09-24,INACTIVE,N,,1980-05-25
ACC_007004,CUST_05596,SAVINGS,1985-07-17,ACTIVE,N,,
ACC_007005,CUST_05597,SAVINGS,1995-03-13,ACTIVE,N,,
ACC_007006,CUST_05598,SAVINGS,2024-09-15,ACTIVE,N,,
ACC_007007,CUST_05599,SAVINGS,1968-07-14,ACTIVE,N,,
ACC_007008,CUST_05600,CURRENT,1974-04-08,ACTIVE,N,,
ACC_007009,CUST_05601,SAVINGS,1955-12-29,ACTIVE,N,,
ACC_007010,CUST_05602,SAVINGS,2008-03-19,ACTIVE,N,,
ACC_007011,CUST_05602,SAVINGS,2016-10-04,ACTIVE,N,,
ACC_007012,CUST_05603,SAVINGS,1977-12-10,ACTIVE,N,,
ACC_007013,CUST_05604,SAVINGS,1969-01-06,ACTIVE,N,,
ACC_007014,CUST_05604,SAVINGS,1980-01-05,DORMANT,Y,2023-04-23,
ACC_007015,CUST_05604,SAVINGS,1962-03-02,ACTIVE,N,,
ACC_007016,CUST_05605,SAVINGS,2020-06-29,DORMANT,Y,2021-10-01,
ACC_007017,CUST_05606,SAVINGS,2010-03-16,ACTIVE,N,,
ACC_007018,CUST_05607,CURRENT,1959-09-22,INACTIVE,N,,1988-06-12
ACC_007019,CUST_05608,CURRENT,2024-05-29,ACTIVE,N,,
ACC_007020,CUST_05609,SAVINGS,1960-11-28,INACTIVE,N,,2011-02-10
ACC_007021,CUST_05610,SAVINGS,1993-10-20,ACTIVE,N,,
ACC_007022,CUST_05611,CURRENT,2012-09-23,ACTIVE,N,,
ACC_007023,CUST_05612,SAVINGS,1972-05-29,ACTIVE,N,,
ACC_007024,CUST_05613,SAVINGS,1987-08-10,ACTIVE,N,,
ACC_007025,CUST_05614,CURRENT,1995-12-17,ACTIVE,N,,
ACC_007026,CUST_05615,CURRENT,1954-01-29,INACTIVE,N,,1958-08-01
ACC_007027,CUST_05615,SAVINGS,1951-07-28,ACTIVE,N,,
ACC_007028,CUST_05616,SAVINGS,1953-09-20,ACTIVE,N,,
ACC_007029,CUST_05617,CURRENT,1953-04-18,ACTIVE,N,,
ACC_007030,CUST_05617,CURRENT,1954-02-17,ACTIVE,N,,
ACC_007031,CUST_05618,SAVINGS,1961-05-20,ACTIVE,N,,
ACC_007032,CUST_05618,SAVINGS,1993-11-22,ACTIVE,N,,
ACC_007033,CUST_05619,SAVINGS,1972-06-12,ACTIVE,N,,
ACC_007034,CUST_05620,CURRENT,1961-01-12,ACTIVE,N,,
ACC_007035,CUST_05621,SAVINGS,1961-03-31,ACTIVE,N,,
ACC_007036,CUST_05622,CURRENT,1975-12-01,ACTIVE,N,,
ACC_007037,CUST_05623,SAVINGS,2015-06-08,ACTIVE,N,,
ACC_007038,CUST_05624,SAVINGS,1963-05-17,ACTIVE,N,,
ACC_007039,CUST_05625,CURRENT,2009-09-29,ACTIVE,N,,
ACC_007040,CUST_05626,SAVINGS,2023-05-13,ACTIVE,N,,
ACC_007041,CUST_05626,SAVINGS,2000-07-26,ACTIVE,N,,
ACC_007042,CUST_05627,SAVINGS,1957-10-16,ACTIVE,N,,
ACC_007043,CUST_05627,SAVINGS,1953-07-08,ACTIVE,N,,
ACC_007044,CUST_05628,SAVINGS,1970-05-21,ACTIVE,N,,
ACC_007045,CUST_05628,CURRENT,1998-02-02,ACTIVE,N,,
ACC_007046,CUST_05629,SAVINGS,1992-07-30,ACTIVE,N,,
ACC_007047,CUST_05630,SAVINGS,2001-08-03,ACTIVE,N,,
ACC_007048,CUST_05631,SAVINGS,1965-09-03,ACTIVE,N,,
ACC_007049,CUST_05631,SAVINGS,2018-08-06,ACTIVE,N,,
ACC_007050,CUST_05631,SAVINGS,1989-06-14,ACTIVE,N,,
ACC_007051,CUST_05632,SAVINGS,1989-10-05,ACTIVE,N,,
ACC_007052,CUST_05633,SAVINGS,1985-06-30,ACTIVE,N,,
ACC_007053,CUST_05634,SAVINGS,1971-09-05,ACTIVE,N,,
ACC_007054,CUST_05635,SAVINGS,1961-07-29,ACTIVE,N,,
ACC_007055,CUST_05636,SAVINGS,2024-04-12,ACTIVE,N,,
ACC_007056,CUST_05637,SAVINGS,1970-02-19,ACTIVE,N,,
ACC_007057,CUST_05638,SAVINGS,2023-07-01,ACTIVE,N,,
ACC_007058,CUST_05639,SAVINGS,2014-11-21,ACTIVE,N,,
ACC_007059,CUST_05640,SAVINGS,1989-01-31,ACTIVE,N,,
ACC_007060,CUST_05641,SAVINGS,2016-11-04,ACTIVE,N,,
ACC_007061,CUST_05642,SAVINGS,2021-01-27,ACTIVE,N,,
ACC_007062,CUST_05643,SAVINGS,1960-06-04,DORMANT,Y,1970-09-02,
ACC_007063,CUST_05644,SAVINGS,1973-12-01,ACTIVE,N,,
ACC_007064,CUST_05645,SAVINGS,1989-05-01,ACTIVE,N,,
ACC_007065,CUST_05646,SAVINGS,2018-03-30,DORMANT,Y,2023-07-13,
ACC_007066,CUST_05647,SAVINGS,1955-10-12,ACTIVE,N,,
ACC_007067,CUST_05648,SAVINGS,1992-10-01,ACTIVE,N,,
ACC_007068,CUST_05649,SAVINGS,2001-08-23,ACTIVE,N,,
ACC_007069,CUST_05650,SAVINGS,2013-10-24,DORMANT,Y,2014-07-01,
ACC_007070,CUST_05651,SAVINGS,2019-01-09,ACTIVE,N,,
ACC_007071,CUST_05651,SAVINGS,2009-02-28,ACTIVE,N,,
ACC_007072,CUST_05652,SAVINGS,2013-08-08,ACTIVE,N,,
ACC_007073,CUST_05652,SAVINGS,1953-07-28,ACTIVE,N,,
ACC_007074,CUST_05653,SAVINGS,1956-01-04,ACTIVE,N,,
ACC_007075,CUST_05654,SAVINGS,1956-08-25,DORMANT,Y,1957-01-10,
ACC_007076,CUST_05655,SAVINGS,1985-07-24,ACTIVE,N,,
ACC_007077,CUST_05655,SAVINGS,1983-06-06,ACTIVE,N,,
ACC_007078,CUST_05656,SAVINGS,2001-06-07,DORMANT,Y,2013-03-07,
ACC_007079,CUST_05656,SAVINGS,1996-06-23,ACTIVE,N,,
ACC_007080,CUST_05656,SAVINGS,1962-01-26,ACTIVE,N,,
ACC_007081,CUST_05657,SAVINGS,1999-03-13,ACTIVE,N,,
ACC_007082,CUST_05657,SAVINGS,2020-03-19,ACTIVE,N,,
ACC_007083,CUST_05658,CURRENT,1987-06-10,ACTIVE,N,,
ACC_007084,CUST_05659,CURRENT,2022-02-20,ACTIVE,N,,
ACC_007085,CUST_05660,SAVINGS,1970-05-30,ACTIVE,N,,
ACC_007086,CUST_05661,SAVINGS,2005-02-22,ACTIVE,N,,
ACC_007087,CUST_05662,SAVINGS,2001-05-29,ACTIVE,N,,
ACC_007088,CUST_05662,SAVINGS,1966-09-25,ACTIVE,N,,
ACC_007089,CUST_05662,SAVINGS,1982-02-03,ACTIVE,N,,
ACC_007090,CUST_05663,SAVINGS,2006-03-16,ACTIVE,N,,
ACC_007091,CUST_05664,SAVINGS,1970-04-26,ACTIVE,N,,
ACC_007092,CUST_05665,SAVINGS,1986-09-01,ACTIVE,N,,
ACC_007093,CUST_05666,SAVINGS,2019-08-22,DORMANT,Y,2021-07-29,
ACC_007094,CUST_05666,SAVINGS,1993-10-10,ACTIVE,N,,
ACC_007095,CUST_05667,SAVINGS,2000-04-19,ACTIVE,N,,
ACC_007096,CUST_05668,SAVINGS,1956-09-01,ACTIVE,N,,
ACC_007097,CUST_05669,SAVINGS,1999-11-04,ACTIVE,N,,
ACC_007098,CUST_05670,SAVINGS,1992-03-17,ACTIVE,N,,
ACC_007099,CUST_05671,CURRENT,1973-03-03,ACTIVE,N,,
ACC_007100,CUST_05672,CURRENT,2001-01-30,INACTIVE,N,,2002-07-04
ACC_007101,CUST_05673,SAVINGS,1955-05-12,ACTIVE,N,,
ACC_007102,CUST_05674,SAVINGS,2013-12-08,ACTIVE,N,,
ACC_007103,CUST_05675,SAVINGS,1957-03-21,ACTIVE,N,,
ACC_007104,CUST_05676,CURRENT,2005-05-10,ACTIVE,N,,
ACC_007105,CUST_05677,SAVINGS,1978-04-19,ACTIVE,N,,
ACC_007106,CUST_05678,SAVINGS,1982-09-19,ACTIVE,N,,
ACC_007107,CUST_05679,SAVINGS,2005-10-29,ACTIVE,N,,
ACC_007108,CUST_05680,SAVINGS,2012-08-10,ACTIVE,N,,
ACC_007109,CUST_05681,SAVINGS,1998-04-29,ACTIVE,N,,
ACC_007110,CUST_05682,SAVINGS,1952-04-24,ACTIVE,N,,
ACC_007111,CUST_05683,CURRENT,2021-07-25,ACTIVE,N,,
ACC_007112,CUST_05683,CURRENT,1975-02-23,ACTIVE,N,,
ACC_007113,CUST_05684,SAVINGS,1967-02-12,ACTIVE,N,,
ACC_007114,CUST_05685,SAVINGS,1958-10-13,ACTIVE,N,,
ACC_007115,CUST_05686,SAVINGS,1958-04-06,DORMANT,Y,1976-06-26,
ACC_007116,CUST_05687,SAVINGS,1956-05-24,INACTIVE,N,,1973-01-20
ACC_007117,CUST_05687,SAVINGS,2003-04-23,ACTIVE,N,,
ACC_007118,CUST_05687,SAVINGS,1984-05-29,ACTIVE,N,,
ACC_007119,CUST_05688,CURRENT,2021-12-09,ACTIVE,N,,
ACC_007120,CUST_05689,SAVINGS,1966-11-30,ACTIVE,N,,
ACC_007121,CUST_05690,SAVINGS,2022-01-14,ACTIVE,N,,
ACC_007122,CUST_05690,SAVINGS,1950-09-05,ACTIVE,N,,
ACC_007123,CUST_05691,SAVINGS,1985-08-09,DORMANT,Y,2003-03-17,
ACC_007124,CUST_05692,SAVINGS,1974-02-24,ACTIVE,N,,
ACC_007125,CUST_05693,SAVINGS,2024-07-06,ACTIVE,N,,
ACC_007126,CUST_05694,SAVINGS,2014-06-18,ACTIVE,N,,
ACC_007127,CUST_05694,SAVINGS,2017-11-02,ACTIVE,N,,
ACC_007128,CUST_05694,SAVINGS,1983-11-22,DORMANT,Y,2018-12-24,
ACC_007129,CUST_05695,SAVINGS,1976-05-20,ACTIVE,N,,
ACC_007130,CUST_05696,SAVINGS,2001-06-16,ACTIVE,N,,
ACC_007131,CUST_05696,CURRENT,1975-07-18,ACTIVE,N,,
ACC_007132,CUST_05696,SAVINGS,2021-11-26,ACTIVE,N,,
ACC_007133,CUST_05697,SAVINGS,1958-09-25,ACTIVE,N,,
ACC_007134,CUST_05698,SAVINGS,2004-05-26,ACTIVE,N,,
ACC_007135,CUST_05699,SAVINGS,1986-06-13,ACTIVE,N,,
ACC_007136,CUST_05700,SAVINGS,1982-12-20,ACTIVE,N,,
ACC_007137,CUST_05701,SAVINGS,1971-01-29,ACTIVE,N,,
ACC_007138,CUST_05702,SAVINGS,1958-12-02,ACTIVE,N,,
ACC_007139,CUST_05702,CURRENT,1969-04-05,ACTIVE,N,,
ACC_007140,CUST_05703,SAVINGS,2004-06-14,ACTIVE,N,,
ACC_007141,CUST_05704,SAVINGS,1990-03-04,ACTIVE,N,,
ACC_007142,CUST_05705,CURRENT,1973-04-04,ACTIVE,N,,
ACC_007143,CUST_05705,CURRENT,2021-01-03,ACTIVE,N,,
ACC_007144,CUST_05706,CURRENT,1991-11-07,DORMANT,Y,2005-09-19,
ACC_007145,CUST_05707,CURRENT,1990-07-03,ACTIVE,N,,
ACC_007146,CUST_05708,SAVINGS,1971-08-02,ACTIVE,N,,
ACC_007147,CUST_05709,SAVINGS,1952-10-26,ACTIVE,N,,
ACC_007148,CUST_05710,CURRENT,1983-01-13,ACTIVE,N,,
ACC_007149,CUST_05711,SAVINGS,2007-02-19,ACTIVE,N,,
ACC_007150,CUST_05712,SAVINGS,1967-10-06,ACTIVE,N,,
ACC_007151,CUST_05713,SAVINGS,2000-02-14,ACTIVE,N,,
ACC_007152,CUST_05713,SAVINGS,2021-11-26,ACTIVE,N,,
ACC_007153,CUST_05714,CURRENT,2008-08-23,ACTIVE,N,,
ACC_007154,CUST_05715,SAVINGS,1979-02-09,ACTIVE,N,,
ACC_007155,CUST_05716,CURRENT,1964-03-02,ACTIVE,N,,
ACC_007156,CUST_05717,SAVINGS,1992-02-19,ACTIVE,N,,
ACC_007157,CUST_05718,SAVINGS,1984-04-11,ACTIVE,N,,
ACC_007158,CUST_05719,SAVINGS,1961-03-08,ACTIVE,N,,
ACC_007159,CUST_05720,SAVINGS,2012-11-15,ACTIVE,N,,
ACC_007160,CUST_05721,SAVINGS,1955-07-21,ACTIVE,N,,
ACC_007161,CUST_05722,SAVINGS,2003-02-08,ACTIVE,N,,
ACC_007162,CUST_05723,SAVINGS,1989-09-09,ACTIVE,N,,
ACC_007163,CUST_05724,SAVINGS,2003-01-24,DORMANT,Y,2008-05-24,
ACC_007164,CUST_05725,SAVINGS,1998-04-10,ACTIVE,N,,
ACC_007165,CUST_05726,SAVINGS,2000-11-08,ACTIVE,N,,
ACC_007166,CUST_05727,SAVINGS,1989-07-21,ACTIVE,N,,
ACC_007167,CUST_05727,SAVINGS,1955-10-05,ACTIVE,N,,
ACC_007168,CUST_05728,SAVINGS,1975-05-25,ACTIVE,N,,
ACC_007169,CUST_05729,SAVINGS,2004-11-20,ACTIVE,N,,
ACC_007170,CUST_05730,CURRENT,1981-03-06,ACTIVE,N,,
ACC_007171,CUST_05731,SAVINGS,2000-03-24,INACTIVE,N,,2011-10-17
ACC_007172,CUST_05732,CURRENT,2023-12-20,ACTIVE,N,,
ACC_007173,CUST_05733,SAVINGS,1975-06-12,ACTIVE,N,,
ACC_007174,CUST_05734,SAVINGS,1989-12-28,DORMANT,Y,2003-01-13,
ACC_007175,CUST_05735,SAVINGS,1953-03-02,ACTIVE,N,,
ACC_007176,CUST_05736,SAVINGS,1961-07-07,DORMANT,Y,1993-06-26,
ACC_007177,CUST_05737,SAVINGS,2001-05-07,ACTIVE,N,,
ACC_007178,CUST_05738,SAVINGS,1991-11-19,ACTIVE,N,,
ACC_007179,CUST_05739,SAVINGS,2005-12-18,INACTIVE,N,,2015-06-26
ACC_007180,CUST_05740,SAVINGS,1989-07-20,ACTIVE,N,,
ACC_007181,CUST_05741,CURRENT,2019-10-26,ACTIVE,N,,
ACC_007182,CUST_05742,SAVINGS,2022-03-08,ACTIVE,N,,
ACC_007183,CUST_05742,SAVINGS,2018-10-05,ACTIVE,N,,
ACC_007184,CUST_05742,SAVINGS,1953-01-23,DORMANT,Y,1983-10-20,
ACC_007185,CUST_05743,SAVINGS,1964-10-30,ACTIVE,N,,
ACC_007186,CUST_05744,SAVINGS,2000-02-19,ACTIVE,N,,
ACC_007187,CUST_05745,SAVINGS,1982-11-11,DORMANT,Y,2020-09-13,
ACC_007188,CUST_05746,SAVINGS,2018-03-08,DORMANT,Y,2022-08-05,
ACC_007189,CUST_05747,SAVINGS,1974-04-16,ACTIVE,N,,
ACC_007190,CUST_05748,SAVINGS,1987-06-27,ACTIVE,N,,
ACC_007191,CUST_05749,SAVINGS,1995-02-15,ACTIVE,N,,
ACC_007192,CUST_05749,SAVINGS,1968-04-09,ACTIVE,N,,
ACC_007193,CUST_05750,SAVINGS,2013-05-19,ACTIVE,N,,
ACC_007194,CUST_05751,SAVINGS,1958-05-17,DORMANT,Y,2004-03-20,
ACC_007195,CUST_05752,SAVINGS,1996-04-06,ACTIVE,N,,
ACC_007196,CUST_05753,SAVINGS,1955-02-10,ACTIVE,N,,
ACC_007197,CUST_05753,SAVINGS,1989-06-05,ACTIVE,N,,
ACC_007198,CUST_05754,SAVINGS,1957-10-30,INACTIVE,N,,2015-11-15
ACC_007199,CUST_05755,CURRENT,1989-08-28,ACTIVE,N,,
ACC_007200,CUST_05755,CURRENT,1982-07-03,ACTIVE,N,,
ACC_007201,CUST_05756,SAVINGS,1977-11-07,ACTIVE,N,,
ACC_007202,CUST_05757,SAVINGS,1979-06-02,ACTIVE,N,,
ACC_007203,CUST_05757,SAVINGS,1978-06-09,ACTIVE,N,,
ACC_007204,CUST_05757,SAVINGS,1998-04-29,ACTIVE,N,,
ACC_007205,CUST_05758,SAVINGS,1976-06-13,ACTIVE,N,,
ACC_007206,CUST_05759,SAVINGS,2021-08-14,ACTIVE,N,,
ACC_007207,CUST_05760,SAVINGS,1985-01-28,ACTIVE,N,,
ACC_007208,CUST_05761,SAVINGS,1992-11-18,ACTIVE,N,,
ACC_007209,CUST_05762,CURRENT,1966-08-18,ACTIVE,N,,
ACC_007210,CUST_05763,CURRENT,2003-09-21,ACTIVE,N,,
ACC_007211,CUST_05764,SAVINGS,1980-03-13,DORMANT,Y,1989-10-26,
ACC_007212,CUST_05765,CURRENT,1963-11-28,DORMANT,Y,1970-01-13,
ACC_007213,CUST_05766,SAVINGS,1962-11-15,ACTIVE,N,,
ACC_007214,CUST_05766,SAVINGS,2011-11-22,ACTIVE,N,,
ACC_007215,CUST_05767,SAVINGS,2021-08-14,ACTIVE,N,,
ACC_007216,CUST_05768,SAVINGS,2013-06-26,ACTIVE,N,,
ACC_007217,CUST_05769,SAVINGS,1966-11-06,ACTIVE,N,,
ACC_007218,CUST_05769,SAVINGS,2024-02-03,ACTIVE,N,,
ACC_007219,CUST_05770,CURRENT,1956-07-30,ACTIVE,N,,
ACC_007220,CUST_05771,SAVINGS,1977-01-12,ACTIVE,N,,
ACC_007221,CUST_05772,SAVINGS,1982-10-24,ACTIVE,N,,
ACC_007222,CUST_05773,SAVINGS,1962-06-11,ACTIVE,N,,
ACC_007223,CUST_05774,SAVINGS,1976-12-12,ACTIVE,N,,
ACC_007224,CUST_05775,SAVINGS,2017-01-15,ACTIVE,N,,
ACC_007225,CUST_05776,CURRENT,1979-07-04,ACTIVE,N,,
ACC_007226,CUST_05777,SAVINGS,1968-05-02,ACTIVE,N,,
ACC_007227,CUST_05778,SAVINGS,2005-02-13,ACTIVE,N,,
ACC_007228,CUST_05779,SAVINGS,1993-12-18,ACTIVE,N,,
ACC_007229,CUST_05780,SAVINGS,1980-09-20,ACTIVE,N,,
ACC_007230,CUST_05781,SAVINGS,1955-05-04,ACTIVE,N,,
ACC_007231,CUST_05781,SAVINGS,2005-05-06,ACTIVE,N,,
ACC_007232,CUST_05781,SAVINGS,1954-09-24,DORMANT,Y,1965-03-09,
ACC_007233,CUST_05782,CURRENT,1961-05-31,ACTIVE,N,,
ACC_007234,CUST_05782,SAVINGS,2018-09-19,ACTIVE,N,,
ACC_007235,CUST_05783,SAVINGS,2017-08-06,ACTIVE,N,,
ACC_007236,CUST_05784,CURRENT,1994-07-26,ACTIVE,N,,
ACC_007237,CUST_05785,CURRENT,2002-12-28,DORMANT,Y,2006-03-26,
ACC_007238,CUST_05785,CURRENT,2012-11-02,ACTIVE,N,,
ACC_007239,CUST_05786,CURRENT,2018-02-22,ACTIVE,N,,
ACC_007240,CUST_05787,SAVINGS,2005-06-02,ACTIVE,N,,
ACC_007241,CUST_05788,SAVINGS,2021-05-19,ACTIVE,N,,
ACC_007242,CUST_05789,SAVINGS,1951-02-21,ACTIVE,N,,
ACC_007243,CUST_05790,CURRENT,1951-06-15,ACTIVE,N,,
ACC_007244,CUST_05791,SAVINGS,1975-02-26,ACTIVE,N,,
ACC_007245,CUST_05791,SAVINGS,1978-05-28,DORMANT,Y,1980-03-18,
ACC_007246,CUST_05792,SAVINGS,1954-01-01,ACTIVE,N,,
ACC_007247,CUST_05793,SAVINGS,1964-07-12,ACTIVE,N,,
ACC_007248,CUST_05794,CURRENT,1995-07-16,ACTIVE,N,,
ACC_007249,CUST_05795,CURRENT,2006-06-26,DORMANT,Y,2010-04-18,
ACC_007250,CUST_05796,SAVINGS,2024-10-26,ACTIVE,N,,
ACC_007251,CUST_05797,SAVINGS,1967-05-30,ACTIVE,N,,
ACC_007252,CUST_05798,SAVINGS,2021-04-19,DORMANT,Y,2021-05-09,
ACC_007253,CUST_05799,SAVINGS,1983-04-06,DORMANT,Y,2008-12-07,
ACC_007254,CUST_05800,SAVINGS,1995-06-09,ACTIVE,N,,
ACC_007255,CUST_05801,SAVINGS,2014-04-11,ACTIVE,N,,
ACC_007256,CUST_05802,SAVINGS,2017-09-09,ACTIVE,N,,
ACC_007257,CUST_05802,SAVINGS,1985-11-30,ACTIVE,N,,
ACC_007258,CUST_05803,SAVINGS,1988-08-09,ACTIVE,N,,
ACC_007259,CUST_05803,CURRENT,1966-04-17,ACTIVE,N,,
ACC_007260,CUST_05804,SAVINGS,2006-07-21,ACTIVE,N,,
ACC_007261,CUST_05805,SAVINGS,1950-06-02,ACTIVE,N,,
ACC_007262,CUST_05806,SAVINGS,1979-02-01,ACTIVE,N,,
ACC_007263,CUST_05807,SAVINGS,2003-04-27,DORMANT,Y,2015-11-02,
ACC_007264,CUST_05808,CURRENT,1997-01-23,ACTIVE,N,,
ACC_007265,CUST_05809,SAVINGS,1968-03-24,ACTIVE,N,,
ACC_007266,CUST_05809,SAVINGS,1957-11-20,ACTIVE,N,,
ACC_007267,CUST_05810,SAVINGS,1960-05-18,ACTIVE,N,,
ACC_007268,CUST_05811,SAVINGS,1992-05-11,ACTIVE,N,,
ACC_007269,CUST_05812,SAVINGS,1959-08-27,ACTIVE,N,,
ACC_007270,CUST_05813,CURRENT,1966-10-06,ACTIVE,N,,
ACC_007271,CUST_05814,SAVINGS,2021-08-01,ACTIVE,N,,
ACC_007272,CUST_05815,SAVINGS,1989-01-14,ACTIVE,N,,
ACC_007273,CUST_05816,SAVINGS,1964-10-25,DORMANT,Y,2001-07-05,
ACC_007274,CUST_05817,SAVINGS,1989-10-10,INACTIVE,N,,2005-02-21
ACC_007275,CUST_05818,SAVINGS,1981-06-27,ACTIVE,N,,
ACC_007276,CUST_05819,CURRENT,2004-01-13,DORMANT,Y,2022-01-23,
ACC_007277,CUST_05820,SAVINGS,2014-12-20,ACTIVE,N,,
ACC_007278,CUST_05821,SAVINGS,1996-09-04,ACTIVE,N,,
ACC_007279,CUST_05821,SAVINGS,1953-08-04,ACTIVE,N,,
ACC_007280,CUST_05822,SAVINGS,1968-12-16,ACTIVE,N,,
ACC_007281,CUST_05823,SAVINGS,2005-06-06,ACTIVE,N,,
ACC_007282,CUST_05824,SAVINGS,1976-07-01,ACTIVE,N,,
ACC_007283,CUST_05824,SAVINGS,1973-03-21,INACTIVE,N,,2022-06-01
ACC_007284,CUST_05825,SAVINGS,1971-06-18,ACTIVE,N,,
ACC_007285,CUST_05826,CURRENT,1979-05-05,DORMANT,Y,2020-08-13,
ACC_007286,CUST_05826,SAVINGS,2018-11-06,ACTIVE,N,,
ACC_007287,CUST_05826,SAVINGS,1970-02-16,ACTIVE,N,,
ACC_007288,CUST_05827,SAVINGS,1960-01-02,ACTIVE,N,,
ACC_007289,CUST_05828,SAVINGS,1982-09-07,ACTIVE,N,,
