transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_category,transaction_amount
TXN_00242295,ACC_000964,CUST_00773,2024-07-25,DEBIT,INTERNATIONAL_WIRE,4381435.11
TXN_00242296,ACC_003557,CUST_02859,2024-10-10,DEBIT,FX,4338918.44
TXN_00242297,ACC_001283,CUST_01029,2024-07-13,CREDIT,NEFT,1348729.88
TXN_00242298,ACC_009914,CUST_07947,2024-07-17,DEBIT,INTERNATIONAL_WIRE,3334358.91
TXN_00242299,ACC_008294,CUST_06632,2024-09-17,CREDIT,INTERNATIONAL_WIRE,2679958.06
TXN_00242300,ACC_001280,CUST_01028,2024-11-06,DEBIT,UPI,1779782.01
TXN_00242301,ACC_009530,CUST_07639,2024-10-27,CREDIT,FX,2626848.82
TXN_00242302,ACC_004688,CUST_03749,2024-09-03,CREDIT,UPI,4621904.47
TXN_00242303,ACC_002290,CUST_01821,2024-10-01,DEBIT,IMPS,1686441.29
TXN_00242304,ACC_008452,CUST_06762,2024-10-19,CREDIT,NEFT,4701827.56
TXN_00242305,ACC_008967,CUST_07182,2024-09-04,CREDIT,INTERNATIONAL_WIRE,4092731.82
TXN_00242306,ACC_000723,CUST_00581,2024-09-19,CREDIT,NEFT,2697439.78
TXN_00242307,ACC_000862,CUST_00690,2024-09-02,DEBIT,INTERNATIONAL_WIRE,2144067.85
TXN_00242308,ACC_004921,CUST_03940,2024-07-01,DEBIT,RTGS,4078585.84
TXN_00242309,ACC_008214,CUST_06570,2024-12-17,DEBIT,IMPS,4210041.55
TXN_00242310,ACC_001810,CUST_01438,2024-08-17,DEBIT,CHEQUE,2928039.68
TXN_00242311,ACC_002936,CUST_02354,2024-12-27,DEBIT,IMPS,4510617.76
TXN_00242312,ACC_005122,CUST_04098,2024-09-17,CREDIT,FX,3662469.42
TXN_00242313,ACC_009849,CUST_07895,2024-09-11,CREDIT,UPI,3774486.81
TXN_00242314,ACC_005569,CUST_04466,2024-12-04,DEBIT,INTERNATIONAL_WIRE,1137019.4
TXN_00242315,ACC_001150,CUST_00921,2024-12-20,DEBIT,INTERNATIONAL_WIRE,4301747.94
TXN_00242316,ACC_003608,CUST_02905,2024-07-20,DEBIT,FX,719924.89
TXN_00242317,ACC_007745,CUST_06193,2024-10-03,CREDIT,IMPS,1333884.77
TXN_00242318,ACC_006319,CUST_05066,2024-07-07,DEBIT,UPI,174066.25
TXN_00242319,ACC_007667,CUST_06130,2024-11-27,CREDIT,RTGS,766889.4
TXN_00242320,ACC_006114,CUST_04897,2024-08-16,CREDIT,UPI,4306701.83
TXN_00242321,ACC_009577,CUST_07676,2024-09-19,CREDIT,CHEQUE,2293376.37
TXN_00242322,ACC_002186,CUST_01741,2024-11-26,CREDIT,UPI,3368873.1
TXN_00242323,ACC_009833,CUST_07883,2024-08-05,CREDIT,FX,4095959.91
TXN_00242324,ACC_006582,CUST_05263,2024-09-10,DEBIT,UPI,3175466.76
TXN_00242325,ACC_001028,CUST_00824,2024-08-11,CREDIT,RTGS,1130636.23
TXN_00242326,ACC_003615,CUST_02910,2024-12-27,CREDIT,RTGS,3164444.07
TXN_00242327,ACC_005862,CUST_04700,2024-09-14,CREDIT,IMPS,367602.12
TXN_00242328,ACC_007306,CUST_05843,2024-12-08,DEBIT,INTERNATIONAL_WIRE,570950.62
TXN_00242329,ACC_000615,CUST_00496,2024-10-12,DEBIT,FX,368006.65
TXN_00242330,ACC_007740,CUST_06188,2024-09-13,DEBIT,FX,2798942.92
TXN_00242331,ACC_008492,CUST_06794,2024-10-13,CREDIT,UPI,4419012.97
TXN_00242332,ACC_002046,CUST_01626,2024-09-28,CREDIT,RTGS,1346177.28
TXN_00242333,ACC_003779,CUST_03027,2024-10-16,DEBIT,IMPS,4410978.91
TXN_00242334,ACC_005448,CUST_04369,2024-12-26,DEBIT,INTERNATIONAL_WIRE,3285603.62
TXN_00242335,ACC_003826,CUST_03063,2024-11-30,DEBIT,UPI,1578820.74
TXN_00242336,ACC_005922,CUST_04750,2024-10-13,CREDIT,UPI,195887.94
TXN_00242337,ACC_007658,CUST_06122,2024-09-04,CREDIT,RTGS,2679408.31
TXN_00242338,ACC_004684,CUST_03746,2024-09-23,CREDIT,INTERNATIONAL_WIRE,2975151.66
TXN_00242339,ACC_008652,CUST_06926,2024-09-27,CREDIT,UPI,3739413.51
TXN_00242340,ACC_004856,CUST_03884,2024-10-24,CREDIT,CHEQUE,4131059.14
TXN_00242341,ACC_009119,CUST_07300,2024-07-08,CREDIT,CHEQUE,3874807.35
TXN_00242342,ACC_008865,CUST_07100,2024-07-09,CREDIT,IMPS,1916967.43
TXN_00242343,ACC_004749,CUST_03798,2024-08-09,CREDIT,INTERNATIONAL_WIRE,3245152.84
TXN_00242344,ACC_001485,CUST_01181,2024-07-12,DEBIT,UPI,4504359.14
TXN_00242345,ACC_001549,CUST_01229,2024-12-12,DEBIT,RTGS,3464018.51
TXN_00242346,ACC_004859,CUST_03887,2024-11-14,DEBIT,FX,4817164.45
TXN_00242347,ACC_000378,CUST_00304,2024-11-06,DEBIT,NEFT,1091931.04
TXN_00242348,ACC_007068,CUST_05649,2024-11-08,CREDIT,NEFT,546248.47
TXN_00242349,ACC_003082,CUST_02475,2024-09-23,CREDIT,UPI,2652389.12
TXN_00242350,ACC_009252,CUST_07408,2024-08-13,CREDIT,INTERNATIONAL_WIRE,3859897.98
TXN_00242351,ACC_001428,CUST_01141,2024-08-25,CREDIT,IMPS,4857445.2
TXN_00242352,ACC_000160,CUST_00130,2024-10-22,DEBIT,INTERNATIONAL_WIRE,426261.14
TXN_00242353,ACC_001217,CUST_00978,2024-07-26,DEBIT,FX,2183147.21
TXN_00242354,ACC_001356,CUST_01086,2024-12-31,CREDIT,NEFT,3931221.33
TXN_00242355,ACC_008356,CUST_06680,2024-11-23,CREDIT,CHEQUE,879656.32
TXN_00242356,ACC_000708,CUST_00569,2024-09-07,CREDIT,RTGS,2773129.43
TXN_00242357,ACC_006380,CUST_05111,2024-10-20,DEBIT,CASH,25830.34
TXN_00242358,ACC_000083,CUST_00068,2024-09-17,DEBIT,RTGS,398719.27
TXN_00242359,ACC_005024,CUST_04016,2024-11-22,DEBIT,UPI,2097720.25
TXN_00242360,ACC_003085,CUST_02478,2024-12-02,DEBIT,INTERNATIONAL_WIRE,1215976.14
TXN_00242361,ACC_001262,CUST_01014,2024-08-06,DEBIT,IMPS,787958.69
TXN_00242362,ACC_003903,CUST_03123,2024-07-10,DEBIT,FX,4214503.24
TXN_00242363,ACC_002976,CUST_02388,2024-09-12,CREDIT,RTGS,1998371.79
TXN_00242364,ACC_004709,CUST_03767,2024-07-31,DEBIT,RTGS,2053857.21
TXN_00242365,ACC_009121,CUST_07302,2024-09-23,CREDIT,UPI,2211679.38
TXN_00242366,ACC_004232,CUST_03382,2024-12-08,CREDIT,NEFT,146814.62
TXN_00242367,ACC_009080,CUST_07271,2024-10-22,CREDIT,NEFT,3316109.2
TXN_00242368,ACC_002739,CUST_02191,2024-12-13,CREDIT,RTGS,2603914.98
TXN_00242369,ACC_003104,CUST_02495,2024-09-17,DEBIT,INTERNATIONAL_WIRE,3805465.45
TXN_00242370,ACC_004001,CUST_03204,2024-08-24,DEBIT,NEFT,3671787.92
TXN_00242371,ACC_003850,CUST_03084,2024-08-14,DEBIT,IMPS,2394729.9
TXN_00242372,ACC_007681,CUST_06136,2024-11-19,DEBIT,CHEQUE,2212393.41
TXN_00242373,ACC_002005,CUST_01592,2024-12-07,CREDIT,RTGS,1217325.09
TXN_00242374,ACC_003620,CUST_02912,2024-08-30,DEBIT,FX,1326429.81
TXN_00242375,ACC_003809,CUST_03050,2024-10-24,DEBIT,INTERNATIONAL_WIRE,3560850.47
TXN_00242376,ACC_000391,CUST_00315,2024-09-15,CREDIT,RTGS,166420.85
TXN_00242377,ACC_000172,CUST_00140,2024-11-04,CREDIT,CHEQUE,4620425.88
TXN_00242378,ACC_004273,CUST_03418,2024-10-05,CREDIT,INTERNATIONAL_WIRE,888490.35
TXN_00242379,ACC_006295,CUST_05045,2024-11-19,CREDIT,RTGS,2906350.87
TXN_00242380,ACC_000198,CUST_00161,2024-11-03,DEBIT,INTERNATIONAL_WIRE,1811626.79
TXN_00242381,ACC_007280,CUST_05822,2024-10-23,DEBIT,IMPS,119291.28
TXN_00242382,ACC_000908,CUST_00729,2024-12-05,DEBIT,INTERNATIONAL_WIRE,3275980.47
TXN_00242383,ACC_001750,CUST_01390,2024-10-04,CREDIT,CASH,39039.97
TXN_00242384,ACC_001107,CUST_00889,2024-10-29,DEBIT,FX,989013.87
TXN_00242385,ACC_001381,CUST_01102,2024-11-16,DEBIT,UPI,3124265.38
TXN_00242386,ACC_000926,CUST_00743,2024-12-22,DEBIT,RTGS,633396.66
TXN_00242387,ACC_005605,CUST_04495,2024-08-02,CREDIT,FX,3058363.64
TXN_00242388,ACC_006391,CUST_05119,2024-12-11,CREDIT,UPI,2476410.83
TXN_00242389,ACC_008238,CUST_06587,2024-09-11,DEBIT,INTERNATIONAL_WIRE,99648.34
TXN_00242390,ACC_002596,CUST_02074,2024-10-10,DEBIT,UPI,172946.66
TXN_00242391,ACC_002800,CUST_02242,2024-11-22,CREDIT,INTERNATIONAL_WIRE,1508563.47
TXN_00242392,ACC_005719,CUST_04584,2024-12-21,CREDIT,FX,3432548.01
TXN_00242393,ACC_002587,CUST_02065,2024-12-01,CREDIT,IMPS,4288673.33
TXN_00242394,ACC_003995,CUST_03200,2024-10-22,CREDIT,INTERNATIONAL_WIRE,2242090.4
TXN_00242395,ACC_004908,CUST_03930,2024-09-03,CREDIT,NEFT,846522.96
TXN_00242396,ACC_003227,CUST_02594,2024-10-26,CREDIT,FX,4084468.61
TXN_00242397,ACC_007420,CUST_05931,2024-11-27,DEBIT,INTERNATIONAL_WIRE,914324.53
TXN_00242398,ACC_006762,CUST_05404,2024-12-14,DEBIT,CASH,49081.62
TXN_00242399,ACC_000154,CUST_00125,2024-07-18,DEBIT,CASH,14382.27
TXN_00242400,ACC_002164,CUST_01725,2024-12-27,DEBIT,RTGS,341561.27
TXN_00242401,ACC_007042,CUST_05627,2024-08-22,DEBIT,INTERNATIONAL_WIRE,2079464.22
TXN_00242402,ACC_001891,CUST_01506,2024-07-26,DEBIT,IMPS,3014526.96
TXN_00242403,ACC_009568,CUST_07667,2024-10-10,CREDIT,INTERNATIONAL_WIRE,2600421.89
TXN_00242404,ACC_000884,CUST_00708,2024-11-14,CREDIT,RTGS,1075976.28
TXN_00242405,ACC_002605,CUST_02081,2024-09-12,CREDIT,NEFT,527673.84
TXN_00242406,ACC_004988,CUST_03988,2024-10-07,CREDIT,RTGS,2610798.49
TXN_00242407,ACC_000636,CUST_00512,2024-12-19,CREDIT,UPI,2673797.09
TXN_00242408,ACC_002477,CUST_01973,2024-09-22,DEBIT,CHEQUE,3872264.46
TXN_00242409,ACC_006434,CUST_05154,2024-12-31,CREDIT,IMPS,2480743.12
TXN_00242410,ACC_000199,CUST_00162,2024-09-20,DEBIT,RTGS,2093252.82
TXN_00242411,ACC_005872,CUST_04709,2024-08-30,DEBIT,UPI,3385085.9
TXN_00242412,ACC_001071,CUST_00861,2024-07-20,CREDIT,IMPS,689.37
TXN_00242413,ACC_009178,CUST_07348,2024-11-08,DEBIT,NEFT,2967048.89
TXN_00242414,ACC_003530,CUST_02839,2024-11-06,DEBIT,CHEQUE,369705.2
TXN_00242415,ACC_007853,CUST_06278,2024-07-09,CREDIT,UPI,1163707.83
TXN_00242416,ACC_009773,CUST_07839,2024-10-25,DEBIT,CASH,2524.06
TXN_00242417,ACC_000753,CUST_00602,2024-07-18,DEBIT,RTGS,4498269.25
TXN_00242418,ACC_005624,CUST_04509,2024-11-03,DEBIT,INTERNATIONAL_WIRE,1020226.43
TXN_00242419,ACC_000232,CUST_00187,2024-09-29,CREDIT,RTGS,2862011.33
TXN_00242420,ACC_001620,CUST_01285,2024-09-12,DEBIT,NEFT,3246309.26
TXN_00242421,ACC_005521,CUST_04424,2024-07-24,CREDIT,IMPS,3019613.33
TXN_00242422,ACC_008974,CUST_07189,2024-11-06,CREDIT,UPI,546187.72
TXN_00242423,ACC_002009,CUST_01596,2024-07-29,DEBIT,FX,1909507.03
TXN_00242424,ACC_009579,CUST_07677,2024-07-11,CREDIT,CHEQUE,4592643.91
TXN_00242425,ACC_004706,CUST_03764,2024-12-25,CREDIT,CASH,33669.57
TXN_00242426,ACC_009193,CUST_07360,2024-08-14,DEBIT,CHEQUE,4190059.22
TXN_00242427,ACC_000591,CUST_00476,2024-07-02,DEBIT,INTERNATIONAL_WIRE,3670225.6
TXN_00242428,ACC_009425,CUST_07552,2024-08-23,CREDIT,IMPS,2485686.78
TXN_00242429,ACC_001907,CUST_01516,2024-11-18,CREDIT,CHEQUE,2393215.52
TXN_00242430,ACC_006444,CUST_05164,2024-12-31,DEBIT,FX,2523751.43
TXN_00242431,ACC_008694,CUST_06964,2024-08-18,CREDIT,CASH,17745.75
TXN_00242432,ACC_005373,CUST_04306,2024-07-21,CREDIT,UPI,4627140.9
TXN_00242433,ACC_004029,CUST_03225,2024-12-09,DEBIT,IMPS,3959040.68
TXN_00242434,ACC_007731,CUST_06180,2024-07-13,DEBIT,UPI,3119475.22
TXN_00242435,ACC_008693,CUST_06963,2024-11-20,CREDIT,RTGS,732918.27
TXN_00242436,ACC_007896,CUST_06312,2024-11-26,CREDIT,RTGS,3339155.64
TXN_00242437,ACC_009940,CUST_07966,2024-09-23,DEBIT,UPI,172724.46
TXN_00242438,ACC_004977,CUST_03981,2024-10-28,DEBIT,NEFT,1946547.21
TXN_00242439,ACC_004022,CUST_03220,2024-08-18,DEBIT,IMPS,3954703.86
TXN_00242440,ACC_003435,CUST_02763,2024-11-04,CREDIT,INTERNATIONAL_WIRE,1942995.75
TXN_00242441,ACC_004932,CUST_03946,2024-09-04,CREDIT,NEFT,1587117.88
TXN_00242442,ACC_006774,CUST_05412,2024-12-05,DEBIT,CHEQUE,3344554.49
TXN_00242443,ACC_001110,CUST_00890,2024-10-18,DEBIT,RTGS,1483564.7
TXN_00242444,ACC_000602,CUST_00485,2024-11-20,DEBIT,UPI,4766382.47
TXN_00242445,ACC_000868,CUST_00695,2024-10-05,DEBIT,CASH,3765.39
TXN_00242446,ACC_007612,CUST_06085,2024-11-10,CREDIT,CHEQUE,3037581.88
TXN_00242447,ACC_009830,CUST_07882,2024-10-02,DEBIT,IMPS,4230871.6
TXN_00242448,ACC_004269,CUST_03414,2024-08-02,DEBIT,NEFT,259517.42
TXN_00242449,ACC_008808,CUST_07054,2024-12-04,CREDIT,FX,1828358.78
TXN_00242450,ACC_004045,CUST_03237,2024-11-22,CREDIT,CASH,43464.63
TXN_00242451,ACC_008426,CUST_06742,2024-09-30,CREDIT,UPI,601343.73
TXN_00242452,ACC_004557,CUST_03647,2024-07-01,CREDIT,UPI,1149454.79
TXN_00242453,ACC_007520,CUST_06009,2024-08-31,DEBIT,UPI,2429172.56
TXN_00242454,ACC_004361,CUST_03484,2024-12-27,CREDIT,CHEQUE,3214496.87
TXN_00242455,ACC_001751,CUST_01391,2024-09-16,CREDIT,UPI,4062321.62
TXN_00242456,ACC_006573,CUST_05256,2024-08-04,DEBIT,CHEQUE,3700501.36
TXN_00242457,ACC_006380,CUST_05111,2024-10-02,DEBIT,IMPS,2626840.88
TXN_00242458,ACC_007456,CUST_05962,2024-09-22,DEBIT,RTGS,1184687.5
TXN_00242459,ACC_005421,CUST_04347,2024-07-19,CREDIT,UPI,4132571.57
TXN_00242460,ACC_003328,CUST_02674,2024-11-24,DEBIT,FX,3474688.45
TXN_00242461,ACC_009143,CUST_07320,2024-08-17,CREDIT,CHEQUE,4885411.98
TXN_00242462,ACC_006414,CUST_05138,2024-09-18,CREDIT,IMPS,1757629.51
TXN_00242463,ACC_005421,CUST_04347,2024-08-23,CREDIT,RTGS,1333212.9
TXN_00242464,ACC_008533,CUST_06826,2024-09-03,DEBIT,UPI,1487053.58
TXN_00242465,ACC_005879,CUST_04713,2024-11-02,DEBIT,UPI,3827525.8
TXN_00242466,ACC_000478,CUST_00387,2024-08-07,CREDIT,RTGS,62435.76
TXN_00242467,ACC_001290,CUST_01035,2024-07-07,DEBIT,CHEQUE,561752.85
TXN_00242468,ACC_000844,CUST_00677,2024-07-03,CREDIT,INTERNATIONAL_WIRE,4320933.28
TXN_00242469,ACC_002811,CUST_02252,2024-12-25,DEBIT,FX,2633220.61
TXN_00242470,ACC_007925,CUST_06334,2024-12-31,CREDIT,NEFT,1780824.82
TXN_00242471,ACC_005117,CUST_04094,2024-11-20,DEBIT,CHEQUE,4299053.86
TXN_00242472,ACC_002391,CUST_01900,2024-07-07,DEBIT,UPI,1368000.87
TXN_00242473,ACC_002054,CUST_01631,2024-11-07,DEBIT,INTERNATIONAL_WIRE,2401247.74
TXN_00242474,ACC_001271,CUST_01020,2024-12-28,DEBIT,UPI,3762862.0
TXN_00242475,ACC_002048,CUST_01627,2024-08-07,CREDIT,RTGS,3450493.81
TXN_00242476,ACC_006478,CUST_05189,2024-09-20,CREDIT,RTGS,3041540.76
TXN_00242477,ACC_000891,CUST_00714,2024-11-12,DEBIT,UPI,4908148.34
TXN_00242478,ACC_001013,CUST_00811,2024-10-15,CREDIT,FX,3108511.16
TXN_00242479,ACC_004080,CUST_03266,2024-08-23,CREDIT,NEFT,4626197.38
TXN_00242480,ACC_005576,CUST_04472,2024-09-16,DEBIT,IMPS,2084325.42
TXN_00242481,ACC_006039,CUST_04841,2024-10-11,DEBIT,CHEQUE,3903609.48
TXN_00242482,ACC_007098,CUST_05670,2024-09-22,DEBIT,IMPS,2192852.65
TXN_00242483,ACC_009156,CUST_07330,2024-07-31,CREDIT,INTERNATIONAL_WIRE,3791426.68
TXN_00242484,ACC_005655,CUST_04533,2024-11-08,DEBIT,NEFT,1388381.2
TXN_00242485,ACC_003454,CUST_02779,2024-07-27,DEBIT,RTGS,1758775.89
TXN_00242486,ACC_007648,CUST_06115,2024-08-23,DEBIT,RTGS,1112757.84
TXN_00242487,ACC_003007,CUST_02413,2024-12-11,CREDIT,CHEQUE,2253230.91
TXN_00242488,ACC_004568,CUST_03657,2024-09-14,CREDIT,FX,3652067.42
TXN_00242489,ACC_004115,CUST_03294,2024-10-07,CREDIT,IMPS,1546828.34
TXN_00242490,ACC_001328,CUST_01064,2024-12-09,DEBIT,CHEQUE,291312.39
TXN_00242491,ACC_005503,CUST_04412,2024-09-18,DEBIT,INTERNATIONAL_WIRE,2125216.53
TXN_00242492,ACC_009211,CUST_07378,2024-10-01,CREDIT,RTGS,1484838.03
TXN_00242493,ACC_005970,CUST_04786,2024-11-02,CREDIT,CHEQUE,4596594.85
TXN_00242494,ACC_007076,CUST_05655,2024-10-05,CREDIT,INTERNATIONAL_WIRE,864526.8
TXN_00242495,ACC_005645,CUST_04524,2024-08-30,DEBIT,CASH,31993.26
TXN_00242496,ACC_008229,CUST_06582,2024-12-03,CREDIT,CASH,44638.92
TXN_00242497,ACC_005800,CUST_04648,2024-12-22,CREDIT,CHEQUE,2216374.53
TXN_00242498,ACC_007238,CUST_05785,2024-08-30,DEBIT,CHEQUE,4953016.33
TXN_00242499,ACC_000892,CUST_00715,2024-07-24,DEBIT,NEFT,1393311.9
TXN_00242500,ACC_008243,CUST_06590,2024-12-03,DEBIT,NEFT,4327606.09
TXN_00242501,ACC_005755,CUST_04611,2024-09-19,DEBIT,INTERNATIONAL_WIRE,1270452.44
TXN_00242502,ACC_004169,CUST_03337,2024-11-20,CREDIT,CHEQUE,696928.88
TXN_00242503,ACC_000872,CUST_00698,2024-07-04,DEBIT,IMPS,2345100.57
TXN_00242504,ACC_002474,CUST_01972,2024-12-24,CREDIT,INTERNATIONAL_WIRE,518159.17
TXN_00242505,ACC_001492,CUST_01188,2024-07-20,CREDIT,IMPS,1126753.72
TXN_00242506,ACC_004101,CUST_03282,2024-09-13,CREDIT,NEFT,508018.53
TXN_00242507,ACC_008190,CUST_06551,2024-09-29,DEBIT,CASH,33296.12
TXN_00242508,ACC_006058,CUST_04854,2024-09-26,CREDIT,NEFT,512099.93
TXN_00242509,ACC_008565,CUST_06855,2024-10-22,DEBIT,FX,1859603.02
TXN_00242510,ACC_009494,CUST_07611,2024-10-13,DEBIT,RTGS,2308697.27
TXN_00242511,ACC_007889,CUST_06307,2024-12-16,CREDIT,CHEQUE,2297698.52
TXN_00242512,ACC_002521,CUST_02010,2024-07-07,CREDIT,NEFT,1725944.69
TXN_00242513,ACC_001580,CUST_01254,2024-10-23,CREDIT,IMPS,4014912.84
TXN_00242514,ACC_003334,CUST_02680,2024-07-30,CREDIT,IMPS,3302181.95
TXN_00242515,ACC_002121,CUST_01691,2024-10-19,DEBIT,RTGS,3597321.62
TXN_00242516,ACC_005823,CUST_04668,2024-10-16,DEBIT,RTGS,2154661.71
TXN_00242517,ACC_001158,CUST_00928,2024-08-19,DEBIT,INTERNATIONAL_WIRE,1746646.44
TXN_00242518,ACC_002333,CUST_01853,2024-08-20,DEBIT,RTGS,3139170.42
TXN_00242519,ACC_007566,CUST_06047,2024-11-15,CREDIT,FX,2503103.95
TXN_00242520,ACC_004203,CUST_03359,2024-09-28,DEBIT,FX,869056.6
TXN_00242521,ACC_009115,CUST_07297,2024-09-19,DEBIT,RTGS,2374412.06
TXN_00242522,ACC_001895,CUST_01510,2024-07-01,CREDIT,INTERNATIONAL_WIRE,1843292.47
TXN_00242523,ACC_005360,CUST_04295,2024-12-18,CREDIT,CHEQUE,1062876.44
TXN_00242524,ACC_000667,CUST_00536,2024-07-19,DEBIT,INTERNATIONAL_WIRE,2565517.26
TXN_00242525,ACC_003957,CUST_03171,2024-12-31,DEBIT,IMPS,2410088.96
TXN_00242526,ACC_006562,CUST_05247,2024-10-23,CREDIT,CASH,1157.94
TXN_00242527,ACC_002798,CUST_02241,2024-08-01,CREDIT,FX,803926.53
TXN_00242528,ACC_006809,CUST_05440,2024-12-16,CREDIT,IMPS,1665254.91
TXN_00242529,ACC_007306,CUST_05843,2024-08-18,DEBIT,UPI,4564596.02
TXN_00242530,ACC_006409,CUST_05134,2024-09-09,DEBIT,UPI,4072824.91
TXN_00242531,ACC_000488,CUST_00396,2024-12-25,CREDIT,CHEQUE,787201.35
TXN_00242532,ACC_005556,CUST_04456,2024-10-14,CREDIT,CASH,9205.16
TXN_00242533,ACC_003718,CUST_02981,2024-08-14,DEBIT,UPI,3222765.33
TXN_00242534,ACC_003506,CUST_02819,2024-09-30,CREDIT,UPI,1526980.0
TXN_00242535,ACC_004701,CUST_03760,2024-10-12,DEBIT,NEFT,966469.31
TXN_00242536,ACC_005732,CUST_04593,2024-08-30,DEBIT,INTERNATIONAL_WIRE,4828320.62
TXN_00242537,ACC_003923,CUST_03141,2024-11-22,CREDIT,CHEQUE,4662220.6
TXN_00242538,ACC_008716,CUST_06983,2024-10-30,DEBIT,UPI,879019.72
TXN_00242539,ACC_008136,CUST_06507,2024-09-10,CREDIT,UPI,2534255.4
TXN_00242540,ACC_006922,CUST_05534,2024-11-14,CREDIT,UPI,4353474.15
TXN_00242541,ACC_006039,CUST_04841,2024-09-03,CREDIT,INTERNATIONAL_WIRE,2822512.15
TXN_00242542,ACC_007523,CUST_06012,2024-07-25,CREDIT,INTERNATIONAL_WIRE,4802762.73
TXN_00242543,ACC_002237,CUST_01781,2024-07-07,DEBIT,IMPS,4618238.14
TXN_00242544,ACC_006339,CUST_05081,2024-11-16,CREDIT,CASH,27932.17
TXN_00242545,ACC_004196,CUST_03353,2024-10-10,CREDIT,INTERNATIONAL_WIRE,47476.44
TXN_00242546,ACC_003006,CUST_02412,2024-09-27,DEBIT,UPI,427984.15
TXN_00242547,ACC_002354,CUST_01871,2024-11-12,CREDIT,NEFT,3706595.03
TXN_00242548,ACC_001058,CUST_00848,2024-11-23,DEBIT,UPI,4543112.84
TXN_00242549,ACC_005086,CUST_04066,2024-11-20,CREDIT,FX,150390.05
TXN_00242550,ACC_001963,CUST_01562,2024-07-13,DEBIT,FX,4357832.38
TXN_00242551,ACC_001018,CUST_00816,2024-11-04,CREDIT,CHEQUE,1069886.86
TXN_00242552,ACC_003049,CUST_02448,2024-10-11,DEBIT,FX,2997862.42
TXN_00242553,ACC_001057,CUST_00847,2024-08-05,CREDIT,IMPS,245662.7
TXN_00242554,ACC_002639,CUST_02109,2024-07-15,CREDIT,NEFT,1236899.86
TXN_00242555,ACC_008886,CUST_07118,2024-09-06,DEBIT,UPI,4220444.0
TXN_00242556,ACC_007001,CUST_05595,2024-09-07,DEBIT,CHEQUE,2092590.51
TXN_00242557,ACC_007067,CUST_05648,2024-10-03,CREDIT,INTERNATIONAL_WIRE,2405756.6
TXN_00242558,ACC_007097,CUST_05669,2024-12-01,DEBIT,RTGS,3792117.12
TXN_00242559,ACC_005516,CUST_04420,2024-09-09,DEBIT,UPI,696237.17
TXN_00242560,ACC_003112,CUST_02502,2024-08-12,DEBIT,INTERNATIONAL_WIRE,1811108.59
TXN_00242561,ACC_003192,CUST_02569,2024-09-17,CREDIT,INTERNATIONAL_WIRE,2981399.16
TXN_00242562,ACC_009301,CUST_07442,2024-09-23,CREDIT,UPI,288494.82
TXN_00242563,ACC_006049,CUST_04847,2024-10-19,CREDIT,NEFT,1028143.7
TXN_00242564,ACC_005491,CUST_04404,2024-09-12,CREDIT,CHEQUE,3708293.98
TXN_00242565,ACC_006228,CUST_04990,2024-10-30,DEBIT,RTGS,391381.11
TXN_00242566,ACC_002173,CUST_01730,2024-12-08,DEBIT,CHEQUE,2980989.45
TXN_00242567,ACC_007114,CUST_05685,2024-08-18,DEBIT,UPI,4658504.38
TXN_00242568,ACC_000919,CUST_00737,2024-07-14,DEBIT,CHEQUE,4203836.26
TXN_00242569,ACC_002122,CUST_01691,2024-11-11,CREDIT,UPI,3895092.34
TXN_00242570,ACC_003916,CUST_03135,2024-07-17,CREDIT,NEFT,2536984.27
TXN_00242571,ACC_006648,CUST_05312,2024-09-29,DEBIT,IMPS,2218739.28
TXN_00242572,ACC_001343,CUST_01076,2024-12-25,CREDIT,NEFT,4293943.18
TXN_00242573,ACC_001295,CUST_01037,2024-09-16,DEBIT,INTERNATIONAL_WIRE,3702018.87
TXN_00242574,ACC_004023,CUST_03221,2024-08-17,CREDIT,FX,3653833.66
TXN_00242575,ACC_001128,CUST_00904,2024-09-06,DEBIT,NEFT,2660290.91
TXN_00242576,ACC_009971,CUST_07993,2024-07-28,DEBIT,UPI,116703.29
TXN_00242577,ACC_008140,CUST_06510,2024-12-31,DEBIT,IMPS,806171.38
TXN_00242578,ACC_007701,CUST_06154,2024-12-03,CREDIT,UPI,3217360.57
TXN_00242579,ACC_003407,CUST_02741,2024-12-28,DEBIT,FX,3155104.34
TXN_00242580,ACC_002914,CUST_02333,2024-07-30,CREDIT,IMPS,3641689.42
TXN_00242581,ACC_005485,CUST_04399,2024-09-27,CREDIT,IMPS,76006.23
TXN_00242582,ACC_003633,CUST_02921,2024-07-07,CREDIT,INTERNATIONAL_WIRE,614885.42
TXN_00242583,ACC_003303,CUST_02655,2024-10-28,DEBIT,UPI,4486899.67
TXN_00242584,ACC_004193,CUST_03351,2024-10-02,CREDIT,NEFT,3845639.19
TXN_00242585,ACC_000672,CUST_00541,2024-08-21,DEBIT,RTGS,889175.87
TXN_00242586,ACC_008303,CUST_06637,2024-09-10,CREDIT,IMPS,2640080.9
TXN_00242587,ACC_005668,CUST_04542,2024-10-16,CREDIT,FX,4978276.97
TXN_00242588,ACC_006630,CUST_05297,2024-11-11,DEBIT,FX,958893.53
TXN_00242589,ACC_008031,CUST_06423,2024-09-07,DEBIT,IMPS,3297552.11
TXN_00242590,ACC_001470,CUST_01169,2024-12-27,DEBIT,CASH,12802.17
