TRANSACTION_ID,ACCOUNT_ID,CUSTOMER_ID,CASE_ID,TXN_DATE,TXN_TYPE,TXN_AMOUNT,COUNTRY
TXN0007425,ACCT000157,CUST000939,CASE003218,2023-06-08,NEFT,25391.51,SG
TXN0007426,ACCT004750,CUST002316,CASE001083,2023-01-03,IMPS,81295.67,HK
TXN0007427,ACCT002929,CUST001780,CASE001093,2023-12-23,NEFT,165227.33,SG
TXN0007428,ACCT007292,CUST002005,CASE001795,2024-04-19,UPI,22296.37,SG
TXN0007429,ACCT008765,CUST003625,CASE000358,2024-05-14,IMPS,125096.62,IN
TXN0007430,ACCT003635,CUST000839,CASE003505,2024-07-08,UPI,12203.36,AE
TXN0007431,ACCT004278,CUST004847,CASE002573,2023-03-03,UPI,25378.0,HK
TXN0007432,ACCT001741,CUST000154,CASE001102,2024-08-22,UPI,15294.59,AE
TXN0007433,ACCT007471,CUST001360,CASE002130,2023-01-08,NEFT,7357.92,HK
TXN0007434,ACCT006934,CUST000447,CASE004438,2024-10-29,IMPS,38956.99,SG
TXN0007435,ACCT000533,CUST004724,CASE004746,2024-05-09,UPI,16775.74,IN
TXN0007436,ACCT001019,CUST005759,CASE003697,2023-07-27,IMPS,27991.98,AE
TXN0007437,ACCT006952,CUST004477,CASE000604,2023-11-19,IMPS,148146.48,AE
TXN0007438,ACCT001290,CUST001903,CASE003652,2024-04-17,IMPS,4074.67,HK
TXN0007439,ACCT004929,CUST003305,CASE001116,2023-10-01,IMPS,85477.15,IN
TXN0007440,ACCT004064,CUST005385,CASE004774,2024-04-27,NEFT,36731.76,HK
TXN0007441,ACCT008610,CUST002752,CASE000392,2024-11-07,NEFT,10556.43,AE
TXN0007442,ACCT008220,CUST003738,CASE001446,2023-12-17,NEFT,34074.79,AE
TXN0007443,ACCT000268,CUST005399,CASE000629,2024-08-21,UPI,20901.19,AE
TXN0007444,ACCT005996,CUST000525,CASE003333,2024-07-06,NEFT,40766.8,HK
TXN0007445,ACCT008510,CUST005083,CASE004052,2023-08-12,NEFT,19688.9,US
TXN0007446,ACCT003369,CUST001637,CASE004017,2024-01-09,IMPS,20229.64,AE
TXN0007447,ACCT002773,CUST005621,CASE004689,2023-12-17,IMPS,49776.29,SG
TXN0007448,ACCT005990,CUST000747,CASE004425,2024-08-13,NEFT,26937.5,SG
TXN0007449,ACCT007793,CUST005910,CASE002135,2024-06-17,IMPS,43858.68,IN
TXN0007450,ACCT002852,CUST002823,CASE003982,2024-01-07,UPI,52323.69,IN
TXN0007451,ACCT006312,CUST002387,CASE004596,2023-08-29,IMPS,12643.74,AE
TXN0007452,ACCT006202,CUST003862,CASE000091,2023-07-31,UPI,46016.09,SG
TXN0007453,ACCT002746,CUST003912,CASE002222,2024-12-30,IMPS,49489.62,HK
TXN0007454,ACCT001891,CUST002065,CASE000723,2023-01-29,UPI,91412.78,HK
TXN0007455,ACCT000699,CUST005698,CASE001485,2023-10-23,UPI,24789.03,SG
TXN0007456,ACCT002311,CUST000608,CASE003587,2024-05-07,NEFT,70856.27,HK
TXN0007457,ACCT007896,CUST005115,CASE004652,2023-04-09,UPI,9631.0,US
TXN0007458,ACCT008789,CUST002240,CASE002790,2023-03-20,NEFT,13935.98,US
TXN0007459,ACCT000840,CUST003569,CASE000960,2024-02-16,NEFT,80038.02,US
TXN0007460,ACCT005077,CUST000481,CASE002422,2023-08-03,UPI,29921.3,GB
TXN0007461,ACCT001889,CUST003167,CASE001904,2024-02-10,NEFT,10598.29,GB
TXN0007462,ACCT006576,CUST002913,CASE000878,2024-06-29,UPI,34293.18,HK
TXN0007463,ACCT003519,CUST000513,CASE000598,2024-01-16,IMPS,15167.7,IN
TXN0007464,ACCT006494,CUST005710,CASE003599,2024-10-21,IMPS,33955.24,AE
TXN0007465,ACCT006097,CUST002113,CASE000532,2023-04-10,NEFT,19722.02,HK
TXN0007466,ACCT004066,CUST005958,CASE002341,2023-09-24,UPI,5146.53,US
TXN0007467,ACCT008313,CUST000784,CASE003900,2023-01-16,NEFT,13563.12,SG
TXN0007468,ACCT002794,CUST003858,CASE000592,2024-06-26,UPI,72850.72,HK
TXN0007469,ACCT005999,CUST003038,CASE001951,2023-08-16,UPI,62021.26,SG
TXN0007470,ACCT007372,CUST002128,CASE003865,2023-08-13,UPI,46822.65,HK
TXN0007471,ACCT000392,CUST001086,CASE004267,2023-10-08,NEFT,31504.04,HK
TXN0007472,ACCT002215,CUST003001,CASE004868,2024-10-15,UPI,63081.39,IN
TXN0007473,ACCT002525,CUST005806,CASE000659,2024-06-06,NEFT,6045.13,GB
TXN0007474,ACCT008034,CUST000983,CASE004062,2024-09-10,NEFT,23537.38,SG
TXN0007475,ACCT003662,CUST002874,CASE002069,2023-05-08,IMPS,23364.67,AE
TXN0007476,ACCT002740,CUST000711,CASE001745,2024-01-13,NEFT,48432.19,SG
TXN0007477,ACCT006178,CUST001432,CASE001193,2024-04-05,UPI,11762.54,SG
TXN0007478,ACCT007885,CUST004618,CASE002348,2023-05-03,UPI,30188.2,HK
TXN0007479,ACCT002446,CUST004779,CASE002497,2024-05-13,UPI,36817.59,GB
TXN0007480,ACCT003868,CUST004055,CASE001777,2023-10-22,NEFT,21037.15,AE
TXN0007481,ACCT002231,CUST003007,CASE000822,2023-12-13,NEFT,32356.33,HK
TXN0007482,ACCT005799,CUST002706,CASE000587,2023-08-26,UPI,32291.61,HK
TXN0007483,ACCT003588,CUST002942,CASE000686,2024-09-23,NEFT,44782.69,GB
TXN0007484,ACCT008447,CUST004131,CASE001175,2024-07-31,NEFT,3625.66,SG
TXN0007485,ACCT002331,CUST001327,CASE004912,2024-09-23,UPI,7199.46,HK
TXN0007486,ACCT003710,CUST003999,CASE001126,2024-01-18,NEFT,4400.35,US
TXN0007487,ACCT008328,CUST005614,CASE001806,2023-01-25,UPI,28697.65,US
TXN0007488,ACCT008030,CUST004911,CASE000218,2024-03-01,NEFT,19580.27,US
TXN0007489,ACCT002887,CUST001825,CASE003013,2023-12-10,IMPS,38245.38,IN
TXN0007490,ACCT004516,CUST005474,CASE004867,2023-07-29,IMPS,6584.25,SG
TXN0007491,ACCT004655,CUST003305,CASE004919,2023-08-26,NEFT,53692.76,GB
TXN0007492,ACCT007591,CUST003494,CASE001542,2023-04-25,IMPS,6724.75,AE
TXN0007493,ACCT003787,CUST005571,CASE003975,2024-02-18,IMPS,32927.87,GB
TXN0007494,ACCT005784,CUST000632,CASE001794,2023-12-14,NEFT,114685.26,HK
TXN0007495,ACCT008870,CUST004339,CASE001605,2023-06-30,UPI,32014.33,IN
TXN0007496,ACCT001755,CUST000171,CASE003442,2023-06-17,IMPS,26048.28,SG
TXN0007497,ACCT005675,CUST004413,CASE003644,2024-07-30,NEFT,67861.21,SG
TXN0007498,ACCT007262,CUST003656,CASE003923,2024-01-07,IMPS,48670.25,IN
TXN0007499,ACCT005926,CUST004281,CASE001885,2024-02-24,NEFT,104496.29,AE
TXN0007500,ACCT003807,CUST002452,CASE003047,2023-05-10,IMPS,24675.39,SG
TXN0007501,ACCT000281,CUST003299,CASE002500,2023-09-18,UPI,25330.67,IN
TXN0007502,ACCT000902,CUST004509,CASE001909,2023-07-22,NEFT,39800.64,HK
TXN0007503,ACCT003155,CUST004629,CASE001050,2024-12-27,UPI,54846.03,AE
TXN0007504,ACCT000526,CUST005969,CASE004425,2023-06-27,IMPS,13919.78,AE
TXN0007505,ACCT002066,CUST000135,CASE003227,2024-09-12,UPI,81207.81,GB
TXN0007506,ACCT006781,CUST001818,CASE000136,2023-01-01,UPI,72138.99,US
TXN0007507,ACCT006770,CUST000002,CASE001871,2024-02-24,NEFT,26400.45,US
TXN0007508,ACCT008350,CUST001295,CASE000808,2023-11-30,IMPS,77466.98,US
TXN0007509,ACCT002770,CUST002514,CASE000708,2024-08-29,NEFT,33412.65,IN
TXN0007510,ACCT002109,CUST004767,CASE004310,2024-03-27,IMPS,4712.62,AE
TXN0007511,ACCT005241,CUST001010,CASE003632,2023-07-10,NEFT,21915.67,SG
TXN0007512,ACCT003120,CUST003997,CASE002375,2024-07-12,NEFT,53692.94,US
TXN0007513,ACCT006494,CUST005710,CASE000670,2024-05-27,NEFT,101465.69,AE
TXN0007514,ACCT000215,CUST001736,CASE001407,2024-08-29,IMPS,30591.14,AE
TXN0007515,ACCT006423,CUST004491,CASE003115,2024-05-28,UPI,10045.38,SG
TXN0007516,ACCT001817,CUST003842,CASE003157,2023-03-14,IMPS,45153.54,SG
TXN0007517,ACCT004131,CUST000983,CASE001572,2024-04-14,IMPS,19908.03,US
TXN0007518,ACCT006806,CUST000753,CASE003544,2024-01-02,NEFT,61773.67,US
TXN0007519,ACCT000308,CUST003979,CASE003731,2023-01-12,NEFT,22056.86,IN
TXN0007520,ACCT003070,CUST003112,CASE004328,2023-02-01,IMPS,29399.23,US
TXN0007521,ACCT008706,CUST001143,CASE000663,2023-05-28,NEFT,146827.22,AE
TXN0007522,ACCT004381,CUST005236,CASE000176,2023-04-02,UPI,64739.5,SG
TXN0007523,ACCT003485,CUST000896,CASE001816,2024-05-16,NEFT,76730.64,IN
TXN0007524,ACCT002638,CUST002838,CASE002232,2024-11-09,IMPS,44581.38,AE
TXN0007525,ACCT008240,CUST004719,CASE003534,2024-07-26,UPI,62355.94,IN
TXN0007526,ACCT001400,CUST002148,CASE001215,2024-04-27,NEFT,48699.16,GB
TXN0007527,ACCT003389,CUST002481,CASE000775,2023-02-23,UPI,82921.51,IN
TXN0007528,ACCT001596,CUST000700,CASE000386,2023-01-05,UPI,19408.1,GB
TXN0007529,ACCT008031,CUST005228,CASE000215,2024-03-13,IMPS,73200.44,SG
TXN0007530,ACCT002531,CUST002714,CASE003751,2023-12-06,NEFT,29105.94,GB
TXN0007531,ACCT006642,CUST004416,CASE000272,2024-10-02,NEFT,32167.79,IN
TXN0007532,ACCT005079,CUST000850,CASE002282,2023-03-01,UPI,70515.06,AE
TXN0007533,ACCT002204,CUST001311,CASE001953,2023-09-12,IMPS,38786.62,AE
TXN0007534,ACCT007748,CUST002410,CASE001464,2024-11-21,IMPS,15746.66,GB
TXN0007535,ACCT005671,CUST004970,CASE001607,2023-10-21,IMPS,108993.48,AE
TXN0007536,ACCT002088,CUST004310,CASE002239,2023-01-31,IMPS,26878.21,SG
TXN0007537,ACCT004252,CUST002302,CASE002347,2023-03-06,UPI,16445.33,GB
TXN0007538,ACCT003509,CUST003683,CASE003263,2024-09-12,UPI,11078.07,IN
TXN0007539,ACCT007148,CUST005635,CASE003142,2024-08-02,IMPS,6000.7,AE
TXN0007540,ACCT000508,CUST002877,CASE002590,2023-12-28,UPI,19512.58,HK
TXN0007541,ACCT006098,CUST000554,CASE001709,2024-02-17,IMPS,3946.99,US
TXN0007542,ACCT001949,CUST004893,CASE004206,2023-03-21,UPI,46289.36,US
TXN0007543,ACCT008934,CUST002803,CASE003619,2023-04-22,UPI,15921.83,US
TXN0007544,ACCT008514,CUST005527,CASE001902,2024-06-06,UPI,59539.65,GB
TXN0007545,ACCT005517,CUST000445,CASE001161,2023-04-16,IMPS,6736.9,GB
TXN0007546,ACCT002151,CUST003015,CASE001182,2024-12-06,IMPS,13308.98,HK
TXN0007547,ACCT004950,CUST000399,CASE002251,2023-04-05,UPI,12953.9,AE
TXN0007548,ACCT003151,CUST000648,CASE002765,2023-10-23,IMPS,6210.21,HK
TXN0007549,ACCT007406,CUST005223,CASE000885,2024-07-19,UPI,96169.02,GB
TXN0007550,ACCT002480,CUST004505,CASE002473,2024-01-13,UPI,16736.08,AE
TXN0007551,ACCT002044,CUST001225,CASE004396,2023-08-30,NEFT,251027.35,US
TXN0007552,ACCT003276,CUST001536,CASE004954,2024-07-01,UPI,157105.15,HK
TXN0007553,ACCT004281,CUST005739,CASE001229,2024-02-06,IMPS,23908.16,HK
TXN0007554,ACCT007791,CUST000129,CASE000842,2024-03-10,NEFT,35155.88,HK
TXN0007555,ACCT006950,CUST001736,CASE003078,2023-04-25,UPI,58456.92,GB
TXN0007556,ACCT005342,CUST005658,CASE003505,2023-11-27,IMPS,105665.55,US
TXN0007557,ACCT002583,CUST001699,CASE000329,2024-04-09,IMPS,12305.51,AE
TXN0007558,ACCT002623,CUST002241,CASE002276,2024-06-26,IMPS,12784.24,GB
TXN0007559,ACCT008926,CUST002853,CASE002568,2024-07-08,IMPS,13515.51,HK
TXN0007560,ACCT006211,CUST005741,CASE004576,2023-08-18,IMPS,21817.46,AE
TXN0007561,ACCT000670,CUST000635,CASE003166,2023-05-29,UPI,65559.68,US
TXN0007562,ACCT004050,CUST004478,CASE004279,2024-07-20,UPI,91079.22,IN
TXN0007563,ACCT003843,CUST002030,CASE000379,2024-06-08,UPI,7366.87,SG
TXN0007564,ACCT006874,CUST000404,CASE000545,2024-11-11,UPI,4839.31,GB
TXN0007565,ACCT008070,CUST003610,CASE003894,2024-09-21,IMPS,50932.46,AE
TXN0007566,ACCT006193,CUST002666,CASE000358,2024-03-20,IMPS,32663.94,IN
TXN0007567,ACCT002377,CUST004080,CASE001645,2023-01-30,UPI,16913.75,IN
TXN0007568,ACCT007960,CUST005781,CASE000229,2024-10-14,NEFT,62756.23,GB
TXN0007569,ACCT002133,CUST000344,CASE002017,2024-11-15,IMPS,71927.25,US
TXN0007570,ACCT008901,CUST003376,CASE002776,2024-10-26,UPI,15139.65,SG
TXN0007571,ACCT005547,CUST004120,CASE001006,2024-10-09,IMPS,5586.76,US
TXN0007572,ACCT002023,CUST002611,CASE004379,2023-06-05,IMPS,37766.58,SG
TXN0007573,ACCT004668,CUST002953,CASE003187,2024-02-26,NEFT,23824.51,HK
TXN0007574,ACCT006249,CUST000391,CASE000270,2023-12-03,NEFT,18990.54,GB
TXN0007575,ACCT006912,CUST002628,CASE001085,2023-11-06,UPI,24233.0,HK
TXN0007576,ACCT005231,CUST003745,CASE000305,2024-10-15,IMPS,72103.62,SG
TXN0007577,ACCT002692,CUST001435,CASE001930,2023-04-03,IMPS,37541.42,US
TXN0007578,ACCT007371,CUST002593,CASE000221,2024-01-18,NEFT,19728.31,IN
TXN0007579,ACCT008679,CUST003315,CASE003333,2024-12-09,IMPS,13459.76,GB
TXN0007580,ACCT003362,CUST002670,CASE001696,2024-01-04,NEFT,17738.17,US
TXN0007581,ACCT001920,CUST004313,CASE002434,2024-11-20,UPI,8918.11,GB
TXN0007582,ACCT003172,CUST005217,CASE001267,2023-02-06,IMPS,32236.69,IN
TXN0007583,ACCT003385,CUST005514,CASE000320,2023-02-13,IMPS,77449.93,GB
TXN0007584,ACCT008161,CUST003986,CASE003241,2023-07-11,IMPS,10929.0,HK
TXN0007585,ACCT008800,CUST002372,CASE004989,2023-03-12,UPI,17378.02,GB
TXN0007586,ACCT007246,CUST003118,CASE000116,2023-12-15,UPI,50318.61,SG
TXN0007587,ACCT006300,CUST005172,CASE004848,2023-02-04,UPI,108728.11,AE
TXN0007588,ACCT001062,CUST002052,CASE002198,2023-05-27,NEFT,12500.67,US
TXN0007589,ACCT001107,CUST002649,CASE001530,2023-10-10,UPI,21561.14,US
TXN0007590,ACCT007188,CUST002343,CASE002658,2024-05-24,IMPS,2319.88,SG
TXN0007591,ACCT005459,CUST001969,CASE002138,2024-11-15,IMPS,12977.96,GB
TXN0007592,ACCT005650,CUST002566,CASE000313,2024-05-07,NEFT,155755.02,HK
TXN0007593,ACCT006289,CUST000643,CASE000109,2023-11-19,UPI,7073.39,US
TXN0007594,ACCT001444,CUST003399,CASE001788,2024-12-08,UPI,27342.05,IN
TXN0007595,ACCT004021,CUST004113,CASE002645,2023-10-21,UPI,72030.45,AE
TXN0007596,ACCT008751,CUST003164,CASE001458,2024-06-01,IMPS,3719.17,GB
TXN0007597,ACCT006329,CUST005962,CASE004184,2023-07-27,IMPS,32019.78,IN
TXN0007598,ACCT006640,CUST000519,CASE000786,2023-08-01,NEFT,93831.48,SG
TXN0007599,ACCT002591,CUST001419,CASE000896,2024-03-04,IMPS,57188.87,SG
TXN0007600,ACCT006762,CUST001753,CASE003988,2024-05-21,IMPS,39101.04,GB
TXN0007601,ACCT004134,CUST005621,CASE000240,2024-05-22,IMPS,30869.7,HK
TXN0007602,ACCT000269,CUST003532,CASE000509,2023-04-19,UPI,70629.69,HK
TXN0007603,ACCT000503,CUST003265,CASE001358,2024-04-23,NEFT,43980.84,AE
TXN0007604,ACCT004351,CUST002413,CASE003357,2023-08-31,UPI,12124.23,HK
TXN0007605,ACCT005725,CUST005402,CASE000150,2023-01-26,IMPS,37491.03,GB
TXN0007606,ACCT000310,CUST001752,CASE003694,2024-06-11,UPI,19925.17,US
TXN0007607,ACCT007304,CUST002860,CASE000058,2024-09-10,IMPS,2134.84,GB
TXN0007608,ACCT005084,CUST005558,CASE002796,2023-01-23,NEFT,12005.3,HK
TXN0007609,ACCT001137,CUST001961,CASE002722,2023-12-05,IMPS,15627.14,HK
TXN0007610,ACCT005683,CUST004155,CASE003457,2024-10-19,UPI,61011.76,AE
TXN0007611,ACCT008224,CUST000524,CASE002252,2023-10-24,UPI,5261.27,AE
TXN0007612,ACCT002493,CUST001182,CASE003151,2023-08-16,NEFT,6859.52,US
TXN0007613,ACCT007974,CUST005595,CASE003459,2024-11-19,IMPS,15330.9,US
TXN0007614,ACCT001208,CUST005437,CASE002184,2023-01-17,NEFT,10685.68,GB
TXN0007615,ACCT006164,CUST003260,CASE000320,2024-06-16,IMPS,30623.6,IN
TXN0007616,ACCT002197,CUST000615,CASE000834,2024-04-19,UPI,24082.89,SG
TXN0007617,ACCT002038,CUST005041,CASE004998,2023-03-26,UPI,23749.41,IN
TXN0007618,ACCT005680,CUST005960,CASE002387,2024-12-28,NEFT,10457.36,IN
TXN0007619,ACCT003212,CUST004643,CASE001380,2024-05-06,NEFT,66994.26,HK
TXN0007620,ACCT003448,CUST004822,CASE002091,2024-06-18,UPI,21007.18,HK
TXN0007621,ACCT000451,CUST005661,CASE001312,2023-02-23,NEFT,45193.39,US
TXN0007622,ACCT005532,CUST000139,CASE004458,2024-04-02,UPI,2553.96,SG
TXN0007623,ACCT002683,CUST005292,CASE000997,2024-12-18,UPI,32335.8,IN
TXN0007624,ACCT005098,CUST003370,CASE002547,2023-03-03,UPI,36069.53,HK
TXN0007625,ACCT007408,CUST000093,CASE004682,2024-11-07,IMPS,48827.88,US
TXN0007626,ACCT008359,CUST004856,CASE001425,2024-09-06,UPI,6013.65,IN
TXN0007627,ACCT006206,CUST001507,CASE002803,2024-10-03,IMPS,46320.98,SG
TXN0007628,ACCT004006,CUST004530,CASE000628,2023-08-04,NEFT,24223.07,AE
TXN0007629,ACCT003425,CUST005285,CASE004182,2024-06-24,IMPS,19969.19,SG
TXN0007630,ACCT003308,CUST002203,CASE000657,2023-12-07,UPI,37060.87,SG
TXN0007631,ACCT008643,CUST005832,CASE003620,2024-10-09,IMPS,21920.47,AE
TXN0007632,ACCT000075,CUST003715,CASE000831,2023-05-10,NEFT,53006.89,US
TXN0007633,ACCT007964,CUST001190,CASE004458,2024-05-09,IMPS,6723.34,AE
TXN0007634,ACCT002422,CUST003147,CASE003092,2023-02-13,IMPS,3348.62,AE
TXN0007635,ACCT008353,CUST004219,CASE000283,2024-08-25,UPI,4865.47,HK
TXN0007636,ACCT003964,CUST002202,CASE003799,2023-03-23,NEFT,15519.19,SG
TXN0007637,ACCT000525,CUST002832,CASE004560,2023-04-27,IMPS,7710.58,US
TXN0007638,ACCT000304,CUST000765,CASE000458,2024-12-05,IMPS,46638.43,GB
TXN0007639,ACCT005477,CUST004214,CASE002291,2024-11-17,IMPS,12864.36,IN
TXN0007640,ACCT000823,CUST004016,CASE000677,2024-06-14,IMPS,47417.54,HK
TXN0007641,ACCT001126,CUST002188,CASE002602,2024-09-14,UPI,17305.72,AE
TXN0007642,ACCT005424,CUST002934,CASE003505,2024-06-11,UPI,8383.15,IN
TXN0007643,ACCT001206,CUST003124,CASE002286,2024-04-03,IMPS,30583.43,GB
TXN0007644,ACCT002821,CUST000953,CASE004642,2023-10-15,NEFT,66044.0,AE
TXN0007645,ACCT000845,CUST002012,CASE004967,2024-06-09,IMPS,30922.85,AE
TXN0007646,ACCT002569,CUST003431,CASE003836,2024-09-11,IMPS,40224.9,HK
TXN0007647,ACCT001671,CUST002793,CASE004387,2024-08-25,IMPS,16449.97,SG
TXN0007648,ACCT007592,CUST003211,CASE000167,2023-02-08,NEFT,35833.58,US
TXN0007649,ACCT002571,CUST003383,CASE003578,2023-06-29,IMPS,13534.56,HK
TXN0007650,ACCT005270,CUST003152,CASE000945,2024-11-29,NEFT,10812.18,US
TXN0007651,ACCT005505,CUST003566,CASE001564,2023-05-09,IMPS,11902.62,SG
TXN0007652,ACCT001134,CUST000237,CASE000589,2023-11-21,NEFT,20672.9,HK
TXN0007653,ACCT006304,CUST000585,CASE001885,2024-12-07,NEFT,45696.64,GB
TXN0007654,ACCT007823,CUST001940,CASE004829,2023-05-13,IMPS,10700.09,GB
TXN0007655,ACCT000466,CUST001721,CASE001795,2023-09-25,UPI,10209.47,IN
TXN0007656,ACCT002564,CUST000901,CASE000382,2023-10-07,NEFT,67776.12,IN
TXN0007657,ACCT001774,CUST001816,CASE001489,2024-10-31,NEFT,50916.87,GB
TXN0007658,ACCT004479,CUST001696,CASE000683,2023-03-14,IMPS,50435.04,IN
TXN0007659,ACCT000002,CUST000913,CASE003725,2024-12-06,IMPS,22459.48,HK
TXN0007660,ACCT001402,CUST003122,CASE002079,2023-03-13,NEFT,12971.57,GB
TXN0007661,ACCT005595,CUST004199,CASE004992,2024-01-05,NEFT,8641.8,HK
TXN0007662,ACCT003700,CUST003703,CASE002669,2023-08-23,NEFT,78358.1,GB
TXN0007663,ACCT004516,CUST005474,CASE003419,2024-12-22,NEFT,10754.57,HK
TXN0007664,ACCT002835,CUST003743,CASE001561,2024-06-11,NEFT,40841.89,HK
TXN0007665,ACCT003819,CUST005325,CASE002819,2023-12-28,UPI,18596.26,HK
TXN0007666,ACCT000587,CUST003810,CASE004409,2023-09-15,UPI,4933.09,GB
TXN0007667,ACCT000202,CUST003982,CASE001855,2024-11-13,IMPS,53683.4,AE
TXN0007668,ACCT006993,CUST001894,CASE002481,2023-11-15,UPI,20183.78,HK
TXN0007669,ACCT004330,CUST001118,CASE001820,2023-12-15,IMPS,28317.4,IN
TXN0007670,ACCT001010,CUST005648,CASE004577,2023-11-15,UPI,41344.34,US
TXN0007671,ACCT007266,CUST000964,CASE000581,2024-01-04,UPI,38055.92,SG
TXN0007672,ACCT008576,CUST003201,CASE000801,2023-10-17,UPI,47296.32,GB
TXN0007673,ACCT006643,CUST003175,CASE004060,2024-08-30,UPI,26978.77,US
TXN0007674,ACCT004099,CUST001071,CASE002735,2023-07-15,IMPS,38869.55,US
TXN0007675,ACCT006765,CUST002082,CASE004733,2024-10-31,NEFT,38146.22,AE
TXN0007676,ACCT007285,CUST003718,CASE001387,2023-07-18,IMPS,15305.11,US
TXN0007677,ACCT003102,CUST001127,CASE001133,2023-01-23,IMPS,86801.68,AE
TXN0007678,ACCT000531,CUST000948,CASE000599,2024-03-29,NEFT,23524.8,AE
TXN0007679,ACCT002656,CUST000416,CASE002564,2024-04-22,UPI,10635.87,IN
TXN0007680,ACCT001754,CUST003319,CASE002023,2024-10-13,UPI,18695.22,US
TXN0007681,ACCT004891,CUST000116,CASE004829,2024-05-29,IMPS,22407.46,IN
TXN0007682,ACCT001012,CUST003850,CASE003956,2023-04-05,UPI,18383.94,GB
TXN0007683,ACCT004264,CUST002184,CASE001660,2023-05-16,NEFT,10455.74,AE
TXN0007684,ACCT004846,CUST003385,CASE003496,2023-03-28,UPI,22443.15,GB
TXN0007685,ACCT007397,CUST000967,CASE002426,2024-09-15,NEFT,27754.38,US
TXN0007686,ACCT001048,CUST002492,CASE001829,2024-03-24,IMPS,60434.84,SG
TXN0007687,ACCT007492,CUST004302,CASE003868,2023-11-18,IMPS,61853.34,SG
TXN0007688,ACCT006378,CUST004418,CASE003784,2023-06-12,NEFT,23645.5,AE
TXN0007689,ACCT001933,CUST003984,CASE004800,2023-05-17,NEFT,34709.03,GB
TXN0007690,ACCT002234,CUST005322,CASE000456,2024-09-02,NEFT,3381.65,HK
TXN0007691,ACCT008405,CUST000911,CASE004093,2023-08-14,IMPS,4022.47,AE
TXN0007692,ACCT004933,CUST005957,CASE001563,2023-12-10,NEFT,47390.09,GB
TXN0007693,ACCT005985,CUST000427,CASE000716,2023-12-23,NEFT,24700.99,IN
TXN0007694,ACCT003525,CUST002671,CASE002569,2024-07-19,IMPS,33556.19,US
TXN0007695,ACCT006269,CUST000163,CASE002383,2023-09-06,IMPS,20312.66,SG
TXN0007696,ACCT003677,CUST001111,CASE000905,2023-05-08,UPI,35752.95,GB
TXN0007697,ACCT006121,CUST001463,CASE001521,2023-06-07,UPI,35259.64,AE
TXN0007698,ACCT003860,CUST004972,CASE002391,2024-07-05,NEFT,23483.75,HK
TXN0007699,ACCT000063,CUST001576,CASE003622,2023-10-27,IMPS,17698.91,SG
TXN0007700,ACCT000550,CUST002705,CASE004331,2023-08-12,UPI,17760.91,IN
TXN0007701,ACCT001782,CUST004178,CASE003959,2024-04-29,IMPS,71880.03,IN
TXN0007702,ACCT007998,CUST004260,CASE000667,2024-09-12,NEFT,160810.8,SG
TXN0007703,ACCT002617,CUST004006,CASE002941,2024-06-24,IMPS,13868.51,GB
TXN0007704,ACCT002657,CUST005488,CASE001675,2024-06-29,IMPS,60086.38,HK
TXN0007705,ACCT003914,CUST002274,CASE003259,2023-08-24,UPI,2424.86,AE
TXN0007706,ACCT002668,CUST000824,CASE004149,2023-10-28,UPI,44179.03,IN
TXN0007707,ACCT007478,CUST002526,CASE000216,2024-09-05,UPI,14495.22,HK
TXN0007708,ACCT003753,CUST001081,CASE004912,2023-03-11,IMPS,14493.04,GB
TXN0007709,ACCT006635,CUST002983,CASE003536,2024-03-25,UPI,12628.8,US
TXN0007710,ACCT007182,CUST000404,CASE003111,2023-10-23,UPI,39709.78,HK
TXN0007711,ACCT001550,CUST000539,CASE001424,2023-12-03,UPI,71663.24,HK
TXN0007712,ACCT005957,CUST001465,CASE001324,2023-02-12,UPI,41974.8,IN
TXN0007713,ACCT002262,CUST000720,CASE001152,2024-06-02,UPI,14352.93,IN
TXN0007714,ACCT005806,CUST001727,CASE000156,2024-09-13,NEFT,46926.02,US
TXN0007715,ACCT006605,CUST005711,CASE003513,2023-06-20,IMPS,25468.03,HK
TXN0007716,ACCT003332,CUST001110,CASE002121,2024-04-27,NEFT,55913.39,AE
TXN0007717,ACCT007067,CUST001658,CASE003666,2023-11-18,NEFT,16755.76,US
TXN0007718,ACCT004584,CUST004642,CASE000926,2023-08-22,IMPS,16823.49,AE
TXN0007719,ACCT000284,CUST000896,CASE004198,2023-04-09,UPI,34350.62,HK
TXN0007720,ACCT004079,CUST000360,CASE004115,2023-03-24,UPI,25275.17,HK
TXN0007721,ACCT007931,CUST004879,CASE004980,2024-06-20,NEFT,13099.19,GB
TXN0007722,ACCT002057,CUST003440,CASE001191,2024-09-11,NEFT,22878.65,GB
TXN0007723,ACCT005857,CUST005617,CASE004616,2023-06-16,UPI,25903.54,GB
TXN0007724,ACCT001257,CUST005192,CASE003439,2024-05-31,NEFT,77997.4,US
TXN0007725,ACCT006891,CUST004681,CASE000661,2023-04-02,UPI,86564.2,GB
TXN0007726,ACCT002190,CUST005955,CASE000543,2023-01-06,UPI,30037.86,GB
TXN0007727,ACCT002213,CUST001934,CASE002583,2023-04-28,NEFT,24832.66,HK
TXN0007728,ACCT005758,CUST004671,CASE001744,2024-03-16,NEFT,8688.92,HK
TXN0007729,ACCT007011,CUST002027,CASE003454,2024-12-29,UPI,4570.44,SG
TXN0007730,ACCT002654,CUST001961,CASE003626,2023-11-19,NEFT,82486.04,AE
