CUSTOMER_ID,AVG_TXN,STATE,CUSTOMER_TYPE,OCCUPATION,KYC_RISK
CUST004438,4517,KA,INDIVIDUAL,TRADER,LOW
CUST004439,25506,TN,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004440,42100,GJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004441,43661,WB,INDIVIDUAL,EMPLOYEE,HIGH
CUST004442,50505,DL,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004443,46045,WB,INDIVIDUAL,TRADER,LOW
CUST004444,29286,WB,INDIVIDUAL,STUDENT,MEDIUM
CUST004445,12764,RJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST004446,25540,DL,INDIVIDUAL,RETIRED,MEDIUM
CUST004447,35499,TN,INDIVIDUAL,RETIRED,HIGH
CUST004448,47361,WB,CORPORATE,TRADER,MEDIUM
CUST004449,8259,GJ,CORPORATE,EMPLOYEE,HIGH
CUST004450,56988,DL,INDIVIDUAL,TRADER,LOW
CUST004451,8137,UP,CORPORATE,TRADER,MEDIUM
CUST004452,23490,TN,CORPORATE,EMPLOYEE,MEDIUM
CUST004453,11894,UP,INDIVIDUAL,RETIRED,LOW
CUST004454,30245,UP,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004455,19395,RJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004456,46764,WB,CORPORATE,TRADER,MEDIUM
CUST004457,50129,KA,CORPORATE,TRADER,LOW
CUST004458,14390,RJ,INDIVIDUAL,RETIRED,MEDIUM
CUST004459,37453,DL,CORPORATE,STUDENT,LOW
CUST004460,3925,MH,CORPORATE,RETIRED,LOW
CUST004461,8494,RJ,INDIVIDUAL,EMPLOYEE,LOW
CUST004462,43531,WB,INDIVIDUAL,STUDENT,HIGH
CUST004463,35379,MH,CORPORATE,TRADER,LOW
CUST004464,49679,WB,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004465,49130,RJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST004466,55679,DL,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004467,54225,TN,INDIVIDUAL,TRADER,HIGH
CUST004468,25554,DL,CORPORATE,SELF_EMPLOYED,LOW
CUST004469,12519,WB,INDIVIDUAL,STUDENT,MEDIUM
CUST004470,27003,MH,INDIVIDUAL,RETIRED,LOW
CUST004471,54474,TN,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004472,11684,UP,CORPORATE,TRADER,MEDIUM
CUST004473,27811,UP,INDIVIDUAL,RETIRED,HIGH
CUST004474,7189,DL,CORPORATE,TRADER,HIGH
CUST004475,4591,GJ,CORPORATE,SELF_EMPLOYED,LOW
CUST004476,37166,TN,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004477,43307,WB,INDIVIDUAL,EMPLOYEE,LOW
CUST004478,47936,KA,CORPORATE,STUDENT,LOW
CUST004479,47446,DL,CORPORATE,EMPLOYEE,MEDIUM
CUST004480,12638,DL,CORPORATE,RETIRED,LOW
CUST004481,28547,WB,INDIVIDUAL,STUDENT,LOW
CUST004482,59179,KA,INDIVIDUAL,STUDENT,LOW
CUST004483,47912,DL,INDIVIDUAL,RETIRED,MEDIUM
CUST004484,17980,KA,INDIVIDUAL,EMPLOYEE,HIGH
CUST004485,39041,TN,CORPORATE,RETIRED,LOW
CUST004486,54566,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST004487,33179,RJ,CORPORATE,EMPLOYEE,LOW
CUST004488,26526,KA,CORPORATE,STUDENT,LOW
CUST004489,31971,GJ,CORPORATE,RETIRED,HIGH
CUST004490,43550,DL,CORPORATE,SELF_EMPLOYED,LOW
CUST004491,19665,GJ,CORPORATE,EMPLOYEE,LOW
CUST004492,56009,KA,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004493,27725,TN,CORPORATE,RETIRED,HIGH
CUST004494,5242,TN,CORPORATE,TRADER,LOW
CUST004495,14147,WB,CORPORATE,STUDENT,MEDIUM
CUST004496,6095,TN,INDIVIDUAL,TRADER,LOW
CUST004497,42622,TN,CORPORATE,STUDENT,HIGH
CUST004498,48205,UP,CORPORATE,TRADER,HIGH
CUST004499,7509,KA,INDIVIDUAL,STUDENT,HIGH
CUST004500,36094,DL,INDIVIDUAL,EMPLOYEE,LOW
CUST004501,57401,KA,CORPORATE,SELF_EMPLOYED,LOW
CUST004502,6176,WB,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004503,21403,RJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST004504,23349,KA,INDIVIDUAL,EMPLOYEE,LOW
CUST004505,18402,KA,CORPORATE,SELF_EMPLOYED,LOW
CUST004506,5066,TN,INDIVIDUAL,STUDENT,HIGH
CUST004507,10966,RJ,INDIVIDUAL,STUDENT,LOW
CUST004508,18568,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST004509,27928,MH,CORPORATE,RETIRED,HIGH
CUST004510,49296,GJ,CORPORATE,STUDENT,MEDIUM
CUST004511,15070,MH,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004512,11480,DL,CORPORATE,EMPLOYEE,LOW
CUST004513,34056,MH,CORPORATE,EMPLOYEE,MEDIUM
CUST004514,18823,GJ,CORPORATE,EMPLOYEE,HIGH
CUST004515,46993,WB,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004516,33066,MH,CORPORATE,EMPLOYEE,LOW
CUST004517,54188,DL,CORPORATE,TRADER,MEDIUM
CUST004518,20009,WB,CORPORATE,RETIRED,MEDIUM
CUST004519,12290,RJ,CORPORATE,TRADER,MEDIUM
CUST004520,56916,DL,INDIVIDUAL,STUDENT,MEDIUM
CUST004521,35670,DL,INDIVIDUAL,STUDENT,MEDIUM
CUST004522,51127,DL,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004523,18762,WB,CORPORATE,EMPLOYEE,LOW
CUST004524,51639,RJ,CORPORATE,STUDENT,HIGH
CUST004525,17336,MH,CORPORATE,TRADER,MEDIUM
CUST004526,16596,UP,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004527,58447,UP,CORPORATE,EMPLOYEE,LOW
CUST004528,50804,KA,INDIVIDUAL,TRADER,HIGH
CUST004529,27954,DL,CORPORATE,TRADER,MEDIUM
CUST004530,27986,KA,CORPORATE,STUDENT,LOW
CUST004531,50678,TN,INDIVIDUAL,TRADER,HIGH
CUST004532,10238,DL,CORPORATE,STUDENT,LOW
CUST004533,47839,GJ,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004534,15161,GJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST004535,29003,RJ,INDIVIDUAL,STUDENT,MEDIUM
CUST004536,34404,MH,CORPORATE,STUDENT,MEDIUM
CUST004537,27714,RJ,CORPORATE,EMPLOYEE,LOW
CUST004538,27733,TN,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004539,38473,TN,CORPORATE,RETIRED,HIGH
CUST004540,17931,RJ,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004541,40791,KA,INDIVIDUAL,RETIRED,LOW
CUST004542,46340,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST004543,24615,TN,CORPORATE,EMPLOYEE,LOW
CUST004544,20316,MH,CORPORATE,SELF_EMPLOYED,HIGH
CUST004545,9172,DL,CORPORATE,SELF_EMPLOYED,LOW
CUST004546,36656,KA,CORPORATE,STUDENT,LOW
CUST004547,36986,TN,INDIVIDUAL,EMPLOYEE,HIGH
CUST004548,10485,UP,CORPORATE,EMPLOYEE,MEDIUM
CUST004549,24932,UP,CORPORATE,RETIRED,MEDIUM
CUST004550,21668,UP,INDIVIDUAL,TRADER,LOW
CUST004551,59901,KA,INDIVIDUAL,STUDENT,LOW
CUST004552,10233,GJ,CORPORATE,TRADER,MEDIUM
CUST004553,26327,DL,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004554,8044,UP,INDIVIDUAL,TRADER,MEDIUM
CUST004555,59463,TN,INDIVIDUAL,STUDENT,LOW
CUST004556,57335,DL,INDIVIDUAL,RETIRED,MEDIUM
CUST004557,27020,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST004558,59802,RJ,INDIVIDUAL,STUDENT,HIGH
CUST004559,22994,RJ,INDIVIDUAL,STUDENT,HIGH
CUST004560,36234,DL,INDIVIDUAL,RETIRED,LOW
CUST004561,37442,MH,CORPORATE,RETIRED,LOW
CUST004562,48724,MH,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004563,56955,MH,CORPORATE,EMPLOYEE,MEDIUM
CUST004564,35358,WB,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004565,28494,TN,INDIVIDUAL,STUDENT,LOW
CUST004566,55581,TN,INDIVIDUAL,STUDENT,HIGH
CUST004567,59425,WB,CORPORATE,RETIRED,LOW
CUST004568,52434,MH,CORPORATE,RETIRED,LOW
CUST004569,18903,UP,INDIVIDUAL,RETIRED,MEDIUM
CUST004570,52134,GJ,CORPORATE,RETIRED,MEDIUM
CUST004571,35998,TN,CORPORATE,STUDENT,LOW
CUST004572,47569,DL,INDIVIDUAL,STUDENT,MEDIUM
CUST004573,51006,TN,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004574,53934,WB,INDIVIDUAL,STUDENT,MEDIUM
CUST004575,7570,KA,CORPORATE,RETIRED,LOW
CUST004576,44245,GJ,CORPORATE,STUDENT,LOW
CUST004577,9966,KA,INDIVIDUAL,STUDENT,LOW
CUST004578,10963,RJ,INDIVIDUAL,RETIRED,HIGH
CUST004579,20112,WB,CORPORATE,EMPLOYEE,LOW
CUST004580,50404,GJ,CORPORATE,SELF_EMPLOYED,LOW
CUST004581,23575,RJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST004582,18883,MH,CORPORATE,RETIRED,MEDIUM
CUST004583,37164,WB,INDIVIDUAL,RETIRED,MEDIUM
CUST004584,48597,GJ,CORPORATE,RETIRED,HIGH
CUST004585,33462,KA,CORPORATE,EMPLOYEE,HIGH
CUST004586,52103,KA,INDIVIDUAL,STUDENT,MEDIUM
CUST004587,44684,TN,CORPORATE,EMPLOYEE,MEDIUM
CUST004588,29244,DL,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004589,43743,UP,INDIVIDUAL,STUDENT,MEDIUM
CUST004590,4886,UP,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004591,46048,TN,CORPORATE,EMPLOYEE,HIGH
CUST004592,14813,GJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004593,14189,GJ,INDIVIDUAL,RETIRED,HIGH
CUST004594,54898,TN,INDIVIDUAL,STUDENT,HIGH
CUST004595,19097,KA,INDIVIDUAL,STUDENT,MEDIUM
CUST004596,23220,MH,INDIVIDUAL,RETIRED,LOW
CUST004597,45520,GJ,CORPORATE,TRADER,LOW
CUST004598,22433,GJ,INDIVIDUAL,EMPLOYEE,LOW
CUST004599,48424,GJ,INDIVIDUAL,TRADER,LOW
CUST004600,48724,GJ,CORPORATE,STUDENT,MEDIUM
CUST004601,48976,DL,INDIVIDUAL,RETIRED,MEDIUM
CUST004602,46081,DL,CORPORATE,STUDENT,MEDIUM
CUST004603,3528,GJ,INDIVIDUAL,TRADER,MEDIUM
CUST004604,26039,TN,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004605,5551,WB,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004606,57969,WB,INDIVIDUAL,RETIRED,LOW
CUST004607,36329,KA,CORPORATE,EMPLOYEE,HIGH
CUST004608,56858,DL,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004609,28121,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST004610,40873,KA,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004611,34475,RJ,CORPORATE,STUDENT,HIGH
CUST004612,46513,RJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004613,25739,TN,INDIVIDUAL,RETIRED,MEDIUM
CUST004614,9112,GJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST004615,56917,TN,INDIVIDUAL,RETIRED,LOW
CUST004616,54343,GJ,INDIVIDUAL,TRADER,HIGH
CUST004617,44348,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST004618,30829,KA,INDIVIDUAL,TRADER,MEDIUM
CUST004619,15538,TN,CORPORATE,RETIRED,HIGH
CUST004620,42617,TN,INDIVIDUAL,TRADER,LOW
CUST004621,33974,WB,INDIVIDUAL,RETIRED,MEDIUM
CUST004622,31585,GJ,INDIVIDUAL,RETIRED,MEDIUM
CUST004623,53858,WB,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004624,19324,KA,CORPORATE,RETIRED,LOW
CUST004625,39338,WB,CORPORATE,EMPLOYEE,MEDIUM
CUST004626,20628,TN,CORPORATE,EMPLOYEE,HIGH
CUST004627,59489,WB,INDIVIDUAL,RETIRED,HIGH
CUST004628,37279,WB,CORPORATE,STUDENT,HIGH
CUST004629,59729,MH,INDIVIDUAL,RETIRED,MEDIUM
CUST004630,55865,RJ,CORPORATE,TRADER,LOW
CUST004631,24149,DL,CORPORATE,STUDENT,MEDIUM
CUST004632,5936,GJ,CORPORATE,EMPLOYEE,HIGH
CUST004633,37277,TN,INDIVIDUAL,EMPLOYEE,HIGH
CUST004634,55308,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST004635,36335,UP,INDIVIDUAL,TRADER,MEDIUM
CUST004636,51468,RJ,CORPORATE,RETIRED,MEDIUM
CUST004637,31160,UP,CORPORATE,STUDENT,LOW
CUST004638,29776,DL,CORPORATE,EMPLOYEE,MEDIUM
CUST004639,41288,MH,INDIVIDUAL,TRADER,HIGH
CUST004640,31856,DL,INDIVIDUAL,EMPLOYEE,LOW
CUST004641,55325,GJ,CORPORATE,EMPLOYEE,MEDIUM
CUST004642,28702,UP,CORPORATE,STUDENT,MEDIUM
CUST004643,50703,WB,INDIVIDUAL,TRADER,LOW
CUST004644,38574,RJ,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004645,35204,GJ,CORPORATE,RETIRED,HIGH
CUST004646,47767,KA,INDIVIDUAL,TRADER,HIGH
CUST004647,16597,WB,CORPORATE,RETIRED,HIGH
CUST004648,24473,MH,CORPORATE,TRADER,LOW
CUST004649,45317,WB,CORPORATE,STUDENT,HIGH
CUST004650,40788,TN,CORPORATE,TRADER,MEDIUM
CUST004651,5985,KA,CORPORATE,SELF_EMPLOYED,HIGH
CUST004652,31484,DL,CORPORATE,RETIRED,HIGH
CUST004653,13998,WB,CORPORATE,EMPLOYEE,MEDIUM
CUST004654,5181,KA,CORPORATE,EMPLOYEE,HIGH
CUST004655,59312,TN,CORPORATE,STUDENT,MEDIUM
CUST004656,51796,KA,CORPORATE,TRADER,HIGH
CUST004657,54746,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST004658,45390,GJ,INDIVIDUAL,STUDENT,HIGH
CUST004659,59896,MH,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004660,36564,WB,INDIVIDUAL,EMPLOYEE,HIGH
CUST004661,58043,DL,INDIVIDUAL,EMPLOYEE,LOW
CUST004662,31788,RJ,CORPORATE,EMPLOYEE,HIGH
CUST004663,45501,TN,INDIVIDUAL,TRADER,HIGH
CUST004664,36011,WB,INDIVIDUAL,STUDENT,MEDIUM
CUST004665,25955,RJ,CORPORATE,EMPLOYEE,LOW
CUST004666,28381,WB,CORPORATE,SELF_EMPLOYED,LOW
CUST004667,15733,RJ,INDIVIDUAL,TRADER,MEDIUM
CUST004668,47564,GJ,INDIVIDUAL,RETIRED,MEDIUM
CUST004669,29408,RJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004670,38207,DL,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004671,27299,UP,CORPORATE,EMPLOYEE,MEDIUM
CUST004672,49796,MH,CORPORATE,SELF_EMPLOYED,LOW
CUST004673,32261,GJ,CORPORATE,TRADER,MEDIUM
CUST004674,33248,RJ,INDIVIDUAL,STUDENT,LOW
CUST004675,28436,TN,CORPORATE,STUDENT,HIGH
CUST004676,23523,MH,CORPORATE,STUDENT,MEDIUM
CUST004677,54351,UP,CORPORATE,RETIRED,MEDIUM
CUST004678,47835,GJ,INDIVIDUAL,TRADER,HIGH
CUST004679,49718,WB,INDIVIDUAL,RETIRED,MEDIUM
CUST004680,58603,TN,CORPORATE,STUDENT,MEDIUM
CUST004681,57121,MH,INDIVIDUAL,STUDENT,MEDIUM
CUST004682,33522,RJ,CORPORATE,TRADER,LOW
CUST004683,20376,KA,INDIVIDUAL,STUDENT,MEDIUM
CUST004684,33621,WB,INDIVIDUAL,TRADER,HIGH
CUST004685,32173,WB,INDIVIDUAL,TRADER,LOW
CUST004686,7982,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST004687,53918,TN,INDIVIDUAL,RETIRED,HIGH
CUST004688,6813,MH,INDIVIDUAL,RETIRED,MEDIUM
CUST004689,51396,MH,CORPORATE,TRADER,MEDIUM
CUST004690,26400,KA,INDIVIDUAL,TRADER,HIGH
CUST004691,20261,WB,INDIVIDUAL,RETIRED,MEDIUM
CUST004692,45906,RJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004693,14815,TN,INDIVIDUAL,STUDENT,MEDIUM
CUST004694,5090,MH,INDIVIDUAL,TRADER,MEDIUM
CUST004695,4894,DL,INDIVIDUAL,EMPLOYEE,HIGH
CUST004696,19090,GJ,CORPORATE,STUDENT,LOW
CUST004697,8155,RJ,CORPORATE,EMPLOYEE,LOW
CUST004698,38888,DL,CORPORATE,RETIRED,LOW
CUST004699,52078,UP,CORPORATE,STUDENT,MEDIUM
CUST004700,8013,GJ,CORPORATE,STUDENT,MEDIUM
CUST004701,30856,DL,CORPORATE,RETIRED,MEDIUM
CUST004702,46838,MH,CORPORATE,STUDENT,HIGH
CUST004703,41243,RJ,CORPORATE,STUDENT,HIGH
CUST004704,12650,MH,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004705,29484,WB,CORPORATE,EMPLOYEE,HIGH
CUST004706,45067,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST004707,18248,TN,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004708,49161,KA,CORPORATE,STUDENT,MEDIUM
CUST004709,59057,MH,CORPORATE,TRADER,MEDIUM
CUST004710,47591,TN,CORPORATE,SELF_EMPLOYED,LOW
CUST004711,7396,GJ,INDIVIDUAL,TRADER,LOW
CUST004712,17174,DL,CORPORATE,STUDENT,LOW
CUST004713,23206,UP,CORPORATE,STUDENT,LOW
CUST004714,16973,DL,CORPORATE,STUDENT,HIGH
CUST004715,51539,WB,INDIVIDUAL,TRADER,MEDIUM
CUST004716,22610,GJ,INDIVIDUAL,EMPLOYEE,LOW
CUST004717,24450,GJ,CORPORATE,EMPLOYEE,LOW
CUST004718,51909,KA,INDIVIDUAL,RETIRED,MEDIUM
CUST004719,45279,TN,CORPORATE,EMPLOYEE,HIGH
CUST004720,52002,RJ,CORPORATE,TRADER,MEDIUM
CUST004721,34396,GJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004722,16340,WB,INDIVIDUAL,RETIRED,HIGH
CUST004723,15314,MH,INDIVIDUAL,TRADER,HIGH
CUST004724,27503,TN,CORPORATE,STUDENT,MEDIUM
CUST004725,38029,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST004726,37552,WB,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004727,39069,WB,CORPORATE,RETIRED,HIGH
CUST004728,6793,GJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004729,27583,WB,CORPORATE,RETIRED,LOW
CUST004730,27693,UP,CORPORATE,RETIRED,LOW
CUST004731,17098,TN,INDIVIDUAL,RETIRED,LOW
CUST004732,23384,DL,INDIVIDUAL,EMPLOYEE,LOW
CUST004733,37922,DL,CORPORATE,STUDENT,LOW
CUST004734,19981,KA,INDIVIDUAL,TRADER,LOW
CUST004735,9736,WB,CORPORATE,SELF_EMPLOYED,LOW
CUST004736,58077,DL,INDIVIDUAL,EMPLOYEE,HIGH
CUST004737,23604,KA,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004738,8942,DL,CORPORATE,STUDENT,LOW
CUST004739,15887,TN,INDIVIDUAL,TRADER,HIGH
CUST004740,26354,WB,INDIVIDUAL,EMPLOYEE,LOW
CUST004741,24019,TN,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004742,55983,GJ,CORPORATE,EMPLOYEE,MEDIUM
CUST004743,31898,DL,INDIVIDUAL,EMPLOYEE,HIGH
CUST004744,51522,RJ,CORPORATE,RETIRED,HIGH
CUST004745,22862,WB,CORPORATE,STUDENT,MEDIUM
CUST004746,51589,RJ,INDIVIDUAL,TRADER,MEDIUM
CUST004747,22895,DL,INDIVIDUAL,RETIRED,HIGH
CUST004748,9440,KA,CORPORATE,RETIRED,HIGH
CUST004749,20491,WB,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004750,23105,DL,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004751,9857,RJ,CORPORATE,RETIRED,LOW
CUST004752,4131,MH,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004753,19387,KA,INDIVIDUAL,STUDENT,HIGH
CUST004754,12266,RJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004755,8486,UP,CORPORATE,STUDENT,LOW
CUST004756,45623,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST004757,37673,TN,CORPORATE,STUDENT,HIGH
CUST004758,55404,DL,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST004759,40270,TN,INDIVIDUAL,TRADER,MEDIUM
CUST004760,11487,KA,CORPORATE,EMPLOYEE,HIGH
CUST004761,16188,KA,INDIVIDUAL,EMPLOYEE,LOW
CUST004762,45296,UP,CORPORATE,RETIRED,MEDIUM
CUST004763,43349,UP,INDIVIDUAL,TRADER,LOW
CUST004764,39470,UP,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004765,25914,DL,CORPORATE,TRADER,LOW
CUST004766,50003,MH,CORPORATE,RETIRED,HIGH
CUST004767,4511,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST004768,5878,GJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST004769,20180,MH,CORPORATE,TRADER,MEDIUM
CUST004770,34267,GJ,CORPORATE,STUDENT,HIGH
CUST004771,42779,WB,INDIVIDUAL,RETIRED,LOW
CUST004772,19854,DL,CORPORATE,STUDENT,MEDIUM
CUST004773,48076,GJ,INDIVIDUAL,EMPLOYEE,LOW
CUST004774,28488,WB,CORPORATE,STUDENT,LOW
CUST004775,17454,UP,CORPORATE,STUDENT,MEDIUM
CUST004776,30890,TN,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004777,46188,MH,CORPORATE,SELF_EMPLOYED,LOW
CUST004778,58269,MH,INDIVIDUAL,EMPLOYEE,HIGH
CUST004779,59894,TN,CORPORATE,EMPLOYEE,MEDIUM
CUST004780,34587,GJ,CORPORATE,EMPLOYEE,HIGH
CUST004781,43330,MH,INDIVIDUAL,RETIRED,LOW
CUST004782,16586,WB,INDIVIDUAL,TRADER,HIGH
CUST004783,41460,WB,INDIVIDUAL,RETIRED,LOW
CUST004784,50071,GJ,CORPORATE,EMPLOYEE,HIGH
CUST004785,49615,DL,CORPORATE,STUDENT,HIGH
CUST004786,50911,MH,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004787,31868,KA,INDIVIDUAL,RETIRED,MEDIUM
CUST004788,9093,RJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST004789,6689,WB,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004790,50851,RJ,CORPORATE,EMPLOYEE,HIGH
CUST004791,19767,RJ,CORPORATE,TRADER,MEDIUM
CUST004792,48139,KA,INDIVIDUAL,TRADER,HIGH
CUST004793,46412,KA,INDIVIDUAL,RETIRED,LOW
CUST004794,49983,MH,INDIVIDUAL,RETIRED,LOW
CUST004795,13109,TN,CORPORATE,SELF_EMPLOYED,LOW
CUST004796,31625,WB,CORPORATE,RETIRED,HIGH
CUST004797,22531,RJ,CORPORATE,STUDENT,HIGH
CUST004798,35454,MH,CORPORATE,TRADER,MEDIUM
CUST004799,55540,TN,CORPORATE,TRADER,HIGH
CUST004800,21397,WB,CORPORATE,TRADER,LOW
CUST004801,8200,TN,CORPORATE,SELF_EMPLOYED,LOW
CUST004802,34298,WB,CORPORATE,TRADER,HIGH
CUST004803,44189,KA,CORPORATE,TRADER,HIGH
CUST004804,49434,UP,CORPORATE,EMPLOYEE,HIGH
CUST004805,7218,GJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004806,32082,WB,INDIVIDUAL,EMPLOYEE,HIGH
CUST004807,43554,UP,CORPORATE,TRADER,MEDIUM
CUST004808,17681,GJ,CORPORATE,TRADER,MEDIUM
CUST004809,7714,WB,CORPORATE,TRADER,LOW
CUST004810,43067,RJ,CORPORATE,RETIRED,HIGH
CUST004811,30968,TN,INDIVIDUAL,EMPLOYEE,HIGH
CUST004812,16536,WB,INDIVIDUAL,EMPLOYEE,LOW
CUST004813,28952,TN,INDIVIDUAL,EMPLOYEE,HIGH
CUST004814,24448,UP,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004815,12475,KA,CORPORATE,RETIRED,HIGH
CUST004816,17088,GJ,INDIVIDUAL,STUDENT,MEDIUM
CUST004817,29883,MH,CORPORATE,STUDENT,HIGH
CUST004818,48492,MH,INDIVIDUAL,RETIRED,LOW
CUST004819,20995,MH,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004820,39277,MH,INDIVIDUAL,TRADER,LOW
CUST004821,31746,TN,CORPORATE,RETIRED,MEDIUM
CUST004822,29230,UP,INDIVIDUAL,TRADER,MEDIUM
CUST004823,20118,GJ,CORPORATE,EMPLOYEE,MEDIUM
CUST004824,19059,KA,CORPORATE,EMPLOYEE,HIGH
CUST004825,31666,UP,CORPORATE,STUDENT,HIGH
CUST004826,48908,KA,CORPORATE,SELF_EMPLOYED,LOW
CUST004827,44230,WB,INDIVIDUAL,STUDENT,HIGH
CUST004828,58873,GJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST004829,48277,KA,CORPORATE,STUDENT,MEDIUM
CUST004830,51423,KA,CORPORATE,EMPLOYEE,LOW
CUST004831,8602,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST004832,19115,MH,CORPORATE,STUDENT,MEDIUM
CUST004833,23973,KA,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST004834,14953,RJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST004835,27299,RJ,CORPORATE,RETIRED,MEDIUM
CUST004836,21911,RJ,INDIVIDUAL,STUDENT,HIGH
CUST004837,42944,MH,CORPORATE,TRADER,LOW
CUST004838,46666,DL,INDIVIDUAL,STUDENT,MEDIUM
CUST004839,27552,WB,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004840,47406,GJ,CORPORATE,EMPLOYEE,MEDIUM
CUST004841,42584,KA,CORPORATE,SELF_EMPLOYED,HIGH
CUST004842,9573,RJ,CORPORATE,RETIRED,HIGH
CUST004843,14655,TN,CORPORATE,RETIRED,MEDIUM
CUST004844,20833,UP,CORPORATE,STUDENT,MEDIUM
CUST004845,27853,WB,INDIVIDUAL,STUDENT,LOW
CUST004846,26700,WB,CORPORATE,RETIRED,MEDIUM
CUST004847,45509,TN,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST004848,38195,UP,CORPORATE,EMPLOYEE,MEDIUM
CUST004849,59349,RJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST004850,3175,GJ,INDIVIDUAL,STUDENT,MEDIUM
