ACCOUNT_ID,customer_id,account_type,account_currency,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,customer_account_age_days,customer_kyc_age_days,customer_age_years,customer_address_change_count_12m,customer_phone_change_count_12m,account_txn_velocity_1h,account_txn_velocity_24h,account_pass_through_ratio_1d,account_pass_through_ratio_7d,account_pass_through_ratio_30d,account_incoming_txn_spike_score,account_outgoing_txn_spike_score,account_dormancy_days,account_dormant_reactivation_flag,account_unique_beneficiary_count_7d,account_unique_beneficiary_count_30d,upi_transaction_velocity_score,upi_transaction_entropy_score,upi_failed_transaction_ratio,upi_reversal_count_7d,upi_first_transaction_delay_minutes,upi_new_account_high_velocity_flag,upi_round_amount_transaction_ratio,upi_unique_counterparty_count_7d,upi_new_counterparty_ratio,upi_counterparty_growth_rate,upi_night_transaction_ratio,upi_ip_change_count_30d,upi_geo_location_variance,upi_device_change_count_30d,upi_pass_through_ratio_24h,upi_pass_through_ratio_7d,upi_burst_transaction_flag,upi_new_device_transfer_flag,atm_cash_withdrawal_count_24h,atm_cash_withdrawal_count_7d,atm_cash_withdrawal_amount_24h,atm_cash_withdrawal_amount_7d,atm_cash_deposit_count_24h,atm_cash_deposit_count_7d,atm_cash_deposit_amount_24h,atm_cash_deposit_amount_7d,atm_round_amount_deposit_ratio,atm_deposit_to_withdrawal_ratio,atm_night_withdrawal_ratio,atm_pin_retry_count_24h,atm_failed_transaction_count_7d,atm_terminal_usage_count_24h,atm_terminal_usage_count_7d,atm_geo_distance_variance,atm_multi_city_withdrawal_flag,atm_withdrawal_velocity_score,atm_rapid_withdrawal_flag,atm_new_account_cash_activity_flag,branch_cash_deposit_count_7d,branch_cash_deposit_count_30d,branch_cash_deposit_amount_7d,branch_cash_deposit_amount_30d,branch_structured_cash_deposit_flag,branch_multiple_same_day_deposits_flag,branch_deposit_round_amount_ratio,branch_cash_deposit_frequency_score,branch_deposit_spike_flag,branch_deposit_to_transfer_delay_minutes,branch_deposit_to_upi_transfer_ratio,branch_deposit_to_imps_transfer_ratio,branch_deposit_to_neft_transfer_ratio,branch_deposit_to_rtgs_transfer_ratio,branch_cash_pass_through_ratio,branch_deposit_count_new_account_7d,branch_deposit_amount_new_account_7d,merchant_transaction_count_24h,merchant_transaction_count_7d,merchant_transaction_amount_24h,merchant_transaction_amount_7d,merchant_avg_transaction_amount,merchant_round_amount_ratio,merchant_high_value_transaction_ratio,merchant_unique_customer_count_7d,merchant_new_customer_ratio,merchant_repeat_customer_ratio,merchant_refund_transaction_count,merchant_refund_ratio,merchant_chargeback_ratio,merchant_transaction_velocity_score,merchant_transaction_entropy_score,merchant_night_transaction_ratio,merchant_cross_border_transaction_ratio,merchant_terminal_switch_count,merchant_terminal_geo_variance,merchant_gateway_transaction_ratio,merchant_gateway_refund_ratio,merchant_gateway_chargeback_ratio,merchant_gateway_customer_entropy,merchant_settlement_amount_24h,merchant_settlement_velocity_score,device_session_duration_seconds,device_failed_login_count_24h,device_failed_login_count_7d,device_login_velocity_score,device_new_device_flag,device_device_change_count_30d,device_ip_change_count_7d,device_geo_variance_score,device_cross_country_login_flag,device_impossible_travel_flag,device_scripted_interaction_score,device_touch_pattern_entropy,device_typing_speed_score,device_session_entropy_score,customer_device_count,customer_ip_count,customer_login_count_7d,customer_login_count_30d,customer_login_geo_variance,sim_age_days,sim_swap_count_30d,foreign_sim_usage_flag,customer_phone_reuse_count,customer_email_reuse_count,customer_device_link_count,customer_identity_risk_score,customer_shared_mobile_count,customer_shared_email_count,total_fin_in_last_24h,total_fin_in_last_7d,total_fin_in_last_30d,fin_in_txn_count_24h,unique_senders_24h,avg_fin_in_amount,max_fin_in_amount,total_fin_out_last_24h,total_fin_out_last_7d,total_fin_out_last_30d,fin_out_txn_count_24h,unique_receivers_24h,avg_fin_out_amount,fin_in_fin_out_ratio,counterparty_is_new_beneficiary,inbound_outbound_time_gap,fin_out_immediate_after_in,fin_in_round_amount_ratio,fin_in_small_value_burst,fin_out_wallet_transfer_ratio,counterparty_shared_mobile_flag,counterparty_shared_device_flag,cross_border_transaction_count,cross_border_fin_in_ratio,cross_border_fin_out_ratio,high_risk_country_transfer_ratio,graph_node_degree,graph_in_degree,graph_out_degree,graph_degree_centrality,graph_betweenness_centrality,graph_closeness_centrality,graph_eigenvector_centrality,graph_pagerank_score,graph_clustering_coefficient,graph_triangle_count,graph_kcore_score,graph_community_size,graph_cross_border_edge_ratio,graph_money_flow_depth,graph_transaction_path_length,graph_cycle_detection_flag,graph_layering_pattern_score,graph_structuring_pattern_score,graph_ring_network_score,graph_account_device_link_count,graph_multi_identity_cluster_size,graph_channel_diversity_score,graph_channel_transition_score,graph_channel_behavior_entropy,network_neighbor_mule_ratio,network_two_hop_mule_exposure,network_three_hop_mule_exposure,network_suspicious_cluster_score,network_propagation_risk_score,network_behavior_anomaly_score,network_transaction_entropy,network_money_flow_concentration,network_cluster_risk_score,network_high_risk_neighbor_count,cross_channel_login_count_24h,cross_channel_device_usage_count,cross_channel_geo_variance,cross_channel_behavior_entropy,cross_channel_counterparty_overlap,cross_channel_session_overlap_flag,cross_channel_transaction_count_24h,cross_channel_transaction_amount_24h,cross_channel_channel_diversity,cross_channel_pass_through_ratio,cross_channel_velocity_score,mule_ring_shared_beneficiary_ratio,mule_ring_shared_sender_ratio,mule_ring_shared_device_count,mule_ring_shared_ip_count,mule_cartel_device_network_size,mule_cartel_layer_depth,mule_network_risk_score,mule_flag,mule_event_date,target_source_type,target_reason_summary,event_strength_score,mule_typology,typology_confidence,typology_reason_summary
ACC00000011,CUST0004769,SALARY,INR,ACTIVE,15589.06,15727.52,14762.51,1994,1993.0,851.0,37.18,0.0,0.0,0.0,0.0,0.0,73.85306194794836,39.754112544909546,0.0,0.0,5.0,0.0,2.0,3.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,2356352.0,0.0,0.2333333333333333,1.0,0.05,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1354.04,1354.04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2392875588944005,-1.4428232973175177e-12,0.0,0.0,7.0,6.0,1.0,0.0,0.0,-1.4428232973175177e-12,0.0,0.0,1709.1666666666667,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.6374053216900275,-1.4428232973175177e-12,0.1949999999999999,2.5849625007125,1.0,6.0,0.0,1.0,5.0,1993.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1354.04,4703.9,0.0,0.0,42029.26736842105,100000.0,0.0,100000.0,186999.37,0.0,0.0,31774.23545454546,0.0135404,True,16373.0,0.0,0.5,1.0,0.7317073170731707,0.0,0.0,41.0,1.0,1.0,0.0,29.0,29.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,30.0,0.0,27.0,27.0,1.0,-0.2186680019376101,3.874211167063456,-0.2186680019376101,0.0,29.0,7.0,7.0,2.4015915682251583,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9310344827586208,29.0,0.0,0.0,1.0,16.0,2.209662280323946,27.0,0.0,0.0,0.0,6.0,0.4194965113465089,0.0,0,0,0.0,6.0,0.0,1.0,0.0,0,,,,,,,
ACC00000012,CUST0005007,SALARY,INR,ACTIVE,36946.55,34623.18,30585.79,3415,3414.0,3020.0,47.95,0.0,0.0,0.0,0.0,0.0,0.0,34.833322163393866,0.0,0.0,2.0,0.0,0.0,1.0,-0.1638873139879005,0.0,0.0,0.0,4411227.0,0.0,0.21875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.1354882416542522,-1.4428232973175177e-12,0.2075,1.9999999999942293,1.0,4.0,0.0,0.0,4.0,3414.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,149.21,0.0,0.0,32959.26428571429,100000.0,0.0,5197.48,5197.48,0.0,0.0,34856.39740740741,0.0,False,-14053.0,0.0,0.0,1.0,0.7804878048780488,0.0,0.0,41.0,1.0,1.0,0.0,24.0,24.0,24.0,0.96,0.0,0.0,0.0,0.96,0.0,0.0,24.0,25.0,0.0,23.0,23.0,1.0,-0.2787172956819335,4.099470570768399,-0.2787172956819335,0.0,24.0,7.0,7.0,2.3720966889857773,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.92,24.0,0.0,0.0,1.0,15.0,2.094365886926628,22.0,0.0,0.0,0.0,5.0,0.4478810178953524,0.0,0,0,0.0,4.0,0.0,1.0,0.0,0,,,,,,,
ACC00000013,CUST0005314,SAVINGS,GBP,ACTIVE,19220.35,15676.0,16381.88,3337,3336.0,2081.0,40.44,0.0,0.0,0.0,0.0,0.0,0.0,2.644843427331898,0.0,0.0,5.0,0.0,1.0,4.0,-0.0158990409379026,-1.4428232973175177e-12,0.0277777777777777,0.0,4311918.0,0.0,0.1944444444444444,1.0,0.04,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.857142857143,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0238521033621673,-1.4428232973175177e-12,0.1657142857142857,2.807354922047505,1.0,7.0,0.0,1.0,6.0,3336.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,78960.78000000001,0.0,0.0,40705.1385,100000.0,0.0,2358.16,208838.9,0.0,0.0,25572.51931034483,0.0,True,-3116.0,0.0,0.0,2.0,0.7346938775510204,0.0,0.0,49.0,1.0,1.0,0.0,32.0,32.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,33.0,0.0,30.0,30.0,1.0,-0.1736310316293675,4.60140976551844,-0.1736310316293675,0.0,32.0,7.0,7.0,2.2201733323895985,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9375,32.0,0.0,0.0,1.0,17.0,2.3081308477128406,30.0,0.0,0.0,0.0,7.0,0.468866090191357,0.0,0,0,0.0,7.0,0.0,1.0,0.0,0,,,,,,,
ACC00000014,CUST0002259,WALLET,GBP,ACTIVE,20598.58,22177.83,17916.85,2973,2972.0,744.0,39.11,0.0,0.0,0.0,0.0,0.0,0.0,0.8386486781548763,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0588235294117647,0.0,3768081.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,-0.2489765297862206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0238521033621673,-1.4428232973175177e-12,0.1214285714285714,2.807354922047505,1.0,7.0,0.0,0.0,6.0,2972.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,23773.19,223773.19,0.0,0.0,36219.61818181818,100000.0,0.0,0.0,187667.09,0.0,0.0,38819.77483870968,0.0,False,-14364.0,0.0,0.0,0.0,0.6415094339622641,0.0,0.0,53.0,1.0,1.0,0.0,33.0,33.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,34.0,0.0,31.0,31.0,1.0,-0.1586187081932867,4.1798691189290285,-0.1586187081932867,0.0,33.0,8.0,8.0,2.490434272756187,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9393939393939394,33.0,0.0,0.0,1.0,17.0,2.244539203876095,31.0,0.0,0.0,0.0,6.0,0.3768813036477508,0.0,0,0,0.0,7.0,0.0,1.0,0.0,0,,,,,,,
ACC00000015,CUST0001613,CURRENT,USD,ACTIVE,14004.53,12128.14,9843.87,1370,1369.0,1282.0,18.19,0.0,0.0,0.0,0.0,0.0,0.0,1462.0094,0.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1459610.0,0.0,0.34375,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6374053216900275,-1.4428232973175177e-12,0.0933333333333333,2.5849625007125,1.0,6.0,0.0,0.0,5.0,1369.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,37536.32833333334,100000.0,100609.29,100609.29,246810.23,0.0,2.0,37983.24454545455,0.0,True,-6031.0,0.0,0.0,0.0,0.6274509803921569,1.0,0.0,51.0,1.0,1.0,0.0,35.0,35.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,36.0,0.0,33.0,33.0,1.0,-0.128594061321125,4.042033079622891,-0.128594061321125,0.0,35.0,8.0,8.0,2.463026407224569,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9428571428571428,35.0,0.0,2.0,1.0,18.0,2.315738506018883,33.0,1.0,2.0,100609.29,6.0,0.3348204664744921,0.0,0,0,0.0,6.0,0.0,1.0,0.0,0,,,,,,,
ACC00000016,CUST0006665,SAVINGS,INR,ACTIVE,110616.53,119608.63,103703.11,1740,1739.0,117.0,56.74,1.0,1.0,0.0,0.0,0.0,0.0,1.0266281783577973,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1982172.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.2857142857142,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0238521033621673,-1.4428232973175177e-12,0.1514285714285714,2.807354922047505,1.0,7.0,0.0,1.0,7.0,1739.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,18471.41,0.0,0.0,53273.971764705886,100000.0,0.0,0.0,18963.27,0.0,0.0,43162.45322580645,0.0,False,-27522.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,48.0,1.0,1.0,0.0,27.0,27.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,28.0,0.0,25.0,25.0,1.0,-0.2486926488097718,3.345489435286711,-0.2486926488097718,0.0,27.0,7.0,7.0,2.364319448672469,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.925925925925926,27.0,0.0,0.0,1.0,17.0,2.2391702915766154,25.0,1.0,0.0,0.0,5.0,0.3114507789047146,0.0,0,0,0.0,7.0,0.0,1.0,0.0,0,,,,,,,
ACC00000017,CUST0004594,CURRENT,INR,ACTIVE,9140.67,7738.51,6854.98,1096,1095.0,2630.0,35.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.027027027027027,0.0,1062200.0,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.908381804998532,-1.4428232973175177e-12,0.1149999999999999,0.9999999999971146,1.0,2.0,0.0,0.0,2.0,1095.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34554.78578947368,100000.0,0.0,0.0,126153.93,0.0,0.0,42630.17212121212,0.0,False,-19771.0,0.0,0.0,0.0,0.7115384615384616,0.0,0.0,52.0,1.0,1.0,0.0,29.0,29.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,30.0,0.0,27.0,27.0,1.0,-0.2186680019376101,3.9614292709593446,-0.2186680019376101,0.0,29.0,9.0,9.0,2.589896943017438,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9310344827586208,29.0,0.0,0.0,1.0,16.0,2.335029168138654,27.0,0.0,0.0,0.0,7.0,0.5108655683669568,0.0,0,0,0.0,2.0,0.0,1.0,0.0,0,,,,,,,
ACC00000018,CUST0001639,CURRENT,INR,ACTIVE,9060.88,9292.4,8678.41,3511,3510.0,419.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,19.036040921085927,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4533868.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-0.2489765297862206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.908381804998532,-1.4428232973175177e-12,0.145,0.9999999999971146,1.0,2.0,0.0,0.0,2.0,3510.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,553.26,0.0,0.0,32694.408823529408,100000.0,0.0,9671.73,10531.88,0.0,0.0,30863.872307692312,0.0,True,-24235.0,0.0,0.0,1.0,0.627906976744186,1.0,0.0,43.0,1.0,1.0,0.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,26.0,0.0,23.0,23.0,1.0,-0.2787172956819335,4.373660689656447,-0.2787172956819335,0.0,25.0,8.0,8.0,2.6774058114139763,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.92,25.0,0.0,0.0,1.0,17.0,2.416082759571013,23.0,1.0,0.0,0.0,6.0,0.3520215850562308,0.0,0,0,0.0,2.0,0.0,1.0,0.0,0,,,,,,,
ACC00000019,CUST0007972,SAVINGS,INR,ACTIVE,280742.25,259665.04,207180.37,1885,1884.0,2528.0,33.98,0.0,0.0,0.0,0.0,0.0,0.0,0.9565222381855156,0.0,0.0,1.0,0.0,1.0,3.0,-0.1638873139879005,-1.4428232973175177e-12,0.0526315789473684,0.0,2198144.0,0.0,0.1578947368421052,1.0,0.0384615384615384,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.908381804998532,-1.4428232973175177e-12,0.0849999999999999,0.9999999999971146,1.0,2.0,0.0,0.0,2.0,1884.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,104545.4,0.0,0.0,18462.022352941178,100000.0,0.0,100000.0,100000.0,0.0,0.0,26344.45806451613,0.0,True,3462.0,0.0,1.0,0.0,0.7916666666666666,0.0,0.0,48.0,1.0,1.0,0.0,36.0,36.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,37.0,0.0,34.0,34.0,1.0,-0.1135817378850441,4.847434988217346,-0.1135817378850441,0.0,36.0,8.0,8.0,2.361688646550421,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9444444444444444,36.0,0.0,0.0,1.0,17.0,2.240980758962545,34.0,1.0,0.0,0.0,7.0,0.5256812147775519,0.0,0,0,0.0,2.0,0.0,1.0,0.0,0,,,,,,,
ACC00000020,CUST0003453,SAVINGS,INR,ACTIVE,71212.03,60192.26,67720.92,2537,2536.0,172.0,48.9,1.0,1.0,0.0,0.0,0.0,0.0,2.8034334801264182,0.0,0.0,3.0,0.0,2.0,3.0,-0.1638873139879005,-1.4428232973175177e-12,0.0333333333333333,0.0,3130468.0,0.0,0.3,1.0,0.0454545454545454,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.2489765297862206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.6374053216900275,-1.4428232973175177e-12,0.0816666666666666,2.5849625007125,1.0,6.0,0.0,0.0,6.0,2536.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,34504.350000000006,0.0,0.0,47432.60416666666,100000.0,0.0,39627.18,96730.65,0.0,0.0,39842.41944444445,0.0,True,14290.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.0,42.0,1.0,1.0,0.0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,31.0,0.0,28.0,28.0,1.0,-0.2036556785015292,4.3898980954282205,-0.2036556785015292,0.0,30.0,8.0,8.0,2.3716287152313127,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9333333333333332,30.0,0.0,0.0,1.0,16.0,2.2082773158887057,28.0,0.0,0.0,0.0,6.0,0.4107349801423683,0.0,0,0,0.0,6.0,0.0,1.0,0.0,0,,,,,,,
ACC00000021,CUST0006798,SAVINGS,INR,ACTIVE,1258.74,1324.25,1234.9,1565,1564.0,1091.0,35.42,0.0,0.0,0.0,1.0,0.0,0.0,9.897909153043251,2.5,0.0,-1.0,0.0,2.0,4.0,-0.0158990409379026,0.9999999999971146,0.0526315789473684,0.0,1744475.0,0.0,0.2368421052631578,3.0,0.0909090909090909,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.5219350233263921,-1.4428232973175177e-12,0.2666666666666666,1.584962500716828,1.0,3.0,0.0,0.0,3.0,1564.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,260.47,260.47,22675.31,0.0,1.0,32270.96125,100000.0,100000.0,121860.05,221860.05,1.0,1.0,50392.12592592594,0.0021374519376941,True,-60607.0,0.0,0.5,0.0,0.7450980392156863,0.0,0.0,51.0,1.0,1.0,0.0,31.0,31.0,31.0,0.96875,0.0,0.0,0.0,0.96875,0.0,0.0,31.0,32.0,0.0,30.0,30.0,1.0,-0.1736310316293675,4.38589111076239,-0.1736310316293675,0.0,31.0,8.0,8.0,2.510976859621441,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9375,31.0,0.0,2.0,1.0,17.0,2.250528049171413,29.0,1.0,2.0,100260.47,6.0,0.3383147412952483,-0.1835249764029459,0,0,0.0,3.0,0.0,1.0,0.0,0,,,,,,,
